player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Gerard Moreno,7,es ESP,FW,25-326,90,33,33,0,0,0,0,1,0,0,0,0,0,27,0,1,26,2017-2018
Sergio García,9,es ESP,FW,34-263,90,30,29,1,0,0,0,0,0,0,0,0,0,20,0,2,26,2017-2018
Pablo Piatti,19,ar ARG,LM,28-333,78,31,26,5,2,0,0,3,0,3,2,1,0,21,0,0,26,2017-2018
   Léo Baptistão,11,br BRA,LM,25-185,12,6,6,0,0,0,0,1,0,0,0,0,0,2,0,0,26,2017-2018
Víctor Sánchez,4,es ESP,CM,30-172,69,30,29,1,1,0,1,0,0,0,0,0,0,20,0,1,26,2017-2018
   Esteban Granero,23,es ESP,CM,30-240,21,13,12,1,1,0,0,1,0,0,0,0,0,11,0,1,26,2017-2018
Carlos Sánchez,8,co COL,CM,32-021,90,51,50,0,0,0,1,0,0,0,0,0,0,40,1,1,26,2017-2018
Sergi Darder,25,es ESP,RM,24-067,90,38,35,1,1,0,2,0,0,0,0,0,0,31,2,2,26,2017-2018
Aarón Martín,3,es ESP,LB,20-311,90,42,33,9,1,0,0,6,8,0,0,0,0,34,0,2,26,2017-2018
Óscar Duarte,6,cr CRC,CB,28-269,90,26,25,1,1,0,0,0,0,0,0,0,0,25,0,1,26,2017-2018
David López,15,es ESP,CB,28-141,90,44,42,2,2,0,1,0,0,0,0,0,0,38,0,0,26,2017-2018
Marc Navarro,2,es ESP,RB,22-240,90,40,30,10,0,0,0,4,10,0,0,0,0,31,0,3,26,2017-2018
Diego López,13,es ESP,GK,36-116,90,29,18,11,3,0,0,0,0,0,0,0,0,13,0,0,26,2017-2018
Gareth Bale,11,wls WAL,FW,28-226,80,21,20,1,0,0,0,3,1,0,0,0,0,15,0,0,26,2017-2018
   Dani Ceballos,24,es ESP,"FW,CM",21-204,10,5,4,1,0,0,0,0,0,0,0,0,0,5,0,0,26,2017-2018
Marco Asensio,20,es ESP,"LW,LM",22-037,90,59,54,5,1,0,1,7,1,3,1,1,0,47,0,1,26,2017-2018
Lucas Vázquez,17,es ESP,"RW,RM",26-241,90,41,39,2,0,0,2,3,1,1,1,0,0,29,0,5,26,2017-2018
Isco,22,es ESP,AM,25-312,68,62,54,8,3,1,0,6,0,4,1,2,0,48,0,3,26,2017-2018
   Karim Benzema,9,fr FRA,"AM,FW",30-070,22,9,9,0,0,0,0,0,0,0,0,0,0,5,0,0,26,2017-2018
Mateo Kovačić,23,hr CRO,DM,23-297,88,64,64,0,0,0,0,0,0,0,0,0,0,59,0,1,26,2017-2018
   Borja Mayoral,21,es ESP,"FW,DM",20-328,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,26,2017-2018
Marcos Llorente,18,es ESP,"DM,CM",23-028,90,59,56,3,3,0,0,0,0,0,0,0,0,52,0,1,26,2017-2018
Nacho,6,es ESP,LB,28-040,90,68,58,10,2,0,0,3,8,0,0,0,0,58,0,0,26,2017-2018
Sergio Ramos,4,es ESP,CB,31-334,90,89,86,1,1,0,0,1,0,0,0,0,0,73,2,0,26,2017-2018
Raphaël Varane,5,fr FRA,CB,24-308,90,69,65,4,4,0,1,0,0,0,0,0,0,60,0,0,26,2017-2018
Achraf Hakimi,19,ma MAR,RB,19-115,90,71,62,9,0,0,1,6,9,0,0,0,0,54,0,6,26,2017-2018
Keylor Navas,1,cr CRC,GK,31-074,90,34,22,12,3,0,0,0,0,0,0,0,0,25,0,0,26,2017-2018
Cristhian Stuani,7,uy URU,FW,31-138,84,14,13,1,0,0,0,0,0,0,0,0,0,11,0,0,26,2017-2018
   Anthony Lozano,19,hn HON,FW,24-308,6,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,26,2017-2018
Borja García,24,es ESP,AM,27-117,70,44,42,2,1,0,0,2,0,1,0,1,0,39,0,0,26,2017-2018
   Aleix García,23,es ESP,"CM,AM",20-244,20,20,18,2,1,0,1,1,0,1,0,1,0,17,0,0,26,2017-2018
Portu,9,es ESP,"AM,FW",25-282,89,23,23,0,0,0,0,2,0,0,0,0,0,18,0,2,26,2017-2018
   David Timor,16,es ESP,FW,28-133,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26,2017-2018
Álex Granell,6,es ESP,CM,29-209,90,75,66,8,4,0,2,7,0,4,0,0,1,61,1,0,26,2017-2018
