player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Willian José,12,br BRA,FW,25-275,73,22,27,81.5,374,84,15,17,88.2,4,4,100.0,3,6,50.0,0,0.1,0.1,2,3,1,0,3,2,2017-2018
   Sergio Canales,16,es ESP,FW,26-190,17,16,21,76.2,237,65,8,8,100.0,3,4,75.0,3,7,42.9,0,0.1,0.2,1,1,1,1,0,2,2017-2018
Juanmi,7,es ESP,LW,24-097,65,9,9,100.0,159,7,5,5,100.0,1,1,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0,2,2017-2018
   Carlos Vela,11,mx MEX,LW,28-177,25,18,19,94.7,222,68,13,13,100.0,5,5,100.0,0,0,,0,0.1,0.0,1,2,2,0,3,2,2017-2018
Mikel Oyarzabal,18,es ESP,RW,20-126,90,29,38,76.3,554,98,17,20,85.0,5,6,83.3,5,9,55.6,0,0.1,0.1,2,1,1,1,3,2,2017-2018
David Zurutuza,17,es ESP,LM,31-037,90,44,51,86.3,709,220,26,28,92.9,15,18,83.3,3,4,75.0,0,0.0,0.0,0,10,0,0,5,2,2017-2018
Asier Illarramendi,4,es ESP,CM,27-170,90,61,67,91.0,1055,338,25,27,92.6,29,31,93.5,5,7,71.4,0,0.0,0.1,0,7,1,1,7,2,2017-2018
Xabi Prieto,10,es ESP,RM,33-361,90,50,56,89.3,756,321,29,31,93.5,17,18,94.4,4,5,80.0,0,0.6,0.4,2,6,4,0,13,2,2017-2018
Kévin Rodrigues,20,pt POR,LB,23-173,90,41,51,80.4,636,226,22,25,88.0,14,15,93.3,3,8,37.5,0,0.0,0.0,0,0,1,0,3,2,2017-2018
Raúl Navas,22,es ESP,CB,29-106,81,41,45,91.1,887,311,8,8,100.0,24,24,100.0,9,12,75.0,1,0.1,0.0,1,3,1,0,5,2,2017-2018
   Imanol Agirretxe,9,es ESP,CB,30-182,9,2,4,50.0,27,0,1,1,100.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Aritz Elustondo,15,es ESP,CB,23-150,90,47,51,92.2,1081,466,9,10,90.0,30,30,100.0,8,11,72.7,1,0.1,0.1,1,3,1,0,4,2,2017-2018
Álvaro Odriozola,19,es ESP,RB,21-254,90,48,63,76.2,769,173,24,29,82.8,17,21,81.0,5,7,71.4,0,0.0,0.1,0,2,1,1,3,2,2017-2018
Gerónimo Rulli,1,ar ARG,GK,25-097,90,27,38,71.1,929,701,1,1,100.0,12,12,100.0,14,25,56.0,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Cédric Bakambu,17,cd COD,FW,26-136,90,20,24,83.3,347,53,10,11,90.9,6,8,75.0,2,2,100.0,0,0.0,0.0,0,2,0,0,2,2,2017-2018
Carlos Bacca,9,co COL,FW,30-351,69,6,11,54.5,67,15,3,6,50.0,2,4,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,2,2017-2018
   Enes Ünal,15,tr TUR,FW,20-107,21,2,3,66.7,23,13,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Pablo Fornals,8,es ESP,"LM,CM",21-184,90,32,40,80.0,447,125,19,26,73.1,10,10,100.0,2,2,100.0,0,0.0,0.0,0,4,0,0,6,2,2017-2018
Manu Trigueros,14,es ESP,CM,25-312,79,42,52,80.8,794,292,20,24,83.3,18,20,90.0,4,7,57.1,0,0.0,0.0,1,7,0,0,6,2,2017-2018
   Nicola Sansone,18,it ITA,"RM,CM",25-349,11,3,3,100.0,60,6,0,0,,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Rodri,16,es ESP,CM,21-064,90,39,45,86.7,528,154,24,25,96.0,12,15,80.0,1,3,33.3,0,0.0,0.0,1,1,0,0,6,2,2017-2018
Samu Castillejo,10,es ESP,"RM,LM",22-219,90,18,36,50.0,237,41,7,14,50.0,7,10,70.0,1,5,20.0,0,0.0,0.0,0,1,0,0,1,2,2017-2018
Jaume Costa,11,es ESP,LB,29-160,90,25,27,92.6,404,233,11,12,91.7,13,14,92.9,1,1,100.0,0,0.0,0.0,0,1,0,0,3,2,2017-2018
Alfred N'Diaye,24,sn SEN,CB,27-172,90,28,32,87.5,547,214,12,13,92.3,10,11,90.9,6,8,75.0,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Rúben Semedo,4,pt POR,CB,23-143,90,18,22,81.8,279,58,10,11,90.9,8,9,88.9,0,2,0.0,0,0.0,0.0,1,0,0,0,0,2,2017-2018
Álvaro González,3,es ESP,RB,27-229,90,27,39,69.2,386,230,16,19,84.2,11,14,78.6,0,5,0.0,0,0.0,0.0,1,0,0,0,3,2,2017-2018
Andrés Fernández,13,es ESP,GK,30-251,45,7,14,50.0,187,167,3,3,100.0,2,2,100.0,2,8,25.0,0,0.0,0.0,0,0,0,0,0,2,2017-2018
   Mariano Barbosa,25,ar ARG,GK,33-029,45,6,11,54.5,232,194,0,0,,4,4,100.0,2,7,28.6,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Sergio León,7,es ESP,FW,28-231,79,18,19,94.7,306,21,9,9,100.0,6,6,100.0,2,3,66.7,0,0.0,0.0,0,2,0,0,1,2,2017-2018
   Antonio Sanabria,9,py PAR,FW,21-174,11,2,5,40.0,20,0,2,3,66.7,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Joaquín,17,es ESP,"LM,RM",36-035,83,24,28,85.7,500,134,11,12,91.7,8,10,80.0,5,6,83.3,0,0.3,0.2,2,2,2,1,4,2,2017-2018
   Juanjo Narváez,29,co COL,RM,22-194,7,2,2,100.0,29,4,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Víctor Camarasa,8,es ESP,CM,23-089,90,34,37,91.9,626,112,17,18,94.4,13,14,92.9,4,5,80.0,0,0.1,0.0,2,6,0,0,6,2,2017-2018
Andrés Guardado,18,mx MEX,CM,30-331,90,37,43,86.0,732,233,19,21,90.5,10,11,90.9,8,11,72.7,2,1.2,0.9,4,2,4,2,8,2,2017-2018
Francis Guerrero,27,es ESP,RM,21-167,65,16,23,69.6,210,86,12,13,92.3,3,4,75.0,1,2,50.0,0,0.0,0.0,0,3,0,0,2,2,2017-2018
   Cristian Tello,20,es ESP,"LM,RM",26-014,25,5,6,83.3,102,15,3,3,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Javi García,3,es ESP,DM,30-198,90,44,47,93.6,964,178,17,17,100.0,17,20,85.0,10,10,100.0,0,0.0,0.0,0,1,0,0,2,2,2017-2018
Riza Durmisi,14,dk DEN,LB,23-229,90,27,38,71.1,441,153,13,16,81.3,14,18,77.8,0,4,0.0,0,0.0,0.0,0,1,0,0,2,2,2017-2018
Zouhair Feddal,4,ma MAR,CB,28-236,90,36,48,75.0,771,207,14,15,93.3,13,17,76.5,9,16,56.3,0,0.0,0.0,0,1,0,0,1,2,2017-2018
Aïssa Mandi,23,dz ALG,CB,25-307,90,33,41,80.5,766,307,7,7,100.0,19,25,76.0,7,9,77.8,0,0.0,0.0,0,5,0,0,4,2,2017-2018
Antonio Barragán,19,es ESP,RB,30-074,90,47,61,77.0,738,359,26,31,83.9,18,22,81.8,3,7,42.9,0,0.1,0.1,1,3,1,1,6,2,2017-2018
Antonio Adán,13,es ESP,GK,30-104,90,17,28,60.7,572,382,1,1,100.0,8,8,100.0,8,19,42.1,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Maxi Gómez,7,uy URU,FW,21-011,90,9,14,64.3,136,4,5,7,71.4,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Pione Sisto,11,dk DEN,LW,22-202,90,23,28,82.1,487,120,9,12,75.0,8,9,88.9,6,6,100.0,0,0.1,0.1,2,5,1,0,6,2,2017-2018
Iago Aspas,10,es ESP,RW,30-024,90,33,40,82.5,475,170,18,20,90.0,12,13,92.3,1,2,50.0,0,0.1,0.1,2,4,1,0,6,2,2017-2018
Jozabed,16,es ESP,LM,26-170,90,43,48,89.6,745,188,21,22,95.5,18,18,100.0,4,6,66.7,0,0.0,0.0,0,4,0,0,5,2,2017-2018
Nemanja Radoja,6,rs SRB,CM,24-200,90,48,55,87.3,796,164,21,24,87.5,23,25,92.0,1,2,50.0,0,0.0,0.1,0,6,1,1,4,2,2017-2018
Daniel Wass,18,dk DEN,RM,28-086,64,13,23,56.5,258,93,8,13,61.5,2,4,50.0,3,5,60.0,0,0.0,0.1,1,0,1,1,0,2,2017-2018
   Pablo Hernández,8,cl CHI,RM,30-305,26,20,24,83.3,428,168,6,8,75.0,10,11,90.9,4,5,80.0,0,0.0,0.0,0,2,2,0,3,2,2017-2018
Jonny Castro,19,es ESP,LB,23-175,90,51,60,85.0,671,231,34,36,94.4,14,18,77.8,2,3,66.7,0,0.0,0.0,1,3,1,0,7,2,2017-2018
Facundo Roncaglia,24,ar ARG,CB,30-196,74,47,54,87.0,965,363,11,11,100.0,29,31,93.5,6,9,66.7,0,0.0,0.0,1,0,0,0,2,2,2017-2018
   Gustavo Cabral,22,ar ARG,CB,31-315,16,9,11,81.8,191,65,4,4,100.0,3,4,75.0,2,3,66.7,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Sergi Gómez,20,es ESP,CB,25-150,79,39,43,90.7,807,175,12,13,92.3,20,20,100.0,6,9,66.7,0,0.0,0.0,0,1,0,0,0,2,2017-2018
   Stanislav Lobotka,14,sk SVK,CB,22-273,11,11,12,91.7,162,62,7,7,100.0,3,4,75.0,1,1,100.0,0,0.0,0.0,0,0,0,0,4,2,2017-2018
Hugo Mallo,2,es ESP,RB,26-064,90,38,52,73.1,662,297,20,24,83.3,15,15,100.0,3,10,30.0,0,0.0,0.0,0,3,2,1,4,2,2017-2018
Sergio Álvarez,1,es ESP,GK,31-022,90,30,42,71.4,851,453,1,1,100.0,22,22,100.0,7,19,36.8,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Rubén Sobrino,7,es ESP,FW,25-086,77,11,15,73.3,116,14,8,9,88.9,2,4,50.0,0,1,0.0,0,0.0,0.1,1,2,0,0,1,2,2017-2018
   Christian Santos,9,ve VEN,FW,29-155,13,7,7,100.0,110,12,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,2,2017-2018
Ibai Gómez,11,es ESP,LW,27-288,66,7,11,63.6,71,5,5,6,83.3,1,2,50.0,0,2,0.0,0,0.0,0.0,1,0,0,0,0,2,2017-2018
   Burgui,14,es ESP,LW,23-301,24,6,8,75.0,108,70,1,2,50.0,5,5,100.0,0,1,0.0,0,0.0,0.0,0,2,0,0,1,2,2017-2018
Óscar Romero,10,py PAR,RW,25-053,90,6,20,30.0,90,36,3,7,42.9,3,7,42.9,0,5,0.0,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Manu García,19,es ESP,CM,31-122,90,16,25,64.0,243,103,9,10,90.0,4,8,50.0,2,5,40.0,0,0.6,0.1,2,2,0,0,1,2,2017-2018
Tomás Pina Isla,18,es ESP,CM,29-316,90,32,40,80.0,588,173,14,17,82.4,11,16,68.8,5,5,100.0,0,0.0,0.0,0,3,0,0,5,2,2017-2018
Wakaso,22,gh GHA,CM,27-032,76,18,22,81.8,418,160,6,6,100.0,7,9,77.8,5,6,83.3,0,0.0,0.1,0,2,0,0,1,2,2017-2018
   Enzo Zidane,21,es ESP,CM,22-155,14,7,10,70.0,85,42,3,4,75.0,3,5,60.0,0,0,,0,0.0,0.0,0,1,0,0,1,2,2017-2018
Alfonso Pedraza,17,es ESP,LB,21-139,90,14,20,70.0,262,138,6,6,100.0,5,5,100.0,2,4,50.0,0,0.0,0.0,1,0,0,0,0,2,2017-2018
Rodrigo Ely,12,br BRA,CB,23-296,90,19,24,79.2,355,178,8,8,100.0,9,10,90.0,1,5,20.0,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Alexis,4,es ESP,CB,32-022,90,16,23,69.6,341,192,5,7,71.4,6,7,85.7,4,8,50.0,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Carlos Vigaray,2,es ESP,RB,22-353,90,19,25,76.0,346,141,10,10,100.0,6,8,75.0,3,6,50.0,0,0.0,0.0,1,1,1,0,2,2,2017-2018
Fernando Pacheco,1,es ESP,GK,25-100,90,24,31,77.4,826,650,4,4,100.0,8,8,100.0,12,19,63.2,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Lionel Messi,10,ar ARG,FW,30-063,90,58,68,85.3,872,317,34,36,94.4,19,22,86.4,4,8,50.0,0,0.1,0.3,3,8,4,0,10,2,2017-2018
Gerard Deulofeu,16,es ESP,LW,23-166,70,30,41,73.2,387,43,19,22,86.4,8,10,80.0,1,5,20.0,0,0.4,0.2,2,2,0,0,2,2,2017-2018
   Denis Suárez,6,es ESP,RW,23-232,20,15,20,75.0,158,45,10,12,83.3,1,3,33.3,1,1,100.0,0,0.1,0.1,2,1,1,0,1,2,2017-2018
Aleix Vidal,22,es ESP,RW,28-005,56,31,37,83.8,375,83,20,23,87.0,9,10,90.0,0,2,0.0,0,0.0,0.0,0,1,1,0,4,2,2017-2018
   Paco Alcácer,17,es ESP,"LW,RW",23-361,34,13,17,76.5,189,4,8,9,88.9,2,3,66.7,2,4,50.0,1,0.4,0.0,2,0,0,0,0,2,2017-2018
Andrés Iniesta,8,es ESP,LM,33-107,87,62,67,92.5,1153,297,27,28,96.4,20,22,90.9,11,13,84.6,0,0.2,0.2,2,8,1,1,7,2,2017-2018
   Paulinho,15,br BRA,LM,29-032,3,2,4,50.0,19,3,2,4,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Sergio Busquets,5,es ESP,CM,29-041,90,71,79,89.9,1350,510,27,32,84.4,35,36,97.2,9,11,81.8,0,0.0,0.0,1,9,0,0,9,2,2017-2018
Ivan Rakitić,4,hr CRO,RM,29-169,90,79,85,92.9,1341,330,38,39,97.4,30,34,88.2,9,10,90.0,0,0.1,0.2,3,9,2,0,18,2,2017-2018
Jordi Alba,18,es ESP,LB,28-158,90,70,80,87.5,963,212,41,44,93.2,23,26,88.5,2,3,66.7,1,0.1,0.1,3,6,1,0,5,2,2017-2018
Samuel Umtiti,23,fr FRA,CB,23-285,90,77,81,95.1,1391,489,29,30,96.7,44,45,97.8,4,5,80.0,0,0.0,0.0,0,14,0,0,10,2,2017-2018
Gerard Piqué,3,es ESP,CB,30-205,90,75,79,94.9,1548,369,24,25,96.0,37,38,97.4,13,15,86.7,0,0.0,0.0,0,12,0,0,6,2,2017-2018
Sergi Roberto,20,es ESP,RB,25-200,90,81,88,92.0,1245,339,47,48,97.9,26,27,96.3,5,7,71.4,0,0.0,0.1,0,5,1,0,10,2,2017-2018
Marc-André ter Stegen,1,de GER,GK,25-118,90,26,27,96.3,625,383,6,6,100.0,14,14,100.0,6,7,85.7,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Cristhian Stuani,7,uy URU,FW,30-318,80,12,18,66.7,124,16,10,13,76.9,2,5,40.0,0,0,,0,0.1,0.0,2,0,0,0,0,2,2017-2018
   Olarenwaju Kayode,18,ng NGA,FW,24-110,10,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Borja García,24,es ESP,AM,26-297,85,36,45,80.0,638,172,20,21,95.2,12,17,70.6,4,5,80.0,0,0.4,0.2,4,5,2,0,8,2,2017-2018
   Juanpe,15,es ESP,"CM,AM",26-118,5,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,2,2017-2018
Portu,9,es ESP,AM,25-097,72,9,12,75.0,146,10,6,7,85.7,2,2,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,0,2,2017-2018
   Douglas Luiz,12,br BRA,AM,19-109,18,2,2,100.0,52,34,0,0,,1,1,100.0,1,1,100.0,0,0.0,0.3,0,1,0,0,1,2,2017-2018
Álex Granell,6,es ESP,"CM,AM",29-024,90,52,63,82.5,1188,397,13,14,92.9,30,31,96.8,9,16,56.3,0,0.4,0.3,5,8,0,0,9,2,2017-2018
Pere Pons,8,es ESP,CM,24-187,90,17,25,68.0,240,81,11,11,100.0,6,12,50.0,0,2,0.0,0,0.0,0.0,0,1,0,0,2,2,2017-2018
Aday,11,es ESP,WB,29-253,90,39,50,78.0,705,155,20,22,90.9,13,17,76.5,6,10,60.0,0,0.0,0.1,1,0,1,1,1,2,2017-2018
Pablo Maffeo,25,es ESP,WB,20-045,90,30,37,81.1,567,139,10,10,100.0,18,19,94.7,2,8,25.0,0,0.0,0.0,0,4,0,0,2,2,2017-2018
Marc Muniesa,20,es ESP,CB,25-152,90,28,35,80.0,560,238,9,12,75.0,15,18,83.3,4,5,80.0,0,0.0,0.0,0,2,0,0,2,2,2017-2018
Bernardo Espinosa,2,co COL,CB,28-046,90,28,32,87.5,655,326,5,5,100.0,18,18,100.0,5,8,62.5,0,0.0,0.0,0,2,0,0,3,2,2017-2018
Pedro Alcalá,5,es ESP,CB,28-160,90,34,47,72.3,837,204,7,11,63.6,20,23,87.0,7,13,53.8,0,0.0,0.0,0,4,0,0,4,2,2017-2018
Gorka Iraizoz,1,es ESP,GK,36-173,90,15,28,53.6,699,640,0,0,,4,4,100.0,11,24,45.8,0,0.0,0.0,0,1,0,0,0,2,2017-2018
Borja Bastón,9,es ESP,FW,25-001,90,11,18,61.1,129,37,9,11,81.8,1,2,50.0,1,2,50.0,0,0.0,0.0,0,1,0,0,0,2,2017-2018
