Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Charles,19,br BRA,FW,33-305,74,0,0,0,0,3,0,0,0,16,0,0,0,0.2,0.2,0.0,2,0,10,11,90.9,2,10,0,0,0,22,2017-2018
   Gonzalo Escalante,5,ar ARG,"AM,FW,DM",24-313,16,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,2,0,1,1,22,2017-2018
Kiké,17,es ESP,FW,28-070,90,1,0,0,0,2,2,0,0,26,1,0,0,0.3,0.3,0.0,4,0,13,17,76.5,1,23,3,2,1,22,2017-2018
Takashi Inui,8,jp JPN,"LM,LW",29-246,90,0,0,0,0,3,0,0,0,35,0,0,2,0.1,0.1,0.0,1,0,19,24,79.2,4,17,5,6,3,22,2017-2018
Papakouli Diop,3,sn SEN,CM,31-321,80,0,0,0,0,0,0,0,0,39,2,1,0,0.0,0.0,0.0,0,0,20,31,64.5,6,18,0,1,0,22,2017-2018
   Joan Jordán,24,es ESP,"DM,AM",23-212,10,0,0,0,0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,3,4,75.0,0,3,0,0,0,22,2017-2018
Dani García,14,es ESP,"CM,DM",27-255,90,0,0,0,0,1,0,0,0,39,2,3,0,0.0,0.0,0.0,0,0,25,35,71.4,1,16,0,0,0,22,2017-2018
Fabián Orellana,2,cl CHI,"RM,RW",32-007,87,2,0,0,0,3,3,0,0,52,0,1,0,0.7,0.7,0.5,9,0,22,35,62.9,1,33,7,7,3,22,2017-2018
   Ander Capa,7,es ESP,"RB,RW",25-360,3,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,22,2017-2018
José Ángel,15,es ESP,LB,28-151,90,0,2,0,0,1,0,0,0,64,1,1,0,0.0,0.0,0.6,6,4,31,61,50.8,5,28,1,2,1,22,2017-2018
Anaitz Arbilla,18,es ESP,CB,30-264,90,1,1,0,0,2,1,0,0,50,3,1,2,0.1,0.1,0.0,1,1,22,28,78.6,6,21,0,0,0,22,2017-2018
Iván Ramis,4,es ESP,CB,33-101,90,1,0,0,0,1,1,0,0,43,2,4,2,0.1,0.1,0.0,0,0,29,33,87.9,7,17,0,1,1,22,2017-2018
Rubén Peña,11,es ESP,"RB,RW",26-200,90,0,0,0,0,0,0,0,0,57,2,2,3,0.0,0.0,0.0,0,0,32,51,62.7,6,20,0,1,1,22,2017-2018
Marko Dmitrović,25,rs SRB,GK,26-010,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,8,33,24.2,0,17,0,0,0,22,2017-2018
Charles,19,br BRA,FW,33-305,74,0,0,0,0,3,0,0,0,16,0,0,0,0.2,0.2,0.0,2,0,10,11,90.9,2,10,0,0,0,22,2017-2018
   Gonzalo Escalante,5,ar ARG,"AM,FW,DM",24-313,16,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,2,0,1,1,22,2017-2018
Kiké,17,es ESP,FW,28-070,90,1,0,0,0,2,2,0,0,26,1,0,0,0.3,0.3,0.0,4,0,13,17,76.5,1,23,3,2,1,22,2017-2018
Takashi Inui,8,jp JPN,"LM,LW",29-246,90,0,0,0,0,3,0,0,0,35,0,0,2,0.1,0.1,0.0,1,0,19,24,79.2,4,17,5,6,3,22,2017-2018
Papakouli Diop,3,sn SEN,CM,31-321,80,0,0,0,0,0,0,0,0,39,2,1,0,0.0,0.0,0.0,0,0,20,31,64.5,6,18,0,1,0,22,2017-2018
   Joan Jordán,24,es ESP,"DM,AM",23-212,10,0,0,0,0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,3,4,75.0,0,3,0,0,0,22,2017-2018
Dani García,14,es ESP,"CM,DM",27-255,90,0,0,0,0,1,0,0,0,39,2,3,0,0.0,0.0,0.0,0,0,25,35,71.4,1,16,0,0,0,22,2017-2018
Fabián Orellana,2,cl CHI,"RM,RW",32-007,87,2,0,0,0,3,3,0,0,52,0,1,0,0.7,0.7,0.5,9,0,22,35,62.9,1,33,7,7,3,22,2017-2018
   Ander Capa,7,es ESP,"RB,RW",25-360,3,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,22,2017-2018
José Ángel,15,es ESP,LB,28-151,90,0,2,0,0,1,0,0,0,64,1,1,0,0.0,0.0,0.6,6,4,31,61,50.8,5,28,1,2,1,22,2017-2018
Anaitz Arbilla,18,es ESP,CB,30-264,90,1,1,0,0,2,1,0,0,50,3,1,2,0.1,0.1,0.0,1,1,22,28,78.6,6,21,0,0,0,22,2017-2018
Iván Ramis,4,es ESP,CB,33-101,90,1,0,0,0,1,1,0,0,43,2,4,2,0.1,0.1,0.0,0,0,29,33,87.9,7,17,0,1,1,22,2017-2018
Rubén Peña,11,es ESP,"RB,RW",26-200,90,0,0,0,0,0,0,0,0,57,2,2,3,0.0,0.0,0.0,0,0,32,51,62.7,6,20,0,1,1,22,2017-2018
Marko Dmitrović,25,rs SRB,GK,26-010,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,8,33,24.2,0,17,0,0,0,22,2017-2018
Loren Morón,16,es ESP,FW,24-035,90,2,0,0,0,4,3,0,0,35,1,0,2,0.2,0.2,0.0,4,0,15,22,68.2,4,23,0,1,0,22,2017-2018
Rubén Castro,24,es ESP,FW,36-221,63,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,1,0,8,10,80.0,2,11,0,0,0,22,2017-2018
   Sergio León,7,es ESP,FW,29-028,27,0,0,0,0,1,0,0,0,12,0,1,0,0.0,0.0,0.1,1,0,5,9,55.6,0,10,1,0,0,22,2017-2018
Andrés Guardado,18,mx MEX,CM,31-128,90,0,0,0,0,1,0,0,0,62,1,0,2,0.0,0.0,0.0,1,0,42,52,80.8,5,43,3,3,2,22,2017-2018
