player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Nano,16,es ESP,FW,22-258,52,12,0,2,3,7,3,12,1,0,0.0,1,100.0,6,26,14,1,0,1,3,1,7,2,9,2017-2018
   Álex Alegría,17,es ESP,FW,25-011,38,16,0,0,8,8,0,16,0,0,,0,,8,18,7,0,0,0,3,0,15,2,9,2017-2018
Ivi,14,es ESP,"LM,RM,LW",23-114,90,39,0,2,24,13,1,39,3,2,66.7,1,33.3,22,119,35,0,2,0,0,4,30,4,9,2017-2018
José Campaña,24,es ESP,"CM,DM",24-143,85,49,1,9,28,13,1,49,2,0,0.0,2,100.0,28,154,99,3,2,0,2,0,33,4,9,2017-2018
   Cheick Doukouré,5,ci CIV,CM,25-040,5,9,0,0,5,4,0,9,0,0,,0,,2,16,13,1,0,0,0,0,3,0,9,2017-2018
Jefferson Lerma,8,co COL,"DM,CM",22-361,90,57,2,13,37,7,1,57,2,1,50.0,1,50.0,24,128,64,0,0,0,0,2,35,2,9,2017-2018
José Luis Morales,11,es ESP,"RM,LM,RW",30-090,90,37,0,5,18,14,4,37,3,2,66.7,1,33.3,24,94,13,0,1,1,7,3,28,7,9,2017-2018
Rober,4,es ESP,"RB,DM",22-247,90,63,3,15,43,5,1,63,0,0,,0,,19,60,18,0,0,0,1,1,26,1,9,2017-2018
Antonio Luna,22,es ESP,LB,26-218,90,60,3,24,29,7,1,60,1,0,0.0,1,100.0,23,104,49,1,0,0,0,0,26,4,9,2017-2018
Chema,6,es ESP,CB,25-232,90,50,9,27,23,0,0,50,0,0,,0,,18,47,14,0,0,0,0,0,23,0,9,2017-2018
Sergio Postigo,15,es ESP,CB,28-351,90,57,4,23,35,0,0,57,0,0,,0,,34,168,105,1,0,0,1,1,38,0,9,2017-2018
Pedro López Muñoz,19,es ESP,RB,33-354,45,36,2,16,10,10,0,36,1,0,0.0,1,100.0,9,33,11,0,0,0,1,2,13,0,9,2017-2018
   Enis Bardhi,10,mk MKD,"CM,AM",22-111,45,26,2,6,16,4,1,26,2,2,100.0,0,0.0,20,106,63,1,0,1,4,4,19,1,9,2017-2018
Raúl Fernández,1,es ESP,GK,29-222,90,28,20,28,0,0,0,28,0,0,,0,,13,126,111,0,0,0,0,0,5,0,9,2017-2018
Jorge Molina,19,es ESP,FW,35-182,90,37,0,2,11,24,9,37,0,0,,0,,23,98,27,1,1,1,0,5,34,11,9,2017-2018
