player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Adrián López,15,es ESP,"FW,LW",30-099,90,25,25,0,0,0,0,2,0,0,0,0,0,22,0,0,33,2017-2018
Lucas Pérez,7,es ESP,FW,29-219,90,23,18,4,0,0,0,5,0,3,1,2,0,17,1,0,33,2017-2018
Michael Krohn-Dehli,14,dk DEN,AM,34-315,35,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0,33,2017-2018
   Emre Çolak,8,tr TUR,AM,26-332,55,32,27,4,1,2,0,6,0,3,2,1,0,23,1,0,33,2017-2018
Pedro Mosquera,5,es ESP,"LM,DM",29-361,82,26,26,0,0,0,0,1,0,0,0,0,0,21,0,0,33,2017-2018
   Federico Valverde,17,uy URU,DM,19-269,8,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,33,2017-2018
Celso Borges,22,cr CRC,"RM,DM",29-325,90,40,39,1,0,0,0,6,1,0,0,0,0,28,0,1,33,2017-2018
Guilherme,20,br BRA,DM,27-012,79,39,36,2,1,0,0,1,0,1,1,0,0,33,1,0,33,2017-2018
   Zakaria Bakkali,18,be BEL,"RW,LM",22-081,11,4,3,0,0,0,0,0,0,0,0,0,0,3,1,0,33,2017-2018
Luisinho,16,pt POR,LB,32-347,90,45,38,7,0,0,1,2,7,0,0,0,0,37,0,1,33,2017-2018
Fabian Schär,24,ch SUI,CB,26-118,90,24,21,2,2,0,1,0,0,0,0,0,0,21,1,0,33,2017-2018
Raúl Albentosa,6,es ESP,CB,29-222,90,31,29,1,1,0,2,0,0,0,0,0,0,18,1,0,33,2017-2018
Juanfran,2,es ESP,RB,29-218,90,42,37,5,0,0,0,4,5,0,0,0,0,29,0,0,33,2017-2018
Rubén,13,es ESP,GK,33-299,90,30,12,18,4,0,0,0,0,0,0,0,0,21,0,0,33,2017-2018
Carlos Fernández,30,es ESP,FW,21-330,67,22,21,1,0,0,0,0,0,0,0,0,0,17,0,0,33,2017-2018
   Nolito,24,es ESP,"FW,LM",31-184,23,8,6,2,0,0,0,1,1,1,1,0,0,5,0,0,33,2017-2018
Joaquín Correa,11,ar ARG,LM,23-247,56,22,21,1,0,0,0,0,1,0,0,0,0,18,0,2,33,2017-2018
   Pablo Sarabia,17,es ESP,"LM,RM",25-341,34,20,19,1,0,0,0,0,1,0,0,0,0,15,0,1,33,2017-2018
Guido Pizarro,14,ar ARG,CM,28-050,90,60,58,2,2,0,0,0,0,0,0,0,0,53,0,1,33,2017-2018
Éver Banega,10,ar ARG,CM,29-292,90,93,88,4,0,0,2,2,2,2,0,2,0,84,1,1,33,2017-2018
Sandro Ramírez,23,es ESP,RM,22-282,75,42,36,6,0,0,0,6,0,6,5,1,0,30,0,0,33,2017-2018
   Luis Muriel,20,co COL,"FW,RM",27-001,15,6,5,1,0,0,0,1,1,0,0,0,0,4,0,1,33,2017-2018
Johannes Geis,12,de GER,DM,24-243,90,68,63,4,4,0,1,1,0,0,0,0,0,59,1,0,33,2017-2018
Miguel Layún,3,mx MEX,LB,29-296,90,68,62,6,0,0,3,2,6,0,0,0,0,52,0,3,33,2017-2018
Daniel Carriço,6,pt POR,CB,29-256,90,46,44,2,2,0,1,0,0,0,0,0,0,39,0,1,33,2017-2018
Gabriel Mercado,25,ar ARG,CB,31-030,90,48,45,3,3,0,1,0,0,0,0,0,0,39,0,2,33,2017-2018
Jesús Navas,16,es ESP,RB,32-147,90,88,78,10,2,0,1,5,8,0,0,0,0,76,0,2,33,2017-2018
David Soria,13,es ESP,GK,25-013,90,36,23,13,1,0,0,0,0,0,0,0,0,31,0,0,33,2017-2018
Iago Aspas,10,es ESP,FW,30-259,90,43,41,0,0,2,0,1,0,0,0,0,0,31,2,1,33,2017-2018
Maxi Gómez,7,uy URU,FW,21-246,90,23,20,3,0,1,2,2,0,0,0,0,0,18,0,0,33,2017-2018
Jozabed,16,es ESP,CM,27-040,72,26,25,0,0,0,0,0,0,0,0,0,0,22,1,1,33,2017-2018
   Nemanja Radoja,6,rs SRB,CB,25-070,18,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0,33,2017-2018
Stanislav Lobotka,14,sk SVK,CM,23-143,90,47,46,1,1,0,0,0,0,0,0,0,0,43,0,0,33,2017-2018
Brais Méndez,26,es ESP,CM,21-100,82,43,41,2,1,3,0,2,0,1,0,0,0,36,0,1,33,2017-2018
   Lucas Boyé,9,ar ARG,CM,22-048,8,9,8,1,0,0,0,1,1,0,0,0,0,6,0,0,33,2017-2018
Pione Sisto,11,dk DEN,WB,23-072,78,43,43,0,0,1,1,0,0,0,0,0,0,39,0,1,33,2017-2018
   Emre Mor,21,tr TUR,CM,20-267,12,14,13,1,0,0,0,3,0,1,0,0,0,8,0,0,33,2017-2018
Daniel Wass,18,dk DEN,WB,28-321,90,55,49,6,1,0,1,8,1,4,1,2,0,37,0,0,33,2017-2018
Jonny Castro,19,es ESP,CB,24-045,90,58,51,7,1,1,1,0,6,0,0,0,0,46,0,0,33,2017-2018
