player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Burgui,14,es ESP,FW,24-040,75,34,0,1,16,18,2,34,3,2,66.7,1,33.3,27,161,72,3,2,1,1,1,24,6,15,2017-2018
   Álvaro Medrán,23,es ESP,FW,23-268,15,11,0,2,9,0,0,11,1,0,0.0,1,100.0,11,34,14,0,0,0,1,0,9,0,15,2017-2018
Munir El Haddadi,24,ma MAR,FW,22-098,80,43,0,3,10,32,8,43,2,1,50.0,1,50.0,37,168,87,4,4,3,5,3,39,7,15,2017-2018
   Christian Santos,9,ve VEN,FW,29-259,10,8,0,1,4,3,1,8,0,0,,0,,4,11,8,0,0,0,0,0,7,0,15,2017-2018
Alfonso Pedraza,17,es ESP,LM,21-243,90,40,0,6,12,23,5,40,2,1,50.0,1,50.0,28,247,149,8,4,3,3,0,26,7,15,2017-2018
Manu García,19,es ESP,CM,31-226,90,47,1,7,27,13,5,47,3,1,33.3,2,66.7,33,132,46,1,0,1,1,2,28,2,15,2017-2018
Tomás Pina Isla,18,es ESP,CM,30-055,67,31,0,4,21,7,1,31,0,0,,0,,18,68,28,1,1,0,1,0,11,0,15,2017-2018
   Daniel Torres,16,co COL,CM,28-023,23,10,0,2,8,0,0,10,1,1,100.0,0,0.0,9,27,13,0,0,0,1,0,7,0,15,2017-2018
Ibai Gómez,11,es ESP,RM,28-027,90,58,0,6,17,35,5,58,3,0,0.0,3,100.0,34,184,90,0,1,1,2,0,30,3,15,2017-2018
Rubén Duarte,3,es ESP,LB,22-051,90,48,3,13,19,17,0,48,0,0,,0,,23,104,67,0,2,0,0,1,18,3,15,2017-2018
Guillermo Maripán,6,cl CHI,CB,23-216,90,33,5,25,6,2,2,33,0,0,,0,,18,86,25,0,0,0,0,0,19,0,15,2017-2018
Alexis,4,es ESP,CB,32-126,90,36,6,17,13,6,5,36,0,0,,0,,18,39,11,0,0,0,2,0,13,1,15,2017-2018
Martin Agirregabiria,32,es ESP,RB,21-212,90,50,3,16,23,11,2,50,1,0,0.0,1,100.0,22,138,65,1,0,1,0,0,20,4,15,2017-2018
Fernando Pacheco,1,es ESP,GK,25-204,90,18,16,18,0,0,0,18,0,0,,0,,3,26,17,0,0,0,0,0,3,0,15,2017-2018
Jonathan Calleri,9,ar ARG,FW,24-076,90,37,2,3,20,15,3,37,2,1,50.0,1,50.0,19,93,29,1,2,0,7,2,24,6,15,2017-2018
Loïc Rémy,7,fr FRA,LW,30-340,90,37,0,4,22,11,1,37,0,0,,0,,25,177,54,2,2,0,1,3,34,6,15,2017-2018
Oussama Tannane,10,ma MAR,RW,23-260,66,38,1,9,11,18,1,38,1,0,0.0,1,100.0,26,184,21,0,2,0,5,1,27,6,15,2017-2018
   Hernán Toledo,19,ar ARG,RW,21-325,24,9,0,0,3,6,2,9,1,1,100.0,0,0.0,8,72,63,2,1,1,0,0,9,2,15,2017-2018
Jonathan Viera,21,es ESP,AM,28-048,90,116,1,11,75,33,0,116,10,10,100.0,0,0.0,66,463,243,4,6,0,2,2,90,2,15,2017-2018
Vicente Gómez,4,es ESP,DM,29-099,75,70,2,11,53,7,1,70,1,0,0.0,1,100.0,36,227,69,0,0,0,2,4,59,4,15,2017-2018
   Hernán,14,es ESP,DM,27-104,15,21,1,4,10,7,0,21,0,0,,0,,6,31,13,1,0,0,1,0,12,1,15,2017-2018
Javi Castellano,18,es ESP,DM,30-036,90,93,1,30,58,5,0,93,0,0,,0,,44,273,145,0,0,0,0,0,68,1,15,2017-2018
Dani Castellano,23,es ESP,LB,30-036,90,81,5,22,49,10,1,81,0,0,,0,,40,378,153,4,1,1,1,1,56,4,15,2017-2018
Mauricio Lemos,3,uy URU,CB,21-345,90,64,8,43,20,1,0,64,1,1,100.0,0,0.0,24,118,65,0,0,0,0,0,44,0,15,2017-2018
Ximo Navarro,22,es ESP,CB,27-319,90,64,6,33,28,3,1,64,1,0,0.0,1,100.0,27,145,59,2,0,0,2,0,44,0,15,2017-2018
Michel,12,br BRA,RB,27-296,90,55,4,19,21,15,1,55,1,1,100.0,0,0.0,24,122,68,2,2,0,1,2,40,6,15,2017-2018
Raúl Lizoain,1,es ESP,GK,26-315,90,39,35,39,0,0,0,39,0,0,,0,,16,97,74,0,0,0,0,0,16,0,15,2017-2018
Ángel Rodríguez,9,es ESP,FW,30-227,90,25,0,0,10,15,3,25,5,1,20.0,4,80.0,16,73,4,0,2,0,7,1,21,5,15,2017-2018
Jorge Molina,19,es ESP,FW,35-231,90,41,2,4,22,15,1,41,1,0,0.0,1,100.0,20,68,45,2,1,1,1,3,38,7,15,2017-2018
Amath,23,sn SEN,LM,21-146,81,27,0,8,13,7,1,27,4,2,50.0,2,50.0,19,163,83,3,2,1,6,1,16,5,15,2017-2018
   Daniel Pacheco,20,es ESP,LM,26-338,9,9,0,1,3,5,0,9,0,0,,0,,6,22,1,0,0,0,0,0,6,0,15,2017-2018
Fayçal Fajr,21,ma MAR,CM,29-130,90,46,1,10,27,9,0,46,1,1,100.0,0,0.0,14,51,19,0,1,0,0,2,15,0,15,2017-2018
Markel Bergara,5,es ESP,CM,31-218,65,21,1,4,14,3,0,21,1,1,100.0,0,0.0,8,24,12,0,0,0,0,0,8,0,15,2017-2018
   Mehdi Lacen,8,dz ALG,CM,33-269,25,16,1,6,7,3,1,16,0,0,,0,,4,29,17,0,0,0,1,0,5,0,15,2017-2018
Francisco Portillo,12,es ESP,RM,27-179,73,34,1,7,21,6,0,34,2,0,0.0,2,100.0,19,48,28,0,0,0,1,1,22,1,15,2017-2018
