player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Jorge Molina,19,es ESP,FW,35-242,60,28,1,2,12,14,2,28,2,1,50.0,1,50.0,14,51,17,1,0,0,2,4,25,6,17,2017-2018
   Gaku Shibasaki,10,jp JPN,"FW,LW",25-206,30,14,0,2,5,7,1,14,0,0,,0,,9,68,23,1,2,0,1,2,10,3,17,2017-2018
Ángel Rodríguez,9,es ESP,FW,30-238,90,37,0,2,18,17,4,37,5,3,60.0,2,40.0,25,193,82,4,1,2,6,2,29,9,17,2017-2018
Amath,23,sn SEN,LM,21-157,77,21,0,5,9,7,2,21,0,0,,0,,13,51,9,0,0,0,3,2,13,6,17,2017-2018
   Mehdi Lacen,8,dz ALG,"CM,LM",33-280,13,6,0,0,5,1,0,6,0,0,,0,,1,9,9,0,0,0,0,1,4,1,17,2017-2018
Fayçal Fajr,21,ma MAR,CM,29-141,90,48,1,8,30,11,0,48,1,0,0.0,1,100.0,16,113,53,2,2,0,0,1,23,0,17,2017-2018
Sergio Mora,14,es ESP,CM,38-112,90,35,2,6,26,3,0,35,0,0,,0,,5,14,1,0,0,0,0,1,14,2,17,2017-2018
Francisco Portillo,12,es ESP,"RM,RW",27-190,89,41,1,4,27,12,1,41,2,2,100.0,0,0.0,20,110,46,1,1,0,2,0,28,2,17,2017-2018
   Jefferson Montero,24,ec ECU,RW,28-110,1,1,0,1,1,0,0,1,0,0,,0,,1,4,0,0,0,0,0,0,0,0,17,2017-2018
Vitorino Antunes,3,pt POR,LB,30-263,90,39,3,11,17,11,0,39,3,2,66.7,1,33.3,12,64,35,2,3,0,1,0,14,0,17,2017-2018
Cala,16,es ESP,CB,28-024,90,30,5,20,10,2,1,30,1,1,100.0,0,0.0,12,156,63,1,1,0,1,0,11,0,17,2017-2018
Djené,2,tg TOG,CB,25-354,90,30,4,18,12,0,0,30,0,0,,0,,13,76,29,0,0,0,1,0,17,0,17,2017-2018
Damián Suárez,22,uy URU,RB,29-237,90,60,2,8,37,15,2,60,1,1,100.0,0,0.0,17,67,38,0,0,0,0,1,30,3,17,2017-2018
Vicente Guaita,13,es ESP,GK,30-344,90,38,33,38,0,0,0,38,0,0,,0,,14,121,85,0,0,0,0,0,9,0,17,2017-2018
Jonathan Calleri,9,ar ARG,FW,24-088,90,34,1,4,13,17,4,34,3,2,66.7,1,33.3,19,105,21,0,2,0,4,2,25,5,17,2017-2018
Loïc Rémy,7,fr FRA,LW,30-352,90,36,0,2,24,11,2,36,8,5,62.5,3,37.5,31,216,97,4,3,1,1,1,31,5,17,2017-2018
Oussama Tannane,10,ma MAR,RW,23-272,70,43,0,2,21,20,0,43,5,4,80.0,1,20.0,33,321,172,7,5,0,3,2,37,6,17,2017-2018
   Hernán Toledo,19,ar ARG,RW,21-337,20,12,0,1,5,6,1,12,5,5,100.0,0,0.0,13,115,74,3,3,1,1,2,12,2,17,2017-2018
Jonathan Viera,21,es ESP,AM,28-060,90,98,0,9,68,21,3,98,6,5,83.3,1,16.7,61,321,166,1,2,0,1,1,81,4,17,2017-2018
Javi Castellano,18,es ESP,DM,30-048,86,76,3,16,53,7,0,76,0,0,,0,,47,135,93,1,0,0,1,0,50,0,17,2017-2018
   Momo,11,es ESP,DM,35-158,4,7,0,0,6,1,0,7,0,0,,0,,7,62,43,1,0,0,0,0,7,0,17,2017-2018
Alberto Aquilani,25,it ITA,DM,33-166,90,114,2,23,80,11,2,114,0,0,,0,,72,349,128,1,1,0,0,0,91,1,17,2017-2018
Dani Castellano,23,es ESP,LB,30-048,90,59,3,19,27,14,0,59,0,0,,0,,41,228,111,3,1,0,3,0,39,5,17,2017-2018
Pedro Bigas,17,es ESP,CB,27-096,90,65,7,32,33,1,0,65,2,2,100.0,0,0.0,39,211,109,2,1,0,0,0,39,0,17,2017-2018
Ximo Navarro,22,es ESP,CB,27-331,90,59,6,29,29,2,1,59,2,2,100.0,0,0.0,40,249,160,0,0,0,3,0,38,2,17,2017-2018
Michel,12,br BRA,RB,27-308,20,21,1,3,13,5,0,21,1,0,0.0,1,100.0,13,36,21,1,0,0,0,0,14,1,17,2017-2018
   David Simón,2,es ESP,RB,29-004,70,76,2,20,31,25,2,76,3,2,66.7,1,33.3,44,245,140,3,3,0,2,2,46,10,17,2017-2018
Raúl Lizoain,1,es ESP,GK,26-327,90,24,22,24,0,0,0,24,0,0,,0,,13,85,56,0,0,0,0,0,11,0,17,2017-2018
Willian José,12,br BRA,FW,26-027,90,46,1,5,23,18,0,46,1,1,100.0,0,0.0,32,126,39,0,2,0,3,2,35,5,17,2017-2018
Adnan Januzaj,8,be BEL,LW,22-318,59,34,0,0,12,22,7,34,5,1,20.0,4,80.0,29,189,69,5,3,1,1,2,30,6,17,2017-2018
   Mikel Oyarzabal,18,es ESP,"LW,RW",20-243,31,13,0,1,3,9,3,13,3,3,100.0,0,0.0,12,55,40,2,0,1,3,0,12,0,17,2017-2018
Sergio Canales,16,es ESP,RW,26-307,77,49,0,4,21,24,2,49,1,1,100.0,0,0.0,33,223,84,2,1,1,1,1,37,6,17,2017-2018
   Carlos Vela,11,mx MEX,"LW,RW",28-294,13,12,0,1,5,7,2,12,2,2,100.0,0,0.0,8,91,22,1,2,1,2,1,9,1,17,2017-2018
Xabi Prieto,10,es ESP,LM,34-113,90,42,1,3,26,14,1,42,4,2,50.0,2,50.0,31,121,63,2,2,1,1,2,34,3,17,2017-2018
Asier Illarramendi,4,es ESP,CM,27-287,90,70,1,12,53,7,1,70,2,0,0.0,2,100.0,42,235,118,2,1,1,2,1,45,2,17,2017-2018
David Zurutuza,17,es ESP,RM,31-154,75,44,0,6,32,6,0,44,0,0,,0,,34,226,112,5,1,0,0,3,34,1,17,2017-2018
   Igor Zubeldia,5,es ESP,RM,20-265,15,10,0,0,7,3,1,10,0,0,,0,,7,21,16,0,0,0,0,1,5,2,17,2017-2018
Iñigo Martínez,6,es ESP,LB,26-217,90,68,4,15,40,14,2,68,0,0,,0,,30,168,65,2,0,0,1,0,36,3,17,2017-2018
Raúl Navas,22,es ESP,CB,29-223,90,58,6,36,26,0,0,58,1,1,100.0,0,0.0,39,218,161,1,0,0,1,0,39,0,17,2017-2018
Diego Llorente,3,es ESP,CB,24-126,90,65,4,32,33,0,0,65,0,0,,0,,37,337,250,2,0,0,1,0,46,0,17,2017-2018
Álvaro Odriozola,19,es ESP,RB,22-006,90,45,1,8,19,19,8,45,4,3,75.0,1,25.0,23,162,110,7,2,3,0,0,29,10,17,2017-2018
Gerónimo Rulli,1,ar ARG,GK,25-214,90,47,36,47,0,0,0,47,0,0,,0,,30,125,79,0,0,0,0,0,30,0,17,2017-2018
Wissam Ben Yedder,9,fr FRA,FW,27-130,90,40,0,3,18,20,8,40,3,3,100.0,0,0.0,21,116,50,1,1,1,3,1,30,9,17,2017-2018
Pablo Sarabia,17,es ESP,LW,25-223,90,41,0,5,16,23,1,41,1,1,100.0,0,0.0,27,170,99,2,6,1,2,0,30,3,17,2017-2018
Michael Krohn-Dehli,7,dk DEN,RW,34-197,80,56,1,9,34,13,2,56,1,1,100.0,0,0.0,38,181,54,3,1,2,1,1,48,6,17,2017-2018
   Luis Muriel,20,co COL,RW,26-248,10,3,0,0,3,0,0,3,0,0,,0,,3,45,19,0,0,0,0,1,4,3,17,2017-2018
Ganso,19,br BRA,AM,28-069,63,47,1,7,29,11,2,47,3,2,66.7,1,33.3,34,145,41,1,0,0,1,1,36,3,17,2017-2018
   Franco Vázquez,22,ar ARG,AM,28-301,27,16,0,1,6,9,0,16,0,0,,0,,11,70,23,1,2,0,0,0,15,3,17,2017-2018
Guido Pizarro,14,ar ARG,DM,27-297,90,78,6,15,57,7,0,78,5,4,80.0,1,20.0,51,350,143,3,1,0,0,0,60,1,17,2017-2018
Éver Banega,10,ar ARG,DM,29-174,90,87,2,19,55,13,0,87,4,2,50.0,2,50.0,71,348,181,1,0,0,0,1,71,2,17,2017-2018
Sergio Escudero,18,es ESP,LB,28-109,90,66,4,13,45,8,0,66,0,0,,0,,32,86,40,0,1,1,0,0,39,3,17,2017-2018
Simon Kjær,4,dk DEN,CB,28-269,90,43,7,26,16,3,2,43,0,0,,0,,20,93,37,0,1,0,1,0,21,1,17,2017-2018
Johannes Geis,12,de GER,CB,24-125,90,59,10,37,22,1,0,59,0,0,,0,,32,135,60,0,0,0,1,0,35,0,17,2017-2018
Sébastien Corchia,2,fr FRA,RB,27-049,80,50,5,11,29,10,1,50,0,0,,0,,20,138,82,4,2,0,3,0,21,3,17,2017-2018
   Nolito,24,es ESP,RB,31-066,10,11,0,0,6,5,0,11,1,0,0.0,1,100.0,7,36,19,0,0,0,0,0,10,2,17,2017-2018
David Soria,13,es ESP,GK,24-260,90,26,22,26,0,0,0,26,0,0,,0,,10,58,40,0,0,0,0,0,7,0,17,2017-2018
Charles,19,br BRA,FW,33-261,83,23,0,1,9,13,4,23,0,0,,0,,8,22,13,0,0,0,2,0,14,1,17,2017-2018
   Gonzalo Escalante,5,ar ARG,FW,24-269,7,6,0,0,3,3,0,6,0,0,,0,,3,22,7,1,1,0,0,0,4,0,17,2017-2018
Kiké,17,es ESP,FW,28-026,78,37,1,2,15,20,3,37,0,0,,0,,19,90,31,2,1,1,3,1,25,5,17,2017-2018
   Sergi Enrich,9,es ESP,FW,27-298,12,2,0,0,2,0,0,2,0,0,,0,,1,5,3,0,0,0,0,0,2,0,17,2017-2018
Takashi Inui,8,jp JPN,LM,29-202,90,46,2,9,14,23,2,46,0,0,,0,,28,224,113,5,2,0,3,4,33,10,17,2017-2018
Dani García,14,es ESP,CM,27-211,90,59,2,10,44,5,0,59,1,1,100.0,0,0.0,22,113,50,0,0,0,2,1,32,1,17,2017-2018
Joan Jordán,24,es ESP,CM,23-168,90,37,0,5,20,13,2,37,0,0,,0,,22,82,38,2,0,0,2,2,25,2,17,2017-2018
Bebé,10,cv CPV,RM,27-162,72,27,0,1,8,18,3,27,0,0,,0,,21,134,57,3,0,2,2,0,17,6,17,2017-2018
