player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Aritz Aduriz,20,es ESP,FW,37-083,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,36,2017-2018
Iker Muniain,10,es ESP,AM,25-137,82,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,36,2017-2018
   Markel Susaeta,14,es ESP,LM,30-142,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2017-2018
Iñaki Williams,11,gh GHA,"AM,RM",23-324,90,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,36,2017-2018
Mikel Rico,17,es ESP,CM,33-182,90,1,0,0,1,0,0,2,0.0,2,2,0,2,1,2,1,0,36,2017-2018
Beñat Etxebarria,7,es ESP,CM,31-075,61,1,1,0,1,0,1,5,20.0,4,1,0,1,5,6,0,0,36,2017-2018
   Ander Iturraspe,8,es ESP,CM,29-058,29,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,36,2017-2018
Enric Saborit,3,es ESP,WB,26-008,72,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,36,2017-2018
   Iñigo Córdoba,28,es ESP,"LB,WB",21-053,18,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,36,2017-2018
Iñigo Lekue,15,es ESP,"WB,RB",25-001,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,3,0,36,2017-2018
Iñigo Martínez,4,es ESP,CB,26-353,90,3,3,2,1,0,2,4,50.0,2,0,0,0,1,4,6,0,36,2017-2018
Yeray Álvarez,5,es ESP,CB,23-101,90,1,0,0,1,0,1,2,50.0,1,1,0,1,2,3,3,0,36,2017-2018
Unai Núñez,12,es ESP,CB,21-095,90,4,3,3,1,0,2,2,100.0,0,2,0,2,3,7,0,0,36,2017-2018
Kepa Arrizabalaga,1,es ESP,GK,23-214,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2017-2018
Loren Morón,16,es ESP,FW,24-126,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,36,2017-2018
Antonio Sanabria,9,py PAR,FW,22-062,62,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,36,2017-2018
   Rubén Castro,24,es ESP,FW,36-312,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2017-2018
Joaquín,17,es ESP,CM,36-288,73,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,36,2017-2018
   Ryad Boudebouz,10,dz ALG,CM,28-075,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2017-2018
Javi García,3,es ESP,"CB,CM",31-086,90,1,1,1,0,0,1,1,100.0,0,2,1,1,0,1,5,0,36,2017-2018
Fabián Ruiz Peña,6,es ESP,CM,22-032,90,5,2,1,3,1,2,3,66.7,1,1,0,1,2,7,2,0,36,2017-2018
Riza Durmisi,14,dk DEN,LB,24-117,90,3,3,1,2,0,2,3,66.7,1,0,0,0,1,4,2,0,36,2017-2018
Junior Firpo,28,es ESP,CB,21-256,19,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,36,2017-2018
   Víctor Camarasa,8,es ESP,"CM,CB",23-342,71,3,2,1,2,0,0,0,,0,0,0,0,2,5,0,0,36,2017-2018
Marc Bartra,15,es ESP,CB,27-110,90,3,1,2,1,0,3,7,42.9,4,0,0,0,4,7,4,0,36,2017-2018
Jordi Amat,5,id IDN,CB,26-045,90,0,0,0,0,0,0,0,,0,0,0,0,4,4,3,0,36,2017-2018
Cristian Tello,20,es ESP,RB,26-267,90,1,1,0,0,1,0,2,0.0,2,1,0,1,0,1,1,0,36,2017-2018
Pedro López,31,es ESP,GK,23-104,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,36,2017-2018
Maxi Gómez,7,uy URU,FW,21-264,62,0,0,0,0,0,0,1,0.0,1,2,2,0,0,0,4,0,36,2017-2018
   Lucas Boyé,9,ar ARG,FW,22-066,28,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,36,2017-2018
Pione Sisto,11,dk DEN,LW,23-090,90,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,1,0,36,2017-2018
Daniel Wass,18,dk DEN,RW,28-339,89,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,36,2017-2018
   Facundo Roncaglia,24,ar ARG,RW,31-084,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2017-2018
Brais Méndez,26,es ESP,AM,21-118,76,1,1,1,0,0,0,2,0.0,2,1,0,1,0,1,1,0,36,2017-2018
   Pablo Hernández,8,cl CHI,AM,31-193,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2017-2018
Jozabed,16,es ESP,DM,27-058,90,2,2,1,1,0,1,3,33.3,2,1,1,0,0,2,1,0,36,2017-2018
Stanislav Lobotka,14,sk SVK,DM,23-161,90,1,1,0,0,1,1,3,33.3,2,0,0,0,0,1,0,0,36,2017-2018
Jonny Castro,19,es ESP,LB,24-063,90,0,0,0,0,0,0,0,,0,2,0,2,2,2,4,0,36,2017-2018
Gustavo Cabral,22,ar ARG,CB,32-203,90,2,2,1,1,0,1,1,100.0,0,3,1,2,2,4,4,0,36,2017-2018
Sergi Gómez,20,es ESP,CB,26-038,90,1,0,1,0,0,0,2,0.0,2,1,1,0,2,3,5,0,36,2017-2018
Hugo Mallo,2,es ESP,RB,26-317,90,2,2,1,1,0,1,2,50.0,1,2,0,2,3,5,2,0,36,2017-2018
Sergio Álvarez,1,es ESP,GK,31-275,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2017-2018
Adrián López,15,es ESP,FW,30-117,60,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,36,2017-2018
   Borja Valle,19,es ESP,"AM,FW",25-300,30,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,36,2017-2018
Lucas Pérez,7,es ESP,"FW,LW",29-237,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,36,2017-2018
