player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Gerard Moreno,7,es ESP,FW,25-189,90,29,29,0,0,1,0,3,0,0,0,0,0,20,0,2,8,2017-2018
Pablo Piatti,19,ar ARG,LW,28-196,90,46,38,7,2,0,0,15,0,5,2,3,0,29,1,5,8,2017-2018
Léo Baptistão,11,br BRA,RW,25-048,90,26,25,1,0,0,0,1,1,0,0,0,0,16,0,2,8,2017-2018
José Manuel Jurado,10,es ESP,AM,31-106,56,21,20,1,0,0,1,0,0,0,0,0,0,17,0,0,8,2017-2018
   Sergio García,9,es ESP,AM,34-126,34,10,9,1,0,0,0,2,1,0,0,0,0,4,0,2,8,2017-2018
Javi Fuego,18,es ESP,DM,33-282,72,36,35,0,0,0,0,0,0,0,0,0,0,28,1,1,8,2017-2018
   Esteban Granero,23,es ESP,DM,30-103,18,11,10,1,0,0,0,1,0,1,1,0,0,9,0,0,8,2017-2018
Sergi Darder,25,es ESP,DM,23-295,90,68,63,4,1,1,3,3,0,3,1,0,0,53,1,1,8,2017-2018
Aarón Martín,3,es ESP,LB,20-174,90,53,44,7,1,0,0,5,6,0,0,0,0,43,2,1,8,2017-2018
Mario Hermoso,22,es ESP,CB,22-117,90,57,54,3,3,0,3,0,0,0,0,0,0,46,0,0,8,2017-2018
David López,15,es ESP,CB,28-004,90,75,73,2,2,0,0,1,0,0,0,0,0,56,0,1,8,2017-2018
Marc Navarro,2,es ESP,RB,22-103,57,30,24,6,0,0,0,4,6,0,0,0,0,24,0,0,8,2017-2018
   Sergio Sánchez,24,es ESP,RB,31-193,33,20,12,8,2,0,1,1,6,0,0,0,0,15,0,0,8,2017-2018
Pau López,1,es ESP,GK,22-304,90,25,13,12,1,0,0,0,0,0,0,0,0,16,0,0,8,2017-2018
Nano,16,es ESP,FW,22-250,66,12,11,1,0,0,0,0,0,0,0,0,0,9,0,0,8,2017-2018
   Emmanuel Boateng,21,gh GHA,FW,21-143,24,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,8,2017-2018
Ivi,14,es ESP,LW,23-106,90,41,36,5,2,2,2,4,1,2,0,1,0,30,0,1,8,2017-2018
José Luis Morales,11,es ESP,RW,30-082,90,14,14,0,0,0,0,1,0,0,0,0,0,11,0,0,8,2017-2018
José Campaña,24,es ESP,AM,24-135,90,56,52,4,2,0,1,2,1,1,0,1,0,46,0,0,8,2017-2018
Jefferson Lerma,8,co COL,DM,22-353,90,41,41,0,0,0,0,0,0,0,0,0,0,30,0,0,8,2017-2018
Cheick Doukouré,5,ci CIV,DM,25-032,37,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0,8,2017-2018
   Rober,4,es ESP,DM,22-239,53,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0,8,2017-2018
Antonio Luna,22,es ESP,LB,26-210,90,58,44,14,0,0,0,2,14,0,0,0,0,38,0,0,8,2017-2018
Chema,6,es ESP,CB,25-224,90,26,25,1,1,0,0,0,0,0,0,0,0,19,0,0,8,2017-2018
Sergio Postigo,15,es ESP,CB,28-343,79,24,22,2,2,0,0,0,0,0,0,0,0,11,0,0,8,2017-2018
   Enis Bardhi,10,mk MKD,CB,22-103,11,7,6,1,0,0,0,1,0,1,0,1,0,5,0,0,8,2017-2018
Pedro López Muñoz,19,es ESP,RB,33-346,90,24,19,5,1,0,0,6,4,0,0,0,0,16,0,1,8,2017-2018
Raúl Fernández,1,es ESP,GK,29-214,90,33,17,16,6,0,0,0,0,0,0,0,0,10,0,0,8,2017-2018
Aritz Aduriz,20,es ESP,FW,36-245,90,26,26,0,0,0,2,1,0,0,0,0,0,14,0,0,8,2017-2018
Iñigo Córdoba,28,es ESP,LM,20-215,83,22,20,1,0,0,0,1,1,0,0,0,0,15,1,0,8,2017-2018
   Ander Iturraspe,8,es ESP,LM,28-220,7,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,8,2017-2018
Mikel Vesga,21,es ESP,CM,24-146,90,33,32,1,0,0,1,1,1,0,0,0,0,25,0,1,8,2017-2018
Raúl García,22,es ESP,CM,31-095,70,27,27,0,0,0,0,0,0,0,0,0,0,15,0,4,8,2017-2018
   Iñaki Williams,11,gh GHA,CM,23-121,20,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,8,2017-2018
Markel Susaeta,14,es ESP,RM,29-304,89,34,25,9,3,0,1,11,0,6,4,2,0,20,0,1,8,2017-2018
   Sabin Merino,19,es ESP,RM,25-283,1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,8,2017-2018
Mikel San José,6,es ESP,DM,28-137,90,25,24,1,0,0,0,0,0,0,0,0,0,14,0,2,8,2017-2018
Mikel Balenziaga,24,es ESP,LB,29-227,90,38,29,9,0,0,0,2,9,0,0,0,0,29,0,2,8,2017-2018
Aymeric Laporte,4,es ESP,CB,23-140,90,37,32,5,4,0,0,1,1,0,0,0,0,29,0,0,8,2017-2018
Unai Núñez,30,es ESP,CB,20-257,90,26,25,1,1,0,0,0,0,0,0,0,0,19,0,0,8,2017-2018
Iñigo Lekue,15,es ESP,RB,24-163,90,35,28,7,0,0,0,4,7,0,0,0,0,22,0,2,8,2017-2018
Kepa Arrizabalaga,1,es ESP,GK,23-011,90,26,17,9,1,0,0,0,0,0,0,0,0,16,0,0,8,2017-2018
Wissam Ben Yedder,9,fr FRA,FW,27-063,90,15,14,1,0,0,0,1,0,0,0,0,0,11,0,0,8,2017-2018
Joaquín Correa,11,ar ARG,"LW,RW",23-062,76,28,24,4,2,0,0,2,1,0,0,0,0,23,0,1,8,2017-2018
   Luis Muriel,20,co COL,RW,26-181,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2017-2018
Jesús Navas,16,es ESP,"RW,RB",31-327,90,36,34,2,0,0,2,3,2,0,0,0,0,21,0,3,8,2017-2018
Franco Vázquez,22,ar ARG,AM,28-234,90,37,36,1,1,3,1,1,0,0,0,0,0,27,0,1,8,2017-2018
Guido Pizarro,14,ar ARG,DM,27-230,90,76,73,3,3,0,0,0,0,0,0,0,0,70,0,0,8,2017-2018
