player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Nano,16,es ESP,FW,22-258,52,0,0,0,3,2,0,0,0,0,0,0,0,1,1,1,50.0,9,2017-2018
   Álex Alegría,17,es ESP,FW,25-011,38,0,0,0,3,2,0,0,0,0,0,0,0,2,4,2,66.7,9,2017-2018
Ivi,14,es ESP,"LM,RM,LW",23-114,90,0,0,0,1,0,0,3,0,0,0,0,0,4,0,3,0.0,9,2017-2018
José Campaña,24,es ESP,"CM,DM",24-143,85,0,0,0,2,2,0,2,1,0,0,0,0,4,3,1,75.0,9,2017-2018
   Cheick Doukouré,5,ci CIV,CM,25-040,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,100.0,9,2017-2018
Jefferson Lerma,8,co COL,"DM,CM",22-361,90,1,0,0,1,4,0,0,3,1,0,0,0,13,7,1,87.5,9,2017-2018
José Luis Morales,11,es ESP,"RM,LM,RW",30-090,90,0,0,0,2,1,1,3,2,2,0,0,0,4,0,2,0.0,9,2017-2018
Rober,4,es ESP,"RB,DM",22-247,90,0,0,0,1,0,0,1,5,2,0,0,0,7,5,1,83.3,9,2017-2018
Antonio Luna,22,es ESP,LB,26-218,90,0,0,0,1,1,0,2,3,2,0,0,0,3,2,1,66.7,9,2017-2018
Chema,6,es ESP,CB,25-232,90,0,0,0,1,0,0,0,3,2,0,0,0,3,0,2,0.0,9,2017-2018
Sergio Postigo,15,es ESP,CB,28-351,90,0,0,0,0,1,0,0,1,2,0,0,0,6,2,0,100.0,9,2017-2018
Pedro López Muñoz,19,es ESP,RB,33-354,45,0,0,0,2,1,0,0,1,1,0,0,0,2,1,2,33.3,9,2017-2018
   Enis Bardhi,10,mk MKD,"CM,AM",22-111,45,0,0,0,1,2,0,1,0,1,0,0,0,4,0,0,,9,2017-2018
Raúl Fernández,1,es ESP,GK,29-222,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,9,2017-2018
Jorge Molina,19,es ESP,FW,35-182,90,0,0,0,1,4,4,1,0,0,0,0,0,6,5,1,83.3,9,2017-2018
Francisco Portillo,12,es ESP,FW,27-130,90,1,0,0,2,0,1,1,0,0,0,0,0,2,0,4,0.0,9,2017-2018
Amath,23,sn SEN,LM,21-097,86,0,0,0,2,2,0,1,0,4,0,0,0,5,2,5,28.6,9,2017-2018
   Carlos Calderón,26,es ESP,LM,22-190,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,9,2017-2018
Mauro Arambarri,18,uy URU,CM,22-021,74,1,0,0,1,3,0,2,1,1,0,0,0,4,1,0,100.0,9,2017-2018
   Sergio Mora,14,es ESP,CM,38-052,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,9,2017-2018
Markel Bergara,5,es ESP,CM,31-169,90,0,0,0,4,2,0,0,1,3,0,0,0,7,1,6,14.3,9,2017-2018
Fayçal Fajr,21,ma MAR,RM,29-081,90,0,0,0,0,0,0,4,1,1,0,0,0,5,0,2,0.0,9,2017-2018
Vitorino Antunes,3,pt POR,LB,30-203,90,0,0,0,0,2,0,3,2,3,0,0,0,6,1,0,100.0,9,2017-2018
Cala,16,es ESP,CB,27-329,90,1,0,0,2,2,0,0,2,1,0,0,0,3,2,1,66.7,9,2017-2018
Djené,2,tg TOG,CB,25-294,89,0,0,0,2,2,0,0,2,3,0,0,0,6,2,5,28.6,9,2017-2018
   Bruno González,4,es ESP,CB,27-150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,2017-2018
Damián Suárez,22,uy URU,RB,29-177,90,0,0,0,2,0,0,2,3,1,0,0,0,5,1,0,100.0,9,2017-2018
