player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Maxi Gómez,7,uy URU,FW,21-102,69,9,12,75.0,116,6,3,3,100.0,1,2,50.0,1,2,50.0,0,0.0,0.0,0,1,0,0,0,13,2017-2018
   John Guidetti,9,se SWE,FW,25-223,21,7,8,87.5,70,22,4,5,80.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,13,2017-2018
Iago Aspas,10,es ESP,FW,30-115,90,25,31,80.6,334,82,17,18,94.4,8,12,66.7,0,0,,0,0.0,0.1,1,0,1,1,3,13,2017-2018
Pione Sisto,11,dk DEN,LM,22-293,76,31,35,88.6,561,105,10,12,83.3,17,17,100.0,3,4,75.0,0,0.0,0.1,2,3,0,0,5,13,2017-2018
   Emre Mor,21,tr TUR,LM,20-123,14,6,6,100.0,106,53,2,2,100.0,4,4,100.0,0,0,,0,0.1,0.1,1,0,1,0,2,13,2017-2018
Jozabed,16,es ESP,CM,26-261,82,51,56,91.1,1017,317,19,19,100.0,23,25,92.0,8,10,80.0,0,0.1,0.0,2,5,0,0,8,13,2017-2018
   Nemanja Radoja,6,rs SRB,CM,24-291,8,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,13,2017-2018
Stanislav Lobotka,14,sk SVK,CM,22-364,90,55,62,88.7,1018,312,16,19,84.2,28,31,90.3,7,7,100.0,0,0.0,0.0,0,3,0,0,8,13,2017-2018
Daniel Wass,18,dk DEN,RM,28-177,90,38,50,76.0,601,157,17,20,85.0,18,22,81.8,1,4,25.0,0,0.7,0.3,5,5,3,1,7,13,2017-2018
Jonny Castro,19,es ESP,LB,23-266,90,49,63,77.8,885,301,15,22,68.2,30,35,85.7,3,4,75.0,0,0.0,0.2,0,4,1,0,3,13,2017-2018
Andreu Fontàs,3,es ESP,CB,28-010,90,62,73,84.9,1316,346,13,14,92.9,42,45,93.3,7,14,50.0,0,0.0,0.0,0,3,0,0,3,13,2017-2018
Gustavo Cabral,22,ar ARG,CB,32-041,90,67,74,90.5,1412,515,12,14,85.7,48,49,98.0,7,10,70.0,0,0.0,0.0,0,3,0,0,3,13,2017-2018
Hugo Mallo,2,es ESP,RB,26-155,90,38,63,60.3,651,280,15,21,71.4,18,23,78.3,3,13,23.1,0,0.0,0.0,0,1,1,0,3,13,2017-2018
Rubén Blanco,13,es ESP,GK,22-122,90,21,38,55.3,652,471,0,0,,16,16,100.0,5,21,23.8,0,0.0,0.0,0,0,0,0,0,13,2017-2018
Nordin Amrabat,25,ma MAR,"FW,RM",30-238,90,19,33,57.6,289,41,10,14,71.4,9,13,69.2,0,1,0.0,0,0.1,0.1,2,0,2,1,2,13,2017-2018
Miguel Ángel Guerrero,9,es ESP,FW,27-135,90,15,23,65.2,235,23,8,9,88.9,6,11,54.5,1,1,100.0,0,0.0,0.0,0,1,0,0,1,13,2017-2018
Alexander,11,ar ARG,LM,29-042,90,19,26,73.1,232,28,13,16,81.3,4,6,66.7,1,1,100.0,0,0.4,0.6,1,0,0,0,1,13,2017-2018
Gerard Gumbau,6,es ESP,CM,22-341,90,39,46,84.8,707,224,17,21,81.0,16,17,94.1,5,7,71.4,0,0.0,0.0,0,7,0,0,6,13,2017-2018
Erik Morán,4,es ESP,CM,26-183,90,25,34,73.5,495,242,11,13,84.6,9,13,69.2,5,7,71.4,0,0.0,0.0,0,5,1,0,6,13,2017-2018
Darko Brašanac,24,rs SRB,RM,25-285,22,4,7,57.1,32,3,4,5,80.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,13,2017-2018
