Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Matchweek,Season
Rubén,es ESP,33-288,90,2,2,1,0.0,0.6,4,14,28.6,10,1,70.0,47.5,10,70.0,55.8,26,1,3.8,0,4.3,31,2017-2018
Roberto,es ESP,32-055,90,6,3,3,66.7,3.4,7,18,38.9,16,3,68.8,47.4,7,100.0,65.3,11,2,18.2,1,10.8,31,2017-2018
Fernando Pacheco,es ESP,25-324,90,1,0,1,100.0,0.2,9,20,45.0,19,4,68.4,46.1,7,100.0,59.0,12,0,0.0,3,22.0,31,2017-2018
Vicente Guaita,es ESP,31-087,90,2,2,0,0.0,1.0,6,20,30.0,19,5,63.2,45.5,9,88.9,63.7,8,1,12.5,1,17.7,31,2017-2018
Sergio Álvarez,es ESP,31-247,90,6,0,6,100.0,0.6,9,27,33.3,25,1,60.0,43.4,13,92.3,61.2,15,1,6.7,2,18.8,31,2017-2018
David Soria,es ESP,25-003,90,6,4,3,33.3,1.7,4,15,26.7,31,7,41.9,34.4,7,28.6,39.7,12,1,8.3,3,13.5,31,2017-2018
Dani Giménez,es ESP,34-251,90,2,0,2,100.0,0.1,2,10,20.0,28,5,25.0,30.4,6,50.0,40.7,25,2,8.0,0,6.7,31,2017-2018
Marko Dmitrović,rs SRB,26-073,90,4,2,3,50.0,1.7,9,26,34.6,31,2,61.3,42.1,7,100.0,72.1,14,0,0.0,3,24.3,31,2017-2018
Marc-André ter Stegen,de GER,25-342,90,1,1,0,0.0,0.5,0,0,,13,2,0.0,22.5,7,0.0,24.9,14,0,0.0,0,5.0,31,2017-2018
Iván Cuéllar,es ESP,33-315,90,6,3,3,50.0,2.6,7,21,33.3,19,2,63.2,53.0,9,100.0,64.7,3,0,0.0,0,16.5,31,2017-2018
Oier Olazábal,es ESP,28-206,90,5,1,4,80.0,1.1,9,20,45.0,20,3,60.0,42.6,11,72.7,47.5,19,1,5.3,0,10.8,31,2017-2018
Leandro Chichizola,ar ARG,28-012,90,4,2,2,50.0,1.8,11,28,39.3,29,5,65.5,42.9,10,90.0,61.9,14,0,0.0,0,15.0,31,2017-2018
Keylor Navas,cr CRC,31-114,90,5,1,4,80.0,2.6,2,3,66.7,20,2,15.0,29.9,3,0.0,25.0,4,0,0.0,1,18.5,31,2017-2018
Jan Oblak,si SVN,25-091,90,8,1,7,87.5,2.0,6,18,33.3,15,4,73.3,49.4,9,77.8,52.1,30,3,10.0,0,7.4,31,2017-2018
Miguel Ángel Moyá,es ESP,34-006,44,,,,,0.0,4,12,33.3,19,1,52.6,39.5,2,100.0,51.5,11,,,,18.0,31,2017-2018
Toño Ramírez,es ESP,31-136,46,0,0,0,,0.0,2,13,15.4,13,0,69.2,43.6,4,100.0,49.3,11,0,0.0,0,,31,2017-2018
Yassine Bounou,ma MAR,27-003,90,7,5,2,28.6,3.9,6,24,25.0,23,2,65.2,41.0,11,81.8,55.5,7,0,0.0,2,18.8,31,2017-2018
Neto,br BRA,28-263,90,6,0,6,100.0,1.4,8,22,36.4,22,7,54.5,38.6,12,83.3,58.3,22,2,9.1,0,4.0,31,2017-2018
Pau López,es ESP,23-116,90,6,1,5,83.3,1.9,5,16,31.3,23,3,43.5,36.4,7,85.7,55.3,6,3,50.0,0,6.3,31,2017-2018
Sergio Asenjo,es ESP,28-285,90,13,3,10,76.9,4.8,12,20,60.0,24,5,66.7,43.5,5,80.0,58.6,16,3,18.8,0,6.0,31,2017-2018
Kepa Arrizabalaga,es ESP,23-188,90,2,1,1,50.0,0.5,8,18,44.4,24,3,50.0,41.0,6,100.0,66.2,18,1,5.6,0,8.5,31,2017-2018
