Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Sergio León,7,es ESP,FW,28-301,90,0,0,0,0,2,1,0,0,26,0,0,1,0.6,0.6,0.0,3,0,15,20,75.0,3,17,0,2,1,11,2017-2018
Cristian Tello,20,es ESP,"LM,RM",26-084,90,0,2,0,0,2,0,0,0,45,0,2,1,0.1,0.1,0.6,5,2,23,35,65.7,2,40,5,6,5,11,2017-2018
Andrés Guardado,18,mx MEX,"CM,LB",31-036,90,0,0,0,0,2,0,0,0,95,1,0,1,0.1,0.1,0.3,7,1,72,89,80.9,10,80,3,3,3,11,2017-2018
Víctor Camarasa,8,es ESP,CM,23-159,62,0,0,0,0,0,0,0,0,53,3,1,0,0.0,0.0,0.0,1,0,39,46,84.8,1,45,3,2,1,11,2017-2018
   Antonio Sanabria,9,py PAR,FW,21-244,28,1,0,0,0,2,1,0,0,8,0,0,0,0.1,0.1,0.0,1,0,3,5,60.0,0,8,1,1,1,11,2017-2018
Joaquín,17,es ESP,"RM,LM",36-105,90,0,0,0,0,1,0,0,0,61,1,0,0,0.0,0.0,0.1,3,0,45,56,80.4,1,56,5,3,3,11,2017-2018
Javi García,3,es ESP,"DM,CB",30-268,90,0,0,0,0,1,0,1,0,112,1,1,0,0.0,0.0,0.0,1,0,99,109,90.8,9,87,2,0,0,11,2017-2018
Alin Toșca,21,ro ROU,LB,25-234,62,0,0,0,0,0,0,0,0,43,1,0,1,0.0,0.0,0.0,0,0,29,37,78.4,5,22,3,1,1,11,2017-2018
   Ryad Boudebouz,10,dz ALG,CM,27-257,28,1,0,0,0,1,1,0,0,36,0,0,0,0.0,0.0,0.1,1,0,23,33,69.7,2,28,0,2,1,11,2017-2018
Jordi Amat,5,id IDN,CB,25-227,79,0,0,0,0,1,0,1,0,82,4,0,1,0.2,0.2,0.0,1,0,68,72,94.4,5,62,2,0,0,11,2017-2018
   Fabián Ruiz Peña,6,es ESP,DM,21-214,11,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.0,1,0,17,18,94.4,2,15,1,0,0,11,2017-2018
Aïssa Mandi,23,dz ALG,CB,26-012,90,0,0,0,0,0,0,0,0,102,1,1,1,0.0,0.0,0.0,2,0,90,96,93.8,12,88,5,0,0,11,2017-2018
Antonio Barragán,19,es ESP,RB,30-144,90,0,0,0,0,3,1,0,0,91,3,1,0,0.1,0.1,0.1,2,1,69,80,86.3,12,75,4,3,1,11,2017-2018
Antonio Adán,13,es ESP,GK,30-174,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,39,44,88.6,0,35,0,0,0,11,2017-2018
Sergio León,7,es ESP,FW,28-301,90,0,0,0,0,2,1,0,0,26,0,0,1,0.6,0.6,0.0,3,0,15,20,75.0,3,17,0,2,1,11,2017-2018
Cristian Tello,20,es ESP,"LM,RM",26-084,90,0,2,0,0,2,0,0,0,45,0,2,1,0.1,0.1,0.6,5,2,23,35,65.7,2,40,5,6,5,11,2017-2018
Andrés Guardado,18,mx MEX,"CM,LB",31-036,90,0,0,0,0,2,0,0,0,95,1,0,1,0.1,0.1,0.3,7,1,72,89,80.9,10,80,3,3,3,11,2017-2018
Víctor Camarasa,8,es ESP,CM,23-159,62,0,0,0,0,0,0,0,0,53,3,1,0,0.0,0.0,0.0,1,0,39,46,84.8,1,45,3,2,1,11,2017-2018
   Antonio Sanabria,9,py PAR,FW,21-244,28,1,0,0,0,2,1,0,0,8,0,0,0,0.1,0.1,0.0,1,0,3,5,60.0,0,8,1,1,1,11,2017-2018
Joaquín,17,es ESP,"RM,LM",36-105,90,0,0,0,0,1,0,0,0,61,1,0,0,0.0,0.0,0.1,3,0,45,56,80.4,1,56,5,3,3,11,2017-2018
Javi García,3,es ESP,"DM,CB",30-268,90,0,0,0,0,1,0,1,0,112,1,1,0,0.0,0.0,0.0,1,0,99,109,90.8,9,87,2,0,0,11,2017-2018
Alin Toșca,21,ro ROU,LB,25-234,62,0,0,0,0,0,0,0,0,43,1,0,1,0.0,0.0,0.0,0,0,29,37,78.4,5,22,3,1,1,11,2017-2018
   Ryad Boudebouz,10,dz ALG,CM,27-257,28,1,0,0,0,1,1,0,0,36,0,0,0,0.0,0.0,0.1,1,0,23,33,69.7,2,28,0,2,1,11,2017-2018
Jordi Amat,5,id IDN,CB,25-227,79,0,0,0,0,1,0,1,0,82,4,0,1,0.2,0.2,0.0,1,0,68,72,94.4,5,62,2,0,0,11,2017-2018
   Fabián Ruiz Peña,6,es ESP,DM,21-214,11,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.0,1,0,17,18,94.4,2,15,1,0,0,11,2017-2018
Aïssa Mandi,23,dz ALG,CB,26-012,90,0,0,0,0,0,0,0,0,102,1,1,1,0.0,0.0,0.0,2,0,90,96,93.8,12,88,5,0,0,11,2017-2018
Antonio Barragán,19,es ESP,RB,30-144,90,0,0,0,0,3,1,0,0,91,3,1,0,0.1,0.1,0.1,2,1,69,80,86.3,12,75,4,3,1,11,2017-2018
Antonio Adán,13,es ESP,GK,30-174,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,39,44,88.6,0,35,0,0,0,11,2017-2018
Rodrigo,19,es ESP,FW,26-243,85,1,0,0,0,3,2,0,0,43,3,0,3,0.5,0.5,0.4,3,1,20,27,74.1,3,30,3,1,1,11,2017-2018
   Toni Lato,26,es ESP,LB,19-348,5,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,1,1,11,2017-2018
Simone Zaza,9,it ITA,FW,26-132,77,0,0,0,0,0,0,0,0,23,0,1,2,0.0,0.0,0.0,1,1,8,13,61.5,0,16,0,0,0,11,2017-2018
   Santi Mina,22,es ESP,FW,21-332,13,1,0,1,1,2,1,0,0,11,0,0,1,1.0,0.3,0.0,2,1,5,5,100.0,0,7,0,1,1,11,2017-2018
Gonçalo Guedes,7,pt POR,"LM,FW",20-340,90,0,0,0,0,3,1,0,0,49,2,0,0,0.5,0.5,0.2,5,1,31,39,79.5,4,47,5,1,1,11,2017-2018
Geoffrey Kondogbia,16,cf CTA,CM,24-262,90,0,0,0,0,0,0,0,0,73,2,1,0,0.0,0.0,0.0,2,1,61,68,89.7,7,64,1,2,2,11,2017-2018
Daniel Parejo,10,es ESP,CM,28-202,90,1,0,0,0,2,1,1,0,102,7,1,0,0.1,0.1,0.0,5,1,73,88,83.0,12,84,1,1,1,11,2017-2018
Carlos Soler,18,es ESP,RM,20-306,64,0,0,0,0,0,0,0,0,32,1,0,1,0.0,0.0,0.0,2,0,15,21,71.4,3,23,2,1,0,11,2017-2018
   Andreas Pereira,11,br BRA,RM,21-307,26,0,1,0,0,0,0,0,0,19,0,1,1,0.0,0.0,0.5,1,0,10,16,62.5,1,17,6,0,0,11,2017-2018
José Luis Gayà,14,es ESP,"LB,LM",22-163,90,0,0,0,0,1,0,0,0,101,2,2,2,0.0,0.0,0.0,2,0,76,91,83.5,8,80,7,1,1,11,2017-2018
Jeison Murillo,4,co COL,CB,25-161,90,0,0,0,0,0,0,0,0,110,4,3,2,0.0,0.0,0.0,1,0,89,93,95.7,2,79,0,0,0,11,2017-2018
Ezequiel Garay,24,ar ARG,CB,31-025,90,0,0,0,0,0,0,0,0,73,1,2,0,0.0,0.0,0.0,0,0,54,61,88.5,2,53,0,0,0,11,2017-2018
Martín Montoya,21,es ESP,RB,26-204,90,0,0,0,0,1,0,0,0,51,3,0,3,0.0,0.0,0.0,0,0,32,37,86.5,3,28,1,1,0,11,2017-2018
Neto,13,br BRA,GK,28-108,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,19,24,79.2,0,18,0,0,0,11,2017-2018
Rodrigo,19,es ESP,FW,26-243,85,1,0,0,0,3,2,0,0,43,3,0,3,0.5,0.5,0.4,3,1,20,27,74.1,3,30,3,1,1,11,2017-2018
   Toni Lato,26,es ESP,LB,19-348,5,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,1,1,11,2017-2018
Simone Zaza,9,it ITA,FW,26-132,77,0,0,0,0,0,0,0,0,23,0,1,2,0.0,0.0,0.0,1,1,8,13,61.5,0,16,0,0,0,11,2017-2018
   Santi Mina,22,es ESP,FW,21-332,13,1,0,1,1,2,1,0,0,11,0,0,1,1.0,0.3,0.0,2,1,5,5,100.0,0,7,0,1,1,11,2017-2018
Gonçalo Guedes,7,pt POR,"LM,FW",20-340,90,0,0,0,0,3,1,0,0,49,2,0,0,0.5,0.5,0.2,5,1,31,39,79.5,4,47,5,1,1,11,2017-2018
Geoffrey Kondogbia,16,cf CTA,CM,24-262,90,0,0,0,0,0,0,0,0,73,2,1,0,0.0,0.0,0.0,2,1,61,68,89.7,7,64,1,2,2,11,2017-2018
Daniel Parejo,10,es ESP,CM,28-202,90,1,0,0,0,2,1,1,0,102,7,1,0,0.1,0.1,0.0,5,1,73,88,83.0,12,84,1,1,1,11,2017-2018
Carlos Soler,18,es ESP,RM,20-306,64,0,0,0,0,0,0,0,0,32,1,0,1,0.0,0.0,0.0,2,0,15,21,71.4,3,23,2,1,0,11,2017-2018
   Andreas Pereira,11,br BRA,RM,21-307,26,0,1,0,0,0,0,0,0,19,0,1,1,0.0,0.0,0.5,1,0,10,16,62.5,1,17,6,0,0,11,2017-2018
José Luis Gayà,14,es ESP,"LB,LM",22-163,90,0,0,0,0,1,0,0,0,101,2,2,2,0.0,0.0,0.0,2,0,76,91,83.5,8,80,7,1,1,11,2017-2018
Jeison Murillo,4,co COL,CB,25-161,90,0,0,0,0,0,0,0,0,110,4,3,2,0.0,0.0,0.0,1,0,89,93,95.7,2,79,0,0,0,11,2017-2018
Ezequiel Garay,24,ar ARG,CB,31-025,90,0,0,0,0,0,0,0,0,73,1,2,0,0.0,0.0,0.0,0,0,54,61,88.5,2,53,0,0,0,11,2017-2018
Martín Montoya,21,es ESP,RB,26-204,90,0,0,0,0,1,0,0,0,51,3,0,3,0.0,0.0,0.0,0,0,32,37,86.5,3,28,1,1,0,11,2017-2018
Neto,13,br BRA,GK,28-108,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,19,24,79.2,0,18,0,0,0,11,2017-2018
Lucas Pérez,7,es ESP,"FW,AM,LW",29-055,90,0,0,0,0,0,0,0,0,34,0,0,1,0.0,0.0,0.2,4,0,24,31,77.4,4,20,0,0,0,11,2017-2018
Zakaria Bakkali,18,be BEL,LW,21-282,74,0,0,0,0,5,0,0,0,35,0,0,0,0.2,0.2,0.0,3,0,20,27,74.1,2,25,2,3,2,11,2017-2018
   Florin Andone,10,ro ROU,FW,24-207,16,0,0,0,0,1,1,1,0,7,0,0,0,0.1,0.1,0.0,0,0,3,5,60.0,0,4,0,1,0,11,2017-2018
Federico Cartabia,9,ar ARG,RW,24-288,90,0,0,0,0,1,0,0,0,66,2,0,0,0.0,0.0,0.1,7,0,42,54,77.8,13,53,5,6,4,11,2017-2018
Federico Valverde,17,uy URU,"AM,LW",19-105,90,0,0,0,0,0,0,0,0,54,4,1,0,0.0,0.0,0.1,5,0,31,43,72.1,6,34,0,1,1,11,2017-2018
