player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
   Ivi,14,es ESP,LM,23-275,14,1,1,0,1,0,0,0,,0,0,0,0,2,3,0,0,30,2017-2018
Coke,12,es ESP,LB,30-339,90,1,1,1,0,0,0,0,,0,2,0,2,2,3,1,0,30,2017-2018
Rober,4,es ESP,CB,23-043,90,1,0,1,0,0,1,1,100.0,0,2,1,1,4,5,4,0,30,2017-2018
Erick Cabaco,18,uy URU,CB,22-346,82,0,0,0,0,0,0,0,,0,1,0,1,1,1,6,0,30,2017-2018
   Sergio Postigo,15,es ESP,CB,29-147,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Pedro López Muñoz,19,es ESP,RB,34-150,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,30,2017-2018
Oier Olazábal,13,es ESP,GK,28-198,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Iñaki Williams,11,gh GHA,"FW,RW",23-289,90,3,3,2,1,0,2,2,100.0,0,0,0,0,0,3,0,0,30,2017-2018
Iñigo Córdoba,28,es ESP,LW,21-018,71,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,30,2017-2018
   Aritz Aduriz,20,es ESP,FW,37-048,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Markel Susaeta,14,es ESP,"RW,LW",30-107,90,3,2,0,3,0,0,2,0.0,2,1,0,1,0,3,0,0,30,2017-2018
Raúl García,22,es ESP,AM,31-263,78,2,2,1,1,0,0,2,0.0,2,1,0,1,0,2,1,0,30,2017-2018
   Beñat Etxebarria,7,es ESP,AM,31-040,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,30,2017-2018
Ander Iturraspe,8,es ESP,DM,29-023,90,2,2,2,0,0,1,2,50.0,1,1,1,0,0,2,2,0,30,2017-2018
Mikel San José,6,es ESP,DM,28-305,90,0,0,0,0,0,0,3,0.0,3,5,2,3,1,1,1,0,30,2017-2018
Mikel Balenziaga,24,es ESP,LB,30-030,80,2,2,1,1,0,2,3,66.7,1,1,0,1,0,2,1,0,30,2017-2018
   Iñigo Lekue,15,es ESP,LB,24-331,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,30,2017-2018
Iñigo Martínez,4,es ESP,CB,26-318,90,1,1,0,1,0,1,1,100.0,0,2,1,1,2,3,4,0,30,2017-2018
Unai Núñez,12,es ESP,CB,21-060,90,1,0,1,0,0,1,1,100.0,0,3,3,0,0,1,8,0,30,2017-2018
Óscar de Marcos,18,es ESP,RB,28-351,90,1,0,1,0,0,1,3,33.3,2,2,0,2,1,2,3,0,30,2017-2018
Kepa Arrizabalaga,1,es ESP,GK,23-179,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Maxi Gómez,7,uy URU,FW,21-229,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,30,2017-2018
Lucas Boyé,9,ar ARG,LW,22-031,62,3,2,2,1,0,1,5,20.0,4,2,0,2,2,5,3,0,30,2017-2018
   Pione Sisto,11,dk DEN,LW,23-055,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Iago Aspas,10,es ESP,RW,30-242,90,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,0,0,30,2017-2018
Nemanja Radoja,6,rs SRB,LM,25-053,72,1,1,0,0,1,0,1,0.0,1,1,0,1,1,2,1,0,30,2017-2018
   Brais Méndez,26,es ESP,RM,21-083,18,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,30,2017-2018
Stanislav Lobotka,14,sk SVK,CM,23-126,90,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,30,2017-2018
Daniel Wass,18,dk DEN,RM,28-304,62,1,0,1,0,0,0,2,0.0,2,1,0,1,0,1,0,0,30,2017-2018
   Pablo Hernández,8,cl CHI,"LM,RM",31-158,28,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,30,2017-2018
Jonny Castro,19,es ESP,LB,24-028,90,3,3,0,2,1,1,4,25.0,3,4,1,3,2,5,3,0,30,2017-2018
Sergi Gómez,20,es ESP,CB,26-003,90,0,0,0,0,0,0,2,0.0,2,3,2,1,1,1,2,0,30,2017-2018
Gustavo Cabral,22,ar ARG,CB,32-168,90,1,0,1,0,0,1,2,50.0,1,0,0,0,6,7,4,0,30,2017-2018
Hugo Mallo,2,es ESP,RB,26-282,90,4,3,3,0,1,2,2,100.0,0,1,0,1,4,8,3,0,30,2017-2018
Sergio Álvarez,1,es ESP,GK,31-240,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Jonathan Calleri,9,ar ARG,FW,24-189,90,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,0,0,30,2017-2018
Momo,11,es ESP,"LW,LB",35-259,84,1,0,0,1,0,0,1,0.0,1,2,0,2,0,1,0,0,30,2017-2018
   Imoh Ezekiel,14,ng NGA,CM,24-158,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Alen Halilović,8,hr CRO,"RM,RW",21-286,90,3,1,2,1,0,0,1,0.0,1,1,0,1,0,3,0,0,30,2017-2018
Vicente Gómez,4,es ESP,AM,29-212,45,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,1,0,30,2017-2018
   Erik Expósito,29,es ESP,FW,21-281,45,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0,0,30,2017-2018
Alberto Aquilani,25,it ITA,"CM,DM",33-267,90,4,4,2,2,0,0,0,,0,2,1,1,1,5,1,0,30,2017-2018
Javi Castellano,18,es ESP,"CM,DM",30-149,90,1,0,0,1,0,0,1,0.0,1,3,1,2,2,3,0,0,30,2017-2018
Matías Aguirregaray,3,uy URU,"RB,LB",28-364,90,0,0,0,0,0,0,2,0.0,2,3,1,2,0,0,0,0,30,2017-2018
Ximo Navarro,22,es ESP,CB,28-067,90,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,5,0,30,2017-2018
Álex Gálvez,20,es ESP,CB,28-298,90,3,1,2,1,0,1,1,100.0,0,3,1,2,4,7,0,0,30,2017-2018
Michel,12,br BRA,RB,28-044,45,2,0,1,0,1,1,1,100.0,0,0,0,0,3,5,1,0,30,2017-2018
   Jairo Samperio,16,es ESP,LM,24-263,45,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,30,2017-2018
Leandro Chichizola,13,ar ARG,GK,28-004,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,30,2017-2018
Karim Benzema,9,fr FRA,FW,30-102,90,1,1,0,1,0,0,0,,0,1,0,1,0,1,1,0,30,2017-2018
Marco Asensio,20,es ESP,FW,22-069,90,3,3,1,2,0,1,2,50.0,1,0,0,0,0,3,0,0,30,2017-2018
Gareth Bale,11,wls WAL,LM,28-258,90,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,1,0,30,2017-2018
Luka Modrić,10,hr CRO,CM,32-203,60,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,30,2017-2018
   Mateo Kovačić,23,hr CRO,CM,23-329,30,2,2,1,1,0,0,3,0.0,3,1,1,0,0,2,0,0,30,2017-2018
Casemiro,14,br BRA,CM,26-036,61,2,2,0,1,1,2,4,50.0,2,3,1,2,2,4,0,0,30,2017-2018
   Marcos Llorente,18,es ESP,CM,23-060,29,1,0,1,0,0,1,1,100.0,0,2,0,2,1,2,2,0,30,2017-2018
Lucas Vázquez,17,es ESP,RM,26-273,90,2,1,0,2,0,1,2,50.0,1,3,0,3,0,2,1,0,30,2017-2018
Theo Hernández,15,fr FRA,LB,20-176,90,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,0,0,30,2017-2018
Jesús Vallejo,3,es ESP,CB,21-085,90,2,2,2,0,0,1,1,100.0,0,1,1,0,1,3,4,0,30,2017-2018
Raphaël Varane,5,fr FRA,CB,24-340,90,0,0,0,0,0,0,0,,0,2,1,1,0,0,6,0,30,2017-2018
Nacho,6,es ESP,RB,28-072,28,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,30,2017-2018
   Achraf Hakimi,19,ma MAR,RB,19-147,62,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,2,0,30,2017-2018
Keylor Navas,1,cr CRC,GK,31-106,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,30,2017-2018
Luis Muriel,20,co COL,FW,26-349,90,0,0,0,0,0,0,5,0.0,5,1,1,0,0,0,0,0,30,2017-2018
Joaquín Correa,11,ar ARG,LW,23-230,71,1,0,1,0,0,0,2,0.0,2,1,0,1,1,2,0,0,30,2017-2018
   Guido Pizarro,14,ar ARG,"LM,CM,LW",28-033,19,1,0,0,1,0,0,1,0.0,1,1,0,1,1,2,1,0,30,2017-2018
Jesús Navas,16,es ESP,"RW,RB",32-130,80,0,0,0,0,0,0,0,,0,0,0,0,3,3,0,0,30,2017-2018
   Nolito,24,es ESP,"RB,LW",31-167,10,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0,30,2017-2018
Franco Vázquez,22,ar ARG,"AM,FW,RW",29-037,90,2,2,2,0,0,1,4,25.0,3,2,0,2,1,3,1,0,30,2017-2018
Éver Banega,10,ar ARG,"DM,CM",29-275,90,0,0,0,0,0,0,4,0.0,4,1,0,1,0,0,0,0,30,2017-2018
Steven Nzonzi,15,fr FRA,"DM,CM",29-106,90,3,1,2,0,1,2,3,66.7,1,1,1,0,2,5,3,0,30,2017-2018
Sergio Escudero,18,es ESP,LB,28-210,90,3,2,1,1,1,0,0,,0,3,1,2,3,6,4,0,30,2017-2018
Clément Lenglet,5,fr FRA,CB,22-287,90,3,3,1,2,0,1,2,50.0,1,1,0,1,1,4,2,0,30,2017-2018
Simon Kjær,4,dk DEN,CB,29-005,90,0,0,0,0,0,0,1,0.0,1,1,1,0,5,5,5,0,30,2017-2018
Gabriel Mercado,25,ar ARG,RB,31-013,45,1,0,1,0,0,0,1,0.0,1,0,0,0,3,4,0,0,30,2017-2018
   Miguel Layún,3,mx MEX,"RB,RM",29-279,45,0,0,0,0,0,0,3,0.0,3,2,0,2,0,0,7,0,30,2017-2018
Sergio Rico,1,es ESP,GK,24-211,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,30,2017-2018
Luis Suárez,9,uy URU,FW,31-066,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,30,2017-2018
Philippe Coutinho,14,br BRA,LW,25-292,90,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,0,0,30,2017-2018
Ousmane Dembélé,11,fr FRA,RW,20-320,57,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
   Lionel Messi,10,ar ARG,RW,30-280,33,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,30,2017-2018
Andrés Iniesta,8,es ESP,LM,33-324,80,1,0,1,0,0,0,4,0.0,4,0,0,0,0,1,1,0,30,2017-2018
   Paco Alcácer,17,es ESP,LM,24-213,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Ivan Rakitić,4,hr CRO,CM,30-021,90,1,1,0,0,1,1,2,50.0,1,2,0,2,1,2,2,0,30,2017-2018
Paulinho,15,br BRA,RM,29-249,76,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
   Denis Suárez,6,es ESP,RM,24-084,14,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0,30,2017-2018
Jordi Alba,18,es ESP,LB,29-010,90,0,0,0,0,0,0,2,0.0,2,0,0,0,3,3,2,0,30,2017-2018
Samuel Umtiti,23,fr FRA,CB,24-137,90,3,3,2,1,0,1,1,100.0,0,0,0,0,1,4,3,0,30,2017-2018
Gerard Piqué,3,es ESP,CB,31-057,90,3,2,2,1,0,1,2,50.0,1,3,3,0,3,6,4,0,30,2017-2018
Sergi Roberto,20,es ESP,RB,26-052,90,1,0,1,0,0,0,3,0.0,3,3,3,0,5,6,3,0,30,2017-2018
Marc-André ter Stegen,1,de GER,GK,25-335,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,30,2017-2018
Gerard Moreno,7,es ESP,FW,25-359,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Sergio García,9,es ESP,FW,34-296,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Esteban Granero,23,es ESP,LM,30-273,45,2,1,0,2,0,1,1,100.0,0,0,0,0,1,3,2,0,30,2017-2018
   Pablo Piatti,19,ar ARG,LM,29-001,45,1,1,0,0,1,0,1,0.0,1,1,0,1,1,2,0,0,30,2017-2018
Sergi Darder,25,es ESP,CM,24-100,90,5,4,3,2,0,1,2,50.0,1,2,0,2,4,9,1,0,30,2017-2018
Carlos Sánchez,8,co COL,CM,32-054,90,1,1,1,0,0,1,2,50.0,1,1,0,1,2,3,0,0,30,2017-2018
José Manuel Jurado,10,es ESP,RM,31-276,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,30,2017-2018
   Óscar Melendo,14,es ESP,RM,20-221,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,30,2017-2018
Aarón Martín,3,es ESP,LB,20-344,90,2,2,2,0,0,2,2,100.0,0,1,0,1,1,3,3,0,30,2017-2018
Óscar Duarte,6,cr CRC,CB,28-302,90,2,2,2,0,0,1,1,100.0,0,3,3,0,1,3,7,0,30,2017-2018
David López,15,es ESP,CB,28-174,90,1,1,1,0,0,1,1,100.0,0,5,2,3,0,1,5,0,30,2017-2018
Víctor Sánchez,4,es ESP,RB,30-205,67,1,0,1,0,0,0,0,,0,1,0,1,4,5,2,0,30,2017-2018
   Marc Navarro,2,es ESP,RB,22-273,23,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,30,2017-2018
Pau López,1,es ESP,GK,23-109,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Munir El Haddadi,24,ma MAR,FW,22-212,83,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
   Wakaso,22,gh GHA,"AM,FW",27-250,7,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,30,2017-2018
John Guidetti,10,se SWE,FW,25-351,76,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
   Hernán Pérez,21,py PAR,"RW,FW,RM",29-035,14,2,1,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0,30,2017-2018
Burgui,14,es ESP,LM,24-154,67,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,30,2017-2018
   Alfonso Pedraza,17,es ESP,"LM,LW",21-357,23,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,0,30,2017-2018
Daniel Torres,16,co COL,"CM,DM",28-137,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,5,0,30,2017-2018
Tomás Pina Isla,18,es ESP,"CM,DM",30-169,90,3,1,1,2,0,1,2,50.0,1,0,0,0,2,5,1,0,30,2017-2018
Rubén Sobrino,7,es ESP,"RM,FW",25-304,90,2,1,1,1,0,0,2,0.0,2,1,0,1,2,4,0,0,30,2017-2018
Rubén Duarte,3,es ESP,LB,22-165,90,5,3,2,3,0,2,3,66.7,1,0,0,0,4,9,1,0,30,2017-2018
Rodrigo Ely,12,br BRA,CB,24-149,90,1,0,0,1,0,1,2,50.0,1,1,1,0,2,3,9,0,30,2017-2018
Víctor Laguardia,5,es ESP,CB,28-147,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,9,0,30,2017-2018
Martin Agirregabiria,32,es ESP,RB,21-326,90,2,1,1,1,0,2,2,100.0,0,2,2,0,2,4,3,0,30,2017-2018
Fernando Pacheco,1,es ESP,GK,25-318,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Nordin Amrabat,7,ma MAR,FW,31-001,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,30,2017-2018
Omar Ramos,23,es ESP,LM,30-065,78,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,30,2017-2018
   Nabil El Zhar,10,ma MAR,LM,31-217,12,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,30,2017-2018
Gabriel,8,br BRA,CM,24-195,89,0,0,0,0,0,0,2,0.0,2,3,0,3,1,1,1,0,30,2017-2018
   Naranjo,18,es ESP,CM,23-247,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,30,2017-2018
Rubén Pérez,21,es ESP,CM,28-340,90,2,1,1,0,1,1,1,100.0,0,0,0,0,2,4,0,0,30,2017-2018
Javier Eraso,17,es ESP,RM,28-010,90,2,1,0,1,1,1,1,100.0,0,0,0,0,1,3,1,0,30,2017-2018
Diego Rico,15,es ESP,LB,25-037,90,6,5,3,2,1,3,4,75.0,1,1,1,0,5,11,2,0,30,2017-2018
Dimitris Siovas,22,gr GRE,CB,29-197,90,2,0,2,0,0,2,3,66.7,1,1,0,1,6,8,3,0,30,2017-2018
Ezequiel Muñoz,19,ar ARG,CB,27-175,72,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0,30,2017-2018
   Claudio Beauvue,12,gp GLP,"FW,CB",29-350,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Unai Bustinza,3,es ESP,CB,26-058,90,4,2,2,0,2,3,4,75.0,1,1,0,1,0,4,1,0,30,2017-2018
Joseba Zaldúa,20,es ESP,RB,25-281,90,2,2,0,2,0,2,2,100.0,0,0,0,0,0,2,1,0,30,2017-2018
Iván Cuéllar,1,es ESP,GK,33-309,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Simone Zaza,9,it ITA,FW,26-280,69,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,2,0,30,2017-2018
   Luciano Vietto,8,ar ARG,FW,24-117,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Rodrigo,19,es ESP,FW,27-026,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Gonçalo Guedes,7,pt POR,LM,21-123,79,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,30,2017-2018
   Andreas Pereira,11,br BRA,LM,22-090,11,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,30,2017-2018
Geoffrey Kondogbia,16,cf CTA,CM,25-045,90,4,2,1,1,2,1,3,33.3,2,2,1,1,1,5,5,0,30,2017-2018
Daniel Parejo,10,es ESP,CM,28-350,90,5,2,2,3,0,2,2,100.0,0,0,0,0,0,5,0,0,30,2017-2018
Carlos Soler,18,es ESP,RM,21-089,64,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,30,2017-2018
   Ferrán Torres,20,es ESP,RM,18-031,26,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,30,2017-2018
José Luis Gayà,14,es ESP,LB,22-311,90,1,1,1,0,0,0,1,0.0,1,3,1,2,2,3,3,0,30,2017-2018
Gabriel Paulista,5,br BRA,CB,27-126,90,2,1,1,1,0,2,2,100.0,0,3,2,1,0,2,7,0,30,2017-2018
Ezequiel Garay,24,ar ARG,CB,31-173,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,30,2017-2018
Rúben Vezo,3,pt POR,RB,23-341,90,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,4,0,30,2017-2018
Jaume Doménech,1,es ESP,GK,27-147,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,30,2017-2018
Charles,19,br BRA,FW,33-362,27,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,30,2017-2018
   Gonzalo Escalante,5,ar ARG,"DM,FW",25-005,63,1,0,1,0,0,0,0,,0,1,0,1,1,2,1,0,30,2017-2018
Kiké,17,es ESP,FW,28-127,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Takashi Inui,8,jp JPN,"LM,LW",29-303,77,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,30,2017-2018
   Fabián Orellana,2,cl CHI,LW,32-064,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Papakouli Diop,3,sn SEN,"DM,CM",32-013,90,1,1,0,1,0,1,2,50.0,1,3,0,3,3,4,0,0,30,2017-2018
Joan Jordán,24,es ESP,"AM,CM",23-269,90,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,0,0,30,2017-2018
Pedro León,21,es ESP,"RW,RM",31-128,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,30,2017-2018
José Ángel,15,es ESP,LB,28-208,64,3,2,3,0,0,2,2,100.0,0,1,0,1,1,4,1,0,30,2017-2018
   Ander Capa,7,es ESP,"RB,LB",26-052,26,1,0,1,0,0,0,0,,0,0,0,0,3,4,0,0,30,2017-2018
Anaitz Arbilla,18,es ESP,CB,30-321,90,1,1,1,0,0,1,1,100.0,0,2,2,0,4,5,1,0,30,2017-2018
Iván Ramis,4,es ESP,CB,33-158,90,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,30,2017-2018
Rubén Peña,11,es ESP,"RB,LB",26-257,90,0,0,0,0,0,0,1,0.0,1,1,0,1,3,3,2,0,30,2017-2018
Marko Dmitrović,25,rs SRB,GK,26-067,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Willian José,12,br BRA,FW,26-129,76,2,2,0,2,0,0,0,,0,0,0,0,0,2,2,0,30,2017-2018
   Imanol Agirretxe,9,es ESP,FW,31-036,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Juanmi,7,es ESP,LW,24-316,71,1,1,0,1,0,0,0,,0,1,0,1,1,2,0,0,30,2017-2018
   Adnan Januzaj,8,be BEL,LW,23-055,19,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,30,2017-2018
Álvaro Odriozola,19,es ESP,RW,22-108,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,30,2017-2018
Mikel Oyarzabal,18,es ESP,AM,20-345,90,1,0,0,0,1,0,1,0.0,1,1,0,1,0,1,0,0,30,2017-2018
David Zurutuza,17,es ESP,DM,31-256,90,1,1,1,0,0,0,3,0.0,3,3,1,2,0,1,2,0,30,2017-2018
Asier Illarramendi,4,es ESP,DM,28-024,88,4,2,4,0,0,1,2,50.0,1,0,0,0,2,6,3,0,30,2017-2018
   Igor Zubeldia,5,es ESP,DM,21-002,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,2017-2018
Alberto de la Bella,24,es ESP,LB,32-120,90,4,1,3,1,0,1,2,50.0,1,1,1,0,5,9,4,0,30,2017-2018
Raúl Navas,22,es ESP,CB,29-325,90,3,2,3,0,0,1,2,50.0,1,1,1,0,1,4,4,0,30,2017-2018
Diego Llorente,3,es ESP,CB,24-228,90,1,1,1,0,0,0,0,,0,2,0,2,0,1,8,0,30,2017-2018
Aritz Elustondo,15,es ESP,RB,24-004,90,5,3,3,2,0,3,5,60.0,2,1,0,1,4,9,3,0,30,2017-2018
Miguel Ángel Moyá,25,es ESP,GK,33-364,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,30,2017-2018
Diego Rolán,24,uy URU,"FW,RM",25-008,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,2,0,30,2017-2018
Youssef En-Nesyri,26,ma MAR,FW,20-304,90,2,2,1,1,0,2,2,100.0,0,2,0,2,0,2,1,0,30,2017-2018
Chory Castro,11,uy URU,"LM,RM",33-199,74,3,2,1,1,1,1,1,100.0,0,1,0,1,1,4,1,0,30,2017-2018
   Maxime Lestienne,22,be BEL,"LM,RM",25-288,16,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,30,2017-2018
Mehdi Lacen,25,dz ALG,CM,34-017,78,4,1,4,0,0,1,1,100.0,0,0,0,0,4,8,3,0,30,2017-2018
   Adrián González,8,es ESP,CM,29-311,12,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0,30,2017-2018
Manuel Iturra,7,cl CHI,CM,33-282,90,3,1,3,0,0,1,2,50.0,1,1,0,1,0,3,0,0,30,2017-2018
Isaac Success,17,ng NGA,RM,22-084,65,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,30,2017-2018
   Alberto Bueno,19,es ESP,"LM,FW",30-012,25,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,30,2017-2018
Miguel Torres,23,es ESP,LB,32-063,90,3,2,3,0,0,1,1,100.0,0,3,2,1,2,5,6,0,30,2017-2018
