player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Gerard Moreno,7,es ESP,FW,25-288,90,43,0,0,16,27,10,43,4,1,25.0,3,75.0,27,110,40,2,1,1,1,1,27,7,20,2017-2018
Léo Baptistão,11,br BRA,"FW,RM",25-147,90,27,0,1,10,16,3,27,1,0,0.0,1,100.0,18,148,78,3,2,0,2,1,16,5,20,2017-2018
Sergi Darder,25,es ESP,LM,24-029,90,51,0,5,29,17,0,51,2,2,100.0,0,0.0,35,136,67,2,1,0,1,2,33,3,20,2017-2018
David López,15,es ESP,CM,28-103,90,73,0,10,52,11,1,73,0,0,,0,,50,126,53,0,1,0,0,1,56,4,20,2017-2018
Javi Fuego,18,es ESP,CM,34-016,45,34,1,10,24,1,0,34,1,1,100.0,0,0.0,18,58,30,0,0,0,0,1,23,0,20,2017-2018
   Víctor Sánchez,4,es ESP,CM,30-134,45,27,1,2,18,7,0,27,1,1,100.0,0,0.0,17,69,32,0,0,0,0,0,19,0,20,2017-2018
Óscar Melendo,14,es ESP,RM,20-150,45,17,0,1,10,6,0,17,2,1,50.0,1,50.0,12,62,26,1,0,0,2,1,15,3,20,2017-2018
   Sergio García,9,es ESP,FW,34-225,45,20,0,0,11,9,2,20,0,0,,0,,12,30,15,1,0,1,3,1,17,6,20,2017-2018
Dídac Vilà,12,es ESP,LB,28-225,90,65,5,20,24,22,4,65,1,1,100.0,0,0.0,35,173,91,4,2,1,3,1,31,7,20,2017-2018
Mario Hermoso,22,es ESP,CB,22-216,90,77,4,39,35,3,0,77,0,0,,0,,52,219,127,1,0,0,1,0,51,0,20,2017-2018
Óscar Duarte,6,cr CRC,CB,28-231,90,72,6,42,29,1,1,72,1,1,100.0,0,0.0,46,209,111,0,0,0,0,0,45,0,20,2017-2018
Javi López,16,es ESP,RB,31-364,62,44,0,7,24,13,0,44,0,0,,0,,25,125,71,1,1,0,0,0,20,4,20,2017-2018
