player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Jaume Doménech,es ESP,30-170,90,2,1,1,50.0,0.8,5,13,38.5,22,4,45.5,33.9,3,100.0,57.3,17,0,0.0,1,20.0,32,2020-2021
Fernando Pacheco,es ESP,28-341,90,2,1,1,50.0,0.8,6,19,31.6,23,1,56.5,40.4,7,85.7,52.9,16,0,0.0,0,19.0,32,2020-2021
Thibaut Courtois,be BEL,28-348,90,2,0,2,100.0,0.9,1,3,33.3,30,5,10.0,26.5,5,0.0,23.8,8,0,0.0,1,13.0,32,2020-2021
Claudio Bravo,cl CHI,38-011,90,5,0,5,100.0,0.9,6,16,37.5,29,8,37.9,33.9,8,62.5,43.8,27,1,3.7,0,5.0,32,2020-2021
Andrés Fernández,es ESP,34-129,90,4,2,2,50.0,0.9,5,8,62.5,29,5,24.1,31.0,4,25.0,35.0,8,0,0.0,4,26.5,32,2020-2021
David Soria,es ESP,28-021,90,1,0,1,100.0,0.0,13,26,50.0,13,1,100.0,55.5,14,92.9,64.3,24,0,0.0,0,15.0,32,2020-2021
Sergio Asenjo,es ESP,31-301,90,5,2,3,60.0,2.1,3,12,25.0,28,5,35.7,31.5,7,28.6,29.7,6,0,0.0,1,11.0,32,2020-2021
Marc-André ter Stegen,de GER,28-360,90,4,1,3,75.0,0.5,3,8,37.5,38,4,18.4,29.4,6,16.7,28.5,8,0,0.0,0,6.5,32,2020-2021
Iván Villar,es ESP,23-290,90,3,1,2,100.0,1.1,7,19,36.8,17,4,41.2,36.4,13,92.3,59.3,20,1,5.0,0,5.8,32,2020-2021
Sergio Herrera,es ESP,27-324,90,2,2,0,0.0,1.2,10,21,47.6,32,3,59.4,40.8,3,66.7,53.3,8,0,0.0,0,13.0,32,2020-2021
Yassine Bounou,ma MAR,30-020,90,2,1,1,100.0,1.0,6,17,35.3,29,6,41.4,38.2,6,83.3,54.8,17,1,5.9,0,8.5,32,2020-2021
Rui Silva,pt POR,27-077,90,4,2,2,75.0,1.3,10,22,45.5,28,1,50.0,38.5,9,88.9,59.1,14,0,0.0,5,30.8,32,2020-2021
Unai Simón,es ESP,23-318,90,3,1,2,66.7,0.9,3,10,30.0,14,3,28.6,28.9,10,60.0,44.4,23,1,4.3,0,4.0,32,2020-2021
Jan Oblak,si SVN,28-108,90,3,2,1,33.3,1.3,3,14,21.4,19,2,52.6,35.8,6,66.7,47.2,10,0,0.0,1,14.0,32,2020-2021
Marko Dmitrović,rs SRB,29-092,90,2,1,1,50.0,0.4,12,26,46.2,35,3,60.0,43.9,6,83.3,69.2,6,0,0.0,4,25.8,32,2020-2021
Álex Remiro,es ESP,26-033,90,5,0,5,100.0,0.7,6,23,26.1,46,6,43.5,36.9,9,33.3,35.7,19,1,5.3,0,11.2,32,2020-2021
Unai Simón,es ESP,23-321,90,4,2,2,50.0,1.4,6,10,60.0,21,7,28.6,30.3,5,80.0,59.8,28,1,3.6,0,9.5,33,2020-2021
Jordi Masip,es ESP,32-115,90,7,2,5,71.4,1.8,3,21,14.3,23,3,56.5,40.1,10,80.0,53.5,12,0,0.0,0,,33,2020-2021
Marc-André ter Stegen,de GER,28-364,90,2,2,0,0.0,0.7,2,3,66.7,13,1,23.1,31.4,8,0.0,19.8,7,0,0.0,1,21.5,33,2020-2021
Aarón Escandell,es ESP,25-214,90,4,1,3,75.0,1.9,5,22,22.7,21,3,66.7,45.0,8,100.0,66.9,17,2,11.8,0,8.3,33,2020-2021
