player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Jaime Mata,7,es ESP,FW,32-099,90,18,35,51.4,184,63,10,17,58.8,4,6,66.7,0,3,0.0,0,0.0,0.0,0,1,0,0,2,21,2020-2021
Carles Aleñá,11,es ESP,LW,23-026,78,19,31,61.3,363,74,8,10,80.0,7,10,70.0,4,7,57.1,0,0.0,0.0,0,4,2,0,5,21,2020-2021
   Ángel Rodríguez,9,es ESP,FW,33-280,12,2,5,40.0,28,0,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,21,2020-2021
Takefusa Kubo,5,jp JPN,RW,19-241,78,14,19,73.7,167,75,9,9,100.0,4,4,100.0,0,2,0.0,0,0.0,0.1,0,2,1,0,3,21,2020-2021
   Francisco Portillo,8,es ESP,CM,30-232,12,5,8,62.5,54,30,3,5,60.0,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,0,21,2020-2021
Marc Cucurella,15,es ESP,"LM,WB",22-193,90,38,51,74.5,636,292,20,21,95.2,14,15,93.3,4,12,33.3,0,0.0,0.0,1,6,0,0,8,21,2020-2021
Nemanja Maksimović,20,rs SRB,CM,26-005,90,14,26,53.8,276,118,6,11,54.5,4,8,50.0,3,5,60.0,0,0.0,0.0,1,0,1,1,2,21,2020-2021
Mauro Arambarri,18,uy URU,CM,25-123,90,17,28,60.7,412,152,4,5,80.0,5,10,50.0,7,11,63.6,0,0.0,0.0,0,3,0,0,3,21,2020-2021
Damián Suárez,22,uy URU,"RM,WB",32-279,90,43,71,60.6,770,448,20,32,62.5,17,21,81.0,5,11,45.5,0,0.0,0.0,0,3,1,0,6,21,2020-2021
David Timor,24,es ESP,CB,31-106,90,39,57,68.4,966,373,15,22,68.2,15,20,75.0,9,14,64.3,0,0.1,0.1,1,11,0,0,6,21,2020-2021
Xabier Etxeita,4,es ESP,CB,33-092,90,21,39,53.8,420,150,6,9,66.7,13,15,86.7,2,13,15.4,0,0.0,0.0,0,1,0,0,5,21,2020-2021
Sofian Chakla,21,ma MAR,CB,27-151,90,29,47,61.7,527,176,11,17,64.7,15,19,78.9,3,10,30.0,0,0.0,0.0,0,2,0,0,3,21,2020-2021
Rubén Yáñez,1,es ESP,GK,27-111,90,16,24,66.7,527,377,0,0,,9,9,100.0,7,15,46.7,0,0.0,0.0,0,0,0,0,0,21,2020-2021
Deyverson,14,br BRA,FW,29-268,78,11,20,55.0,129,24,7,11,63.6,3,7,42.9,0,0,,0,0.0,0.0,0,0,0,0,1,21,2020-2021
   Rodrigo Battaglia,6,ar ARG,FW,29-203,12,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,21,2020-2021
Joselu,9,es ESP,FW,30-310,90,13,38,34.2,145,28,10,22,45.5,3,13,23.1,0,1,0.0,0,0.0,0.0,1,1,0,0,1,21,2020-2021
Luis Rioja,11,es ESP,LM,27-107,82,10,19,52.6,169,37,6,8,75.0,3,5,60.0,1,3,33.3,0,0.1,0.1,2,0,0,0,1,21,2020-2021
   Adrián Marín,17,es ESP,LM,24-022,8,0,2,0.0,0,0,0,1,0.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,21,2020-2021
Manu García,19,es ESP,CM,34-280,90,8,23,34.8,137,37,3,9,33.3,4,11,36.4,1,1,100.0,0,0.0,0.0,0,0,0,0,2,21,2020-2021
Tomás Pina Isla,8,es ESP,CM,33-109,90,14,20,70.0,195,90,8,12,66.7,5,5,100.0,1,2,50.0,0,0.0,0.0,0,3,0,0,1,21,2020-2021
Martin Agirregabiria,21,es ESP,RM,24-266,89,10,21,47.6,177,80,6,13,46.2,1,1,100.0,2,5,40.0,0,0.0,0.0,0,1,1,1,0,21,2020-2021
   Jota,24,es ESP,RM,29-229,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,21,2020-2021
Rubén Duarte,3,es ESP,LB,25-105,90,32,57,56.1,580,413,17,23,73.9,10,18,55.6,5,14,35.7,0,0.1,0.1,1,4,0,0,3,21,2020-2021
Florian Lejeune,22,fr FRA,CB,29-256,90,11,24,45.8,305,194,2,5,40.0,6,10,60.0,3,9,33.3,0,0.0,0.0,0,0,0,0,0,21,2020-2021
Tachi,2,es ESP,CB,23-143,90,10,23,43.5,296,220,1,2,50.0,5,7,71.4,4,12,33.3,0,0.0,0.0,0,0,0,0,2,21,2020-2021
Ximo Navarro,23,es ESP,RB,31-008,90,12,19,63.2,206,121,6,9,66.7,6,9,66.7,0,1,0.0,0,0.0,0.0,0,1,0,0,1,21,2020-2021
Fernando Pacheco,1,es ESP,GK,28-258,90,14,29,48.3,769,667,0,0,,2,3,66.7,12,25,48.0,0,0.0,0.0,0,1,0,0,0,21,2020-2021
Álvaro Negredo,18,es ESP,FW,35-164,90,20,30,66.7,349,22,10,13,76.9,6,8,75.0,2,3,66.7,0,0.6,0.2,1,1,0,0,2,21,2020-2021
Anthony Lozano,9,hn HON,FW,27-281,64,5,5,100.0,46,21,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,1,21,2020-2021
   Ivan Šaponjić,12,rs SRB,"FW,RW",23-182,26,3,5,60.0,39,0,1,3,33.3,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,21,2020-2021
Alberto Perea,10,es ESP,LM,30-043,90,30,39,76.9,444,115,15,18,83.3,11,13,84.6,2,5,40.0,0,0.0,0.0,0,5,0,0,4,21,2020-2021
Fali,3,es ESP,"CM,RB",27-172,86,53,58,91.4,1121,240,21,21,100.0,17,18,94.4,14,16,87.5,0,0.1,0.1,2,2,3,3,3,21,2020-2021
   Nieto,33,es ESP,"RB,RM",22-308,4,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,21,2020-2021
Jens Jønsson,2,dk DEN,CM,28-021,90,40,44,90.9,676,153,16,17,94.1,20,22,90.9,3,4,75.0,0,0.0,0.0,0,4,0,0,6,21,2020-2021
Salvi,7,es ESP,"RM,CB",29-307,90,32,54,59.3,458,133,20,24,83.3,8,13,61.5,2,9,22.2,0,0.2,0.2,2,0,2,2,2,21,2020-2021
Jairo Izquierdo,25,es ESP,LB,27-101,86,49,57,86.0,738,146,28,30,93.3,19,23,82.6,2,3,66.7,0,0.1,0.2,1,4,2,2,1,21,2020-2021
   Augusto Fernández,17,ar ARG,"LB,CM",34-296,4,8,9,88.9,193,58,0,0,,7,8,87.5,1,1,100.0,0,0.0,0.0,0,4,0,0,3,21,2020-2021
Cala,16,es ESP,CB,31-066,86,52,59,88.1,1288,431,10,13,76.9,29,29,100.0,13,17,76.5,0,0.0,0.0,0,3,0,0,5,21,2020-2021
   Filip Malbašić,24,rs SRB,"CB,LW",28-074,4,2,2,100.0,24,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,21,2020-2021
Marcos Mauro López Gutiérrez,4,ar ARG,CB,30-022,90,46,50,92.0,1060,208,9,10,90.0,26,28,92.9,11,12,91.7,0,0.0,0.0,0,1,0,0,1,21,2020-2021
Isaac Carcelen,20,es ESP,RB,27-283,53,33,42,78.6,540,213,19,22,86.4,9,12,75.0,3,5,60.0,0,0.0,0.0,0,6,0,0,9,21,2020-2021
   Jon Ander Garrido,5,es ESP,"CM,CB",31-114,37,25,27,92.6,484,125,9,10,90.0,11,12,91.7,4,4,100.0,0,0.0,0.0,0,3,0,0,5,21,2020-2021
Jeremías Ledesma,1,ar ARG,GK,27-353,90,15,30,50.0,486,372,2,2,100.0,5,6,83.3,8,22,36.4,0,0.0,0.0,0,0,0,0,0,21,2020-2021
Luis Suárez,9,uy URU,FW,34-007,83,14,22,63.6,218,35,6,7,85.7,5,9,55.6,1,1,100.0,0,0.0,0.0,0,3,0,0,4,21,2020-2021
   Héctor Herrera,16,mx MEX,CM,30-287,7,2,2,100.0,8,3,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,21,2020-2021
João Félix,7,pt POR,FW,21-082,59,11,16,68.8,192,73,4,5,80.0,3,4,75.0,2,3,66.7,0,0.0,0.0,0,1,1,0,3,21,2020-2021
