player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Sergi Enrich,9,es ESP,FW,30-199,67,13,21,61.9,144,21,8,14,57.1,3,5,60.0,0,0,,0,0.1,0.1,1,0,0,0,1,1,2020-2021
   Recio,18,es ESP,CM,29-245,23,4,8,50.0,54,22,3,4,75.0,1,4,25.0,0,0,,0,0.0,0.0,0,0,0,0,1,1,2020-2021
Kiké,17,es ESP,FW,30-292,90,17,39,43.6,227,18,13,25,52.0,4,10,40.0,0,3,0.0,0,0.0,0.0,0,0,1,1,0,1,2020-2021
Takashi Inui,14,jp JPN,LM,32-102,60,8,18,44.4,101,39,6,8,75.0,2,4,50.0,0,3,0.0,0,0.0,0.0,0,0,0,0,1,1,2020-2021
   Damian Kądzior,19,pl POL,"LW,RW,LM",28-088,30,7,12,58.3,85,21,5,6,83.3,2,2,100.0,0,3,0.0,0,0.0,0.0,0,1,0,0,2,1,2020-2021
Edu Expósito,10,es ESP,CM,24-042,90,13,22,59.1,216,84,7,12,58.3,5,7,71.4,1,2,50.0,0,0.0,0.0,0,1,0,0,4,1,2020-2021
Papakouli Diop,8,sn SEN,CM,34-177,86,17,29,58.6,298,106,9,13,69.2,7,13,53.8,1,2,50.0,0,0.0,0.0,0,4,0,0,4,1,2020-2021
Pedro León,21,es ESP,"RM,RW",33-293,83,9,24,37.5,166,55,3,8,37.5,5,7,71.4,0,4,0.0,0,0.1,0.4,1,1,1,1,2,1,2020-2021
   Rafa Soares,11,pt POR,LW,25-126,7,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Pedro Bigas,3,es ESP,LB,29-363,90,37,63,58.7,783,520,11,14,78.6,19,36,52.8,7,13,53.8,0,0.0,0.0,0,4,1,0,6,1,2020-2021
Paulo Oliveira,4,pt POR,CB,28-248,90,18,43,41.9,440,231,4,6,66.7,10,17,58.8,4,20,20.0,0,0.0,0.0,0,2,0,0,1,1,2020-2021
Sergio Álvarez,6,es ESP,CB,28-233,90,24,38,63.2,720,297,2,3,66.7,13,16,81.3,9,19,47.4,0,0.0,0.0,0,5,0,0,3,1,2020-2021
Rober Correa,20,es ESP,RB,27-358,90,23,44,52.3,395,146,11,19,57.9,11,18,61.1,1,7,14.3,0,0.0,0.0,0,0,0,0,1,1,2020-2021
Marko Dmitrović,1,rs SRB,GK,28-232,90,20,32,62.5,1087,923,0,0,,3,3,100.0,17,29,58.6,0,0.0,0.0,0,3,0,0,0,1,2020-2021
Iago Aspas,10,es ESP,FW,33-042,90,23,33,69.7,282,78,16,21,76.2,5,6,83.3,0,1,0.0,0,0.0,0.0,0,2,1,0,4,1,2020-2021
Nolito,9,es ESP,LW,33-333,90,20,38,52.6,309,211,11,15,73.3,4,9,44.4,3,9,33.3,0,0.0,0.0,0,4,0,0,9,1,2020-2021
Emre Mor,11,tr TUR,RW,23-050,85,16,21,76.2,240,29,10,12,83.3,3,5,60.0,2,2,100.0,0,0.0,0.0,0,1,0,0,2,1,2020-2021
   Santi Mina,22,es ESP,RW,24-280,5,0,2,0.0,0,0,0,2,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Renato Tapia,14,pe PER,LM,25-046,90,21,34,61.8,320,126,14,18,77.8,3,7,42.9,3,8,37.5,0,0.0,0.0,0,1,0,0,4,1,2020-2021
Okay Yokuşlu,5,tr TUR,CM,26-187,90,22,31,71.0,332,126,14,19,73.7,6,9,66.7,1,2,50.0,0,0.0,0.0,0,2,0,0,2,1,2020-2021
Brais Méndez,23,es ESP,RM,23-249,76,14,26,53.8,184,98,9,14,64.3,3,5,60.0,1,4,25.0,0,0.2,0.2,1,1,2,1,3,1,2020-2021
   Miguel Baeza,27,es ESP,RM,20-169,14,4,6,66.7,38,0,4,6,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Lucas Olaza,15,uy URU,LB,26-053,90,30,57,52.6,487,229,17,21,81.0,11,26,42.3,2,6,33.3,0,0.1,0.0,1,0,1,0,2,1,2020-2021
Néstor Araujo,4,mx MEX,CB,29-014,90,15,28,53.6,352,189,5,10,50.0,8,8,100.0,2,7,28.6,0,0.0,0.0,0,1,0,0,1,1,2020-2021
Joseph Aidoo,18,gh GHA,CB,24-349,90,16,29,55.2,325,204,7,8,87.5,6,11,54.5,3,9,33.3,0,0.2,0.0,1,3,1,0,2,1,2020-2021
Hugo Mallo,2,es ESP,RB,29-082,90,33,57,57.9,514,343,19,22,86.4,11,22,50.0,2,10,20.0,0,0.1,0.0,1,4,0,0,5,1,2020-2021
Iván Villar,1,es ESP,GK,23-065,90,14,32,43.8,477,393,2,2,100.0,5,5,100.0,7,25,28.0,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Roberto Soldado,9,es ESP,FW,35-108,79,13,17,76.5,140,14,11,12,91.7,2,4,50.0,0,0,,0,0.0,0.0,0,0,1,0,2,1,2020-2021
   Ramon Azeez,12,ng NGA,"FW,CM",27-275,11,7,7,100.0,72,17,6,6,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,1,2020-2021
Darwin Machís,11,ve VEN,LW,27-218,61,9,16,56.3,123,36,6,8,75.0,3,5,60.0,0,3,0.0,0,0.0,0.2,1,0,1,1,0,1,2020-2021
   Fede Vico,14,es ESP,"LW,RM",26-070,29,10,13,76.9,205,56,5,5,100.0,3,4,75.0,2,3,66.7,0,0.0,0.0,0,2,0,0,2,1,2020-2021
Antonio Puertas,10,es ESP,"RW,FW",28-204,90,23,32,71.9,298,32,15,19,78.9,6,8,75.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1,1,2020-2021
Yangel Herrera,21,ve VEN,AM,22-242,79,21,30,70.0,295,117,10,14,71.4,10,14,71.4,0,0,,0,0.0,0.1,0,6,0,0,4,1,2020-2021
   Kenedy,24,br BRA,"AM,LM",24-217,11,4,5,80.0,76,17,1,2,50.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,1,2020-2021
Ángel Montoro,19,es ESP,DM,32-079,61,20,31,64.5,504,195,5,7,71.4,10,13,76.9,5,9,55.6,1,0.3,0.2,1,2,1,1,2,1,2020-2021
   Maxime Gonalons,4,fr FRA,"DM,CM",31-186,29,9,11,81.8,219,40,1,1,100.0,5,6,83.3,3,4,75.0,0,0.0,0.0,0,1,0,0,0,1,2020-2021
Luis Milla,5,es ESP,DM,25-341,88,26,35,74.3,355,69,16,17,94.1,7,10,70.0,2,4,50.0,0,0.0,0.0,0,2,0,0,2,1,2020-2021
   Víctor Díaz,16,es ESP,CB,32-092,2,2,3,66.7,48,0,1,1,100.0,0,0,,1,2,50.0,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Carlos Neva,15,es ESP,LB,24-092,90,28,43,65.1,395,188,19,19,100.0,8,13,61.5,1,7,14.3,0,0.0,0.0,0,5,0,0,2,1,2020-2021
Domingos Duarte,22,pt POR,CB,25-186,90,16,26,61.5,328,187,5,8,62.5,9,9,100.0,2,9,22.2,0,0.0,0.0,0,0,0,0,2,1,2020-2021
Germán Sánchez,6,es ESP,CB,33-275,90,17,34,50.0,315,137,5,6,83.3,12,15,80.0,0,11,0.0,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Dimitri Foulquier,2,fr FRA,RB,27-173,90,21,29,72.4,389,191,9,12,75.0,10,11,90.9,2,6,33.3,0,0.0,0.0,0,0,0,0,3,1,2020-2021
Rui Silva,1,pt POR,GK,26-218,90,23,38,60.5,752,660,8,8,100.0,1,1,100.0,13,27,48.1,0,0.0,0.0,0,3,0,0,0,1,2020-2021
Raúl García,22,es ESP,FW,34-063,72,9,24,37.5,119,40,6,15,40.0,3,5,60.0,0,2,0.0,0,0.0,0.0,1,1,1,0,3,1,2020-2021
   Asier Villalibre,20,es ESP,FW,22-348,18,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Jon Morcillo,32,es ESP,LW,21-363,90,19,36,52.8,417,138,4,5,80.0,8,11,72.7,5,12,41.7,0,0.1,0.1,2,1,2,2,3,1,2020-2021
Óscar de Marcos,18,es ESP,"RW,RB",31-151,90,32,48,66.7,427,71,22,30,73.3,9,12,75.0,1,2,50.0,0,0.0,0.0,0,2,0,0,3,1,2020-2021
Iker Muniain,10,es ESP,AM,27-268,72,23,28,82.1,306,27,12,14,85.7,5,6,83.3,2,3,66.7,0,0.2,0.2,2,1,0,0,2,1,2020-2021
   Oihan Sancet,16,es ESP,AM,20-140,18,4,6,66.7,49,2,3,3,100.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Mikel Vesga,6,es ESP,DM,27-114,55,19,29,65.5,433,39,4,6,66.7,12,17,70.6,3,3,100.0,0,0.0,0.0,0,0,0,0,1,1,2020-2021
   Unai López,8,es ESP,DM,24-318,35,30,35,85.7,521,140,12,14,85.7,14,14,100.0,2,5,40.0,0,0.0,0.0,1,6,1,0,7,1,2020-2021
Dani García,14,es ESP,DM,30-111,79,41,56,73.2,646,179,24,27,88.9,15,19,78.9,2,6,33.3,0,0.1,0.0,1,2,1,1,3,1,2020-2021
   Unai Vencedor Paris,27,es ESP,DM,19-302,11,18,21,85.7,404,87,8,8,100.0,7,9,77.8,3,4,75.0,0,0.0,0.0,0,2,0,0,4,1,2020-2021
Mikel Balenziaga,24,es ESP,LB,32-196,90,40,54,74.1,619,224,26,29,89.7,9,14,64.3,4,8,50.0,0,0.0,0.0,0,2,0,0,4,1,2020-2021
Iñigo Martínez,4,es ESP,CB,29-118,90,47,56,83.9,975,342,10,12,83.3,30,34,88.2,5,8,62.5,0,0.0,0.0,0,3,0,0,6,1,2020-2021
Yeray Álvarez,5,es ESP,CB,25-232,90,63,71,88.7,1138,401,29,30,96.7,27,30,90.0,5,8,62.5,0,0.0,0.0,0,2,1,1,4,1,2020-2021
Ander Capa,21,es ESP,RB,28-217,55,21,29,72.4,363,109,11,13,84.6,7,9,77.8,2,6,33.3,0,0.0,0.0,1,2,0,0,2,1,2020-2021
   Iñaki Williams,9,gh GHA,"RW,RB",26-089,35,5,6,83.3,57,8,5,5,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Unai Simón,1,es ESP,GK,23-093,90,33,44,75.0,967,760,10,10,100.0,10,10,100.0,13,24,54.2,0,0.0,0.0,0,1,0,0,0,1,2020-2021
Álvaro Negredo,18,es ESP,FW,35-023,77,12,19,63.2,179,29,5,8,62.5,3,6,50.0,1,2,50.0,0,0.0,0.0,0,1,2,0,3,1,2020-2021
   Anthony Lozano,9,hn HON,FW,27-140,13,2,3,66.7,16,0,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Jorge Pombo,11,es ESP,LW,26-203,90,20,31,64.5,304,53,10,12,83.3,7,10,70.0,1,6,16.7,0,0.2,0.0,3,2,0,0,5,1,2020-2021
Salvi,7,es ESP,RW,29-166,76,24,33,72.7,332,180,11,13,84.6,5,7,71.4,3,6,50.0,0,0.1,0.2,2,0,3,2,3,1,2020-2021
   Iván Alejo,14,es ESP,RW,25-215,14,5,7,71.4,59,21,4,5,80.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Yann Bodiger,12,fr FRA,AM,25-216,45,8,17,47.1,72,24,6,9,66.7,1,4,25.0,0,1,0.0,0,0.1,0.1,1,2,0,0,0,1,2020-2021
   Filip Malbašić,24,rs SRB,AM,27-299,45,4,8,50.0,52,16,3,4,75.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0,1,1,0,2,1,2020-2021
José Mari,6,es ESP,DM,32-281,63,23,35,65.7,407,88,14,19,73.7,4,6,66.7,4,8,50.0,0,0.0,0.0,0,1,0,0,0,1,2020-2021
   Álex Fernández,8,es ESP,DM,27-333,27,18,21,85.7,343,164,8,9,88.9,6,7,85.7,3,4,75.0,0,0.1,0.2,1,1,0,0,3,1,2020-2021
Sergio González,23,es ESP,"DM,CB",23-121,90,20,30,66.7,314,76,7,10,70.0,10,13,76.9,2,4,50.0,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Alfonso Espino,22,uy URU,LB,28-251,90,28,36,77.8,449,251,13,14,92.9,13,16,81.3,2,4,50.0,0,0.0,0.1,2,1,1,0,4,1,2020-2021
Cala,16,es ESP,CB,30-291,90,24,39,61.5,528,168,7,10,70.0,11,17,64.7,5,11,45.5,0,0.0,0.0,0,1,0,0,2,1,2020-2021
Marcos Mauro López Gutiérrez,4,ar ARG,CB,29-247,63,14,20,70.0,220,69,6,7,85.7,7,8,87.5,0,4,0.0,0,0.0,0.0,0,0,0,0,1,1,2020-2021
   Jens Jønsson,2,dk DEN,DM,27-246,27,4,7,57.1,44,0,2,3,66.7,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Isaac Carcelen,20,es ESP,RB,27-142,90,48,64,75.0,1021,506,17,20,85.0,22,29,75.9,8,14,57.1,0,0.1,0.0,1,7,1,1,11,1,2020-2021
David Gil,13,es ESP,GK,26-245,90,12,38,31.6,397,316,1,1,100.0,5,5,100.0,6,32,18.8,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Adrián López,20,es ESP,FW,32-248,74,18,33,54.5,212,35,11,17,64.7,5,9,55.6,0,1,0.0,0,0.0,0.0,0,0,0,0,1,1,2020-2021
   Marc Cardona,17,es ESP,FW,25-066,16,5,7,71.4,36,5,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0,0,1,0,1,1,2020-2021
Rubén García,14,es ESP,"FW,LM",27-060,84,16,29,55.2,311,66,7,10,70.0,5,10,50.0,4,7,57.1,0,0.0,0.0,0,2,0,0,4,1,2020-2021
   Kike Barja,11,es ESP,LM,23-164,6,4,4,100.0,79,37,1,1,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Iñigo Pérez,21,es ESP,LM,32-238,70,22,30,73.3,259,104,15,18,83.3,4,6,66.7,1,2,50.0,0,0.0,0.0,0,2,1,0,3,1,2020-2021
   Lucas Torró,24,es ESP,"FW,LM",26-055,20,5,10,50.0,113,26,2,5,40.0,2,4,50.0,1,1,100.0,1,0.2,0.1,1,0,0,0,1,1,2020-2021
Oier Sanjurjo,6,es ESP,CM,34-110,90,28,40,70.0,586,316,12,16,75.0,7,9,77.8,6,12,50.0,1,0.4,0.2,1,6,0,0,5,1,2020-2021
Jon Moncayola,27,es ESP,CM,22-122,90,19,28,67.9,343,78,8,11,72.7,8,12,66.7,2,3,66.7,0,0.1,0.0,1,4,1,0,2,1,2020-2021
Roberto Torres,10,es ESP,RM,31-189,90,10,21,47.6,158,35,6,12,50.0,2,4,50.0,1,3,33.3,0,0.0,0.1,0,0,0,0,1,1,2020-2021
Juan Cruz Armada,3,es ESP,LB,28-046,90,28,42,66.7,498,287,12,12,100.0,14,21,66.7,1,4,25.0,0,0.0,0.0,0,1,0,0,1,1,2020-2021
David García,5,es ESP,CB,26-211,90,16,39,41.0,345,169,4,11,36.4,10,17,58.8,2,11,18.2,0,0.0,0.0,0,0,0,0,2,1,2020-2021
Aridane Hernández,23,es ESP,CB,31-173,90,22,32,68.8,595,318,5,7,71.4,10,11,90.9,7,10,70.0,0,0.1,0.1,1,5,0,0,3,1,2020-2021
Nacho Vidal,2,es ESP,RB,25-232,90,18,27,66.7,365,219,4,4,100.0,11,16,68.8,3,7,42.9,0,0.0,0.0,0,1,0,0,1,1,2020-2021
Sergio Herrera,1,es ESP,GK,27-099,90,16,33,48.5,786,740,0,0,,3,3,100.0,13,30,43.3,0,0.0,0.0,0,1,0,0,0,1,2020-2021
Lucas Pérez,7,es ESP,FW,32-003,64,9,16,56.3,199,98,1,2,50.0,6,8,75.0,2,5,40.0,0,0.3,0.2,2,2,0,0,3,1,2020-2021
   Javi López,26,es ESP,FW,18-256,26,5,9,55.6,122,88,1,1,100.0,3,6,50.0,1,2,50.0,0,0.0,0.0,1,0,1,1,0,1,2020-2021
Joselu,9,es ESP,FW,30-170,90,16,29,55.2,259,136,5,11,45.5,8,12,66.7,1,1,100.0,0,0.0,0.0,0,5,1,0,9,1,2020-2021
Luis Rioja,11,es ESP,LW,26-333,65,19,31,61.3,261,104,13,15,86.7,5,9,55.6,1,4,25.0,0,0.0,0.0,0,3,0,0,0,1,2020-2021
   Deyverson,14,br BRA,LW,29-128,25,3,8,37.5,27,17,3,6,50.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Édgar Méndez,16,es ESP,RW,30-255,88,14,23,60.9,299,120,3,4,75.0,8,12,66.7,2,3,66.7,0,0.0,0.0,0,0,1,0,1,1,2020-2021
   Martin Agirregabiria,21,es ESP,RW,24-126,2,2,3,66.7,34,30,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,1,2020-2021
Pere Pons,20,es ESP,CM,27-206,89,16,22,72.7,200,42,9,11,81.8,5,8,62.5,0,0,,0,0.0,0.0,0,0,0,0,2,1,2020-2021
   Sergi García,27,es ESP,CM,21-152,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Tomás Pina Isla,8,es ESP,CM,32-335,90,18,22,81.8,303,81,9,10,90.0,8,9,88.9,1,2,50.0,0,0.0,0.0,0,0,0,0,2,1,2020-2021
Rodrigo Battaglia,6,ar ARG,DM,29-063,90,28,31,90.3,477,81,12,12,100.0,12,13,92.3,3,4,75.0,0,0.0,0.0,0,0,0,0,1,1,2020-2021
Rubén Duarte,3,es ESP,CB,24-331,90,35,52,67.3,767,446,18,19,94.7,8,13,61.5,9,19,47.4,0,0.1,0.1,1,4,0,0,2,1,2020-2021
Rodrigo Ely,4,br BRA,CB,26-315,90,34,42,81.0,850,416,6,8,75.0,19,22,86.4,9,11,81.8,0,0.1,0.0,2,3,0,0,2,1,2020-2021
Víctor Laguardia,5,es ESP,CB,30-313,90,26,34,76.5,736,387,7,8,87.5,11,13,84.6,8,12,66.7,0,0.0,0.0,0,3,0,0,2,1,2020-2021
Fernando Pacheco,1,es ESP,GK,28-118,90,25,31,80.6,668,445,2,2,100.0,16,16,100.0,7,11,63.6,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Borja Iglesias,9,es ESP,FW,27-240,90,9,13,69.2,110,4,7,9,77.8,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Sergio Canales,10,es ESP,LW,29-210,90,33,47,70.2,399,77,22,28,78.6,7,9,77.8,1,7,14.3,1,0.1,0.1,2,1,2,0,2,1,2020-2021
Nabil Fekir,8,fr FRA,RW,27-057,89,21,26,80.8,317,90,10,10,100.0,8,10,80.0,1,3,33.3,0,0.0,0.0,0,2,0,0,2,1,2020-2021
   Diego Lainez,20,mx MEX,RW,20-096,1,2,2,100.0,29,17,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,1,2020-2021
Joaquín,17,es ESP,AM,39-054,66,20,29,69.0,341,122,10,14,71.4,7,9,77.8,2,4,50.0,0,0.0,0.0,0,2,0,0,4,1,2020-2021
   Aitor Ruibal,24,es ESP,AM,24-175,24,10,10,100.0,135,32,8,8,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,1,0,2,1,2020-2021
William Carvalho,14,pt POR,DM,28-159,81,39,45,86.7,660,164,16,20,80.0,19,20,95.0,3,3,100.0,0,0.0,0.0,0,2,0,0,4,1,2020-2021
   Cristian Tello,11,es ESP,DM,29-033,9,4,4,100.0,42,15,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,2020-2021
Guido Rodríguez,21,ar ARG,DM,26-154,90,32,40,80.0,528,74,11,12,91.7,15,17,88.2,3,6,50.0,0,0.0,0.0,0,2,0,0,1,1,2020-2021
Álex Moreno,15,es ESP,LB,27-097,90,37,48,77.1,578,175,16,16,100.0,20,25,80.0,1,3,33.3,0,0.0,0.0,0,1,1,0,2,1,2020-2021
Marc Bartra,5,es ESP,CB,29-242,90,50,58,86.2,990,306,14,14,100.0,30,33,90.9,5,9,55.6,0,0.0,0.0,0,5,0,0,4,1,2020-2021
Aïssa Mandi,23,dz ALG,CB,28-327,90,42,57,73.7,902,486,14,18,77.8,21,22,95.5,7,15,46.7,0,0.0,0.0,0,1,0,0,3,1,2020-2021
Emerson,22,br BRA,RB,21-243,90,50,60,83.3,801,275,29,34,85.3,15,16,93.8,5,8,62.5,0,0.2,0.2,5,6,4,3,5,1,2020-2021
Claudio Bravo,25,cl CHI,GK,37-153,90,17,31,54.8,604,453,2,2,100.0,6,6,100.0,9,23,39.1,0,0.0,0.0,0,3,0,0,0,1,2020-2021
Sergi Guardiola,7,es ESP,FW,29-107,90,9,20,45.0,131,40,6,10,60.0,2,5,40.0,1,2,50.0,1,0.2,0.3,1,1,0,0,1,1,2020-2021
Waldo Rubio,23,es ESP,LW,25-027,79,11,15,73.3,218,77,7,8,87.5,2,3,66.7,2,2,100.0,0,0.0,0.0,0,3,0,0,1,1,2020-2021
   Shon Weissman,9,il ISR,FW,24-212,11,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,2020-2021
