player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Sandro Ramírez,6,es ESP,FW,25-274,57,9,8,1,0,0,0,1,0,0,0,0,0,6,0,1,30,2020-2021
   Sergio Gómez,10,es ESP,FW,20-217,33,14,13,1,0,0,0,3,0,1,1,0,0,12,0,0,30,2020-2021
Rafa Mir,9,es ESP,FW,23-295,90,19,18,1,0,0,0,0,0,0,0,0,0,10,0,1,30,2020-2021
Jaime Seoane,20,es ESP,CM,24-077,90,22,22,0,0,0,0,0,0,0,0,0,0,17,0,1,30,2020-2021
Pedro Mosquera,5,es ESP,CM,32-353,64,22,21,1,1,0,0,1,0,0,0,0,0,15,0,0,30,2020-2021
   Mikel Rico,17,es ESP,CB,36-156,26,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0,30,2020-2021
David Ferreiro,7,es ESP,CM,33-008,79,26,23,3,1,0,0,5,0,2,1,0,0,19,0,0,30,2020-2021
   Idrissa Doumbia,2,ci CIV,CM,22-360,11,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,30,2020-2021
Javi Galán,11,es ESP,WB,26-141,90,43,26,17,3,0,0,2,11,3,1,0,0,26,0,4,30,2020-2021
Pedro López Muñoz,19,es ESP,WB,37-159,90,32,21,11,1,0,0,2,10,0,0,0,0,24,0,0,30,2020-2021
Pablo Insua,4,es ESP,CB,27-212,90,22,22,0,0,0,0,0,0,0,0,0,0,19,0,0,30,2020-2021
Jorge Pulido,14,es ESP,CB,30-001,90,27,27,0,0,0,0,0,0,0,0,0,0,20,0,0,30,2020-2021
Denis Vavro,25,sk SVK,CB,24-364,64,23,23,0,0,0,1,1,0,0,0,0,0,15,0,0,30,2020-2021
   Dimitris Siovas,18,gr GRE,CM,32-205,26,8,7,1,1,0,0,0,0,0,0,0,0,5,0,0,30,2020-2021
Andrés Fernández,13,es ESP,GK,34-113,90,22,10,11,4,0,0,0,0,0,0,0,0,18,1,0,30,2020-2021
Pere Milla,10,es ESP,FW,28-198,63,16,13,3,0,0,0,0,0,0,0,0,0,13,0,0,30,2020-2021
   Josan,17,es ESP,RM,31-127,27,11,10,1,0,0,0,2,0,1,0,1,0,10,0,0,30,2020-2021
