player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Santi Mina,22,es ESP,FW,24-358,82,21,25,84.0,211,45,18,19,94.7,1,2,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,11,2020-2021
   Fran Beltrán,8,es ESP,FW,21-300,8,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,11,2020-2021
Iago Aspas,10,es ESP,FW,33-120,90,38,49,77.6,485,148,20,27,74.1,13,14,92.9,1,1,100.0,1,2.7,1.7,9,0,4,0,8,11,2020-2021
Nolito,9,es ESP,LM,34-045,73,29,41,70.7,402,174,20,23,87.0,6,11,54.5,2,5,40.0,0,0.0,0.1,1,5,0,0,6,11,2020-2021
   Miguel Baeza,27,es ESP,LM,20-247,17,3,4,75.0,40,25,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,1,1,0,1,11,2020-2021
Denis Suárez,6,es ESP,CM,26-328,73,79,87,90.8,1214,288,39,39,100.0,34,35,97.1,2,6,33.3,0,0.1,0.1,2,6,2,0,11,11,2020-2021
   Okay Yokuşlu,5,tr TUR,"DM,CM",26-265,16,6,6,100.0,89,42,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,11,2020-2021
Brais Méndez,23,es ESP,RM,23-327,89,38,48,79.2,520,129,20,25,80.0,15,19,78.9,0,0,,0,0.0,0.1,0,4,3,0,8,11,2020-2021
   Joseph Aidoo,18,gh GHA,RM,25-061,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,11,2020-2021
Renato Tapia,14,pe PER,"DM,CM",25-124,90,69,77,89.6,1165,295,26,28,92.9,35,39,89.7,5,6,83.3,0,0.0,0.1,0,4,2,0,9,11,2020-2021
Lucas Olaza,15,uy URU,LB,26-131,90,58,73,79.5,826,240,34,35,97.1,22,27,81.5,1,4,25.0,1,0.5,0.3,1,3,1,1,4,11,2020-2021
Jeison Murillo,24,co COL,CB,28-186,90,55,61,90.2,1084,382,16,16,100.0,33,36,91.7,6,9,66.7,0,0.0,0.0,0,3,0,0,1,11,2020-2021
Néstor Araujo,4,mx MEX,CB,29-092,90,61,75,81.3,1241,446,16,19,84.2,38,43,88.4,6,9,66.7,0,0.1,0.0,1,3,1,1,4,11,2020-2021
Hugo Mallo,2,es ESP,RB,29-160,90,54,67,80.6,731,271,32,38,84.2,19,23,82.6,0,1,0.0,0,0.5,0.3,1,2,1,0,4,11,2020-2021
Rubén Blanco,13,es ESP,GK,25-127,90,23,31,74.2,645,495,6,6,100.0,7,7,100.0,10,18,55.6,0,0.0,0.0,0,0,0,0,0,11,2020-2021
Jorge Molina,23,es ESP,FW,38-221,45,5,11,45.5,51,12,4,5,80.0,1,2,50.0,0,1,0.0,0,0.2,0.0,2,0,1,0,1,11,2020-2021
   Antonio Puertas,10,es ESP,FW,28-282,45,3,7,42.9,29,0,3,4,75.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,11,2020-2021
Luis Javier Suárez,7,co COL,LW,22-363,59,5,9,55.6,58,26,4,5,80.0,1,2,50.0,0,1,0.0,0,0.0,0.0,1,1,0,0,1,11,2020-2021
   Roberto Soldado,9,es ESP,LW,35-186,31,3,7,42.9,54,0,1,2,50.0,2,4,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,11,2020-2021
