player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
José Luis Morales,11,es ESP,FW,33-073,67,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,5,2020-2021
   Dani Gómez,21,es ESP,FW,22-066,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,2020-2021
Roger Martí,9,es ESP,FW,29-275,54,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,5,2020-2021
   Gonzalo Melero,22,es ESP,"AM,CM",26-276,36,1,0,0,0,1,0,0,,0,0,0,0,1,2,0,0,5,2020-2021
Enis Bardhi,10,mk MKD,"LM,LW",25-094,90,2,0,0,2,0,0,4,0.0,4,2,0,2,3,5,1,0,5,2020-2021
Mickael Malsa,12,mq MTQ,"CM,DM",24-358,72,1,1,0,1,0,1,2,50.0,1,3,2,1,3,4,1,0,5,2020-2021
   Nemanja Radoja,5,rs SRB,DM,27-241,18,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,5,2020-2021
Nikola Vukčević,17,me MNE,CM,28-296,54,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,1,0,5,2020-2021
   Jorge de Frutos,18,es ESP,"RW,FW",23-227,36,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,5,2020-2021
José Campaña,24,es ESP,"RM,DM",27-126,90,2,0,0,1,1,0,3,0.0,3,0,0,0,2,4,0,0,5,2020-2021
Carlos Clerc,19,es ESP,LB,28-226,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,5,2020-2021
Rúben Vezo,14,pt POR,CB,26-162,90,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,9,1,5,2020-2021
Sergio Postigo,15,es ESP,CB,31-335,90,0,0,0,0,0,0,1,0.0,1,2,2,0,1,1,5,0,5,2020-2021
Jorge Miramón,20,es ESP,RB,31-124,90,2,1,0,2,0,2,4,50.0,2,0,0,0,0,2,2,0,5,2020-2021
Aitor Fernández,13,es ESP,GK,29-154,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,2020-2021
Karim Benzema,9,fr FRA,FW,32-290,90,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0,5,2020-2021
Vinicius Júnior,20,br BRA,LW,20-084,68,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,5,2020-2021
   Lucas Vázquez,17,es ESP,LW,29-095,22,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,1,0,5,2020-2021
Marco Asensio,11,es ESP,RW,24-257,68,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,5,2020-2021
   Rodrygo,25,br BRA,RW,19-269,22,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,5,2020-2021
Luka Modrić,10,hr CRO,LM,35-025,88,2,2,2,0,0,1,2,50.0,1,0,0,0,3,5,0,0,5,2020-2021
   Isco,22,es ESP,LM,28-166,2,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,5,2020-2021
Casemiro,14,br BRA,CM,28-224,90,5,3,2,2,1,2,4,50.0,2,1,0,1,4,9,3,0,5,2020-2021
Federico Valverde,15,uy URU,RM,22-074,88,3,1,2,1,0,1,1,100.0,0,0,0,0,4,7,0,0,5,2020-2021
