player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Alexander Isak,19,se SWE,FW,21-139,73,0,0,0,0,0,0,4,0,1,0,0,0,3,0,0,,22,2020-2021
   Carlos Fernández,9,es ESP,FW,24-261,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,22,2020-2021
Mikel Oyarzabal,10,es ESP,LW,23-292,82,0,0,0,1,1,2,0,1,0,0,0,0,8,1,0,100.0,22,2020-2021
   Ander Barrenetxea,22,es ESP,LW,19-042,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,22,2020-2021
Adnan Januzaj,11,be BEL,RW,26-002,62,0,0,0,1,2,0,1,0,0,0,0,0,3,0,0,,22,2020-2021
   Martín Merquelanz,17,es ESP,RW,25-240,28,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0.0,22,2020-2021
Asier Illarramendi,4,es ESP,LM,30-336,62,0,0,0,0,1,0,2,0,2,0,0,0,0,1,1,50.0,22,2020-2021
   David Silva,21,es ESP,"CM,RM",35-030,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,22,2020-2021
Ander Guevara,16,es ESP,"CM,LM",23-215,90,0,0,0,2,0,0,0,0,1,0,0,0,7,1,1,50.0,22,2020-2021
Mikel Merino,8,es ESP,"RM,LM",24-230,90,0,0,0,1,1,1,0,0,3,0,0,0,5,0,2,0.0,22,2020-2021
Nacho Monreal,20,es ESP,LB,34-347,90,0,0,0,0,0,0,2,1,1,0,0,0,7,2,1,66.7,22,2020-2021
Igor Zubeldia,5,es ESP,CB,23-314,82,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0.0,22,2020-2021
   Modibo Sagnan,15,fr FRA,CB,21-299,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,22,2020-2021
Aritz Elustondo,6,es ESP,CB,26-316,90,0,0,0,0,0,0,0,2,0,0,0,0,8,1,3,25.0,22,2020-2021
Andoni Gorosabel,18,es ESP,RB,24-187,90,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,,22,2020-2021
Álex Remiro,1,es ESP,GK,25-320,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,22,2020-2021
Álvaro Negredo,18,es ESP,FW,35-171,59,0,0,0,1,0,0,1,0,0,0,1,0,0,3,1,75.0,22,2020-2021
   Ivan Šaponjić,12,rs SRB,FW,23-189,31,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,100.0,22,2020-2021
Anthony Lozano,9,hn HON,FW,27-288,45,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,100.0,22,2020-2021
   Rubén Sobrino,21,es ESP,CM,28-251,45,1,0,0,1,2,0,0,1,0,0,0,0,1,1,1,50.0,22,2020-2021
Alberto Perea,10,es ESP,"CM,LM",30-050,90,0,0,0,1,0,0,1,1,1,0,0,0,5,0,0,,22,2020-2021
Fali,3,es ESP,"CM,CB",27-179,90,0,0,0,1,1,0,2,1,2,0,0,0,6,2,0,100.0,22,2020-2021
Jens Jønsson,2,dk DEN,CM,28-028,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,22,2020-2021
   Jon Ander Garrido,5,es ESP,"CB,CM",31-121,74,0,0,0,0,0,0,0,2,0,0,0,0,4,1,1,50.0,22,2020-2021
Salvi,7,es ESP,"RB,RM",29-314,90,0,0,0,0,0,0,3,1,0,0,0,0,6,0,1,0.0,22,2020-2021
Jairo Izquierdo,25,es ESP,"LB,CM",27-108,90,1,0,0,1,0,0,0,0,1,0,0,0,9,0,2,0.0,22,2020-2021
Cala,16,es ESP,CB,31-073,59,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,,22,2020-2021
   Alfonso Espino,22,uy URU,LB,29-033,31,0,0,0,0,1,0,1,2,2,0,0,0,1,0,0,,22,2020-2021
Marcos Mauro López Gutiérrez,4,ar ARG,CB,30-029,44,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,22,2020-2021
Isaac Carcelen,20,es ESP,RB,27-290,45,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,,22,2020-2021
   Pedro Alcalá,19,es ESP,CB,31-325,45,0,0,0,0,1,0,0,2,1,0,0,0,4,0,0,,22,2020-2021
Jeremías Ledesma,1,ar ARG,GK,27-360,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,22,2020-2021
Oihan Sancet,16,es ESP,FW,20-288,65,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,50.0,22,2020-2021
   Unai López,8,es ESP,FW,25-100,25,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,,22,2020-2021
Iñaki Williams,9,gh GHA,FW,26-237,90,0,0,0,0,1,1,0,0,0,0,0,0,3,2,4,33.3,22,2020-2021
Jon Morcillo,2,es ESP,LM,22-145,68,0,0,0,0,0,0,7,1,0,0,0,0,2,0,0,,22,2020-2021
   Óscar de Marcos,18,es ESP,"RM,LM",31-299,22,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,66.7,22,2020-2021
Dani García,14,es ESP,CM,30-259,90,0,0,0,1,2,0,0,0,0,0,0,0,8,2,3,40.0,22,2020-2021
Unai Vencedor Paris,27,es ESP,CM,20-084,68,0,0,0,2,2,0,0,1,2,0,0,0,8,0,0,,22,2020-2021
   Mikel Vesga,6,es ESP,CM,27-262,22,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0,22,2020-2021
Álex Berenguer,12,es ESP,"RM,LM",25-218,90,1,0,0,2,0,1,7,1,2,0,0,0,3,2,1,66.7,22,2020-2021
Mikel Balenziaga,24,es ESP,LB,32-344,74,0,0,0,1,1,0,2,2,0,0,0,0,6,0,3,0.0,22,2020-2021
   Yuri Berchiche,17,es ESP,LB,30-363,16,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,,22,2020-2021
Iñigo Martínez,4,es ESP,CB,29-266,90,1,0,0,1,0,0,0,3,0,0,0,0,7,5,0,100.0,22,2020-2021
Unai Núñez,3,es ESP,CB,24-008,90,0,0,0,0,0,0,0,0,1,0,0,0,9,3,2,60.0,22,2020-2021
Ander Capa,21,es ESP,RB,28-365,73,0,0,0,0,0,0,2,0,2,0,0,0,3,0,1,0.0,22,2020-2021
   Iñigo Lekue,15,es ESP,RB,27-279,17,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,,22,2020-2021
Unai Simón,1,es ESP,GK,23-241,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,22,2020-2021
Manu Vallejo,21,es ESP,FW,23-359,64,0,0,0,1,1,0,0,0,0,0,0,0,3,0,3,0.0,22,2020-2021
   Patrick Cutrone,11,it ITA,FW,23-035,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.0,22,2020-2021
Maxi Gómez,22,uy URU,FW,24-177,90,0,0,0,1,0,0,0,1,0,0,0,0,2,2,5,28.6,22,2020-2021
Gonçalo Guedes,7,pt POR,LM,24-070,89,0,0,0,1,1,1,2,0,2,0,0,0,4,0,0,,22,2020-2021
   Alejandro Blanco,16,es ESP,LM,22-053,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,22,2020-2021
Uroš Račić,19,rs SRB,CM,22-327,90,0,0,0,0,3,0,0,1,0,0,0,0,9,5,0,100.0,22,2020-2021
Carlos Soler,8,es ESP,CM,24-036,90,1,0,0,1,2,0,5,1,1,0,0,0,3,0,1,0.0,22,2020-2021
Daniel Wass,18,dk DEN,RM,31-252,64,0,0,0,1,0,0,3,2,1,0,0,0,3,3,0,100.0,22,2020-2021
   Yunus Musah,30,us USA,RM,18-070,26,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0.0,22,2020-2021
José Luis Gayà,14,es ESP,LB,25-258,90,0,0,0,0,0,0,6,2,1,0,0,0,9,0,1,0.0,22,2020-2021
Hugo Guillamón,15,,CB,21-007,90,0,0,0,1,0,0,0,1,1,,,1,,,,,22,2020-2021
Gabriel Paulista,5,br BRA,CB,30-073,90,0,0,0,0,1,0,0,2,1,0,0,0,9,2,2,50.0,22,2020-2021
