player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Aitor Fernández,es ESP,29-334,90,2,2,0,0.0,1.1,0,1,0.0,21,2,4.8,22.4,6,0.0,23.0,3,0,0.0,3,30.6,29,2020-2021
Andrés Fernández,es ESP,34-106,90,3,0,3,100.0,0.8,9,25,36.0,32,5,53.1,39.2,14,57.1,46.1,29,0,0.0,1,17.0,29,2020-2021
Rui Silva,pt POR,27-055,90,5,3,2,80.0,2.9,2,10,20.0,25,4,32.0,32.1,4,50.0,39.0,11,0,0.0,0,7.3,29,2020-2021
Sergio Asenjo,es ESP,31-279,90,2,0,2,100.0,0.9,3,9,33.3,36,5,13.9,24.6,8,50.0,41.4,17,2,11.8,1,9.3,29,2020-2021
Thibaut Courtois,be BEL,28-327,90,4,0,4,100.0,0.4,3,8,37.5,37,14,13.5,25.1,13,23.1,31.6,22,1,4.5,0,5.0,29,2020-2021
Marko Dmitrović,rs SRB,29-069,90,8,2,6,75.0,1.8,10,25,40.0,31,8,61.3,50.2,8,75.0,59.6,13,0,0.0,0,,29,2020-2021
Sergio Herrera,es ESP,27-302,90,2,0,2,100.0,0.1,15,30,50.0,30,2,83.3,51.6,7,71.4,54.6,17,1,5.9,2,21.0,29,2020-2021
David Soria,es ESP,27-364,90,1,0,1,100.0,0.1,11,36,30.6,29,0,96.6,54.6,8,100.0,57.6,13,0,0.0,1,17.0,29,2020-2021
Fernando Pacheco,es ESP,28-321,90,6,3,3,50.0,2.3,11,14,78.6,25,6,44.0,32.4,3,100.0,55.0,4,0,0.0,0,13.0,29,2020-2021
Iván Villar,es ESP,23-269,90,7,1,6,85.7,2.1,3,28,10.7,32,2,65.6,48.1,8,87.5,65.5,26,1,3.8,3,14.6,29,2020-2021
Édgar Badía,es ESP,29-051,90,3,1,2,100.0,1.5,5,14,35.7,23,6,30.4,35.0,10,70.0,51.5,10,0,0.0,0,11.0,29,2020-2021
Claudio Bravo,cl CHI,37-356,90,3,1,2,66.7,0.9,4,10,40.0,23,6,34.8,32.2,4,50.0,49.3,20,2,10.0,1,11.7,29,2020-2021
Jeremías Ledesma,ar ARG,28-050,90,6,1,5,83.3,2.1,9,24,37.5,14,1,85.7,54.6,13,92.3,63.4,18,0,0.0,0,17.0,29,2020-2021
Jaume Doménech,es ESP,30-150,90,2,2,0,0.0,0.6,1,3,33.3,16,2,12.5,22.4,7,14.3,26.0,20,1,5.0,2,16.6,29,2020-2021
Yassine Bounou,ma MAR,29-364,90,4,0,4,100.0,0.4,3,10,30.0,25,5,24.0,29.5,6,66.7,45.5,18,1,5.6,1,19.0,29,2020-2021
Jan Oblak,si SVN,28-087,90,5,1,3,80.0,1.4,7,17,41.2,20,5,45.0,41.0,12,66.7,48.3,15,0,0.0,0,20.0,29,2020-2021
Marc-André ter Stegen,de GER,28-340,90,2,0,2,100.0,0.1,1,2,50.0,20,7,10.0,27.2,6,0.0,24.0,9,0,0.0,0,,29,2020-2021
Jordi Masip,es ESP,32-092,90,10,1,9,90.0,2.4,7,28,25.0,30,6,70.0,49.0,7,100.0,77.7,8,1,12.5,0,5.5,29,2020-2021
Álex Remiro,es ESP,26-014,90,2,1,1,50.0,0.6,7,18,38.9,31,5,35.5,34.6,8,87.5,62.8,15,0,0.0,2,21.5,29,2020-2021
Unai Simón,es ESP,23-300,90,2,1,1,50.0,1.0,5,10,50.0,15,4,40.0,32.7,9,44.4,34.8,9,1,11.1,3,20.8,29,2020-2021
