player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Claudio Bravo,cl CHI,38-033,90,0,0,0,,0.0,7,19,36.8,22,5,59.1,45.5,7,85.7,61.1,15,0,0.0,0,17.0,37,2020-2021
Álvaro Fernández,es ESP,23-033,90,2,1,1,100.0,1.1,4,9,44.4,34,3,20.6,30.1,8,25.0,29.5,4,0,0.0,2,18.3,37,2020-2021
David Gil,es ESP,27-125,90,5,3,2,40.0,1.2,5,15,33.3,16,4,68.8,50.8,4,100.0,66.3,25,2,8.0,1,8.3,37,2020-2021
Paulo Gazzaniga,ar ARG,29-134,90,3,1,2,100.0,1.8,8,17,47.1,33,4,45.5,41.3,3,66.7,50.0,9,2,22.2,1,12.3,37,2020-2021
Sergio Asenjo,es ESP,31-322,90,5,0,5,100.0,0.6,5,11,45.5,29,7,31.0,31.3,7,28.6,35.9,12,1,8.3,1,15.5,37,2020-2021
Yassine Bounou,ma MAR,30-041,90,5,4,1,20.0,2.1,1,3,33.3,29,5,6.9,23.2,3,33.3,29.3,4,0,0.0,3,19.7,37,2020-2021
Álex Remiro,es ESP,26-053,90,5,1,4,80.0,1.3,5,16,31.3,27,3,33.3,33.0,10,70.0,55.0,20,0,0.0,0,7.3,37,2020-2021
Jordi Masip,es ESP,32-133,90,9,4,5,66.7,3.2,4,15,26.7,36,8,38.9,33.9,3,33.3,34.0,6,0,0.0,1,20.0,37,2020-2021
Jasper Cillessen,nl NED,32-024,90,8,1,7,87.5,1.4,11,22,50.0,22,6,63.6,43.5,9,88.9,67.6,34,1,2.9,0,8.5,37,2020-2021
Marko Dmitrović,rs SRB,29-112,90,5,4,1,20.0,2.4,3,8,37.5,11,3,54.5,42.8,3,66.7,49.3,7,0,0.0,2,21.0,37,2020-2021
Fernando Pacheco,es ESP,28-363,90,2,2,0,0.0,0.8,8,12,66.7,20,4,35.0,30.1,6,83.3,53.8,9,1,11.1,0,14.3,37,2020-2021
Aarón Escandell,es ESP,25-231,90,9,4,5,55.6,4.0,7,22,31.8,30,3,56.7,43.5,5,100.0,70.6,12,0,0.0,6,24.2,37,2020-2021
Jan Oblak,si SVN,28-129,90,2,1,1,50.0,0.3,3,10,30.0,23,7,43.5,33.7,2,0.0,25.0,6,0,0.0,0,14.7,37,2020-2021
Sergio Herrera,es ESP,27-345,90,9,2,7,77.8,2.1,13,39,33.3,27,5,81.5,54.0,18,94.4,62.1,19,2,10.5,2,11.8,37,2020-2021
Unai Simón,es ESP,23-339,90,2,1,1,50.0,0.8,2,5,40.0,19,11,10.5,26.3,5,60.0,35.0,21,0,0.0,1,27.0,37,2020-2021
Thibaut Courtois,be BEL,29-005,90,1,0,1,100.0,0.1,3,12,25.0,38,6,26.3,32.7,6,33.3,34.7,14,0,0.0,2,17.5,37,2020-2021
Marc-André ter Stegen,de GER,29-016,90,4,2,2,50.0,0.8,2,4,50.0,35,4,11.4,26.5,0,,,5,1,20.0,0,10.0,37,2020-2021
Iván Villar,es ESP,23-311,90,4,1,3,75.0,1.5,8,16,50.0,22,3,40.9,31.8,16,43.8,38.0,14,0,0.0,1,11.8,37,2020-2021
David Soria,es ESP,28-042,90,1,1,0,0.0,0.3,12,28,42.9,22,0,90.9,58.9,8,100.0,70.6,10,0,0.0,4,22.6,37,2020-2021
Cárdenas,es ESP,24-049,90,3,2,1,33.3,0.4,3,10,30.0,32,7,21.9,28.4,9,33.3,31.4,18,1,5.6,8,20.7,37,2020-2021
