player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Youssef En-Nesyri,15,ma MAR,"FW,LW",23-201,90,16,14,1,0,0,0,0,1,0,0,0,0,10,1,1,14,2020-2021
Lucas Ocampos,5,ar ARG,LW,26-161,76,27,26,1,0,0,0,1,1,0,0,0,0,20,0,2,14,2020-2021
   Luuk de Jong,9,nl NED,FW,30-114,14,7,6,1,0,0,0,0,0,0,0,0,0,3,0,0,14,2020-2021
Suso,7,es ESP,RW,27-030,80,42,40,2,0,0,3,2,0,2,0,0,0,36,0,0,14,2020-2021
   Nemanja Gudelj,6,rs SRB,"CM,RW",29-033,10,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,14,2020-2021
Ivan Rakitić,10,hr CRO,LM,32-284,80,64,61,3,3,1,2,2,0,0,0,0,0,57,0,1,14,2020-2021
   Óscar Rodríguez Arnaiz,14,es ESP,LM,22-174,10,8,8,0,0,0,2,0,0,0,0,0,0,6,0,0,14,2020-2021
Fernando,25,br BRA,"CM,RM",33-147,90,58,57,1,1,0,0,0,0,0,0,0,0,49,0,0,14,2020-2021
Óliver Torres,21,es ESP,RM,26-039,59,35,32,3,0,0,1,3,1,1,1,0,0,29,0,0,14,2020-2021
   Joan Jordán,8,es ESP,"RM,RW",26-166,31,25,22,3,0,0,0,2,0,3,1,0,0,24,0,0,14,2020-2021
Marcos Acuña,19,ar ARG,LB,29-052,90,72,60,12,1,0,1,3,10,1,0,1,0,53,0,1,14,2020-2021
Diego Carlos,20,br BRA,CB,27-279,90,51,50,1,1,0,1,1,0,0,0,0,0,45,0,0,14,2020-2021
Jules Koundé,12,fr FRA,CB,22-037,90,56,56,0,0,0,1,1,0,0,0,0,0,50,0,1,14,2020-2021
Jesús Navas,16,es ESP,RB,35-028,90,72,62,10,0,0,1,6,10,0,0,0,0,58,0,2,14,2020-2021
Yassine Bounou,13,ma MAR,GK,29-258,90,31,24,7,2,0,0,0,0,0,0,0,0,23,0,0,14,2020-2021
Marcos André,16,br BRA,FW,24-060,90,17,17,0,0,0,0,1,0,0,0,0,0,9,0,1,14,2020-2021
Shon Weissman,9,il ISR,FW,24-309,73,10,9,1,0,0,0,1,0,0,0,0,0,6,0,1,14,2020-2021
   Toni Villa,19,es ESP,FW,25-347,17,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,14,2020-2021
Óscar Plano,10,es ESP,LM,29-312,72,26,24,2,1,0,1,1,0,1,0,0,0,22,0,0,14,2020-2021
   Míchel,21,es ESP,LM,32-143,18,22,18,4,1,0,0,2,0,3,1,1,0,16,0,0,14,2020-2021
Fede San Emeterio,20,es ESP,CM,23-278,61,24,24,0,0,0,0,0,0,0,0,0,0,18,0,0,14,2020-2021
   Jota,40,pt POR,RM,21-264,29,10,10,0,0,0,0,2,0,0,0,0,0,4,0,1,14,2020-2021
Roque Mesa,17,es ESP,CM,31-195,73,41,38,3,1,0,2,3,0,2,0,0,0,30,0,1,14,2020-2021
   Sergi Guardiola,7,es ESP,CM,29-204,17,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,14,2020-2021
Fabián Orellana,12,cl CHI,RM,34-327,61,25,23,2,0,0,0,3,1,0,0,0,0,15,0,1,14,2020-2021
   Rubén Alcaraz,14,es ESP,CM,29-232,29,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0,14,2020-2021
Raúl García,3,es ESP,LB,31-233,90,44,35,9,0,0,0,7,9,0,0,0,0,29,0,4,14,2020-2021
Jawad El Yamiq,15,ma MAR,CB,28-294,90,38,36,2,2,0,0,0,0,0,0,0,0,33,0,0,14,2020-2021
Bruno González,6,es ESP,CB,30-209,90,34,33,1,1,0,1,0,0,0,0,0,0,27,0,0,14,2020-2021
Pablo Hervías,11,es ESP,RB,27-286,90,56,44,11,2,0,0,7,8,1,0,1,0,40,1,1,14,2020-2021
Jordi Masip,1,es ESP,GK,31-351,90,27,16,11,4,0,0,0,0,0,0,0,0,19,0,0,14,2020-2021
Brais Méndez,23,es ESP,"FW,AM",23-348,90,28,28,0,0,1,0,1,0,0,0,0,0,22,0,0,14,2020-2021
Iago Aspas,10,es ESP,FW,33-141,89,37,35,1,0,0,0,0,1,0,0,0,0,24,1,1,14,2020-2021
   Emre Mor,11,tr TUR,FW,23-149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2020-2021
Nolito,9,es ESP,LM,34-066,69,27,23,4,2,0,0,2,0,2,1,0,0,20,0,0,14,2020-2021
   Miguel Baeza,27,es ESP,"AM,LM",20-268,21,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,14,2020-2021
Denis Suárez,6,es ESP,CM,26-349,69,75,70,5,4,0,3,0,0,0,0,0,0,56,0,0,14,2020-2021
   Okay Yokuşlu,5,tr TUR,CM,26-286,21,13,13,0,0,0,0,0,0,0,0,0,0,13,0,0,14,2020-2021
Fran Beltrán,8,es ESP,RM,21-321,74,31,30,1,0,0,0,1,0,1,0,1,0,29,0,0,14,2020-2021
   José Fontán,29,es ESP,CB,20-313,16,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,14,2020-2021
Renato Tapia,14,pe PER,"DM,CM",25-145,90,55,51,2,2,0,2,0,0,0,0,0,0,46,2,1,14,2020-2021
Lucas Olaza,15,uy URU,"LB,WB",26-152,89,59,54,5,1,0,0,4,4,0,0,0,0,49,0,1,14,2020-2021
   Joseph Aidoo,18,gh GHA,WB,25-082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2020-2021
Jeison Murillo,24,co COL,CB,28-207,90,55,55,0,0,0,1,0,0,0,0,0,0,48,0,0,14,2020-2021
Néstor Araujo,4,mx MEX,CB,29-113,90,66,64,2,2,0,1,0,0,0,0,0,0,52,0,0,14,2020-2021
Hugo Mallo,2,es ESP,"RB,WB",29-181,90,52,41,11,1,0,0,0,10,0,0,0,0,41,0,0,14,2020-2021
Rubén Blanco,13,es ESP,GK,25-148,90,43,32,10,2,0,0,0,0,0,0,0,0,21,1,0,14,2020-2021
Joselu,9,es ESP,FW,30-268,90,29,26,2,0,0,0,0,0,0,0,0,0,18,1,1,14,2020-2021
Lucas Pérez,7,es ESP,FW,32-101,73,28,22,6,2,0,0,5,0,3,1,2,0,14,0,2,14,2020-2021
   John Guidetti,10,se SWE,FW,28-249,17,11,11,0,0,0,0,1,0,0,0,0,0,7,0,1,14,2020-2021
Luis Rioja,11,es ESP,LM,27-065,84,24,17,7,0,0,0,1,7,0,0,0,0,18,0,1,14,2020-2021
   Borja Sainz,29,es ESP,LM,19-323,6,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,14,2020-2021
Tomás Pina Isla,8,es ESP,CM,33-067,90,40,39,1,1,0,0,0,0,0,0,0,0,35,0,0,14,2020-2021
Rodrigo Battaglia,6,ar ARG,CM,29-161,84,32,28,4,4,0,0,0,0,0,0,0,0,30,0,1,14,2020-2021
   Manu García,19,es ESP,CM,34-238,6,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,14,2020-2021
Jota,24,es ESP,RM,29-187,73,19,19,0,0,0,1,1,0,0,0,0,0,13,0,3,14,2020-2021
   Tomás Tavares,37,pt POR,RM,19-288,17,8,8,0,0,0,0,1,0,0,0,0,0,7,0,0,14,2020-2021
Rubén Duarte,3,es ESP,LB,25-063,90,62,42,19,5,0,2,3,12,2,1,1,0,43,1,2,14,2020-2021
Rodrigo Ely,4,br BRA,CB,27-047,39,15,11,4,4,0,0,0,0,0,0,0,0,9,0,0,14,2020-2021
   Tachi,2,es ESP,CB,23-101,51,37,37,0,0,0,1,0,0,0,0,0,0,26,0,0,14,2020-2021
Florian Lejeune,22,fr FRA,CB,29-214,90,61,58,3,3,0,0,0,0,0,0,0,0,45,0,0,14,2020-2021
Ximo Navarro,23,es ESP,RB,30-332,90,58,46,12,1,0,0,3,11,0,0,0,0,43,0,1,14,2020-2021
Fernando Pacheco,1,es ESP,GK,28-216,90,34,26,8,2,0,0,0,0,0,0,0,0,26,0,0,14,2020-2021
Roberto Soldado,9,es ESP,FW,35-207,56,9,9,0,0,0,1,0,0,0,0,0,0,4,0,0,14,2020-2021
   Antonio Puertas,10,es ESP,FW,28-303,34,5,4,0,0,0,0,0,0,0,0,0,0,3,1,0,14,2020-2021
Luis Javier Suárez,7,co COL,LW,23-018,78,15,15,0,0,0,0,1,0,0,0,0,0,7,0,1,14,2020-2021
