player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Jorge Molina,23,es ESP,FW,38-214,53,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,10,2020-2021
   Roberto Soldado,9,es ESP,FW,35-179,37,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2020-2021
Darwin Machís,11,ve VEN,LW,27-289,90,1,0,1,0,0,0,1,0.0,1,0,0,0,3,4,2,0,10,2020-2021
Fede Vico,14,es ESP,RW,26-141,53,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,10,2020-2021
   Luis Javier Suárez,7,co COL,RW,22-356,37,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,10,2020-2021
Ángel Montoro,19,es ESP,AM,32-150,79,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,10,2020-2021
   Alberto Soro,26,es ESP,AM,21-258,11,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,10,2020-2021
Maxime Gonalons,4,fr FRA,DM,31-257,53,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,1,0,10,2020-2021
   Yangel Herrera,21,ve VEN,DM,22-313,37,3,2,1,2,0,2,3,66.7,1,0,0,0,0,3,0,0,10,2020-2021
Luis Milla,5,es ESP,DM,26-046,90,1,0,0,1,0,0,1,0.0,1,2,0,2,3,4,1,1,10,2020-2021
Carlos Neva,15,es ESP,LB,24-163,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,10,2020-2021
Domingos Duarte,22,pt POR,CB,25-257,90,1,1,1,0,0,1,3,33.3,2,0,0,0,1,2,1,0,10,2020-2021
Germán Sánchez,6,es ESP,CB,33-346,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,10,2020-2021
Dimitri Foulquier,2,fr FRA,RB,27-244,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,10,2020-2021
Rui Silva,1,pt POR,GK,26-289,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,10,2020-2021
