player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Gerard Moreno,7,es ESP,FW,28-243,90,0,0,0,0,3,1,0,0,47,0,0,0,0.1,0.1,0.1,5,0,24,38,63.2,3,33,1,4,3,12,2020-2021
Alex Baena,32,es ESP,LM,19-139,45,0,0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,0,0,14,15,93.3,1,14,2,1,0,12,2020-2021
   Takefusa Kubo,16,jp JPN,"RM,RW",19-185,45,0,0,0,0,1,1,0,0,25,0,0,1,0.1,0.1,0.2,6,0,17,20,85.0,8,22,4,3,2,12,2020-2021
Daniel Parejo,5,es ESP,"CM,DM",31-234,90,0,0,0,0,0,0,1,0,101,2,2,2,0.0,0.0,0.1,4,0,78,93,83.9,11,68,9,3,3,12,2020-2021
Manu Trigueros,14,es ESP,"CM,LM",29-050,81,0,0,0,0,1,0,0,0,66,1,0,1,0.0,0.0,0.0,1,0,53,58,91.4,11,48,1,0,0,12,2020-2021
   Fernando Niño,34,es ESP,AM,20-043,9,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0,12,2020-2021
Samuel Chukwueze,11,ng NGA,RM,21-198,45,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,0,9,0,4,3,12,2020-2021
   Paco Alcácer,17,es ESP,FW,27-098,32,0,0,0,0,2,0,0,0,10,1,0,0,0.1,0.1,0.0,0,0,4,7,57.1,0,6,0,0,0,12,2020-2021
   Yeremi Pino,30,es ESP,"LW,FW",18-047,13,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,1,6,0,0,0,12,2020-2021
Vicente Iborra,10,es ESP,"DM,CM",32-325,77,0,0,0,0,0,0,0,0,63,1,0,2,0.0,0.0,0.0,2,0,52,58,89.7,8,39,1,2,1,12,2020-2021
