player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Shinji Okazaki,12,jp JPN,FW,34-157,90,21,1,1,11,9,1,21,0,0,,0,,15,60,26,2,2,0,2,1,15,7,2,2020-2021
David Ferreiro,7,es ESP,LW,32-172,72,32,0,4,15,14,0,32,0,0,,0,,21,126,61,2,2,0,1,3,22,6,2,2020-2021
   Dani Escriche,23,es ESP,LW,22-180,18,4,0,0,4,0,0,4,0,0,,0,,2,4,1,0,0,0,0,1,5,1,2,2020-2021
Rafa Mir,9,es ESP,RW,23-094,52,16,1,5,5,6,2,16,0,0,,0,,8,26,3,0,1,0,1,1,8,1,2,2020-2021
   Sergio Gómez,10,es ESP,"AM,RW",20-016,38,30,0,5,16,9,1,30,1,1,100.0,0,0.0,17,89,62,1,0,0,2,0,22,0,2,2020-2021
Juan Carlos,21,es ESP,AM,29-189,51,18,0,2,15,1,0,18,1,1,100.0,0,0.0,16,137,30,0,0,0,2,3,19,1,2,2020-2021
   Borja García,24,es ESP,"DM,AM",29-323,39,27,0,4,18,6,0,27,2,2,100.0,0,0.0,23,106,44,1,0,0,0,0,26,3,2,2020-2021
Pedro Mosquera,5,es ESP,DM,32-152,90,84,2,15,63,7,1,84,0,0,,0,,60,310,183,2,2,0,0,0,64,0,2,2020-2021
Eugeni Valderrama,8,es ESP,DM,26-063,52,49,0,5,42,2,0,49,0,0,,0,,39,200,108,0,1,0,0,2,43,0,2,2020-2021
   Joaquín Muñoz,6,es ESP,"RW,DM",21-194,38,23,0,3,10,10,0,23,4,2,50.0,2,50.0,11,85,19,0,0,0,4,0,15,4,2,2020-2021
Javi Galán,11,es ESP,LB,25-306,90,76,0,19,43,18,1,76,5,4,80.0,1,20.0,45,223,118,2,3,1,3,2,45,10,2,2020-2021
Dimitris Siovas,18,gr GRE,CB,32-004,90,119,6,35,83,2,0,119,0,0,,0,,91,601,360,1,0,0,0,0,91,0,2,2020-2021
Jorge Pulido,14,es ESP,CB,29-165,90,118,12,40,73,5,1,118,0,0,,0,,91,559,304,3,1,0,0,0,93,0,2,2020-2021
Pablo Maffeo,3,es ESP,RB,23-070,90,79,2,18,44,18,1,79,1,1,100.0,0,0.0,38,159,98,3,1,0,3,2,48,9,2,2020-2021
Andrés Fernández,25,es ESP,GK,33-278,90,28,24,28,0,0,0,28,0,0,,0,,14,66,51,0,0,0,1,0,13,0,2,2020-2021
Álvaro Negredo,18,es ESP,FW,35-031,68,12,0,1,6,5,3,12,1,0,0.0,1,100.0,7,36,23,2,1,0,1,1,9,0,2,2020-2021
   Filip Malbašić,24,rs SRB,FW,27-307,22,7,0,2,2,3,1,7,1,1,100.0,0,0.0,2,27,22,1,0,1,1,0,3,0,2,2020-2021
Jorge Pombo,11,es ESP,LW,26-211,90,27,0,8,10,10,2,27,4,3,75.0,1,25.0,16,143,85,2,1,1,3,3,17,3,2,2020-2021
Salvi,7,es ESP,RW,29-174,80,36,1,8,16,14,0,36,5,1,20.0,4,80.0,21,184,69,6,1,0,3,3,19,3,2,2020-2021
   Iván Alejo,14,es ESP,RW,25-223,10,4,0,2,2,0,0,4,0,0,,0,,2,4,0,0,0,0,0,0,1,0,2,2020-2021
Álex Fernández,8,es ESP,AM,27-341,90,37,0,5,24,9,0,37,2,1,50.0,1,50.0,24,148,51,2,2,0,1,1,21,3,2,2020-2021
Jens Jønsson,2,dk DEN,DM,27-254,45,17,0,6,8,3,0,17,0,0,,0,,7,27,6,0,0,0,0,0,7,3,2,2020-2021
   Yann Bodiger,12,fr FRA,DM,25-224,45,20,2,3,12,5,0,20,1,0,0.0,1,100.0,10,51,7,0,0,0,0,2,10,0,2,2020-2021
José Mari,6,es ESP,DM,32-289,63,24,3,8,15,2,0,24,1,1,100.0,0,0.0,15,79,46,1,0,0,1,0,13,1,2,2020-2021
