player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Santi Mina,22,es ESP,FW,25-144,90,37,2,4,21,14,1,37,2,1,50.0,1,50.0,19,67,33,1,1,0,3,2,26,6,34,2020-2021
Iago Aspas,10,es ESP,FW,33-272,65,35,1,4,13,18,4,35,1,0,0.0,1,100.0,23,76,42,2,0,1,1,0,28,6,34,2020-2021
   Augusto Solari,21,ar ARG,FW,29-117,25,10,0,2,2,6,1,10,0,0,,0,,2,9,8,0,0,0,0,0,3,0,34,2020-2021
Denis Suárez,6,es ESP,AM,27-114,90,69,4,20,35,15,0,69,1,0,0.0,1,100.0,42,177,86,1,2,0,3,0,44,1,34,2020-2021
Nolito,9,es ESP,LM,34-197,84,47,1,6,21,20,3,47,0,0,,0,,28,85,56,2,1,0,1,1,36,5,34,2020-2021
   Facundo Ferreyra,12,ar ARG,LM,30-047,6,4,0,0,2,2,0,4,0,0,,0,,2,7,4,0,0,0,1,1,3,0,34,2020-2021
Brais Méndez,23,es ESP,RM,24-113,90,55,2,16,21,18,3,55,1,0,0.0,1,100.0,34,66,37,0,0,0,4,1,38,6,34,2020-2021
Renato Tapia,14,pe PER,DM,25-276,28,20,0,13,7,0,0,20,0,0,,0,,12,21,4,0,0,0,0,0,12,0,34,2020-2021
   Fran Beltrán,8,es ESP,DM,22-086,62,45,3,11,31,3,0,45,0,0,,0,,20,73,32,0,0,0,0,0,27,0,34,2020-2021
José Fontán,29,es ESP,LB,21-078,45,29,0,7,15,7,0,29,0,0,,0,,10,23,2,0,0,0,0,1,15,3,34,2020-2021
   Aarón Martín,19,es ESP,LB,24-008,45,31,3,11,12,8,1,31,0,0,,0,,10,38,25,1,0,1,0,0,11,1,34,2020-2021
Jeison Murillo,24,co COL,CB,28-338,90,52,6,34,18,0,0,52,0,0,,0,,21,73,17,0,0,0,1,0,23,0,34,2020-2021
Joseph Aidoo,18,gh GHA,CB,25-213,45,34,3,25,9,0,0,34,0,0,,0,,21,117,76,0,0,0,1,0,23,0,34,2020-2021
   Néstor Araujo,4,mx MEX,CB,29-244,45,16,1,11,5,0,0,16,0,0,,0,,8,25,10,0,0,0,0,0,8,0,34,2020-2021
Kevin Vázquez,20,es ESP,RB,28-038,90,65,2,32,21,12,0,65,0,0,,0,,30,53,14,0,1,0,1,0,35,4,34,2020-2021
Iván Villar,1,es ESP,GK,23-295,90,34,30,34,0,0,0,34,0,0,,0,,16,56,17,0,0,0,0,0,12,0,34,2020-2021
Roger Martí,9,es ESP,FW,30-117,90,19,0,0,6,13,3,19,0,0,,0,,9,25,12,0,0,0,1,2,16,2,34,2020-2021
Álex Cantero,29,es ESP,FW,20-326,78,26,1,1,5,20,5,26,3,2,66.7,1,33.3,15,94,42,3,0,3,2,1,19,6,34,2020-2021
   José Luis Morales,11,es ESP,FW,33-281,12,10,0,2,2,6,2,10,1,1,100.0,0,0.0,4,39,0,0,0,0,1,0,3,1,34,2020-2021
Enis Bardhi,10,mk MKD,CM,25-302,67,47,0,9,21,17,0,47,2,1,50.0,1,50.0,29,134,39,0,1,0,7,4,30,3,34,2020-2021
   Rubén Rochina,16,es ESP,CM,30-038,23,26,0,4,13,9,0,26,3,3,100.0,0,0.0,14,113,78,3,2,0,1,0,14,0,34,2020-2021
Rober,4,es ESP,CM,26-073,82,50,2,11,27,12,4,50,1,1,100.0,0,0.0,27,78,35,0,0,0,2,1,29,0,34,2020-2021
   Cheick Doukouré,25,ci CIV,CM,28-231,8,6,0,1,2,3,0,6,0,0,,0,,1,15,8,0,1,0,0,0,2,0,34,2020-2021
Gonzalo Melero,22,es ESP,CM,27-118,78,33,0,4,16,13,2,33,1,1,100.0,0,0.0,16,75,34,1,1,0,2,0,23,3,34,2020-2021
   Sergio León,7,es ESP,CM,32-114,12,4,0,0,1,3,0,4,0,0,,0,,2,0,0,0,0,0,2,0,4,0,34,2020-2021
Carlos Clerc,19,es ESP,WB,29-068,90,65,1,14,22,29,2,65,4,2,50.0,2,50.0,31,198,116,3,0,1,5,0,38,12,34,2020-2021
Jorge de Frutos,18,es ESP,WB,24-069,90,59,1,16,18,28,2,59,9,6,66.7,3,33.3,26,269,113,3,3,0,1,2,25,3,34,2020-2021
Rúben Vezo,14,pt POR,CB,27-005,90,53,4,26,27,1,0,53,1,1,100.0,0,0.0,27,177,98,0,0,0,0,0,25,0,34,2020-2021
Óscar Duarte,6,cr CRC,CB,31-331,78,39,5,24,15,0,0,39,0,0,,0,,13,52,23,0,0,0,0,0,19,0,34,2020-2021
   Jorge Miramón,20,es ESP,CB,31-332,12,11,0,3,5,3,0,11,0,0,,0,,4,15,5,0,0,0,0,0,3,1,34,2020-2021
Sergio Postigo,15,es ESP,CB,32-177,90,45,5,22,18,5,1,45,0,0,,0,,16,53,24,0,0,0,0,0,18,2,34,2020-2021
Cárdenas,34,es ESP,GK,24-033,90,28,20,28,0,0,0,28,0,0,,0,,14,62,26,0,0,0,0,0,16,0,34,2020-2021
Kiké,17,es ESP,FW,31-157,81,35,0,2,12,21,4,35,2,2,100.0,0,0.0,26,105,34,1,0,1,7,1,28,6,34,2020-2021
   Yoshinori Mutō,12,jp JPN,FW,28-290,9,10,0,0,3,7,0,10,1,1,100.0,0,0.0,5,9,2,0,0,0,1,1,4,1,34,2020-2021
Sergi Enrich,9,es ESP,FW,31-064,90,37,0,3,14,20,4,37,0,0,,0,,26,120,25,1,1,0,1,2,30,6,34,2020-2021
Edu Expósito,10,es ESP,LM,24-273,90,53,0,5,22,30,1,53,6,5,83.3,1,16.7,38,190,114,3,5,0,2,1,32,4,34,2020-2021
Miguel Atienza,33,es ESP,CM,21-339,90,31,0,7,19,5,1,31,0,0,,0,,10,19,7,0,1,0,0,1,8,0,34,2020-2021
Papakouli Diop,8,sn SEN,CM,35-043,90,42,2,7,25,10,1,42,0,0,,0,,21,47,30,1,0,0,2,0,16,0,34,2020-2021
Bryan Gil,25,es ESP,RM,20-079,81,41,0,5,12,25,3,41,2,0,0.0,2,100.0,31,169,56,1,1,1,1,2,26,8,34,2020-2021
   Takashi Inui,14,jp JPN,RM,32-333,9,4,0,1,1,2,0,4,0,0,,0,,1,1,0,0,0,0,0,0,2,0,34,2020-2021
José Ángel,15,es ESP,LB,31-238,53,54,1,10,18,27,0,54,0,0,,0,,21,70,26,0,1,0,1,0,18,2,34,2020-2021
   Rafa Soares,11,pt POR,LB,25-357,37,20,4,9,7,4,0,20,0,0,,0,,7,13,2,0,0,0,0,0,4,0,34,2020-2021
Anaitz Arbilla,23,es ESP,"CB,RB",33-351,90,35,2,16,17,2,0,35,0,0,,0,,14,73,32,1,0,0,0,0,11,0,34,2020-2021
