player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Jorge Molina,23,es ESP,FW,38-214,53,14,0,0,10,4,2,14,1,1,100.0,0,0.0,6,33,14,1,0,0,2,0,13,1,10,2020-2021
   Roberto Soldado,9,es ESP,FW,35-179,37,10,0,0,5,5,2,10,0,0,,0,,2,2,1,0,0,0,0,0,6,4,10,2020-2021
Darwin Machís,11,ve VEN,LW,27-289,90,49,0,11,13,26,1,49,4,2,50.0,2,50.0,27,200,119,4,2,1,3,0,31,6,10,2020-2021
Fede Vico,14,es ESP,RW,26-141,53,25,0,2,16,7,1,25,0,0,,0,,13,87,27,0,0,0,1,0,21,6,10,2020-2021
   Luis Javier Suárez,7,co COL,RW,22-356,37,11,0,0,2,9,3,11,1,1,100.0,0,0.0,7,64,23,1,1,1,0,0,8,1,10,2020-2021
Ángel Montoro,19,es ESP,AM,32-150,79,54,1,9,29,16,1,54,0,0,,0,,24,71,19,0,0,0,1,1,38,2,10,2020-2021
   Alberto Soro,26,es ESP,AM,21-258,11,11,0,2,7,2,0,11,1,0,0.0,1,100.0,3,18,8,0,0,0,0,1,4,0,10,2020-2021
Maxime Gonalons,4,fr FRA,DM,31-257,53,34,2,14,21,0,0,34,0,0,,0,,20,177,63,1,1,0,0,0,23,0,10,2020-2021
   Yangel Herrera,21,ve VEN,DM,22-313,37,27,0,3,19,5,2,27,0,0,,0,,11,22,1,0,0,0,1,2,17,0,10,2020-2021
Luis Milla,5,es ESP,DM,26-046,90,68,2,15,44,10,1,68,5,3,60.0,2,40.0,32,264,133,2,1,0,1,1,41,1,10,2020-2021
Carlos Neva,15,es ESP,LB,24-163,90,51,1,9,23,20,1,51,1,1,100.0,0,0.0,24,142,88,2,2,0,2,0,29,5,10,2020-2021
Domingos Duarte,22,pt POR,CB,25-257,90,47,3,14,28,5,2,47,0,0,,0,,23,230,164,3,3,0,1,0,27,0,10,2020-2021
Germán Sánchez,6,es ESP,CB,33-346,90,40,2,19,19,2,1,40,0,0,,0,,20,108,54,1,0,0,0,0,28,0,10,2020-2021
Dimitri Foulquier,2,fr FRA,RB,27-244,90,77,2,22,36,19,1,77,2,1,50.0,1,50.0,28,213,98,2,0,0,2,1,37,8,10,2020-2021
Rui Silva,1,pt POR,GK,26-289,90,37,32,37,0,0,0,37,0,0,,0,,15,132,60,0,0,0,0,0,17,0,10,2020-2021
Marcos André,16,br BRA,FW,24-033,90,22,1,1,10,11,4,22,4,3,75.0,1,25.0,10,73,57,2,1,2,4,0,17,2,10,2020-2021
Sergi Guardiola,7,es ESP,FW,29-177,90,32,1,1,14,17,3,32,3,2,66.7,1,33.3,15,116,68,4,2,2,2,0,20,3,10,2020-2021
Óscar Plano,10,es ESP,LM,29-285,76,22,0,2,12,8,1,22,0,0,,0,,8,32,10,0,0,0,0,0,11,3,10,2020-2021
   Jota,40,pt POR,"RM,LM",21-237,14,10,0,1,2,7,1,10,0,0,,0,,5,44,26,1,0,1,0,0,4,0,10,2020-2021
Rubén Alcaraz,14,es ESP,CM,29-205,90,48,1,12,26,11,0,48,2,2,100.0,0,0.0,26,121,43,1,1,0,2,0,21,0,10,2020-2021
Fede San Emeterio,20,es ESP,CM,23-251,76,24,3,10,12,2,0,24,0,0,,0,,10,25,18,0,0,0,0,0,12,0,10,2020-2021
   Toni Villa,19,es ESP,"LM,CM",25-320,14,12,1,3,3,6,1,12,1,0,0.0,1,100.0,8,57,51,2,1,1,1,2,5,2,10,2020-2021
Fabián Orellana,12,cl CHI,RM,34-300,67,30,0,6,13,13,1,30,4,3,75.0,1,25.0,20,133,51,2,1,1,0,2,15,2,10,2020-2021
   Saidy Janko,18,gm GAM,RB,25-031,23,8,3,5,2,1,1,8,0,0,,0,,4,25,18,1,0,1,0,0,4,0,10,2020-2021
Nacho,22,es ESP,LB,31-260,90,49,0,17,22,10,0,49,0,0,,0,,19,32,12,0,0,0,2,0,18,1,10,2020-2021
Bruno González,6,es ESP,CB,30-182,90,38,3,22,14,2,0,38,0,0,,0,,18,87,25,0,0,0,0,0,18,0,10,2020-2021
Joaquín Fernández,24,es ESP,CB,24-175,90,40,8,27,13,0,0,40,0,0,,0,,17,64,34,0,0,0,0,1,14,0,10,2020-2021
Pablo Hervías,11,es ESP,"RB,RM",27-259,75,35,1,9,16,11,0,35,1,1,100.0,0,0.0,25,172,70,3,1,0,0,1,22,2,10,2020-2021
   Javi Sánchez,5,es ESP,"CM,RM",23-253,15,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,10,2020-2021
Jordi Masip,1,es ESP,GK,31-324,90,39,36,39,0,0,0,39,0,0,,0,,18,136,112,0,0,0,0,0,13,0,10,2020-2021
Lucas Pérez,7,es ESP,FW,32-073,71,33,0,1,14,19,2,32,0,0,,0,,15,87,50,3,1,0,2,0,18,5,10,2020-2021
   Borja Sainz,29,es ESP,FW,19-295,19,5,0,0,2,3,1,5,0,0,,0,,3,51,36,2,1,1,1,0,5,0,10,2020-2021
Joselu,9,es ESP,FW,30-240,70,24,0,1,14,9,4,24,1,1,100.0,0,0.0,11,27,6,0,0,0,2,0,15,3,10,2020-2021
   John Guidetti,10,se SWE,FW,28-221,20,12,0,0,6,6,0,12,0,0,,0,,7,11,2,0,0,0,0,0,10,1,10,2020-2021
Tomás Pina Isla,8,es ESP,CM,33-039,90,23,2,8,15,2,1,23,0,0,,0,,7,52,37,1,1,0,1,0,11,0,10,2020-2021
Rodrigo Battaglia,6,ar ARG,CM,29-133,90,26,0,4,16,6,2,26,1,1,100.0,0,0.0,14,95,58,1,2,0,0,1,15,1,10,2020-2021
Jota,24,es ESP,CM,29-159,55,22,1,5,14,5,0,22,3,2,66.7,1,33.3,11,63,27,1,0,0,1,0,10,2,10,2020-2021
   Manu García,19,es ESP,CM,34-210,35,17,1,6,7,4,1,17,1,0,0.0,1,100.0,8,42,21,1,0,0,0,1,12,0,10,2020-2021
Luis Rioja,11,es ESP,WB,27-037,90,34,0,6,9,19,5,34,1,0,0.0,1,100.0,24,141,95,5,1,4,0,2,24,5,10,2020-2021
Ximo Navarro,23,es ESP,WB,30-304,90,38,3,19,13,6,2,38,1,1,100.0,0,0.0,14,69,42,1,0,1,3,0,13,3,10,2020-2021
Rubén Duarte,3,es ESP,CB,25-035,90,42,1,16,23,4,0,42,0,0,,0,,22,86,27,1,0,0,0,0,21,0,10,2020-2021
Florian Lejeune,22,fr FRA,CB,29-186,90,31,8,20,10,1,1,31,0,0,,0,,14,50,3,0,1,1,1,0,13,0,10,2020-2021
Víctor Laguardia,5,es ESP,CB,31-017,90,31,7,22,8,1,0,31,0,0,,0,,12,37,4,0,0,0,0,0,10,0,10,2020-2021
Fernando Pacheco,1,es ESP,GK,28-188,90,30,27,30,0,0,0,30,0,0,,0,,8,63,55,0,0,0,0,0,6,0,10,2020-2021
Kévin Gameiro,9,fr FRA,FW,33-197,90,32,0,0,19,13,5,32,0,0,,0,,14,89,44,1,0,1,1,0,25,6,10,2020-2021
Lee Kang-in,20,kr KOR,FW,19-277,57,26,0,0,16,11,0,26,1,1,100.0,0,0.0,18,103,43,1,2,0,1,1,24,2,10,2020-2021
   Gonçalo Guedes,7,pt POR,FW,23-359,33,17,1,1,5,11,5,17,1,1,100.0,0,0.0,11,123,93,3,3,2,3,0,14,5,10,2020-2021
Denis Cheryshev,17,ru RUS,LM,29-332,57,21,2,3,9,9,2,21,0,0,,0,,10,61,22,0,2,0,2,0,16,7,10,2020-2021
   Manu Vallejo,21,es ESP,LM,23-282,33,20,0,1,3,17,5,20,2,0,0.0,2,100.0,10,76,59,2,2,1,1,0,16,9,10,2020-2021
Carlos Soler,8,es ESP,CM,23-325,90,75,2,12,50,13,0,75,0,0,,0,,38,254,159,1,2,0,0,0,51,1,10,2020-2021
Uroš Račić,19,rs SRB,CM,22-250,90,62,6,9,47,6,1,62,3,1,33.3,2,66.7,28,130,59,1,1,0,1,1,41,1,10,2020-2021
Yunus Musah,30,us USA,RM,17-359,90,31,0,3,13,15,2,31,4,3,75.0,1,25.0,21,142,107,4,0,0,1,1,25,5,10,2020-2021
José Luis Gayà,14,es ESP,LB,25-181,89,64,2,13,35,17,1,64,2,2,100.0,0,0.0,32,186,91,2,0,0,1,0,41,8,10,2020-2021
   Toni Lato,3,es ESP,LB,23-001,1,3,0,0,2,1,0,3,0,0,,0,,1,3,3,0,0,0,0,0,1,0,10,2020-2021
Hugo Guillamón,15,,CB,20-296,90,,,,,,,,,,,,,,,,,,,,,,,10,2020-2021
Gabriel Paulista,5,br BRA,CB,29-362,90,79,6,32,45,2,1,79,0,0,,0,,51,226,139,0,0,0,0,0,55,0,10,2020-2021
Daniel Wass,18,dk DEN,RB,31-175,90,79,2,22,36,21,1,79,0,0,,0,,40,168,104,0,0,0,2,0,56,5,10,2020-2021
Jaume Doménech,1,es ESP,GK,30-017,90,30,25,30,0,0,0,30,0,0,,0,,13,71,48,0,0,0,0,0,14,0,10,2020-2021
Asier Villalibre,20,es ESP,FW,23-054,87,22,0,0,13,9,6,22,0,0,,0,,11,55,22,2,0,2,0,0,20,5,10,2020-2021
   Iñigo Lekue,15,es ESP,FW,27-203,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,10,2020-2021
Álex Berenguer,12,es ESP,LW,25-142,70,36,1,3,12,23,4,36,5,2,40.0,3,60.0,17,182,135,6,4,1,3,2,23,5,10,2020-2021
   Jon Morcillo,2,es ESP,LW,22-069,20,21,0,4,8,9,2,21,3,1,33.3,2,66.7,11,80,35,3,0,1,1,0,10,3,10,2020-2021
Iñaki Williams,9,gh GHA,RW,26-161,75,32,1,4,11,17,3,32,4,4,100.0,0,0.0,20,128,47,2,0,1,2,6,25,5,10,2020-2021
   Raúl García,22,es ESP,RW,34-135,15,6,0,2,2,2,1,6,0,0,,0,,3,10,6,0,0,0,0,0,3,0,10,2020-2021
Iker Muniain,10,es ESP,AM,27-340,69,39,0,4,20,16,3,39,1,1,100.0,0,0.0,21,162,102,2,2,1,2,1,29,3,10,2020-2021
