player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Youssef En-Nesyri,15,ma MAR,"FW,LW",23-201,90,10,16,62.5,112,0,8,9,88.9,2,4,50.0,0,1,0.0,0,0.1,0.0,2,0,0,0,0,14,2020-2021
Lucas Ocampos,5,ar ARG,LW,26-161,76,20,27,74.1,308,50,10,12,83.3,8,11,72.7,1,1,100.0,0,0.1,0.1,1,2,0,0,3,14,2020-2021
   Luuk de Jong,9,nl NED,FW,30-114,14,3,7,42.9,15,0,2,4,50.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,14,2020-2021
Suso,7,es ESP,RW,27-030,80,36,42,85.7,513,149,20,20,100.0,11,15,73.3,2,4,50.0,0,0.0,0.1,1,4,2,0,7,14,2020-2021
   Nemanja Gudelj,6,rs SRB,"CM,RW",29-033,10,7,8,87.5,134,95,2,2,100.0,3,4,75.0,2,2,100.0,0,0.0,0.0,0,2,0,0,2,14,2020-2021
Ivan Rakitić,10,hr CRO,LM,32-284,80,57,64,89.1,948,358,29,30,96.7,17,20,85.0,7,9,77.8,0,0.5,0.3,4,11,1,0,11,14,2020-2021
   Óscar Rodríguez Arnaiz,14,es ESP,LM,22-174,10,6,8,75.0,99,14,2,2,100.0,1,1,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,14,2020-2021
Fernando,25,br BRA,"CM,RM",33-147,90,49,58,84.5,902,330,18,22,81.8,23,24,95.8,5,7,71.4,0,0.0,0.0,0,1,0,0,5,14,2020-2021
Óliver Torres,21,es ESP,RM,26-039,59,29,35,82.9,547,93,11,11,100.0,9,11,81.8,6,9,66.7,0,0.0,0.0,1,1,1,0,2,14,2020-2021
   Joan Jordán,8,es ESP,"RM,RW",26-166,31,24,25,96.0,438,98,11,11,100.0,10,10,100.0,3,4,75.0,0,0.0,0.1,0,3,1,1,4,14,2020-2021
Marcos Acuña,19,ar ARG,LB,29-052,90,53,72,73.6,1026,451,24,27,88.9,17,23,73.9,10,18,55.6,0,0.0,0.0,0,4,1,1,6,14,2020-2021
Diego Carlos,20,br BRA,CB,27-279,90,45,51,88.2,758,255,17,17,100.0,23,25,92.0,3,7,42.9,0,0.0,0.0,0,0,0,0,0,14,2020-2021
Jules Koundé,12,fr FRA,CB,22-037,90,50,56,89.3,882,332,18,21,85.7,28,29,96.6,2,3,66.7,0,0.0,0.0,0,2,0,0,4,14,2020-2021
Jesús Navas,16,es ESP,RB,35-028,90,58,72,80.6,1130,326,22,26,84.6,27,32,84.4,7,9,77.8,0,0.2,0.5,2,4,3,1,8,14,2020-2021
Yassine Bounou,13,ma MAR,GK,29-258,90,23,31,74.2,778,494,3,3,100.0,9,10,90.0,11,18,61.1,0,0.0,0.0,0,2,0,0,0,14,2020-2021
Marcos André,16,br BRA,FW,24-060,90,9,17,52.9,131,29,5,11,45.5,3,4,75.0,0,0,,0,0.0,0.0,1,0,0,0,1,14,2020-2021
Shon Weissman,9,il ISR,FW,24-309,73,6,10,60.0,70,7,4,5,80.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,1,0,2,14,2020-2021
   Toni Villa,19,es ESP,FW,25-347,17,5,7,71.4,98,7,2,3,66.7,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,0,14,2020-2021
Óscar Plano,10,es ESP,LM,29-312,72,22,26,84.6,368,77,8,8,100.0,11,13,84.6,2,3,66.7,0,0.0,0.0,0,2,0,0,3,14,2020-2021
   Míchel,21,es ESP,LM,32-143,18,16,22,72.7,287,76,6,9,66.7,9,9,100.0,1,4,25.0,0,0.0,0.0,0,2,0,0,1,14,2020-2021
Fede San Emeterio,20,es ESP,CM,23-278,61,18,24,75.0,278,66,10,14,71.4,7,8,87.5,1,1,100.0,0,0.0,0.0,1,2,0,0,1,14,2020-2021
   Jota,40,pt POR,RM,21-264,29,4,10,40.0,91,11,2,2,100.0,1,2,50.0,1,4,25.0,0,0.0,0.0,0,0,0,0,0,14,2020-2021
Roque Mesa,17,es ESP,CM,31-195,73,30,41,73.2,604,207,11,13,84.6,15,20,75.0,4,7,57.1,0,0.0,0.1,1,4,1,1,5,14,2020-2021
   Sergi Guardiola,7,es ESP,CM,29-204,17,6,7,85.7,82,16,5,6,83.3,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,14,2020-2021
Fabián Orellana,12,cl CHI,RM,34-327,61,15,25,60.0,200,38,13,19,68.4,2,4,50.0,0,1,0.0,0,0.1,0.1,1,1,1,0,2,14,2020-2021
