player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Lucas Boyé,9,ar ARG,FW,24-289,90,13,15,86.7,148,53,7,7,100.0,2,3,66.7,1,1,100.0,0,0.1,0.0,1,1,0,0,2,13,2020-2021
Fidel,16,es ESP,LM,31-047,90,45,56,80.4,777,312,22,26,84.6,18,19,94.7,5,8,62.5,0,0.2,0.1,3,6,2,1,9,13,2020-2021
Pere Milla,10,es ESP,CM,28-081,45,10,13,76.9,137,6,4,4,100.0,3,3,100.0,1,2,50.0,0,0.1,0.2,1,0,0,0,1,13,2020-2021
   Raúl Guti,14,es ESP,CM,23-349,45,26,31,83.9,475,138,11,15,73.3,12,12,100.0,3,4,75.0,0,0.0,0.0,0,2,0,0,4,13,2020-2021
Tete Morente,11,es ESP,CM,24-009,90,31,41,75.6,432,61,19,21,90.5,9,13,69.2,2,4,50.0,0,0.0,0.0,0,3,0,0,2,13,2020-2021
Josan,17,es ESP,RM,31-010,72,23,35,65.7,400,78,12,14,85.7,9,13,69.2,2,4,50.0,0,0.1,0.0,1,2,0,0,2,13,2020-2021
   Emiliano Rigoni,22,ar ARG,RM,27-313,18,7,9,77.8,68,3,5,5,100.0,2,2,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,13,2020-2021
Iván Marcone,4,ar ARG,DM,30-193,90,74,83,89.2,1431,300,23,26,88.5,44,47,93.6,7,9,77.8,0,0.0,0.0,0,2,0,0,3,13,2020-2021
Josema,24,es ESP,LB,24-190,45,25,31,80.6,385,184,14,16,87.5,10,13,76.9,1,1,100.0,0,0.1,0.0,1,1,0,0,1,13,2020-2021
   Juan Sánchez Miño,3,ar ARG,LB,30-347,45,42,43,97.7,612,146,22,22,100.0,17,17,100.0,2,2,100.0,0,0.0,0.0,0,4,0,0,3,13,2020-2021
Diego González,2,es ESP,CB,25-320,90,59,69,85.5,1140,509,16,18,88.9,36,40,90.0,5,9,55.6,0,0.0,0.0,0,6,0,0,5,13,2020-2021
Gonzalo Verdú,5,es ESP,CB,32-053,90,46,52,88.5,885,418,15,16,93.8,25,27,92.6,5,7,71.4,0,0.0,0.0,1,7,0,0,2,13,2020-2021
Antonio Barragán,19,es ESP,RB,33-184,90,56,71,78.9,982,274,25,28,89.3,24,30,80.0,7,10,70.0,0,0.0,0.0,0,6,0,0,6,13,2020-2021
Édgar Badía,13,es ESP,GK,28-305,90,23,29,79.3,580,374,4,4,100.0,12,12,100.0,7,13,53.8,0,0.0,0.0,0,0,0,0,0,13,2020-2021
Roberto Soldado,9,es ESP,FW,35-200,80,12,20,60.0,148,27,5,7,71.4,5,7,71.4,0,0,,0,0.0,0.1,0,0,1,0,2,13,2020-2021
   Jorge Molina,23,es ESP,FW,38-235,10,1,2,50.0,14,14,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,1,13,2020-2021
Luis Javier Suárez,7,co COL,LM,23-011,74,5,9,55.6,81,26,1,3,33.3,3,4,75.0,0,0,,0,0.3,0.0,1,1,0,0,0,13,2020-2021
   Antonio Puertas,10,es ESP,LM,28-296,16,1,3,33.3,16,7,0,1,0.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,13,2020-2021
Yangel Herrera,21,ve VEN,CM,22-334,90,15,27,55.6,277,135,6,13,46.2,7,9,77.8,1,2,50.0,0,0.0,0.7,0,5,1,0,4,13,2020-2021
Luis Milla,5,es ESP,CM,26-067,90,21,28,75.0,447,169,7,7,100.0,7,11,63.6,6,8,75.0,0,0.3,0.5,2,4,1,1,4,13,2020-2021
Darwin Machís,11,ve VEN,RM,27-310,88,15,28,53.6,206,93,10,11,90.9,4,9,44.4,0,3,0.0,1,0.5,0.1,2,0,2,1,4,13,2020-2021
   Quini,17,es ESP,RM,31-080,2,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,13,2020-2021
Maxime Gonalons,4,fr FRA,DM,31-278,88,23,33,69.7,416,114,8,10,80.0,11,13,84.6,2,4,50.0,0,0.0,0.0,0,4,1,0,3,13,2020-2021
   Yan Brice Eteki,8,cm CMR,DM,23-109,2,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,13,2020-2021
Carlos Neva,15,es ESP,LB,24-184,90,17,23,73.9,305,154,5,5,100.0,10,11,90.9,1,3,33.3,0,0.0,0.0,0,2,0,0,1,13,2020-2021
Nehuén Pérez,3,ar ARG,CB,20-172,90,15,19,78.9,307,54,5,5,100.0,8,9,88.9,2,5,40.0,0,0.0,0.0,0,0,0,0,0,13,2020-2021
Domingos Duarte,22,pt POR,CB,25-278,90,31,34,91.2,700,302,6,6,100.0,17,18,94.4,8,10,80.0,0,0.0,0.0,0,6,1,0,4,13,2020-2021
Dimitri Foulquier,2,fr FRA,RB,27-265,90,27,34,79.4,518,203,8,12,66.7,16,17,94.1,3,5,60.0,0,0.0,0.0,0,3,0,0,2,13,2020-2021
Rui Silva,1,pt POR,GK,26-310,90,16,25,64.0,675,606,1,1,100.0,4,4,100.0,11,20,55.0,0,0.0,0.0,0,0,0,0,0,13,2020-2021
Lionel Messi,10,ar ARG,FW,33-172,90,54,69,78.3,740,275,36,40,90.0,15,18,83.3,2,6,33.3,0,0.3,0.6,3,5,5,0,10,13,2020-2021
