player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Jaime Mata,7,es ESP,FW,32-099,90,43,1,1,11,31,6,43,1,0,0.0,1,100.0,22,81,8,2,0,0,2,0,39,12,21,2020-2021
Carles Aleñá,11,es ESP,LW,23-026,78,36,0,2,23,11,0,36,2,1,50.0,1,50.0,15,163,26,1,0,0,2,1,30,5,21,2020-2021
   Ángel Rodríguez,9,es ESP,FW,33-280,12,7,0,0,3,4,0,7,0,0,,0,,3,16,0,0,0,0,1,1,5,1,21,2020-2021
Takefusa Kubo,5,jp JPN,RW,19-241,78,27,0,2,9,17,2,27,5,3,60.0,2,40.0,16,65,31,0,1,0,4,2,23,5,21,2020-2021
   Francisco Portillo,8,es ESP,CM,30-232,12,9,0,0,2,7,0,9,1,1,100.0,0,0.0,5,7,3,0,0,0,0,0,5,0,21,2020-2021
Marc Cucurella,15,es ESP,"LM,WB",22-193,90,59,1,11,29,21,0,59,2,2,100.0,0,0.0,22,123,72,2,1,0,2,0,26,7,21,2020-2021
Nemanja Maksimović,20,rs SRB,CM,26-005,90,39,2,14,21,4,0,39,0,0,,0,,6,62,38,1,0,0,0,0,11,1,21,2020-2021
Mauro Arambarri,18,uy URU,CM,25-123,90,38,0,5,20,14,2,38,3,1,33.3,2,66.7,20,168,31,1,2,1,2,0,20,4,21,2020-2021
Damián Suárez,22,uy URU,"RM,WB",32-279,90,76,4,18,28,31,1,76,0,0,,0,,22,92,27,2,1,1,1,1,34,5,21,2020-2021
David Timor,24,es ESP,CB,31-106,90,60,2,26,32,3,0,60,0,0,,0,,24,115,80,0,1,0,0,1,32,0,21,2020-2021
Xabier Etxeita,4,es ESP,CB,33-092,90,48,6,25,19,5,2,48,0,0,,0,,16,94,55,0,0,0,0,0,17,0,21,2020-2021
Sofian Chakla,21,ma MAR,CB,27-151,90,58,5,38,18,2,1,58,0,0,,0,,14,68,43,0,0,0,2,0,18,1,21,2020-2021
Rubén Yáñez,1,es ESP,GK,27-111,90,24,21,24,0,0,0,24,0,0,,0,,14,104,79,0,0,0,0,0,11,0,21,2020-2021
Deyverson,14,br BRA,FW,29-268,78,34,2,4,17,13,0,34,2,0,0.0,2,100.0,13,121,7,0,1,0,6,1,20,3,21,2020-2021
   Rodrigo Battaglia,6,ar ARG,FW,29-203,12,2,0,0,1,1,0,2,0,0,,0,,1,0,0,0,0,0,0,0,1,0,21,2020-2021
Joselu,9,es ESP,FW,30-310,90,44,1,4,22,18,2,44,2,1,50.0,1,50.0,12,38,8,1,0,0,0,0,33,3,21,2020-2021
Luis Rioja,11,es ESP,LM,27-107,82,34,1,10,13,12,2,34,1,0,0.0,1,100.0,17,99,66,1,1,0,2,0,16,3,21,2020-2021
   Adrián Marín,17,es ESP,LM,24-022,8,2,0,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,21,2020-2021
Manu García,19,es ESP,CM,34-280,90,35,3,9,25,2,1,35,0,0,,0,,9,48,4,0,0,0,2,1,17,0,21,2020-2021
Tomás Pina Isla,8,es ESP,CM,33-109,90,28,0,7,18,3,0,28,0,0,,0,,2,9,0,0,0,0,1,0,3,0,21,2020-2021
Martin Agirregabiria,21,es ESP,RM,24-266,89,36,1,6,21,9,2,36,0,0,,0,,8,24,1,0,0,0,3,0,16,1,21,2020-2021
   Jota,24,es ESP,RM,29-229,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,21,2020-2021
Rubén Duarte,3,es ESP,LB,25-105,90,68,5,26,24,18,0,68,1,0,0.0,1,100.0,12,70,45,2,1,0,2,0,16,2,21,2020-2021
Florian Lejeune,22,fr FRA,CB,29-256,90,37,7,26,10,1,0,37,0,0,,0,,4,15,9,0,0,0,0,0,7,0,21,2020-2021
Tachi,2,es ESP,CB,23-143,90,32,4,23,9,0,0,32,0,0,,0,,4,13,13,0,0,0,0,0,5,0,21,2020-2021
Ximo Navarro,23,es ESP,RB,31-008,90,29,1,16,12,4,0,29,2,1,50.0,1,50.0,5,51,5,0,0,0,1,0,4,0,21,2020-2021
Fernando Pacheco,1,es ESP,GK,28-258,90,31,18,31,0,0,0,31,0,0,,0,,10,63,36,0,0,0,0,0,4,0,21,2020-2021
Álvaro Negredo,18,es ESP,FW,35-164,90,41,0,2,17,23,6,41,5,4,80.0,1,20.0,22,135,21,0,0,0,3,0,31,6,21,2020-2021
Anthony Lozano,9,hn HON,FW,27-281,64,10,0,0,5,5,2,10,0,0,,0,,7,54,16,1,1,0,1,3,8,3,21,2020-2021
   Ivan Šaponjić,12,rs SRB,"FW,RW",23-182,26,7,0,0,2,5,3,7,0,0,,0,,5,19,2,0,0,0,1,2,8,4,21,2020-2021
Alberto Perea,10,es ESP,LM,30-043,90,48,0,2,22,25,1,48,5,3,60.0,2,40.0,36,217,103,2,2,0,0,3,32,2,21,2020-2021
Fali,3,es ESP,"CM,RB",27-172,86,66,2,8,43,15,0,66,0,0,,0,,45,208,114,1,3,0,1,0,48,4,21,2020-2021
   Nieto,33,es ESP,"RB,RM",22-308,4,2,0,1,1,1,0,2,0,0,,0,,1,0,0,0,0,0,0,0,0,0,21,2020-2021
Jens Jønsson,2,dk DEN,CM,28-021,90,48,0,9,30,10,0,48,1,1,100.0,0,0.0,29,201,82,0,2,0,0,0,35,0,21,2020-2021
Salvi,7,es ESP,"RM,CB",29-307,90,61,0,3,16,42,0,61,3,0,0.0,3,100.0,36,174,84,2,3,0,1,2,45,16,21,2020-2021
Jairo Izquierdo,25,es ESP,LB,27-101,86,66,2,12,30,24,0,66,2,2,100.0,0,0.0,42,320,224,7,7,0,0,3,46,4,21,2020-2021
   Augusto Fernández,17,ar ARG,"LB,CM",34-296,4,11,0,2,9,0,0,11,0,0,,0,,10,47,29,0,1,0,0,0,8,0,21,2020-2021
Cala,16,es ESP,CB,31-066,86,65,3,16,47,2,0,65,0,0,,0,,39,158,84,0,2,0,1,0,49,0,21,2020-2021
   Filip Malbašić,24,rs SRB,"CB,LW",28-074,4,3,0,0,3,0,0,3,0,0,,0,,2,5,0,0,0,0,0,0,2,0,21,2020-2021
Marcos Mauro López Gutiérrez,4,ar ARG,CB,30-022,90,54,3,20,31,3,0,54,0,0,,0,,31,123,49,0,0,0,0,0,36,0,21,2020-2021
Isaac Carcelen,20,es ESP,RB,27-283,53,44,1,12,24,8,0,44,0,0,,0,,25,91,36,1,0,0,0,1,27,1,21,2020-2021
   Jon Ander Garrido,5,es ESP,"CM,CB",31-114,37,29,0,3,21,5,0,29,1,1,100.0,0,0.0,21,71,13,0,0,0,0,1,23,1,21,2020-2021
Jeremías Ledesma,1,ar ARG,GK,27-353,90,31,26,30,1,0,0,31,0,0,,0,,15,74,58,0,0,0,0,0,11,0,21,2020-2021
Luis Suárez,9,uy URU,FW,34-007,83,29,0,1,13,15,5,28,0,0,,0,,17,43,20,1,0,0,1,0,25,3,21,2020-2021
   Héctor Herrera,16,mx MEX,CM,30-287,7,4,1,2,0,2,0,4,0,0,,0,,1,0,0,0,0,0,0,0,1,0,21,2020-2021
João Félix,7,pt POR,FW,21-082,59,19,0,1,6,12,0,19,2,0,0.0,2,100.0,16,65,24,1,1,0,0,1,18,3,21,2020-2021
   Ángel Correa,10,ar ARG,"FW,RM",25-328,31,17,0,7,7,4,1,17,3,3,100.0,0,0.0,10,63,35,2,1,1,0,1,11,2,21,2020-2021
Saúl Ñíguez,8,es ESP,"LW,CM",26-071,82,73,1,14,37,23,2,73,1,0,0.0,1,100.0,30,145,44,0,0,0,2,0,48,11,21,2020-2021
   Geoffrey Kondogbia,4,cf CTA,CM,27-351,8,2,0,2,0,0,0,2,0,0,,0,,1,5,0,0,0,0,0,0,0,0,21,2020-2021
Marcos Llorente,14,es ESP,"RW,CM,FW",26-001,90,74,0,23,38,15,4,74,1,1,100.0,0,0.0,54,234,137,2,0,2,1,3,51,6,21,2020-2021
Thomas Lemar,11,fr FRA,CM,25-080,59,40,1,4,19,19,1,40,2,1,50.0,1,50.0,26,136,85,1,4,0,1,0,27,6,21,2020-2021
   Renan Lodi,12,br BRA,"LW,LB",22-298,31,14,0,7,6,1,1,14,0,0,,0,,9,31,11,1,0,1,0,1,7,2,21,2020-2021
Koke,6,es ESP,"CM,DM,LM",29-023,90,90,3,21,57,12,1,90,0,0,,0,,56,221,106,0,0,0,1,0,75,0,21,2020-2021
Lucas Torreira,5,uy URU,DM,24-355,45,40,1,7,30,3,0,40,0,0,,0,,29,144,62,0,0,0,1,1,35,0,21,2020-2021
   Šime Vrsaljko,24,hr CRO,"RW,RB",29-021,45,30,1,9,14,7,0,30,1,0,0.0,1,100.0,13,26,5,0,0,0,0,1,19,2,21,2020-2021
Felipe,18,br BRA,CB,31-260,90,64,9,39,24,3,1,64,0,0,,0,,38,219,105,0,1,0,0,0,41,0,21,2020-2021
José María Giménez,2,uy URU,CB,26-011,90,73,8,34,40,0,0,73,0,0,,0,,48,302,239,2,0,0,0,0,50,0,21,2020-2021
Stefan Savić,15,me MNE,CB,30-023,90,57,7,22,36,0,0,57,1,1,100.0,0,0.0,42,219,120,1,0,0,0,0,41,0,21,2020-2021
