player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Lionel Messi,10,ar ARG,FW,33-234,90,89,0,1,36,54,6,89,4,1,25.0,3,75.0,61,397,229,7,3,4,1,2,83,11,23,2020-2021
Antoine Griezmann,7,fr FRA,LW,29-329,80,54,2,3,20,31,6,54,1,1,100.0,0,0.0,25,91,50,1,1,1,0,0,42,9,23,2020-2021
   Ousmane Dembélé,11,fr FRA,LW,23-274,10,10,0,0,6,4,0,10,0,0,,0,,4,27,18,1,1,0,0,0,9,2,23,2020-2021
Francisco Trincão,17,pt POR,RW,21-046,90,51,0,2,20,30,5,51,3,2,66.7,1,33.3,33,237,136,4,1,1,1,4,43,7,23,2020-2021
Riqui Puig,12,es ESP,LM,21-184,90,118,0,6,65,48,0,118,1,1,100.0,0,0.0,68,481,205,2,5,0,2,0,109,4,23,2020-2021
Sergio Busquets,5,es ESP,CM,32-212,45,69,4,8,45,16,0,69,0,0,,0,,29,89,31,0,1,0,0,0,52,0,23,2020-2021
   Samuel Umtiti,23,fr FRA,CB,27-091,45,46,5,22,23,1,0,46,0,0,,0,,25,89,43,0,0,0,0,0,34,0,23,2020-2021
Ilaix Moriba,27,gn GUI,RM,18-025,63,57,0,4,22,31,2,57,1,0,0.0,1,100.0,35,183,80,1,2,0,2,0,49,1,23,2020-2021
   Pedri,16,es ESP,RM,18-080,27,39,0,3,26,10,0,39,0,0,,0,,19,75,33,1,1,0,1,0,31,0,23,2020-2021
Junior Firpo,24,es ESP,LB,24-175,90,65,2,12,31,22,2,65,0,0,,0,,43,227,119,2,3,0,1,0,52,4,23,2020-2021
Clément Lenglet,15,fr FRA,CB,25-241,90,118,12,34,75,9,1,118,1,1,100.0,0,0.0,69,321,202,2,2,0,0,0,98,0,23,2020-2021
