player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Sergio Asenjo,es ESP,31-161,90,0,0,0,,0.0,1,2,50.0,18,4,11.1,24.3,5,0.0,16.2,4,0,0.0,2,20.2,12,2020-2021
Édgar Badía,es ESP,28-298,90,3,0,3,100.0,0.5,1,11,9.1,37,9,21.6,29.8,13,23.1,21.8,13,2,15.4,0,10.0,12,2020-2021
Fernando Pacheco,es ESP,28-202,90,4,0,4,100.0,1.2,18,29,62.1,24,0,79.2,46.3,11,90.9,53.7,21,0,0.0,0,,12,2020-2021
Álex Remiro,es ESP,25-257,90,1,0,1,100.0,0.2,6,10,60.0,26,2,23.1,26.9,6,66.7,45.2,7,0,0.0,0,13.5,12,2020-2021
Marko Dmitrović,rs SRB,28-318,90,4,0,4,100.0,0.3,6,24,25.0,38,6,52.6,44.3,4,100.0,72.5,3,0,0.0,4,21.6,12,2020-2021
Jaume Doménech,es ESP,30-032,90,3,0,3,100.0,0.3,15,33,45.5,23,2,78.3,48.3,15,100.0,65.1,29,1,3.4,2,16.3,12,2020-2021
Jordi Masip,es ESP,31-343,90,6,2,4,66.7,1.9,7,28,25.0,19,1,94.7,56.6,10,100.0,63.4,22,0,0.0,0,,13,2020-2021
Sergio Herrera,es ESP,27-189,90,6,3,3,66.7,3.2,13,24,54.2,31,2,64.5,46.1,4,100.0,58.5,12,0,0.0,2,40.0,13,2020-2021
Jaume Doménech,es ESP,30-037,90,5,2,3,80.0,2.3,8,20,40.0,23,5,56.5,39.7,7,100.0,62.7,25,0,0.0,1,19.7,13,2020-2021
Unai Simón,es ESP,23-184,90,2,2,0,50.0,1.2,7,14,50.0,19,2,36.8,34.9,10,70.0,49.7,10,0,0.0,1,14.5,13,2020-2021
David Soria,es ESP,27-252,90,0,1,0,,0.0,9,23,39.1,21,0,90.5,59.2,9,44.4,39.3,12,1,8.3,1,21.0,13,2020-2021
Yassine Bounou,ma MAR,29-251,90,1,0,1,100.0,0.1,4,7,57.1,20,8,30.0,28.5,10,10.0,27.5,12,1,8.3,0,9.0,13,2020-2021
Álvaro Fernández,es ESP,22-243,90,1,0,1,100.0,0.0,3,16,18.8,38,6,34.2,32.3,6,50.0,42.8,7,1,14.3,0,10.8,13,2020-2021
Fernando Pacheco,es ESP,28-208,90,3,1,2,66.7,0.8,8,20,40.0,19,1,73.7,49.7,12,50.0,42.8,17,1,5.9,0,6.0,13,2020-2021
Thibaut Courtois,be BEL,28-215,90,1,0,1,100.0,0.1,1,11,9.1,35,7,22.9,28.5,5,60.0,42.0,12,0,0.0,3,24.8,13,2020-2021
Jan Oblak,si SVN,27-340,90,3,2,2,33.3,0.9,4,8,50.0,14,3,28.6,32.6,7,57.1,42.0,6,0,0.0,0,,13,2020-2021
Álex Remiro,es ESP,25-264,90,4,1,3,75.0,1.3,7,29,24.1,37,4,51.4,38.9,12,83.3,57.9,27,0,0.0,2,17.7,13,2020-2021
Marko Dmitrović,rs SRB,28-324,90,2,1,1,50.0,0.1,13,22,59.1,24,1,66.7,51.3,6,100.0,66.5,9,0,0.0,1,15.8,13,2020-2021
Joel Robles,es ESP,30-179,90,2,1,1,50.0,1.0,9,14,64.3,27,7,44.4,37.5,6,33.3,33.7,18,0,0.0,0,8.0,13,2020-2021
Sergio Asenjo,es ESP,31-168,90,5,1,4,80.0,1.2,7,7,100.0,47,9,14.9,24.8,5,0.0,15.2,12,1,8.3,2,20.3,13,2020-2021
