player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Bryan Gil,21,es ESP,FW,21-088,62,2,2,1,0,1,0,1,0.0,1,0,0,0,0,2,1,0,36,2021-2022
   Gonçalo Guedes,7,pt POR,LM,25-162,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2021-2022
Hugo Duro,19,es ESP,FW,22-181,88,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,36,2021-2022
   Denis Cheryshev,17,ru RUS,FW,31-135,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2021-2022
Ilaix Moriba,23,gn GUI,CM,19-111,90,6,3,2,3,1,3,3,100.0,0,1,0,1,1,7,0,0,36,2021-2022
Uroš Račić,8,rs SRB,CM,24-054,45,2,1,1,0,1,1,1,100.0,0,1,0,1,1,3,0,0,36,2021-2022
   Jesús Santiago,44,es ESP,CM,17-350,45,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,36,2021-2022
Carlos Soler,10,es ESP,"CM,RM",25-128,88,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,36,2021-2022
   Yunus Musah,4,us USA,RM,19-162,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2021-2022
Jesus Vazquez,32,es ESP,LB,19-128,90,2,2,0,1,1,1,3,33.3,2,0,0,0,1,3,0,0,36,2021-2022
Omar Alderete,15,py PAR,CB,25-135,90,2,1,0,2,0,2,3,66.7,1,1,1,0,4,6,2,0,36,2021-2022
Mouctar Diakhaby,12,gn GUI,CB,25-142,90,2,1,1,1,0,0,0,,0,0,0,0,1,3,4,0,36,2021-2022
Dimitri Foulquier,20,fr FRA,"CB,RB",29-048,90,1,0,0,1,0,1,2,50.0,1,0,0,0,1,2,1,0,36,2021-2022
