player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Rafa Mir,12,es ESP,FW,24-218,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2021-2022
   Iván Romero,36,es ESP,FW,20-287,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2021-2022
Jesús Corona,9,mx MEX,LW,29-016,70,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,22,2021-2022
   Nemanja Gudelj,6,rs SRB,LW,30-067,20,1,0,1,0,0,0,0,,0,1,0,1,1,2,0,0,22,2021-2022
Lucas Ocampos,5,ar ARG,RW,27-195,90,1,1,0,0,1,1,5,20.0,4,2,0,2,0,1,0,0,22,2021-2022
Ivan Rakitić,10,hr CRO,LM,33-318,45,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,22,2021-2022
   Óliver Torres,21,es ESP,LM,27-073,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,22,2021-2022
Fernando,25,br BRA,CM,34-181,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2021-2022
   Papu Gómez,24,ar ARG,CM,33-341,45,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,22,2021-2022
Joan Jordán,8,es ESP,RM,27-200,89,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,0,0,22,2021-2022
   Luismi,27,es ESP,RM,20-244,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2021-2022
Marcos Acuña,19,ar ARG,LB,30-086,90,2,2,1,0,1,1,1,100.0,0,2,0,2,0,2,0,0,22,2021-2022
Karim Rekik,4,nl NED,CB,27-051,90,1,1,1,0,0,0,2,0.0,2,1,1,0,1,2,0,0,22,2021-2022
