Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Willian José,12,br BRA,FW,30-147,72,0,0,0,0,3,0,0,0,21,0,0,0,0.1,0.1,0.1,5,0,16,17,94.1,0,11,0,0,0,33,2021-2022
   Borja Iglesias,9,es ESP,FW,29-092,18,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,0,0,5,5,100.0,0,6,0,1,0,33,2021-2022
Juanmi,7,es ESP,LW,28-334,72,0,0,0,0,3,1,0,0,39,1,0,2,0.3,0.3,0.1,3,0,24,28,85.7,1,20,0,4,4,33,2021-2022
   Cristian Tello,11,es ESP,LW,30-251,18,0,0,0,0,1,0,0,0,15,1,0,0,0.0,0.0,0.0,0,0,11,12,91.7,1,12,2,1,0,33,2021-2022
Sergio Canales,10,es ESP,"RW,DM,AM",31-062,90,0,0,0,0,3,2,0,0,75,0,0,0,0.1,0.1,0.3,8,0,54,69,78.3,10,54,4,2,1,33,2021-2022
Nabil Fekir,8,fr FRA,AM,28-275,80,0,0,0,0,2,0,0,0,57,1,0,2,0.4,0.4,0.1,7,0,38,46,82.6,6,38,2,5,5,33,2021-2022
   William Carvalho,14,pt POR,DM,30-012,10,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,15,19,78.9,4,15,0,0,0,33,2021-2022
Andrés Guardado,18,mx MEX,DM,35-203,56,0,0,0,0,0,0,1,0,54,0,1,2,0.0,0.0,0.0,1,0,41,49,83.7,3,37,0,3,3,33,2021-2022
   Joaquín,17,es ESP,RW,40-272,34,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,15,22,68.2,1,15,4,0,0,33,2021-2022
Paul Akouokou,4,ci CIV,DM,24-120,89,0,0,0,0,0,0,0,1,87,4,2,1,0.0,0.0,0.1,2,0,68,80,85.0,8,57,0,0,0,33,2021-2022
Juan Miranda,33,es ESP,LB,22-090,80,0,0,0,0,1,0,0,0,71,4,1,1,0.0,0.0,0.0,1,0,44,58,75.9,4,33,1,2,1,33,2021-2022
   Álex Moreno,15,es ESP,LB,28-315,10,0,0,0,0,0,0,1,0,18,1,2,3,0.0,0.0,0.0,2,0,11,13,84.6,1,6,0,0,0,33,2021-2022
Marc Bartra,5,es ESP,CB,31-094,90,0,0,0,0,3,0,0,0,108,1,1,1,0.2,0.2,0.0,1,0,81,94,86.2,6,72,4,3,3,33,2021-2022
Germán Pezzella,16,ar ARG,CB,30-296,90,0,0,0,0,0,0,0,0,81,1,4,1,0.0,0.0,0.0,1,0,69,73,94.5,2,59,0,0,0,33,2021-2022
Youssouf Sabaly,23,sn SEN,RB,29-045,90,0,0,0,0,2,0,0,0,90,2,1,0,0.1,0.1,0.1,2,0,64,76,84.2,3,52,5,0,0,33,2021-2022
Rui Silva,13,pt POR,GK,28-071,90,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,13,17,76.5,0,8,0,0,0,33,2021-2022
Willian José,12,br BRA,FW,30-147,72,0,0,0,0,3,0,0,0,21,0,0,0,0.1,0.1,0.1,5,0,16,17,94.1,0,11,0,0,0,33,2021-2022
   Borja Iglesias,9,es ESP,FW,29-092,18,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,0,0,5,5,100.0,0,6,0,1,0,33,2021-2022
Juanmi,7,es ESP,LW,28-334,72,0,0,0,0,3,1,0,0,39,1,0,2,0.3,0.3,0.1,3,0,24,28,85.7,1,20,0,4,4,33,2021-2022
   Cristian Tello,11,es ESP,LW,30-251,18,0,0,0,0,1,0,0,0,15,1,0,0,0.0,0.0,0.0,0,0,11,12,91.7,1,12,2,1,0,33,2021-2022
Sergio Canales,10,es ESP,"RW,DM,AM",31-062,90,0,0,0,0,3,2,0,0,75,0,0,0,0.1,0.1,0.3,8,0,54,69,78.3,10,54,4,2,1,33,2021-2022
Nabil Fekir,8,fr FRA,AM,28-275,80,0,0,0,0,2,0,0,0,57,1,0,2,0.4,0.4,0.1,7,0,38,46,82.6,6,38,2,5,5,33,2021-2022
   William Carvalho,14,pt POR,DM,30-012,10,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,15,19,78.9,4,15,0,0,0,33,2021-2022
Andrés Guardado,18,mx MEX,DM,35-203,56,0,0,0,0,0,0,1,0,54,0,1,2,0.0,0.0,0.0,1,0,41,49,83.7,3,37,0,3,3,33,2021-2022
   Joaquín,17,es ESP,RW,40-272,34,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,15,22,68.2,1,15,4,0,0,33,2021-2022
Paul Akouokou,4,ci CIV,DM,24-120,89,0,0,0,0,0,0,0,1,87,4,2,1,0.0,0.0,0.1,2,0,68,80,85.0,8,57,0,0,0,33,2021-2022
Juan Miranda,33,es ESP,LB,22-090,80,0,0,0,0,1,0,0,0,71,4,1,1,0.0,0.0,0.0,1,0,44,58,75.9,4,33,1,2,1,33,2021-2022
   Álex Moreno,15,es ESP,LB,28-315,10,0,0,0,0,0,0,1,0,18,1,2,3,0.0,0.0,0.0,2,0,11,13,84.6,1,6,0,0,0,33,2021-2022
Marc Bartra,5,es ESP,CB,31-094,90,0,0,0,0,3,0,0,0,108,1,1,1,0.2,0.2,0.0,1,0,81,94,86.2,6,72,4,3,3,33,2021-2022
Germán Pezzella,16,ar ARG,CB,30-296,90,0,0,0,0,0,0,0,0,81,1,4,1,0.0,0.0,0.0,1,0,69,73,94.5,2,59,0,0,0,33,2021-2022
Youssouf Sabaly,23,sn SEN,RB,29-045,90,0,0,0,0,2,0,0,0,90,2,1,0,0.1,0.1,0.1,2,0,64,76,84.2,3,52,5,0,0,33,2021-2022
Rui Silva,13,pt POR,GK,28-071,90,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,13,17,76.5,0,8,0,0,0,33,2021-2022
Arnaut Danjuma,15,nl NED,FW,25-078,70,2,0,1,1,4,3,0,0,32,0,0,0,1.3,0.5,0.1,4,0,16,22,72.7,2,23,5,4,3,33,2021-2022
   Boulaye Dia,16,sn SEN,FW,25-154,20,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,7,7,100.0,0,5,2,1,0,33,2021-2022
Giovani Lo Celso,17,ar ARG,FW,26-010,70,0,0,0,0,2,1,0,0,62,3,0,0,0.1,0.1,0.2,1,0,41,50,82.0,3,47,4,5,3,33,2021-2022
   Moi Gómez,23,es ESP,FW,27-300,20,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.5,2,0,8,10,80.0,1,10,1,2,2,33,2021-2022
Manu Trigueros,14,es ESP,LM,30-184,90,0,0,0,0,1,0,1,0,73,1,0,1,0.0,0.0,0.0,1,0,57,65,87.7,8,51,1,1,0,33,2021-2022
Daniel Parejo,5,es ESP,CM,33-003,80,0,0,0,0,0,0,0,0,75,2,0,0,0.0,0.0,0.5,4,0,63,72,87.5,5,38,0,0,0,33,2021-2022
   Serge Aurier,25,ci CIV,RB,29-116,10,0,0,0,0,0,0,1,0,13,0,0,0,0.0,0.0,0.0,0,0,9,10,90.0,0,11,1,1,1,33,2021-2022
Étienne Capoue,6,fr FRA,CM,33-282,90,0,0,0,0,0,0,0,0,67,2,1,3,0.0,0.0,0.1,2,0,50,55,90.9,3,45,1,5,2,33,2021-2022
Yeremi Pino,21,es ESP,RM,19-181,45,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.1,1,0,12,14,85.7,1,16,3,1,0,33,2021-2022
   Samuel Chukwueze,11,ng NGA,RM,22-332,45,0,0,0,0,3,0,0,0,33,1,2,1,1.0,1.0,0.0,1,0,16,18,88.9,1,25,4,8,4,33,2021-2022
Pervis Estupiñán,12,ec ECU,LB,24-088,90,0,0,0,0,0,0,0,0,63,4,0,0,0.0,0.0,0.0,0,0,44,56,78.6,2,36,1,0,0,33,2021-2022
Aïssa Mandi,22,dz ALG,CB,30-179,90,0,0,0,0,1,0,0,0,64,1,0,1,0.1,0.1,0.0,1,1,54,56,96.4,5,45,0,0,0,33,2021-2022
Raúl Albiol,3,es ESP,CB,36-227,90,0,0,0,0,0,0,0,0,67,1,0,1,0.0,0.0,0.0,1,1,50,57,87.7,0,44,0,0,0,33,2021-2022
Juan Foyth,8,ar ARG,RB,24-097,80,0,1,0,0,0,0,0,0,74,1,1,2,0.0,0.0,0.2,1,1,59,67,88.1,7,51,4,3,3,33,2021-2022
   Vicente Iborra,10,es ESP,CM,34-093,10,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,9,9,100.0,0,5,0,0,0,33,2021-2022
Gerónimo Rulli,13,ar ARG,GK,29-334,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,38,42,90.5,0,24,0,0,0,33,2021-2022
Arnaut Danjuma,15,nl NED,FW,25-078,70,2,0,1,1,4,3,0,0,32,0,0,0,1.3,0.5,0.1,4,0,16,22,72.7,2,23,5,4,3,33,2021-2022
   Boulaye Dia,16,sn SEN,FW,25-154,20,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,7,7,100.0,0,5,2,1,0,33,2021-2022
Giovani Lo Celso,17,ar ARG,FW,26-010,70,0,0,0,0,2,1,0,0,62,3,0,0,0.1,0.1,0.2,1,0,41,50,82.0,3,47,4,5,3,33,2021-2022
   Moi Gómez,23,es ESP,FW,27-300,20,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.5,2,0,8,10,80.0,1,10,1,2,2,33,2021-2022
Manu Trigueros,14,es ESP,LM,30-184,90,0,0,0,0,1,0,1,0,73,1,0,1,0.0,0.0,0.0,1,0,57,65,87.7,8,51,1,1,0,33,2021-2022
Daniel Parejo,5,es ESP,CM,33-003,80,0,0,0,0,0,0,0,0,75,2,0,0,0.0,0.0,0.5,4,0,63,72,87.5,5,38,0,0,0,33,2021-2022
   Serge Aurier,25,ci CIV,RB,29-116,10,0,0,0,0,0,0,1,0,13,0,0,0,0.0,0.0,0.0,0,0,9,10,90.0,0,11,1,1,1,33,2021-2022
Étienne Capoue,6,fr FRA,CM,33-282,90,0,0,0,0,0,0,0,0,67,2,1,3,0.0,0.0,0.1,2,0,50,55,90.9,3,45,1,5,2,33,2021-2022
Yeremi Pino,21,es ESP,RM,19-181,45,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.1,1,0,12,14,85.7,1,16,3,1,0,33,2021-2022
   Samuel Chukwueze,11,ng NGA,RM,22-332,45,0,0,0,0,3,0,0,0,33,1,2,1,1.0,1.0,0.0,1,0,16,18,88.9,1,25,4,8,4,33,2021-2022
Pervis Estupiñán,12,ec ECU,LB,24-088,90,0,0,0,0,0,0,0,0,63,4,0,0,0.0,0.0,0.0,0,0,44,56,78.6,2,36,1,0,0,33,2021-2022
Aïssa Mandi,22,dz ALG,CB,30-179,90,0,0,0,0,1,0,0,0,64,1,0,1,0.1,0.1,0.0,1,1,54,56,96.4,5,45,0,0,0,33,2021-2022
Raúl Albiol,3,es ESP,CB,36-227,90,0,0,0,0,0,0,0,0,67,1,0,1,0.0,0.0,0.0,1,1,50,57,87.7,0,44,0,0,0,33,2021-2022
Juan Foyth,8,ar ARG,RB,24-097,80,0,1,0,0,0,0,0,0,74,1,1,2,0.0,0.0,0.2,1,1,59,67,88.1,7,51,4,3,3,33,2021-2022
   Vicente Iborra,10,es ESP,CM,34-093,10,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,9,9,100.0,0,5,0,0,0,33,2021-2022
Gerónimo Rulli,13,ar ARG,GK,29-334,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,38,42,90.5,0,24,0,0,0,33,2021-2022
Antoine Griezmann,8,fr FRA,"FW,AM,RW",31-030,69,0,0,0,0,1,0,0,0,42,1,0,0,0.0,0.0,0.0,0,0,28,36,77.8,2,27,2,0,0,33,2021-2022
   Matheus Cunha,19,br BRA,LW,22-328,21,0,0,0,0,2,0,0,0,9,0,0,0,0.2,0.2,0.0,1,0,1,5,20.0,1,7,0,0,0,33,2021-2022
Ángel Correa,10,ar ARG,"FW,AM",27-042,65,0,0,0,0,1,0,0,0,36,0,0,2,0.0,0.0,0.1,4,0,23,29,79.3,1,22,0,3,2,33,2021-2022
   Renan Lodi,12,br BRA,LM,24-012,25,0,0,0,0,0,0,0,0,16,1,0,2,0.0,0.0,0.0,0,0,10,11,90.9,1,9,2,1,1,33,2021-2022
Koke,6,es ESP,CM,30-102,90,0,0,0,0,1,0,0,0,96,1,1,0,0.0,0.0,0.1,2,0,77,93,82.8,17,50,0,0,0,33,2021-2022
Javier Serrano,26,es ESP,CM,19-094,45,0,0,0,0,0,0,0,0,38,2,3,0,0.0,0.0,0.0,0,0,27,33,81.8,1,22,0,0,0,33,2021-2022
   Šime Vrsaljko,24,hr CRO,CB,30-100,45,0,0,0,0,0,0,1,0,37,0,0,0,0.0,0.0,0.0,0,0,28,35,80.0,2,27,2,1,1,33,2021-2022
Rodrigo De Paul,5,ar ARG,CM,27-331,90,0,0,0,0,2,1,1,0,96,4,0,1,0.1,0.1,0.3,6,0,66,83,79.5,9,51,4,1,1,33,2021-2022
Yannick Carrasco,21,be BEL,"WB,LW",28-228,90,0,0,0,0,5,0,0,0,88,1,1,1,0.2,0.2,0.3,14,0,55,73,75.3,5,59,12,7,5,33,2021-2022
Marcos Llorente,14,es ESP,"WB,RM",27-080,89,0,0,0,0,1,0,0,0,77,0,1,1,0.0,0.0,0.0,4,0,61,71,85.9,9,51,6,1,0,33,2021-2022
   Giuliano Simeone,27,ar ARG,RM,19-123,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,1,3,33.3,0,1,0,0,0,33,2021-2022
Reinildo Mandava,23,mz MOZ,CB,28-089,45,0,0,0,0,0,0,1,0,47,3,0,0,0.0,0.0,0.0,1,0,36,41,87.8,4,30,3,0,0,33,2021-2022
   Luis Suárez,9,uy URU,FW,35-086,45,0,0,0,0,3,0,0,0,19,0,0,0,0.1,0.1,0.0,2,0,12,15,80.0,3,10,1,0,0,33,2021-2022
Mario Hermoso,22,es ESP,CB,26-306,90,0,0,0,0,2,0,0,0,92,3,2,0,0.1,0.1,0.0,2,0,67,80,83.8,4,51,0,0,0,33,2021-2022
Stefan Savić,15,me MNE,CB,31-102,90,0,0,0,0,4,0,1,0,80,0,5,1,0.3,0.3,0.0,2,0,53,67,79.1,1,49,0,1,0,33,2021-2022
Jan Oblak,13,si SVN,GK,29-103,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,22,28,78.6,0,13,0,0,0,33,2021-2022
Antoine Griezmann,8,fr FRA,"FW,AM,RW",31-030,69,0,0,0,0,1,0,0,0,42,1,0,0,0.0,0.0,0.0,0,0,28,36,77.8,2,27,2,0,0,33,2021-2022
   Matheus Cunha,19,br BRA,LW,22-328,21,0,0,0,0,2,0,0,0,9,0,0,0,0.2,0.2,0.0,1,0,1,5,20.0,1,7,0,0,0,33,2021-2022
Ángel Correa,10,ar ARG,"FW,AM",27-042,65,0,0,0,0,1,0,0,0,36,0,0,2,0.0,0.0,0.1,4,0,23,29,79.3,1,22,0,3,2,33,2021-2022
   Renan Lodi,12,br BRA,LM,24-012,25,0,0,0,0,0,0,0,0,16,1,0,2,0.0,0.0,0.0,0,0,10,11,90.9,1,9,2,1,1,33,2021-2022
