player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Fernando Niño,26,es ESP,FW,20-307,85,1,0,0,2,1,0,0,0,0,0,0,0,1,6,4,60.0,3,2021-2022
   Abdón Prats,9,es ESP,FW,28-263,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0,3,2021-2022
Jordi Mboula,7,es ESP,LW,22-164,60,0,0,0,2,1,1,1,0,0,0,0,0,2,0,1,0.0,3,2021-2022
   Amath,23,sn SEN,LW,25-042,30,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,3,2021-2022
Takefusa Kubo,17,jp JPN,RW,20-084,85,1,0,0,1,1,0,0,0,1,0,0,0,8,0,0,,3,2021-2022
   Rodrigo Battaglia,16,ar ARG,RW,30-046,5,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,100.0,3,2021-2022
Dani Rodríguez,14,es ESP,AM,33-082,90,0,0,0,2,4,0,1,0,1,0,0,0,3,1,2,33.3,3,2021-2022
Salva Sevilla,8,es ESP,DM,37-162,67,0,0,0,1,1,0,0,1,0,0,0,0,5,0,0,,3,2021-2022
   Iñigo Ruiz de Galarreta,4,es ESP,DM,28-021,23,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,,3,2021-2022
Iddrisu Baba,12,gh GHA,DM,25-217,90,0,0,0,2,2,0,0,0,2,0,0,0,7,4,2,66.7,3,2021-2022
Brian Oliván,3,es ESP,LB,27-148,90,1,0,0,1,0,0,2,1,0,0,0,0,4,0,1,0.0,3,2021-2022
Franco Russo,5,ar ARG,CB,26-306,45,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,100.0,3,2021-2022
   Aleksandar Sedlar,20,rs SRB,CB,29-257,45,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,3,2021-2022
Martin Valjent,24,sk SVK,CB,25-259,90,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,100.0,3,2021-2022
Pablo Maffeo,15,es ESP,RB,24-046,90,0,0,0,1,2,0,2,1,2,0,0,0,5,0,0,,3,2021-2022
Manolo Reina,1,es ESP,GK,36-148,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,3,2021-2022
Raúl de Tomás,11,es ESP,FW,26-314,90,0,0,0,0,1,1,2,0,0,0,0,0,2,1,5,16.7,3,2021-2022
Landry Dimata,18,be BEL,FW,23-360,74,0,0,0,5,2,0,0,0,0,0,0,0,3,0,1,0.0,3,2021-2022
   Loren Morón,16,es ESP,FW,27-240,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,3,2021-2022
Javi Puado,9,es ESP,"LM,RM",23-094,74,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,100.0,3,2021-2022
   Aleix Vidal,22,es ESP,RM,32-006,16,0,0,0,0,2,0,2,0,1,0,0,0,2,0,0,,3,2021-2022
Sergi Darder,10,es ESP,CM,27-248,90,0,0,0,2,2,0,1,1,0,0,0,0,5,0,0,,3,2021-2022
David López,15,es ESP,CM,31-322,54,0,0,0,0,1,0,0,1,0,0,0,0,6,1,0,100.0,3,2021-2022
   Manu Morlanes,6,es ESP,CM,22-227,36,1,0,0,1,0,0,0,0,2,0,0,0,3,0,2,0.0,3,2021-2022
Adri Embarba,23,es ESP,RM,29-112,53,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,100.0,3,2021-2022
   Nico Ribaudo,33,es ESP,LM,20-138,37,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,,3,2021-2022
Dídac Vilà,17,es ESP,LB,32-079,90,0,0,0,2,1,0,1,1,3,0,0,0,4,2,1,66.7,3,2021-2022
Leandro Cabrera,4,uy URU,CB,30-071,90,1,0,0,2,1,0,0,0,0,0,0,0,2,1,0,100.0,3,2021-2022
Sergi Gómez,24,es ESP,CB,29-152,89,0,1,0,2,0,0,0,1,1,0,0,0,4,1,4,20.0,3,2021-2022
Óscar Gil,12,es ESP,RB,24-123,85,0,0,0,1,2,0,1,1,3,0,0,0,7,1,2,33.3,3,2021-2022
   Álvaro Vadillo,19,es ESP,RB,26-349,5,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,100.0,3,2021-2022
Diego López,13,es ESP,GK,39-297,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,3,2021-2022
Maxi Gómez,9,uy URU,FW,25-013,90,0,0,0,2,1,1,0,0,0,0,0,0,3,2,4,33.3,3,2021-2022
Gonçalo Guedes,7,pt POR,FW,24-271,67,0,0,0,0,4,0,0,0,1,0,0,0,3,1,0,100.0,3,2021-2022
   Marcos André,22,br BRA,FW,24-311,23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,3,2021-2022
Denis Cheryshev,17,ru RUS,LM,30-244,89,0,0,0,3,0,1,3,1,0,0,0,0,3,2,2,50.0,3,2021-2022
   Jesus Vazquez,32,es ESP,LM,18-237,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,3,2021-2022
Hugo Guillamón,6,,CM,21-208,67,0,0,0,6,3,0,0,0,0,,,0,,,,,3,2021-2022
   Uroš Račić,8,rs SRB,CM,23-163,23,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,3,2021-2022
Daniel Wass,18,dk DEN,CM,32-088,84,0,0,0,1,1,0,0,0,0,0,0,0,5,0,1,0.0,3,2021-2022
   Yunus Musah,4,us USA,CM,18-271,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,3,2021-2022
Carlos Soler,10,es ESP,RM,24-237,90,0,0,0,1,2,0,6,0,2,0,0,0,5,1,0,100.0,3,2021-2022
José Luis Gayà,14,es ESP,LB,26-094,90,0,0,0,0,0,0,4,0,3,0,0,0,3,0,1,0.0,3,2021-2022
Omar Alderete,15,py PAR,CB,24-244,84,0,0,0,1,0,0,0,1,0,0,0,0,4,5,2,71.4,3,2021-2022
   Mouctar Diakhaby,12,gn GUI,CB,24-251,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,3,2021-2022
Gabriel Paulista,5,br BRA,CB,30-274,90,0,0,0,0,1,0,0,2,0,0,0,0,4,2,3,40.0,3,2021-2022
Thierry Correia,2,pt POR,RB,22-171,90,0,0,0,2,2,0,2,2,2,0,0,0,7,0,5,0.0,3,2021-2022
Giorgi Mamardashvili,28,ge GEO,GK,20-332,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,3,2021-2022
Joselu,9,es ESP,FW,31-153,90,0,0,0,1,3,0,0,1,0,0,0,0,1,13,4,76.5,3,2021-2022
John Guidetti,10,se SWE,FW,29-134,61,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,3,2021-2022
   Mamadou Sylla,7,sn SEN,FW,27-160,29,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,50.0,3,2021-2022
Manu García,14,es ESP,LM,23-237,45,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,,3,2021-2022
   Luis Rioja,11,es ESP,LM,27-315,45,0,0,0,0,1,0,6,1,0,0,0,0,3,0,0,,3,2021-2022
Tomás Pina Isla,8,es ESP,CM,33-317,82,0,0,0,3,2,0,0,0,0,0,0,0,7,0,2,0.0,3,2021-2022
   Toni Moya,15,es ESP,CM,23-160,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,3,2021-2022
Mamadou N'Diaye,6,,CM,24-240,61,1,0,0,3,1,0,1,1,0,,,0,,,,,3,2021-2022
   Pere Pons,20,es ESP,CM,28-188,29,0,0,0,0,1,0,1,0,2,0,0,0,3,1,1,50.0,3,2021-2022
Facundo Pellistri,18,uy URU,RM,19-250,67,0,0,0,0,1,2,1,1,1,0,0,0,2,1,1,50.0,3,2021-2022
   Édgar Méndez,17,es ESP,RM,31-237,23,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,100.0,3,2021-2022
Javi López,27,es ESP,LB,19-238,90,0,0,0,3,0,0,3,1,0,0,0,0,2,0,0,,3,2021-2022
Florian Lejeune,22,fr FRA,CB,30-099,90,1,0,0,2,1,0,0,1,1,0,0,0,5,2,1,66.7,3,2021-2022
Matt Miazga,4,us USA,CB,26-039,90,1,0,0,0,0,0,0,1,1,0,0,0,2,1,2,33.3,3,2021-2022
Ximo Navarro,23,es ESP,RB,31-216,90,0,0,0,0,3,0,2,1,0,0,0,0,5,0,1,0.0,3,2021-2022
Fernando Pacheco,1,es ESP,GK,29-101,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,2021-2022
Santi Mina,22,es ESP,FW,25-264,90,0,0,0,1,0,2,1,0,1,0,0,0,4,8,0,100.0,3,2021-2022
Iago Aspas,10,es ESP,FW,34-027,90,0,0,0,1,0,2,4,0,0,0,0,0,1,0,1,0.0,3,2021-2022
Nolito,9,es ESP,LM,34-317,63,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,100.0,3,2021-2022
   Franco Cervi,11,ar ARG,"LW,LM",27-094,27,0,0,0,0,1,0,1,0,2,0,0,0,3,0,1,0.0,3,2021-2022
Denis Suárez,6,es ESP,CM,27-234,63,0,0,0,2,2,0,5,0,1,0,0,0,6,1,0,100.0,3,2021-2022
   Fran Beltrán,8,es ESP,"DM,CM",22-206,27,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0.0,3,2021-2022
Brais Méndez,23,es ESP,"RM,CM",24-233,90,1,0,0,2,1,0,1,1,3,0,0,0,9,3,0,100.0,3,2021-2022
Renato Tapia,14,pe PER,DM,26-031,69,0,0,0,0,2,0,0,5,2,0,0,0,4,1,1,50.0,3,2021-2022
   Augusto Solari,21,ar ARG,"RW,DM",29-237,21,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,,3,2021-2022
Javi Galán,17,es ESP,"LB,CB",26-282,90,0,0,0,1,3,1,5,2,5,0,0,0,10,1,5,16.7,3,2021-2022
Néstor Araujo,4,mx MEX,CB,29-364,90,0,0,0,1,0,0,0,4,0,0,0,0,6,5,1,83.3,3,2021-2022
