player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Gonçalo Guedes,7,pt POR,FW,25-012,81,32,0,4,10,18,4,32,4,2,50.0,2,50.0,26,119,64,1,0,0,1,2,27,8,17,2021-2022
   Marcos André,22,br BRA,FW,25-052,9,1,0,0,0,1,0,1,0,0,,0,,1,1,1,0,0,0,0,0,1,1,17,2021-2022
Maxi Gómez,9,uy URU,FW,25-119,90,22,0,2,7,14,5,22,0,0,,0,,16,68,35,1,1,0,4,0,20,5,17,2021-2022
Hugo Duro,19,es ESP,LM,22-031,89,29,0,2,9,18,7,29,3,2,66.7,1,33.3,21,67,12,0,0,0,2,0,23,2,17,2021-2022
   Yunus Musah,4,us USA,LM,19-012,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,17,2021-2022
Daniel Wass,18,dk DEN,CM,32-194,81,42,0,9,27,6,1,42,0,0,,0,,25,139,74,1,1,0,0,1,20,0,17,2021-2022
   Koba Koindredi,27,fr FRA,CM,20-045,9,4,0,0,4,0,0,4,1,1,100.0,0,0.0,2,28,23,1,0,0,0,0,1,0,17,2021-2022
Carlos Soler,10,es ESP,CM,24-343,90,63,1,12,34,20,2,63,2,1,50.0,1,50.0,34,207,155,2,4,0,1,0,32,3,17,2021-2022
Hélder Costa,11,ao ANG,RM,27-333,81,40,0,4,13,23,6,40,6,2,33.3,4,66.7,22,230,126,8,2,3,2,4,22,6,17,2021-2022
   Denis Cheryshev,17,ru RUS,RM,30-350,9,7,0,2,0,5,2,7,0,0,,0,,4,23,12,1,0,0,0,0,4,1,17,2021-2022
Toni Lato,3,es ESP,LB,24-020,19,11,0,3,5,3,0,11,0,0,,0,,5,21,5,1,0,0,0,0,6,1,17,2021-2022
   Cristiano Piccini,24,it ITA,RB,29-076,71,43,4,13,18,13,2,43,2,2,100.0,0,0.0,15,119,75,1,1,0,1,1,10,1,17,2021-2022
Hugo Guillamón,6,,CB,21-314,90,,,,,,,,,,,,,,,,,,,,,,,17,2021-2022
