player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Ante Budimir,17,hr CRO,FW,30-212,90,19,17,1,0,0,0,0,0,0,0,0,0,11,1,1,25,2021-2022
Rubén García,14,es ESP,LM,28-220,66,55,48,7,4,0,1,7,1,2,1,1,0,39,0,2,25,2021-2022
   Kike Barja,11,es ESP,LM,24-324,24,25,23,2,0,0,0,6,2,0,0,0,0,16,0,1,25,2021-2022
Darko Brašanac,8,rs SRB,CM,30-007,66,27,24,3,0,0,0,0,0,0,0,0,0,18,0,2,25,2021-2022
   Roberto Torres,10,es ESP,CM,32-349,24,18,14,4,3,0,1,4,0,1,1,0,0,12,0,0,25,2021-2022
Jon Moncayola,7,es ESP,"CM,RB",23-282,90,65,56,9,5,0,0,8,3,1,0,1,0,52,0,0,25,2021-2022
Ezequiel Ávila,9,ar ARG,RM,28-013,66,20,19,1,0,1,0,1,1,0,0,0,0,12,0,1,25,2021-2022
   Kiké,18,es ESP,RM,32-086,24,10,10,0,0,0,0,1,0,0,0,0,0,9,0,0,25,2021-2022
Lucas Torró,24,es ESP,DM,27-215,90,73,72,1,1,0,0,1,0,0,0,0,0,59,0,1,25,2021-2022
Manu Sánchez,39,es ESP,LB,21-179,75,69,57,12,1,0,0,4,11,0,0,0,0,54,0,2,25,2021-2022
   José Ángel,16,es ESP,LB,32-167,15,27,26,1,0,0,2,4,1,0,0,0,0,20,0,0,25,2021-2022
Juan Cruz Armada,3,es ESP,CB,29-206,90,87,83,4,1,0,0,0,3,0,0,0,0,76,0,1,25,2021-2022
David García,5,es ESP,CB,28-005,90,76,75,1,1,0,0,0,0,0,0,0,0,65,0,0,25,2021-2022
Nacho Vidal,2,es ESP,RB,27-026,82,61,49,12,1,1,0,3,11,0,0,0,0,45,0,0,25,2021-2022
   Javi Martínez,28,es ESP,CM,22-059,8,10,10,0,0,0,0,0,0,0,0,0,0,9,0,1,25,2021-2022
Sergio Herrera,1,es ESP,GK,28-259,90,27,23,4,2,0,0,0,0,0,0,0,0,23,0,0,25,2021-2022
João Félix,7,pt POR,FW,22-101,81,29,29,0,0,3,0,0,0,0,0,0,0,19,0,2,25,2021-2022
   Mario Hermoso,22,es ESP,CB,26-246,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25,2021-2022
Luis Suárez,9,uy URU,FW,35-026,71,17,16,1,0,0,0,0,0,0,0,0,0,17,0,0,25,2021-2022
   Geoffrey Kondogbia,4,cf CTA,CM,29-004,19,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,25,2021-2022
Yannick Carrasco,21,be BEL,"LM,LW",28-168,81,38,30,8,2,0,0,6,4,2,1,1,0,21,0,1,25,2021-2022
   Javier Serrano,26,es ESP,RM,19-034,9,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,25,2021-2022
Koke,6,es ESP,"CM,LM",30-042,90,45,45,0,0,0,0,0,0,0,0,0,0,36,0,0,25,2021-2022
Héctor Herrera,16,mx MEX,"CM,RM",31-306,90,59,57,2,2,0,0,0,0,0,0,0,0,47,0,1,25,2021-2022
Marcos Llorente,14,es ESP,"RM,RW",27-020,80,29,29,0,0,0,1,1,0,0,0,0,0,25,0,0,25,2021-2022
   Ángel Correa,10,ar ARG,"FW,RW",26-347,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25,2021-2022
Reinildo Mandava,23,mz MOZ,LB,28-029,90,38,31,7,0,0,0,0,7,0,0,0,0,31,0,0,25,2021-2022
José María Giménez,2,uy URU,CB,27-030,45,20,19,1,1,0,0,0,0,0,0,0,0,15,0,0,25,2021-2022
   Felipe,18,br BRA,CB,32-279,45,9,9,0,0,0,0,0,0,0,0,0,0,5,0,0,25,2021-2022
Stefan Savić,15,me MNE,CB,31-042,90,31,29,2,2,0,1,0,0,0,0,0,0,21,0,0,25,2021-2022
Šime Vrsaljko,24,hr CRO,RB,30-040,90,48,35,13,0,0,0,2,13,0,0,0,0,31,0,2,25,2021-2022
Jan Oblak,13,si SVN,GK,29-043,90,35,20,15,6,0,0,0,0,0,0,0,0,8,0,0,25,2021-2022
Álvaro Negredo,18,es ESP,FW,36-183,90,23,22,1,0,0,0,0,0,0,0,0,0,14,0,1,25,2021-2022
Anthony Lozano,9,hn HON,FW,28-300,78,10,9,1,0,0,0,0,0,0,0,0,0,7,0,0,25,2021-2022
   Rubén Sobrino,21,es ESP,FW,29-263,12,5,4,0,0,0,0,0,0,0,0,0,0,3,1,0,25,2021-2022
Lucas Pérez,25,es ESP,AM,33-162,90,47,39,7,1,1,3,5,0,6,2,2,0,32,1,0,25,2021-2022
Rubén Alcaraz,4,es ESP,CM,30-294,90,66,64,2,1,1,2,6,0,1,0,1,0,55,0,1,25,2021-2022
Fede San Emeterio,24,es ESP,CM,24-340,84,44,44,0,0,1,0,0,0,0,0,0,0,31,0,2,25,2021-2022
   José Mari,6,es ESP,CM,34-075,6,12,11,1,1,0,0,0,0,0,0,0,0,7,0,0,25,2021-2022
Alfonso Espino,22,uy URU,WB,30-045,90,64,56,7,0,1,2,2,7,0,0,0,0,43,1,3,25,2021-2022
Carlos Akapo,15,gq EQG,WB,28-344,78,47,44,2,0,0,0,4,2,0,0,0,0,32,1,1,25,2021-2022
   Salvi,7,es ESP,WB,30-326,12,7,6,1,0,0,0,0,1,0,0,0,0,6,0,0,25,2021-2022
Víctor Chust,32,es ESP,CB,21-351,90,79,76,3,1,0,0,0,2,0,0,0,0,73,0,0,25,2021-2022
Fali,3,es ESP,CB,28-191,64,62,61,1,1,1,1,1,0,0,0,0,0,56,0,1,25,2021-2022
   Cala,16,es ESP,CB,32-085,26,17,17,0,0,0,0,0,0,0,0,0,0,13,0,0,25,2021-2022
Luis Hernández,23,es ESP,CB,32-311,90,88,75,12,2,0,1,1,10,0,0,0,0,64,1,2,25,2021-2022
Jeremías Ledesma,1,ar ARG,GK,29-006,90,37,29,8,3,0,0,0,0,0,0,0,0,27,0,0,25,2021-2022
Borja Mayoral,25,es ESP,FW,24-320,67,15,14,1,0,0,0,0,0,0,0,0,0,13,0,0,25,2021-2022
   Sandro Ramírez,12,es ESP,FW,26-225,23,8,8,0,0,0,0,1,0,0,0,0,0,5,0,0,25,2021-2022
Enes Ünal,10,tr TUR,FW,24-285,90,34,33,0,0,0,0,0,0,0,0,0,0,21,1,0,25,2021-2022
Mauro Arambarri,18,uy URU,CM,26-142,90,30,21,9,7,0,1,5,0,2,0,2,0,18,0,1,25,2021-2022
Okay Yokuşlu,19,tr TUR,CM,27-347,60,20,20,0,0,0,0,0,0,0,0,0,0,17,0,0,25,2021-2022
   Florentino Luís,5,pt POR,CM,22-184,30,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,25,2021-2022
Óscar Rodríguez Arnaiz,24,es ESP,CM,23-236,90,35,35,0,0,0,0,2,0,0,0,0,0,22,0,2,25,2021-2022
Jakub Jankto,16,cz CZE,LB,26-031,90,27,22,5,0,0,0,2,5,0,0,0,0,17,0,0,25,2021-2022
Jorge Cuenca,15,es ESP,CB,22-094,90,34,32,2,2,0,0,0,0,0,0,0,0,18,0,0,25,2021-2022
Stefan Mitrović,23,rs SRB,CB,31-273,60,19,15,4,4,0,0,0,0,0,0,0,0,15,0,1,25,2021-2022
   Erick Cabaco,3,uy URU,CB,26-306,30,11,11,0,0,0,0,0,0,0,0,0,0,5,0,0,25,2021-2022
Djené,2,tg TOG,CB,30-050,90,27,27,0,0,0,0,0,0,0,0,0,0,21,0,0,25,2021-2022
Damián Suárez,22,uy URU,RB,33-298,90,48,30,18,0,0,0,0,18,0,0,0,0,29,0,1,25,2021-2022
David Soria,13,es ESP,GK,28-321,90,25,8,17,8,0,0,0,0,0,0,0,0,14,0,0,25,2021-2022
Karim Benzema,9,fr FRA,FW,34-062,90,45,43,1,1,0,0,1,0,0,0,0,0,39,1,2,25,2021-2022
Vinicius Júnior,20,br BRA,LW,21-222,84,63,60,2,0,0,0,1,2,0,0,0,0,51,1,3,25,2021-2022
   Eden Hazard,7,be BEL,LW,31-043,6,5,4,1,0,0,0,0,1,0,0,0,0,5,0,0,25,2021-2022
Marco Asensio,11,es ESP,RW,26-029,81,47,43,4,0,0,0,4,0,4,0,1,0,36,0,2,25,2021-2022
   Dani Ceballos,19,es ESP,LM,25-196,9,11,11,0,0,0,1,0,0,0,0,0,0,10,0,0,25,2021-2022
Luka Modrić,10,hr CRO,LM,36-163,81,91,84,7,2,1,0,4,1,3,1,2,0,81,0,0,25,2021-2022
   Rodrygo,21,br BRA,RW,21-041,9,7,6,0,0,0,0,0,0,0,0,0,0,5,1,0,25,2021-2022
Casemiro,14,br BRA,CM,29-361,90,97,93,4,4,1,2,0,0,0,0,0,0,86,0,0,25,2021-2022
Federico Valverde,15,uy URU,RM,23-212,90,51,49,2,0,0,3,0,2,0,0,0,0,46,0,0,25,2021-2022
Ferland Mendy,23,fr FRA,LB,26-256,84,72,64,8,0,0,0,2,8,0,0,0,0,65,0,1,25,2021-2022
   Marcelo,12,br BRA,LB,33-283,6,6,4,2,0,0,0,1,2,0,0,0,0,6,0,0,25,2021-2022
David Alaba,4,at AUT,CB,29-240,90,73,70,1,0,0,0,0,1,0,0,0,0,68,2,0,25,2021-2022
Éder Militão,3,br BRA,CB,24-032,90,60,56,2,2,0,1,1,0,0,0,0,0,51,2,0,25,2021-2022
Dani Carvajal,2,es ESP,RB,30-039,86,64,55,9,0,1,0,5,9,0,0,0,0,54,0,1,25,2021-2022
   Lucas Vázquez,17,es ESP,RB,30-233,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,25,2021-2022
Thibaut Courtois,1,be BEL,GK,29-284,90,36,27,9,0,0,0,0,0,0,0,0,0,32,0,0,25,2021-2022
Joselu,9,es ESP,FW,31-329,90,33,30,3,0,0,0,2,0,0,0,0,0,17,0,1,25,2021-2022
Mamadou N'Diaye,6,,AM,25-051,82,,,,,,,0,,,,,,,,,25,2021-2022
   Toni Moya,15,es ESP,DM,23-336,8,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,25,2021-2022
Luis Rioja,11,es ESP,LM,28-126,71,22,21,1,0,0,0,3,0,1,0,1,0,13,0,3,25,2021-2022
   Manu Vallejo,7,es ESP,"LW,LM",25-005,19,6,5,1,0,0,0,0,1,0,0,0,0,5,0,0,25,2021-2022
