player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Kiké,18,es ESP,FW,32-100,70,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,27,2021-2022
   Ante Budimir,17,hr CRO,FW,30-226,20,2,0,0,1,1,1,2,50.0,1,0,0,0,0,2,1,0,27,2021-2022
Ezequiel Ávila,9,ar ARG,FW,28-027,80,2,0,0,1,1,0,0,,0,0,0,0,1,3,1,0,27,2021-2022
   Aridane Hernández,23,es ESP,CB,32-347,10,1,1,1,0,0,0,0,,0,0,0,0,0,1,3,0,27,2021-2022
Rubén García,14,es ESP,"LM,CM",28-234,88,2,2,1,1,0,0,1,0.0,1,1,0,1,1,3,1,0,27,2021-2022
   Oier Sanjurjo,6,es ESP,CM,35-284,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,2021-2022
Jon Moncayola,7,es ESP,"CM,RM",23-296,90,0,0,0,0,0,0,4,0.0,4,0,0,0,0,0,0,0,27,2021-2022
Lucas Torró,24,es ESP,CM,27-229,90,4,3,1,3,0,3,3,100.0,0,2,1,1,1,5,3,0,27,2021-2022
Javi Martínez,28,es ESP,RM,22-073,70,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,27,2021-2022
   Darko Brašanac,8,rs SRB,"LM,RM",30-021,20,2,1,1,1,0,1,1,100.0,0,2,1,1,0,2,0,0,27,2021-2022
Manu Sánchez,39,es ESP,LB,21-193,90,2,2,2,0,0,2,5,40.0,3,2,0,2,1,3,2,0,27,2021-2022
Juan Cruz Armada,3,es ESP,CB,29-220,90,2,1,0,2,0,0,1,0.0,1,3,2,1,0,2,3,0,27,2021-2022
David García,5,es ESP,CB,28-019,90,1,1,0,1,0,1,1,100.0,0,2,1,1,1,2,6,0,27,2021-2022
Nacho Vidal,2,es ESP,RB,27-040,90,1,0,1,0,0,1,1,100.0,0,0,0,0,3,4,3,0,27,2021-2022
Sergio Herrera,1,es ESP,GK,28-273,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,27,2021-2022
Arnaut Danjuma,15,nl NED,FW,25-033,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,2021-2022
Giovani Lo Celso,17,ar ARG,FW,25-330,76,3,3,1,2,0,1,1,100.0,0,0,0,0,1,4,0,0,27,2021-2022
   Boulaye Dia,16,sn SEN,FW,25-109,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,2021-2022
