player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Youssef En-Nesyri,15,ma MAR,FW,24-116,69,18,4,6,3,9,3,18,4,0,0.0,4,100.0,9,48,8,1,0,0,0,0,13,4,7,2021-2022
   Rafa Mir,12,es ESP,FW,24-099,21,6,0,3,3,1,1,6,0,0,,0,,3,32,31,0,0,0,0,0,4,1,7,2021-2022
Lucas Ocampos,5,ar ARG,LW,27-076,79,54,3,17,14,23,4,54,3,1,33.3,2,66.7,32,193,91,2,1,0,3,1,32,10,7,2021-2022
   Karim Rekik,4,nl NED,LB,26-297,11,4,1,1,2,1,0,4,0,0,,0,,4,28,11,0,0,0,0,0,4,2,7,2021-2022
Suso,7,es ESP,RW,27-310,55,38,0,1,11,26,3,38,3,1,33.3,2,66.7,28,180,89,2,2,1,1,0,32,5,7,2021-2022
   Érik Lamela,17,ar ARG,RW,29-205,35,13,0,1,5,7,2,13,2,1,50.0,1,50.0,10,103,55,2,1,1,1,1,11,3,7,2021-2022
Ivan Rakitić,10,hr CRO,LM,33-199,55,55,0,8,30,17,1,55,1,0,0.0,1,100.0,36,104,44,0,1,0,0,0,46,3,7,2021-2022
   Fernando,25,br BRA,"LM,CM",34-062,35,18,2,6,9,3,0,18,1,0,0.0,1,100.0,8,30,18,0,0,0,0,0,7,1,7,2021-2022
Thomas Delaney,18,dk DEN,CM,30-022,64,52,4,10,35,7,0,52,0,0,,0,,40,167,67,1,1,0,0,0,39,1,7,2021-2022
Joan Jordán,8,es ESP,RM,27-081,90,67,1,9,43,16,0,67,0,0,,0,,46,204,78,0,2,0,0,0,47,0,7,2021-2022
Marcos Acuña,19,ar ARG,"LB,LM",29-332,90,75,3,20,32,24,1,75,4,4,100.0,0,0.0,51,303,168,4,3,1,3,1,53,7,7,2021-2022
Diego Carlos,20,br BRA,CB,28-194,90,61,12,34,24,4,1,61,1,0,0.0,1,100.0,47,220,135,1,2,0,0,0,44,0,7,2021-2022
Jules Koundé,23,fr FRA,CB,22-317,90,63,14,29,31,5,0,63,0,0,,0,,46,339,282,2,1,0,0,0,45,0,7,2021-2022
Jesús Navas,16,es ESP,RB,35-308,90,71,6,23,23,25,2,71,1,1,100.0,0,0.0,41,256,169,4,4,0,1,0,39,5,7,2021-2022
Yassine Bounou,13,ma MAR,GK,30-173,90,31,28,31,0,0,0,31,0,0,,0,,18,114,61,0,0,0,0,0,15,0,7,2021-2022
Raúl de Tomás,11,es ESP,FW,26-343,90,28,1,2,7,19,1,28,2,1,50.0,1,50.0,17,127,25,1,0,0,1,1,22,4,7,2021-2022
Wu Lei,7,cn CHN,LM,29-310,56,12,0,1,7,4,1,12,0,0,,0,,5,34,17,1,1,1,1,0,7,1,7,2021-2022
   Nico Ribaudo,21,es ESP,LM,20-167,34,25,0,3,9,13,1,25,1,1,100.0,0,0.0,17,138,65,2,1,1,0,0,19,3,7,2021-2022
Sergi Darder,10,es ESP,CM,27-277,90,61,0,5,29,28,2,61,2,1,50.0,1,50.0,39,252,170,4,6,0,4,1,46,2,7,2021-2022
Fran Mérida,8,es ESP,CM,31-205,45,26,1,7,13,6,0,26,3,2,66.7,1,33.3,17,98,65,1,2,0,0,0,17,1,7,2021-2022
   Landry Dimata,18,be BEL,CM,24-024,45,13,0,2,6,5,2,13,0,0,,0,,8,54,18,1,1,1,1,1,11,1,7,2021-2022
Adri Embarba,23,es ESP,RM,29-141,77,43,1,5,14,25,3,43,2,1,50.0,1,50.0,22,147,72,3,1,0,0,1,25,8,7,2021-2022
   Loren Morón,16,es ESP,RM,27-269,13,3,0,0,1,2,2,3,0,0,,0,,0,0,0,0,0,0,1,0,1,0,7,2021-2022
Keidi Bare,20,al ALB,DM,24-028,90,66,2,7,43,16,4,66,3,2,66.7,1,33.3,45,339,146,3,4,0,0,0,47,3,7,2021-2022
Adrià Pedrosa,3,es ESP,LB,23-135,90,51,3,12,20,20,0,51,2,1,50.0,1,50.0,25,299,137,5,2,0,0,1,30,10,7,2021-2022
Leandro Cabrera,4,uy URU,CB,30-100,90,52,11,19,26,7,2,52,0,0,,0,,31,169,78,2,1,0,0,0,37,0,7,2021-2022
Sergi Gómez,24,es ESP,CB,29-181,90,48,4,20,26,3,0,48,0,0,,0,,24,136,74,0,0,0,0,0,28,0,7,2021-2022
Aleix Vidal,22,es ESP,RB,32-035,89,80,5,18,20,43,1,80,7,2,28.6,5,71.4,33,172,120,2,5,0,2,1,48,7,7,2021-2022
   Álvaro Vadillo,19,es ESP,RB,27-013,1,6,0,1,2,3,1,6,0,0,,0,,2,22,20,1,0,1,0,0,6,1,7,2021-2022
Diego López,13,es ESP,GK,39-326,90,32,27,32,0,0,0,32,0,0,,0,,7,71,65,0,0,0,0,0,7,0,7,2021-2022
Karim Benzema,9,fr FRA,FW,33-280,90,26,0,0,7,19,5,26,0,0,,0,,19,165,102,6,2,4,1,1,24,6,7,2021-2022
Vinicius Júnior,20,br BRA,LW,21-075,90,54,0,1,14,39,9,54,5,2,40.0,3,60.0,48,296,193,9,3,7,4,2,49,15,7,2021-2022
Rodrygo,21,br BRA,RW,20-259,45,16,0,0,8,8,2,16,2,1,50.0,1,50.0,13,105,64,2,2,1,2,0,13,3,7,2021-2022
   Eduardo Camavinga,25,fr FRA,"RW,LM",18-319,45,41,0,3,20,18,3,41,0,0,,0,,28,172,93,3,0,1,1,0,32,4,7,2021-2022
Luka Modrić,10,hr CRO,LM,36-016,72,53,1,5,23,25,2,53,0,0,,0,,38,255,96,1,2,0,1,0,38,4,7,2021-2022
   Eden Hazard,7,be BEL,"RW,LM",30-261,18,11,0,1,0,10,3,11,0,0,,0,,9,70,49,2,1,1,0,0,11,5,7,2021-2022
Casemiro,14,br BRA,CM,29-214,90,66,1,15,29,22,0,66,2,0,0.0,2,100.0,44,116,45,1,0,0,0,1,49,1,7,2021-2022
Marco Asensio,11,es ESP,RM,25-247,80,40,0,4,12,25,0,40,0,0,,0,,25,106,66,1,2,0,0,1,27,6,7,2021-2022
   Isco,22,es ESP,RM,29-157,10,8,0,0,2,6,2,8,0,0,,0,,7,33,14,1,0,1,0,0,8,0,7,2021-2022
Nacho,6,es ESP,LB,31-250,90,73,2,13,34,26,1,73,1,1,100.0,0,0.0,50,138,67,1,1,1,2,1,45,0,7,2021-2022
David Alaba,4,at AUT,CB,29-093,90,93,9,26,55,12,0,93,0,0,,0,,74,449,298,1,4,0,0,1,74,0,7,2021-2022
Éder Militão,3,br BRA,CB,23-250,90,70,6,24,39,9,3,70,0,0,,0,,37,138,65,0,0,0,0,0,37,0,7,2021-2022
Federico Valverde,15,uy URU,RB,23-065,90,60,1,6,26,28,1,60,2,1,50.0,1,50.0,43,270,189,5,7,0,1,0,44,5,7,2021-2022
Thibaut Courtois,1,be BEL,GK,29-137,90,26,19,26,0,0,0,26,0,0,,0,,16,78,46,0,0,0,0,0,14,0,7,2021-2022
Paco Alcácer,9,es ESP,FW,28-026,57,17,0,3,5,9,4,17,0,0,,0,,9,11,2,0,0,0,2,0,10,4,7,2021-2022
   Boulaye Dia,16,sn SEN,FW,24-313,33,8,0,2,4,2,0,8,1,1,100.0,0,0.0,5,18,12,1,0,0,0,0,7,1,7,2021-2022
Arnaut Danjuma,15,nl NED,LW,24-237,83,31,1,3,15,14,3,31,6,5,83.3,1,16.7,27,149,67,4,2,1,2,2,26,8,7,2021-2022
   Rubén Peña,20,es ESP,"RM,LW",30-069,7,2,1,1,0,1,0,2,0,0,,0,,3,19,3,0,0,1,0,1,2,1,7,2021-2022
Yeremi Pino,21,es ESP,RW,18-340,83,42,0,4,18,22,4,42,0,0,,0,,31,149,75,1,0,1,3,1,32,11,7,2021-2022
   Manu Trigueros,14,es ESP,"FW,RW",29-343,7,6,0,1,1,4,0,6,0,0,,0,,5,52,44,1,2,0,0,0,5,0,7,2021-2022
Francis Coquelin,19,fr FRA,LM,30-135,57,44,3,9,26,10,0,44,2,2,100.0,0,0.0,33,126,57,1,0,0,3,1,31,3,7,2021-2022
   Moi Gómez,23,es ESP,LM,27-094,33,19,0,4,9,6,0,19,0,0,,0,,16,94,48,1,0,0,0,1,16,2,7,2021-2022
Étienne Capoue,6,fr FRA,CM,33-076,90,78,5,20,48,10,1,78,1,1,100.0,0,0.0,56,301,167,3,1,0,3,0,69,0,7,2021-2022
Daniel Parejo,5,es ESP,"RM,CM",32-162,90,79,4,18,48,14,0,79,1,0,0.0,1,100.0,56,253,111,2,2,0,1,1,63,1,7,2021-2022
Alberto Moreno,18,es ESP,LB,29-082,90,80,2,35,30,15,0,80,1,1,100.0,0,0.0,62,233,125,2,4,0,1,0,65,1,7,2021-2022
