Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Matchweek,Season
David Soria,es ESP,28-328,90,3,2,1,33.3,1.4,13,29,44.8,31,1,77.4,49.7,5,100.0,60.6,20,0,0.0,3,18.2,26,2021-2022
Fernando Pacheco,es ESP,29-284,90,3,2,1,33.3,1.0,5,8,62.5,14,6,42.9,35.1,7,28.6,33.4,14,0,0.0,1,21.0,26,2021-2022
Luca Zidane,fr FRA,23-289,90,6,1,5,83.3,1.7,5,11,45.5,25,6,36.0,36.4,3,66.7,52.0,16,1,6.3,0,4.0,26,2021-2022
Thibaut Courtois,be BEL,29-291,90,5,0,5,100.0,0.6,4,15,26.7,29,10,34.5,33.5,9,55.6,44.8,25,0,0.0,1,15.0,26,2021-2022
Jan Oblak,si SVN,29-050,90,2,0,2,100.0,0.1,6,23,26.1,23,1,69.6,48.6,7,100.0,64.7,23,0,0.0,1,9.8,26,2021-2022
Matías Dituro,ar ARG,34-294,90,6,2,4,66.7,1.3,6,13,46.2,34,4,26.5,32.4,8,50.0,42.5,10,1,10.0,0,7.0,26,2021-2022
Gerónimo Rulli,ar ARG,29-283,90,2,1,1,50.0,0.4,4,6,66.7,40,2,10.0,24.0,6,33.3,27.2,8,0,0.0,1,19.5,26,2021-2022
Diego López,es ESP,40-116,90,11,5,6,54.5,5.6,5,21,23.8,29,5,51.7,41.7,9,66.7,41.8,9,2,22.2,3,15.7,26,2021-2022
Yassine Bounou,ma MAR,30-328,90,2,1,1,50.0,0.5,8,20,40.0,30,1,43.3,40.6,9,77.8,52.9,8,1,12.5,0,7.0,26,2021-2022
Claudio Bravo,cl CHI,38-320,90,3,2,1,66.7,1.6,4,12,33.3,16,3,50.0,38.9,6,66.7,42.5,13,1,7.7,0,4.0,26,2021-2022
Álex Remiro,es ESP,26-340,90,1,0,1,100.0,0.1,3,12,25.0,43,2,20.9,22.9,9,33.3,32.7,25,0,0.0,0,11.0,26,2021-2022
Sergio Herrera,es ESP,28-267,90,5,1,4,80.0,1.4,10,23,43.5,32,4,46.9,35.8,10,80.0,51.4,12,1,8.3,4,19.9,26,2021-2022
Marc-André ter Stegen,de GER,29-303,90,3,0,3,100.0,0.2,2,3,66.7,42,4,7.1,25.8,1,0.0,35.0,7,0,0.0,0,6.5,26,2021-2022
Unai Simón,es ESP,24-261,90,7,4,3,42.9,2.6,5,10,50.0,19,7,36.8,31.8,7,42.9,36.1,14,0,0.0,1,29.0,26,2021-2022
Luís Maximiano,pt POR,23-054,90,4,0,4,100.0,0.5,9,36,25.0,40,5,65.0,46.2,11,90.9,59.2,23,2,8.7,3,16.0,26,2021-2022
Jeremías Ledesma,ar ARG,29-015,90,1,0,1,100.0,0.2,3,13,23.1,31,4,38.7,38.2,6,16.7,28.7,4,0,0.0,3,23.0,26,2021-2022
Sergio Rico,es ESP,28-182,90,3,2,1,33.3,1.4,8,15,53.3,29,2,37.9,31.8,8,50.0,40.0,11,0,0.0,0,13.0,21,2021-2022
Álex Remiro,es ESP,26-343,90,1,0,1,100.0,0.1,9,24,37.5,46,4,39.1,33.9,7,85.7,51.4,8,0,0.0,4,21.0,21,2021-2022
Fernando Pacheco,es ESP,29-290,90,4,0,4,100.0,0.8,8,20,40.0,20,3,70.0,48.1,7,85.7,55.0,18,0,0.0,2,23.5,27,2021-2022
Yassine Bounou,ma MAR,30-333,90,2,0,2,100.0,0.8,8,16,50.0,37,2,24.3,31.3,10,70.0,45.1,26,1,3.8,0,7.3,27,2021-2022
