player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Rafa Mir,12,es ESP,FW,24-218,45,11,8,3,0,0,0,0,0,0,0,0,0,7,0,1,22,2021-2022
   Iván Romero,36,es ESP,FW,20-287,45,5,4,1,1,0,0,0,0,0,0,0,0,5,0,0,22,2021-2022
Jesús Corona,9,mx MEX,LW,29-016,70,37,33,4,0,0,1,4,2,2,0,2,0,27,0,1,22,2021-2022
   Nemanja Gudelj,6,rs SRB,LW,30-067,20,8,8,0,0,0,1,0,0,0,0,0,0,5,0,0,22,2021-2022
Lucas Ocampos,5,ar ARG,RW,27-195,90,26,21,5,0,0,1,3,4,1,0,0,0,19,0,0,22,2021-2022
Ivan Rakitić,10,hr CRO,LM,33-318,45,43,41,2,2,0,1,0,0,0,0,0,0,34,0,1,22,2021-2022
   Óliver Torres,21,es ESP,LM,27-073,45,25,23,2,0,0,0,2,2,0,0,0,0,20,0,1,22,2021-2022
Fernando,25,br BRA,CM,34-181,45,41,41,0,0,0,1,0,0,0,0,0,0,37,0,0,22,2021-2022
   Papu Gómez,24,ar ARG,CM,33-341,45,27,24,3,0,0,0,6,1,2,0,2,0,19,0,0,22,2021-2022
Joan Jordán,8,es ESP,RM,27-200,89,70,67,3,2,0,2,5,1,0,0,0,0,59,0,0,22,2021-2022
   Luismi,27,es ESP,RM,20-244,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,22,2021-2022
Marcos Acuña,19,ar ARG,LB,30-086,90,81,61,20,5,0,0,10,13,2,0,1,0,65,0,3,22,2021-2022
Karim Rekik,4,nl NED,CB,27-051,90,65,65,0,0,0,0,1,0,0,0,0,0,58,0,0,22,2021-2022
Diego Carlos,20,br BRA,CB,28-313,90,83,80,3,3,0,2,0,0,0,0,0,0,68,0,0,22,2021-2022
Gonzalo Montiel,2,ar ARG,RB,25-021,90,65,54,11,1,0,0,2,10,0,0,0,0,53,0,3,22,2021-2022
Marko Dmitrović,1,rs SRB,GK,29-363,90,41,34,7,2,0,0,0,0,0,0,0,0,33,0,0,22,2021-2022
Santi Mina,22,es ESP,FW,26-046,81,31,31,0,0,0,0,1,0,0,0,0,0,16,0,0,22,2021-2022
   Thiago Galhardo,7,br BRA,FW,32-186,9,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,22,2021-2022
Iago Aspas,10,es ESP,FW,34-174,90,35,30,5,5,0,0,4,0,0,0,0,0,24,0,0,22,2021-2022
Franco Cervi,11,ar ARG,LM,27-241,64,15,15,0,0,0,0,0,0,0,0,0,0,11,0,0,22,2021-2022
   Nolito,9,es ESP,LM,35-099,26,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,22,2021-2022
Denis Suárez,6,es ESP,CM,28-016,64,36,33,3,2,0,0,1,0,0,0,0,0,30,0,0,22,2021-2022
   Renato Tapia,14,pe PER,CM,26-178,26,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,22,2021-2022
Brais Méndez,23,es ESP,RM,25-015,76,17,17,0,0,0,0,0,0,0,0,0,0,14,0,1,22,2021-2022
   Augusto Solari,21,ar ARG,RM,30-019,14,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,22,2021-2022
Fran Beltrán,8,es ESP,DM,22-353,90,32,30,2,0,0,0,0,0,0,0,0,0,29,0,0,22,2021-2022
Javi Galán,17,es ESP,LB,27-064,90,34,23,10,0,0,0,0,10,0,0,0,0,20,1,2,22,2021-2022
Néstor Araujo,4,mx MEX,CB,30-146,90,23,22,1,1,0,0,0,0,0,0,0,0,17,0,1,22,2021-2022
Joseph Aidoo,15,gh GHA,CB,26-115,64,18,18,0,0,0,0,0,0,0,0,0,0,14,0,1,22,2021-2022
   Jeison Murillo,24,co COL,CB,29-240,26,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,22,2021-2022
Hugo Mallo,2,es ESP,RB,30-214,90,35,25,10,0,0,0,1,10,0,0,0,0,20,0,1,22,2021-2022
Matías Dituro,1,ar ARG,GK,34-259,90,40,27,13,3,0,0,0,0,0,0,0,0,20,0,0,22,2021-2022
João Félix,7,pt POR,"FW,LM",22-073,56,19,17,2,0,0,0,1,0,0,0,0,0,15,0,0,22,2021-2022
   Felipe,18,br BRA,CB,32-251,34,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0,22,2021-2022
Luis Suárez,9,uy URU,FW,34-363,90,14,13,1,0,0,0,0,0,0,0,0,0,10,0,1,22,2021-2022
Thomas Lemar,11,fr FRA,"LM,LB",26-071,56,33,30,3,2,0,1,4,0,1,1,0,0,27,0,1,22,2021-2022
   Matheus Cunha,19,br BRA,FW,22-240,34,9,9,0,0,0,0,0,0,0,0,0,0,8,0,1,22,2021-2022
Koke,6,es ESP,CM,30-014,90,75,71,3,0,0,1,1,3,0,0,0,0,67,1,1,22,2021-2022
Rodrigo De Paul,5,ar ARG,"CM,RB",27-243,90,61,48,13,7,0,2,3,5,1,1,0,0,43,0,3,22,2021-2022
Yannick Carrasco,21,be BEL,"RM,LM",28-140,89,49,41,7,3,0,1,10,2,2,2,0,0,38,1,0,22,2021-2022
   Javier Serrano,26,es ESP,LM,19-006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2021-2022
Renan Lodi,12,br BRA,LB,23-289,45,27,19,8,0,0,1,2,8,0,0,0,0,23,0,1,22,2021-2022
   Ángel Correa,10,ar ARG,"RM,FW",26-319,45,17,16,1,0,0,0,0,0,1,0,0,0,11,0,0,22,2021-2022
Mario Hermoso,22,es ESP,"CB,LB",26-218,90,67,62,4,2,0,0,2,2,0,0,0,0,57,1,1,22,2021-2022
José María Giménez,2,uy URU,CB,27-002,90,30,29,1,1,0,0,0,0,0,0,0,0,25,0,0,22,2021-2022
Šime Vrsaljko,24,hr CRO,RB,30-012,60,37,35,1,0,0,0,2,1,0,0,0,0,29,1,0,22,2021-2022
   Héctor Herrera,16,mx MEX,CM,31-278,30,24,22,2,1,0,0,0,1,0,0,0,0,20,0,1,22,2021-2022
Jan Oblak,13,si SVN,GK,29-015,90,38,28,10,6,0,0,0,0,0,0,0,0,25,0,0,22,2021-2022
Hugo Duro,19,es ESP,"FW,LM",22-073,71,13,11,2,0,0,0,0,0,0,0,0,0,8,0,1,22,2021-2022
   Maxi Gómez,9,uy URU,FW,25-161,19,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,22,2021-2022
Gonçalo Guedes,7,pt POR,"FW,LM",25-054,90,30,29,1,0,0,2,2,0,0,0,0,0,15,0,1,22,2021-2022
Yunus Musah,4,us USA,"CM,RM",19-054,87,14,14,0,0,0,1,1,0,0,0,0,0,7,0,1,22,2021-2022
   Uroš Račić,8,rs SRB,RM,23-311,3,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,22,2021-2022
Hugo Guillamón,6,,CM,21-356,90,,,,,,,0,,,,,,,,,22,2021-2022
Carlos Soler,10,es ESP,CM,25-020,90,22,13,9,5,0,0,8,0,4,2,2,0,10,0,1,22,2021-2022
Toni Lato,3,es ESP,LB,24-062,71,26,17,9,0,0,1,1,9,0,0,0,0,14,0,0,22,2021-2022
   Jesus Vazquez,32,es ESP,LB,19-020,19,6,2,4,0,0,0,0,4,0,0,0,0,1,0,0,22,2021-2022
Omar Alderete,15,py PAR,CB,25-027,53,14,14,0,0,0,1,0,0,0,0,0,0,9,0,1,22,2021-2022
   Koba Koindredi,27,fr FRA,CM,20-087,37,5,4,1,0,0,0,0,1,0,0,0,0,3,0,0,22,2021-2022
Mouctar Diakhaby,12,gn GUI,CB,25-034,90,26,26,0,0,0,0,0,0,0,0,0,0,18,0,0,22,2021-2022
Dimitri Foulquier,20,fr FRA,"CB,RB",28-305,90,29,28,1,0,0,0,0,1,0,0,0,0,20,0,0,22,2021-2022
Thierry Correia,2,pt POR,RB,22-319,71,21,14,7,0,0,0,0,7,0,0,0,0,15,0,2,22,2021-2022
   Cristhian Mosquera,37,co COL,CB,17-209,19,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,22,2021-2022
Jaume Doménech,1,es ESP,GK,31-078,90,32,14,18,7,0,0,0,0,0,0,0,0,16,0,0,22,2021-2022
Luis Javier Suárez,9,co COL,"LW,AM,FW",24-052,90,30,29,1,0,0,0,2,1,0,0,0,0,17,0,1,22,2021-2022
Jorge Molina,23,es ESP,FW,39-276,90,17,16,1,0,1,0,0,0,0,0,0,0,13,0,0,22,2021-2022
Antonio Puertas,10,es ESP,"RW,LM",29-336,90,23,21,2,0,0,0,1,2,0,0,0,0,15,0,2,22,2021-2022
