player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Oihan Sancet,8,es ESP,FW,21-241,62,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,21,2021-2022
   Raúl García,22,es ESP,FW,35-164,28,4,2,0,1,3,0,1,0.0,1,0,0,0,1,5,0,0,21,2021-2022
Iñaki Williams,9,gh GHA,FW,27-190,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,21,2021-2022
Iker Muniain,10,es ESP,LM,29-003,83,0,0,0,0,0,0,1,0.0,1,2,0,2,2,2,1,0,21,2021-2022
   Nicolás Serrano,33,es ESP,LM,18-292,7,2,0,0,2,0,0,0,,0,0,0,0,0,2,0,0,21,2021-2022
Dani García,14,es ESP,CM,31-212,90,2,0,1,0,1,1,3,33.3,2,0,0,0,1,3,1,0,21,2021-2022
Unai Vencedor Paris,16,es ESP,CM,21-037,90,1,0,1,0,0,1,3,33.3,2,1,1,0,1,2,0,0,21,2021-2022
Oier Zarraga,19,es ESP,RM,22-352,56,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,21,2021-2022
   Nico Williams,30,es ESP,RM,19-163,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2021-2022
Mikel Balenziaga,24,es ESP,LB,33-296,62,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,3,0,21,2021-2022
   Iñigo Lekue,15,es ESP,LB,28-232,28,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,2,0,21,2021-2022
Unai Núñez,3,es ESP,CB,24-326,90,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,2,1,21,2021-2022
Yeray Álvarez,5,es ESP,CB,26-332,90,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,21,2021-2022
Óscar de Marcos,18,es ESP,RB,32-252,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,21,2021-2022
Julen Agirrezabala,26,es ESP,GK,20-361,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2021-2022
Karim Benzema,9,fr FRA,FW,34-003,89,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,21,2021-2022
   Luka Jović,16,rs SRB,FW,23-364,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,21,2021-2022
Vinicius Júnior,20,br BRA,LW,21-163,84,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,21,2021-2022
   Mariano,24,do DOM,RW,28-143,6,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,21,2021-2022
Eden Hazard,7,be BEL,RW,30-349,85,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,21,2021-2022
   Peter González,44,do DOM,"LW,RW",19-150,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2021-2022
Toni Kroos,8,de GER,LM,31-352,90,2,2,2,0,0,1,1,100.0,0,0,0,0,2,4,0,0,21,2021-2022
Eduardo Camavinga,25,fr FRA,CM,19-042,90,6,5,4,2,0,1,2,50.0,1,1,0,1,0,6,3,0,21,2021-2022
Federico Valverde,15,uy URU,RM,23-153,90,1,1,0,1,0,0,0,,0,2,2,0,1,2,1,0,21,2021-2022
Ferland Mendy,23,fr FRA,LB,26-197,90,1,0,1,0,0,0,0,,0,0,0,0,1,2,1,0,21,2021-2022
Nacho,6,es ESP,CB,31-338,90,1,1,1,0,0,0,0,,0,4,2,2,3,4,5,0,21,2021-2022
Éder Militão,3,br BRA,CB,23-338,90,2,1,1,1,0,0,1,0.0,1,1,1,0,2,4,4,0,21,2021-2022
Lucas Vázquez,17,es ESP,RB,30-174,90,1,1,1,0,0,1,1,100.0,0,2,1,1,1,2,4,1,21,2021-2022
Thibaut Courtois,1,be BEL,GK,29-225,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2021-2022
Gonçalo Guedes,7,pt POR,"FW,RM",25-032,90,1,1,1,0,0,0,2,0.0,2,2,0,2,0,1,0,0,19,2021-2022
Maxi Gómez,9,uy URU,FW,25-139,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,19,2021-2022
Hugo Duro,19,es ESP,LM,22-051,81,1,1,1,0,0,1,2,50.0,1,4,1,3,0,1,1,0,19,2021-2022
Daniel Wass,18,dk DEN,CM,32-214,83,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,19,2021-2022
   Koba Koindredi,27,fr FRA,CM,20-065,7,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,19,2021-2022
Carlos Soler,10,es ESP,CM,24-363,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,19,2021-2022
Hélder Costa,11,ao ANG,RM,27-353,83,2,2,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0,19,2021-2022
   Denis Cheryshev,17,ru RUS,LM,31-005,7,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0,19,2021-2022
