player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
José Luis Morales,11,es ESP,FW,34-287,89,12,17,70.6,173,33,7,7,100.0,5,6,83.3,0,1,0.0,0,0.0,0.2,1,1,1,1,1,35,2021-2022
   Mickael Malsa,12,mq MTQ,FW,26-206,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,35,2021-2022
Dani Gómez,21,es ESP,FW,23-280,61,6,9,66.7,94,14,3,4,75.0,3,4,75.0,0,0,,0,0.4,0.2,1,0,0,0,1,35,2021-2022
   Enis Bardhi,10,mk MKD,"CM,FW",26-308,29,10,12,83.3,212,80,3,3,100.0,4,4,100.0,2,3,66.7,0,0.0,0.1,1,1,2,0,3,35,2021-2022
José Campaña,24,es ESP,CM,28-340,61,18,20,90.0,271,122,12,13,92.3,5,5,100.0,1,1,100.0,1,0.0,0.0,1,3,1,0,7,35,2021-2022
   Gonzalo Melero,22,es ESP,CM,28-124,29,9,11,81.8,148,8,5,6,83.3,4,4,100.0,0,0,,0,0.0,0.0,0,0,1,0,1,35,2021-2022
José Luis García Vayá,8,es ESP,CM,23-268,90,28,36,77.8,422,131,15,16,93.8,11,13,84.6,2,5,40.0,0,0.1,0.0,1,2,0,0,4,35,2021-2022
Nemanja Radoja,5,rs SRB,CM,29-089,75,17,24,70.8,205,66,13,16,81.3,3,3,100.0,0,1,0.0,0,0.3,0.0,2,0,0,0,0,35,2021-2022
   Roger Martí,9,es ESP,"FW,CM",31-123,15,3,5,60.0,46,16,1,3,33.3,2,2,100.0,0,0,,0,0.1,0.1,1,0,0,0,1,35,2021-2022
Son,2,es ESP,LB,28-037,90,18,25,72.0,327,159,9,10,90.0,6,10,60.0,3,5,60.0,0,0.0,0.1,1,1,1,1,1,35,2021-2022
Rúben Vezo,14,pt POR,CB,28-011,90,19,21,90.5,437,168,4,6,66.7,11,11,100.0,4,4,100.0,0,0.0,0.0,1,2,0,0,2,35,2021-2022
Óscar Duarte,6,cr CRC,CB,32-337,75,19,23,82.6,366,125,7,8,87.5,10,10,100.0,2,5,40.0,0,0.0,0.0,0,0,0,0,0,35,2021-2022
   Sergio Postigo,15,es ESP,CB,33-183,15,2,2,100.0,37,2,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,35,2021-2022
Rober,4,es ESP,CB,27-079,90,37,44,84.1,782,446,10,11,90.9,20,22,90.9,6,8,75.0,0,0.0,0.0,0,2,0,0,5,35,2021-2022
Jorge Miramón,20,es ESP,RB,32-338,90,35,54,64.8,575,329,17,22,77.3,16,19,84.2,1,6,16.7,0,0.1,0.0,2,4,1,1,4,35,2021-2022
Cárdenas,34,es ESP,GK,25-039,90,17,35,48.6,615,500,3,3,100.0,3,3,100.0,11,28,39.3,0,0.0,0.0,0,2,0,0,0,35,2021-2022
Alexander Sørloth,23,no NOR,FW,26-152,90,23,26,88.5,306,52,17,19,89.5,3,3,100.0,2,3,66.7,0,0.0,0.0,1,1,1,0,4,35,2021-2022
Alexander Isak,19,se SWE,FW,22-227,83,23,32,71.9,231,27,14,17,82.4,3,4,75.0,1,1,100.0,0,0.3,0.3,3,0,1,0,1,35,2021-2022
   Portu,7,es ESP,RW,29-350,7,3,4,75.0,24,0,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,35,2021-2022
David Silva,21,es ESP,"AM,LM",36-118,90,63,70,90.0,871,178,38,39,97.4,14,17,82.4,5,6,83.3,0,0.6,0.7,8,4,1,0,3,35,2021-2022
Rafinha,17,br BRA,LM,29-083,83,47,53,88.7,660,213,30,30,100.0,10,11,90.9,4,6,66.7,0,0.0,0.0,0,9,0,0,3,35,2021-2022
   Adnan Januzaj,11,be BEL,LW,27-090,7,5,6,83.3,127,10,2,2,100.0,1,1,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0,35,2021-2022
