player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Roger Martí,9,es ESP,FW,31-068,90,18,16,2,0,0,0,1,0,0,0,0,0,13,0,1,28,2021-2022
Enis Bardhi,10,mk MKD,LW,26-253,90,45,39,5,2,0,0,5,1,2,2,0,0,33,1,1,28,2021-2022
Jorge de Frutos,18,es ESP,RW,25-020,85,10,10,0,0,0,0,2,0,0,0,0,0,5,0,0,28,2021-2022
   Álex Cantero,29,es ESP,RW,21-277,5,5,4,1,0,0,0,0,1,0,0,0,0,4,0,0,28,2021-2022
Son,2,es ESP,LM,27-347,60,32,26,6,0,0,2,2,6,0,0,0,0,26,0,1,28,2021-2022
   Enric Franquesa,3,es ESP,LM,25-014,30,21,19,2,0,0,0,2,2,0,0,0,0,16,0,2,28,2021-2022
Gonzalo Melero,22,es ESP,CM,28-069,60,35,35,0,0,0,0,0,0,0,0,0,0,32,0,0,28,2021-2022
   José Campaña,24,es ESP,CM,28-285,30,34,29,5,2,1,1,3,1,2,0,2,0,25,0,1,28,2021-2022
José Luis García Vayá,8,es ESP,CM,23-213,90,81,73,8,3,0,1,6,1,4,0,4,0,70,0,1,28,2021-2022
Pubill,42,es ESP,RM,18-265,77,36,30,6,0,0,0,3,6,0,0,0,0,29,0,1,28,2021-2022
   Dani Gómez,21,es ESP,RM,23-225,13,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,28,2021-2022
Martín Cáceres,7,uy URU,CB,34-339,90,63,58,5,1,0,3,0,4,0,0,0,0,53,0,2,28,2021-2022
Óscar Duarte,6,cr CRC,CB,32-282,60,39,36,1,1,0,0,0,0,0,0,0,0,28,2,1,28,2021-2022
   Rúben Vezo,14,pt POR,CB,27-321,30,19,19,0,0,0,0,1,0,0,0,0,0,15,0,0,28,2021-2022
Rober,4,es ESP,CB,27-024,90,73,72,1,1,0,0,3,0,0,0,0,0,58,0,0,28,2021-2022
Cárdenas,34,es ESP,GK,24-349,90,23,17,6,1,0,0,0,0,0,0,0,0,22,0,0,28,2021-2022
Raúl de Tomás,11,es ESP,FW,27-146,90,32,30,2,0,0,1,0,0,0,0,0,0,30,0,0,28,2021-2022
Tonny Vilhena,19,nl NED,LW,27-068,62,17,14,3,1,0,2,2,0,2,1,0,0,11,0,0,28,2021-2022
   Aleix Vidal,22,es ESP,RW,32-203,28,10,9,1,1,0,0,0,0,0,0,0,0,9,0,0,28,2021-2022
Javi Puado,9,es ESP,"RW,LW",23-291,72,18,18,0,0,0,1,1,0,0,0,0,0,14,0,0,28,2021-2022
   Adri Embarba,23,es ESP,LW,29-309,18,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,28,2021-2022
Sergi Darder,10,es ESP,LM,28-080,86,47,47,0,0,1,0,1,0,0,0,0,0,34,0,2,28,2021-2022
   Nico Ribaudo,21,es ESP,LM,20-335,4,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,28,2021-2022
Keidi Bare,20,al ALB,CM,24-196,90,48,48,0,0,0,1,0,0,0,0,0,0,47,0,0,28,2021-2022
Yangel Herrera,25,ve VEN,RM,24-057,90,48,48,0,0,0,0,0,0,0,0,0,0,38,0,1,28,2021-2022
Adrià Pedrosa,3,es ESP,LB,23-303,90,45,33,12,1,0,0,3,11,0,0,0,0,36,0,1,28,2021-2022
Leandro Cabrera,4,uy URU,CB,30-268,90,34,27,6,6,0,1,0,0,0,0,0,0,26,1,0,28,2021-2022
Fernando Calero,5,es ESP,CB,26-179,90,39,37,2,2,0,1,0,0,0,0,0,0,31,0,1,28,2021-2022
Óscar Gil,12,es ESP,RB,24-320,86,35,27,8,1,0,0,1,7,0,0,0,0,30,0,0,28,2021-2022
   Wu Lei,7,cn CHN,RB,30-113,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2021-2022
Diego López,13,es ESP,GK,40-129,72,29,17,12,4,0,0,0,0,0,0,0,0,14,0,0,28,2021-2022
   Joan García,34,es ESP,GK,20-312,18,8,3,5,3,0,0,0,0,0,0,0,0,5,0,0,28,2021-2022
Myrto Uzuni,24,al ALB,FW,26-285,60,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0,28,2021-2022
   Darwin Machís,11,ve VEN,LM,29-033,30,18,17,1,0,0,0,3,1,0,0,0,0,13,0,0,28,2021-2022
Luis Javier Suárez,9,co COL,FW,24-100,76,19,17,2,1,0,0,0,0,0,0,0,0,15,0,0,28,2021-2022
   Antonio Puertas,10,es ESP,FW,30-019,14,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,28,2021-2022
Luis Milla,5,es ESP,CM,27-156,90,57,53,4,1,2,2,4,0,2,1,1,0,48,0,0,28,2021-2022
