player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Radamel Falcao,3,co COL,FW,36-002,90,21,27,77.8,340,45,7,10,70.0,11,12,91.7,1,1,100.0,0,0.0,0.1,1,3,1,1,4,24,2021-2022
Álvaro García,18,es ESP,"LW,LB",29-108,90,19,35,54.3,327,159,9,11,81.8,7,13,53.8,3,8,37.5,0,0.2,0.4,2,0,4,3,2,24,2021-2022
Isaac Palazón Camacho,7,es ESP,RW,27-047,45,7,15,46.7,132,1,4,7,57.1,1,4,25.0,2,4,50.0,0,0.0,0.0,0,0,0,0,0,24,2021-2022
   Mamadou Sylla,11,sn SEN,RW,27-329,45,9,21,42.9,111,17,6,8,75.0,3,9,33.3,0,1,0.0,0,0.0,0.0,0,0,0,0,0,24,2021-2022
Randy Ntekja,9,fr FRA,AM,24-068,73,18,24,75.0,217,76,15,19,78.9,3,4,75.0,0,0,,0,0.1,0.1,1,3,0,0,2,24,2021-2022
   Bebé,10,cv CPV,LW,31-215,17,5,9,55.6,81,29,3,3,100.0,1,3,33.3,1,3,33.3,0,0.0,0.3,0,0,0,0,0,24,2021-2022
Santi Comesaña,6,es ESP,DM,25-130,80,33,45,73.3,577,198,14,20,70.0,15,18,83.3,3,6,50.0,0,0.1,0.0,1,6,1,0,3,24,2021-2022
   Pathé Ciss,21,sn SEN,DM,27-333,10,14,16,87.5,267,114,6,7,85.7,7,8,87.5,1,1,100.0,0,0.0,0.0,0,4,1,0,5,24,2021-2022
Óscar Valentín,23,es ESP,"CB,DM",27-176,90,47,57,82.5,812,312,20,21,95.2,24,29,82.8,3,6,50.0,0,0.0,0.0,0,7,0,0,7,24,2021-2022
Kévin Rodrigues,19,pt POR,LB,27-344,73,28,40,70.0,420,193,15,16,93.8,12,17,70.6,0,4,0.0,0,0.0,0.0,0,3,0,0,3,24,2021-2022
   Sergi Guardiola,16,es ESP,AM,30-259,17,9,9,100.0,184,42,4,4,100.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1,24,2021-2022
Catena,5,es ESP,CB,27-107,90,37,51,72.5,890,432,6,8,75.0,22,26,84.6,8,15,53.3,0,0.0,0.0,0,6,0,0,5,24,2021-2022
Esteban Saveljich,24,me MNE,CB,30-268,45,8,13,61.5,183,56,3,5,60.0,4,5,80.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,24,2021-2022
   Óscar Trejo,8,ar ARG,DM,33-292,45,28,39,71.8,424,92,12,17,70.6,13,16,81.3,1,3,33.3,0,0.0,0.0,0,3,0,0,3,24,2021-2022
Iván Balliu,20,al ALB,RB,30-042,90,38,59,64.4,807,462,16,19,84.2,13,24,54.2,9,16,56.3,0,0.3,0.3,2,3,2,2,3,24,2021-2022
Stole Dimitrievski,13,mk MKD,GK,28-049,90,27,39,69.2,1138,1031,1,1,100.0,9,9,100.0,17,29,58.6,0,0.0,0.0,0,0,0,0,0,24,2021-2022
Ante Budimir,17,hr CRO,FW,30-205,67,11,20,55.0,151,27,6,11,54.5,5,8,62.5,0,0,,0,0.0,0.0,1,3,0,0,1,24,2021-2022
   Kiké,18,es ESP,FW,32-079,23,3,7,42.9,49,4,1,1,100.0,2,3,66.7,0,2,0.0,0,0.0,0.0,1,1,0,0,0,24,2021-2022
