player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Memphis,9,nl NED,FW,27-280,90,47,0,2,8,37,10,46,3,1,33.3,2,66.7,33,152,93,5,1,4,1,3,38,12,14,2021-2022
Gavi,30,es ESP,LW,17-107,69,63,0,3,30,31,4,63,5,4,80.0,1,20.0,49,209,79,3,1,1,4,4,49,18,14,2021-2022
   Philippe Coutinho,14,br BRA,LW,29-161,21,25,1,4,7,14,1,25,0,0,,0,,16,66,52,3,4,1,0,0,22,3,14,2021-2022
Ilias Akhomach,37,es ESP,RW,17-218,45,25,0,1,5,19,3,25,1,0,0.0,1,100.0,22,120,90,5,2,2,0,0,21,8,14,2021-2022
   Abdessamad Ezzalzouli,33,ma MAR,RW,19-338,45,24,0,4,5,15,4,24,8,6,75.0,2,25.0,21,130,93,4,0,3,0,0,17,5,14,2021-2022
Frenkie de Jong,21,nl NED,LM,24-192,90,85,1,6,49,31,5,85,1,1,100.0,0,0.0,57,232,146,4,1,0,2,0,72,9,14,2021-2022
Sergio Busquets,5,es ESP,CM,33-127,77,86,0,13,55,18,1,86,1,1,100.0,0,0.0,47,103,65,1,1,0,1,1,64,1,14,2021-2022
   Riqui Puig,6,es ESP,CM,22-099,13,13,0,0,9,4,0,13,0,0,,0,,4,4,0,0,0,0,0,0,12,0,14,2021-2022
Nicolás González,28,es ESP,RM,19-321,87,48,1,3,21,24,7,48,0,0,,0,,26,104,56,1,2,1,2,0,35,9,14,2021-2022
   Yusuf Demir,11,at AUT,RM,18-171,3,1,0,0,1,0,0,1,0,0,,0,,1,5,0,0,0,0,0,2,2,1,14,2021-2022
Jordi Alba,18,es ESP,LB,32-244,90,113,0,12,61,40,4,113,0,0,,0,,53,112,73,1,0,0,1,0,83,11,14,2021-2022
Eric García,24,es ESP,CB,20-315,90,96,6,32,63,1,0,96,1,1,100.0,0,0.0,69,298,223,1,0,0,0,0,82,0,14,2021-2022
Gerard Piqué,3,es ESP,CB,34-291,90,79,7,26,50,3,1,79,0,0,,0,,52,227,157,1,0,0,0,0,57,0,14,2021-2022
Óscar Mingueza,22,es ESP,RB,22-191,87,54,1,16,29,9,0,54,1,1,100.0,0,0.0,37,80,49,1,2,0,2,0,39,1,14,2021-2022
   Ronald Araújo,4,uy URU,RB,22-258,3,8,0,2,4,2,0,8,0,0,,0,,4,4,1,0,0,0,0,0,6,0,14,2021-2022
Marc-André ter Stegen,1,de GER,GK,29-204,90,34,28,33,1,0,0,34,0,0,,0,,18,86,67,0,0,0,0,0,16,0,14,2021-2022
Raúl de Tomás,11,es ESP,FW,27-034,90,38,1,5,14,20,5,38,4,3,75.0,1,25.0,23,138,35,1,0,0,1,1,29,3,14,2021-2022
Javi Puado,9,es ESP,LM,23-179,55,17,1,5,9,3,1,17,0,0,,0,,14,88,37,1,1,0,1,1,15,3,14,2021-2022
   Nico Ribaudo,21,es ESP,RM,20-223,35,24,0,4,9,11,4,24,2,1,50.0,1,50.0,19,93,61,2,0,2,2,0,19,4,14,2021-2022
Sergi Darder,10,es ESP,CM,27-333,89,44,1,5,36,5,0,44,4,3,75.0,1,25.0,30,298,162,3,1,0,1,0,38,1,14,2021-2022
   Loren Morón,16,es ESP,CM,27-325,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,14,2021-2022
Yangel Herrera,25,ve VEN,CM,23-310,77,47,2,10,32,5,1,47,2,0,0.0,2,100.0,28,104,23,0,1,0,1,0,35,0,14,2021-2022
   Landry Dimata,18,be BEL,CM,24-080,13,5,0,0,2,3,1,5,0,0,,0,,4,17,0,0,0,0,1,0,5,0,14,2021-2022
Adri Embarba,23,es ESP,"RM,LM",29-197,77,31,0,7,15,10,2,31,1,0,0.0,1,100.0,15,103,27,2,0,1,3,2,17,4,14,2021-2022
   Wu Lei,7,cn CHN,LM,30-001,13,8,0,0,1,7,3,8,1,0,0.0,1,100.0,4,12,0,0,0,0,0,0,5,2,14,2021-2022
David López,15,es ESP,DM,32-042,55,12,2,4,8,0,0,12,0,0,,0,,3,18,0,0,0,0,0,0,5,0,14,2021-2022
   Manu Morlanes,6,es ESP,DM,22-312,35,23,2,5,13,5,0,23,1,1,100.0,0,0.0,9,81,40,2,0,0,0,1,12,1,14,2021-2022
Adrià Pedrosa,3,es ESP,LB,23-191,90,43,6,16,13,14,3,43,2,0,0.0,2,100.0,15,106,61,3,2,1,1,1,26,3,14,2021-2022
Leandro Cabrera,4,uy URU,CB,30-156,90,49,11,32,17,0,0,49,1,0,0.0,1,100.0,18,94,55,0,0,0,0,0,21,0,14,2021-2022
Sergi Gómez,24,es ESP,CB,29-237,90,61,17,40,20,1,1,61,1,1,100.0,0,0.0,28,89,63,1,0,0,0,0,35,0,14,2021-2022
Aleix Vidal,22,es ESP,RB,32-091,90,57,2,27,24,6,0,57,0,0,,0,,19,72,19,0,1,0,0,0,26,2,14,2021-2022
Diego López,13,es ESP,GK,40-017,90,38,33,37,2,0,0,38,0,0,,0,,18,131,98,0,0,0,0,0,8,0,14,2021-2022
Enes Ünal,10,tr TUR,FW,24-195,81,36,0,1,22,14,6,36,3,2,66.7,1,33.3,17,90,35,1,1,0,3,2,29,3,14,2021-2022
   Darío Poveda,19,es ESP,FW,24-253,9,5,0,0,2,3,0,5,0,0,,0,,4,27,9,1,0,0,0,1,5,0,14,2021-2022
Sandro Ramírez,12,es ESP,FW,26-135,60,27,1,2,13,14,3,27,3,0,0.0,3,100.0,16,112,42,2,2,1,4,0,17,4,14,2021-2022
   Jaime Mata,7,es ESP,FW,33-028,30,20,0,0,6,14,6,20,1,1,100.0,0,0.0,11,63,28,2,0,1,3,0,19,6,14,2021-2022
Nemanja Maksimović,20,rs SRB,CM,26-299,64,34,0,4,22,9,1,34,2,1,50.0,1,50.0,11,47,24,0,0,0,0,0,15,1,14,2021-2022
   Florentino Luís,5,pt POR,CM,22-094,26,10,0,0,8,2,1,10,0,0,,0,,3,3,0,0,0,0,1,0,8,0,14,2021-2022
Mauro Arambarri,18,uy URU,CM,26-052,90,63,1,12,39,12,0,63,0,0,,0,,23,173,98,2,1,0,1,0,42,0,14,2021-2022
Carles Aleñá,11,es ESP,CM,23-320,81,40,1,5,24,12,2,40,0,0,,0,,22,143,32,1,1,0,2,0,32,2,14,2021-2022
   Vitolo,8,es ESP,CM,32-019,9,8,0,1,4,3,0,8,0,0,,0,,3,26,15,1,1,0,0,0,5,0,14,2021-2022
Mathías Olivera,17,uy URU,LB,24-021,90,65,3,22,25,18,1,65,2,0,0.0,2,100.0,17,102,45,3,1,0,2,0,29,5,14,2021-2022
Jorge Cuenca,15,es ESP,CB,22-004,90,63,10,29,30,4,4,63,0,0,,0,,19,103,23,0,1,0,0,0,28,1,14,2021-2022
Stefan Mitrović,23,rs SRB,CB,31-183,81,42,4,27,15,0,0,42,0,0,,0,,16,86,30,0,0,0,0,0,22,0,14,2021-2022
   Erick Cabaco,3,uy URU,CB,26-216,9,8,0,5,3,0,0,8,0,0,,0,,2,5,0,0,0,0,0,0,4,0,14,2021-2022
Djené,2,tg TOG,CB,29-325,90,45,3,18,22,5,1,45,0,0,,0,,25,119,48,0,1,0,0,0,30,1,14,2021-2022
Damián Suárez,22,uy URU,RB,33-208,90,59,2,10,33,17,1,59,2,1,50.0,1,50.0,21,114,67,4,5,1,0,0,35,3,14,2021-2022
David Soria,13,es ESP,GK,28-231,90,28,25,28,0,0,0,28,0,0,,0,,14,113,93,0,0,0,0,0,14,0,14,2021-2022
Rubén Sobrino,21,es ESP,FW,29-173,63,17,1,2,8,7,0,17,1,0,0.0,1,100.0,9,19,2,0,0,0,0,2,12,2,14,2021-2022
   Álvaro Bastida,30,es ESP,CM,17-193,27,12,0,1,10,1,0,12,0,0,,0,,10,32,16,0,1,0,0,0,9,0,14,2021-2022
Álvaro Negredo,18,es ESP,FW,36-093,90,32,1,1,20,11,4,32,1,0,0.0,1,100.0,8,30,7,0,0,0,1,0,20,5,14,2021-2022
Alberto Perea,10,es ESP,LM,30-337,63,38,1,3,13,22,1,38,4,2,50.0,2,50.0,23,163,82,3,1,0,1,2,28,5,14,2021-2022
   Anthony Lozano,9,hn HON,FW,28-210,27,6,0,0,6,0,0,6,0,0,,0,,5,8,1,0,0,0,1,0,6,0,14,2021-2022
Tomás Alarcón,12,cl CHI,CM,22-306,55,41,0,11,22,8,2,41,2,1,50.0,1,50.0,21,31,9,0,0,0,0,0,31,3,14,2021-2022
   Álvaro Jiménez,11,es ESP,"RM,CM",26-186,35,12,0,0,4,8,2,12,2,2,100.0,0,0.0,7,65,43,2,0,2,3,0,10,4,14,2021-2022
Álex Fernández,8,es ESP,"CM,RB",29-037,90,69,2,22,39,9,0,69,0,0,,0,,37,146,60,1,0,0,1,2,42,1,14,2021-2022
Salvi,7,es ESP,RM,30-236,45,27,1,6,8,13,1,27,1,0,0.0,1,100.0,12,60,20,2,0,0,2,0,17,6,14,2021-2022
   Chapela,27,es ESP,"LM,RM",22-184,45,16,0,6,7,3,0,16,0,0,,0,,9,48,30,0,0,0,0,0,10,2,14,2021-2022
Alfonso Espino,22,uy URU,LB,29-320,90,64,3,20,33,13,1,64,1,0,0.0,1,100.0,42,203,172,6,3,1,2,0,42,3,14,2021-2022
Cala,16,es ESP,CB,31-360,90,49,1,28,21,1,1,49,0,0,,0,,27,104,56,0,0,0,1,1,29,0,14,2021-2022
