player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Sandro Ramírez,12,es ESP,FW,26-232,61,12,19,63.2,193,37,8,8,100.0,2,5,40.0,2,3,66.7,0,0.0,0.0,0,1,0,0,1,26,2021-2022
   Borja Mayoral,25,es ESP,FW,24-327,29,1,4,25.0,11,0,1,2,50.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,26,2021-2022
Enes Ünal,10,tr TUR,FW,24-292,89,13,22,59.1,198,53,7,11,63.6,4,8,50.0,1,1,100.0,0,0.0,0.0,0,2,0,0,0,26,2021-2022
   Jaime Mata,7,es ESP,FW,33-125,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,26,2021-2022
Nemanja Maksimović,20,rs SRB,"LM,CM,RB",27-031,90,20,32,62.5,289,52,14,21,66.7,3,5,60.0,2,2,100.0,0,0.0,0.0,0,1,0,0,0,26,2021-2022
Mauro Arambarri,18,uy URU,CM,26-149,90,37,61,60.7,764,241,16,20,80.0,10,18,55.6,10,20,50.0,1,0.1,0.1,2,1,0,0,1,26,2021-2022
Carles Aleñá,11,es ESP,"RM,CM",24-052,69,19,24,79.2,333,129,12,12,100.0,5,5,100.0,2,2,100.0,0,0.1,0.2,1,2,1,0,4,26,2021-2022
   Iglesias,21,es ESP,RB,23-238,21,9,15,60.0,165,119,5,5,100.0,2,3,66.7,2,7,28.6,1,0.0,0.0,1,0,0,0,1,26,2021-2022
Mathías Olivera,17,uy URU,"LB,WB",24-118,90,30,45,66.7,404,145,20,25,80.0,9,15,60.0,1,2,50.0,0,0.5,0.3,2,2,1,1,2,26,2021-2022
Damián Suárez,22,uy URU,"WB,RB",33-305,61,22,36,61.1,406,174,12,14,85.7,8,16,50.0,2,5,40.0,0,0.2,0.1,2,7,1,1,3,26,2021-2022
   Óscar Rodríguez Arnaiz,24,es ESP,"RM,LM",23-243,29,5,12,41.7,56,13,5,9,55.6,0,0,,0,3,0.0,0,0.0,0.0,0,0,0,0,0,26,2021-2022
