player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Gonçalo Guedes,7,pt POR,"RM,FW",24-257,85,0,0,0,0,3,1,3,1,2,0,0,0,7,0,1,0.0,1,2021-2022
   Jason,23,es ESP,RM,27-038,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,1,2021-2022
Maxi Gómez,9,uy URU,FW,24-364,90,1,0,0,2,6,0,1,0,0,0,0,0,3,6,2,75.0,1,2021-2022
Denis Cheryshev,17,ru RUS,LM,30-230,76,0,0,0,1,1,1,1,4,0,1,0,0,7,0,0,,1,2021-2022
   Rubén Sobrino,11,es ESP,LM,29-073,14,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,100.0,1,2021-2022
Hugo Guillamón,6,,CM,21-194,2,0,1,0,1,0,0,0,0,0,,,0,,,,,1,2021-2022
Daniel Wass,18,dk DEN,CM,32-074,68,1,0,0,2,0,0,0,0,1,0,0,0,2,2,0,100.0,1,2021-2022
   Uroš Račić,8,rs SRB,CM,23-149,22,0,0,0,4,0,0,0,0,0,0,0,0,1,2,1,66.7,1,2021-2022
Carlos Soler,10,es ESP,"CM,RM",24-223,85,1,0,0,2,0,0,2,1,0,0,0,0,4,3,1,75.0,1,2021-2022
   Mouctar Diakhaby,12,gn GUI,CM,24-237,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0,1,2021-2022
José Luis Gayà,14,es ESP,LB,26-080,90,1,0,0,4,2,0,0,1,0,0,0,0,1,0,1,0.0,1,2021-2022
Omar Alderete,15,py PAR,CB,24-230,90,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,,1,2021-2022
Gabriel Paulista,5,br BRA,CB,30-260,90,0,0,0,0,1,0,0,2,0,0,0,0,1,3,1,75.0,1,2021-2022
Thierry Correia,2,pt POR,RB,22-157,90,0,0,0,2,2,0,0,1,1,0,0,0,1,1,0,100.0,1,2021-2022
Giorgi Mamardashvili,28,ge GEO,GK,20-318,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,1,2021-2022
Enes Ünal,10,tr TUR,FW,24-095,67,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0.0,1,2021-2022
   Marc Cucurella,15,es ESP,"LM,LB",23-022,23,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,,1,2021-2022
Sandro Ramírez,12,es ESP,"FW,AM",26-035,66,0,0,0,1,4,1,3,0,0,0,0,0,3,0,0,,1,2021-2022
   José Juan Macías,9,mx MEX,FW,21-325,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,1,2021-2022
Carles Aleñá,11,es ESP,CM,23-220,45,0,0,0,0,0,0,2,1,0,0,0,0,2,0,3,0.0,1,2021-2022
   Jaime Mata,7,es ESP,FW,32-293,45,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0.0,1,2021-2022
Nemanja Maksimović,20,rs SRB,"CM,LM",26-199,90,0,0,0,1,2,0,0,1,0,0,0,0,4,3,5,37.5,1,2021-2022
Mauro Arambarri,18,uy URU,"CM,RM",25-317,90,0,0,0,0,6,0,4,0,0,0,0,0,3,0,0,,1,2021-2022
Mathías Olivera,17,uy URU,"LB,CB",23-286,90,1,0,0,2,3,0,2,0,1,0,0,0,6,0,3,0.0,1,2021-2022
Stefan Mitrović,23,rs SRB,CB,31-083,45,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0,1,2021-2022
   Vitolo,8,es ESP,"AM,LM,RB",31-284,45,0,0,0,1,3,0,2,1,1,0,0,0,1,1,2,33.3,1,2021-2022
Erick Cabaco,3,uy URU,CB,26-116,75,2,1,1,3,1,0,0,0,0,0,0,0,3,0,0,,1,2021-2022
Djené,2,tg TOG,CB,29-225,90,0,0,0,2,2,0,2,0,1,0,1,0,4,1,0,100.0,1,2021-2022
Damián Suárez,22,uy URU,RB,33-108,78,0,0,0,0,0,0,14,0,1,0,0,0,3,0,1,0.0,1,2021-2022
   Hugo Duro,14,es ESP,"RB,RM",21-276,12,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,66.7,1,2021-2022
David Soria,13,es ESP,GK,28-131,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2021-2022
