player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Roger Martí,9,es ESP,FW,31-068,90,13,18,72.2,165,71,6,7,85.7,5,7,71.4,0,0,,0,0.1,0.1,1,2,2,0,5,28,2021-2022
Enis Bardhi,10,mk MKD,LW,26-253,90,33,45,73.3,455,119,22,24,91.7,8,12,66.7,2,5,40.0,0,0.6,0.6,2,3,1,0,3,28,2021-2022
Jorge de Frutos,18,es ESP,RW,25-020,85,5,10,50.0,65,29,4,5,80.0,1,4,25.0,0,0,,0,0.0,0.0,0,0,1,1,0,28,2021-2022
   Álex Cantero,29,es ESP,RW,21-277,5,4,5,80.0,79,35,1,1,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,0,1,0,2,28,2021-2022
Son,2,es ESP,LM,27-347,60,26,32,81.3,515,116,14,16,87.5,8,11,72.7,4,4,100.0,0,0.0,0.1,0,4,3,0,8,28,2021-2022
   Enric Franquesa,3,es ESP,LM,25-014,30,16,21,76.2,206,38,11,12,91.7,5,6,83.3,0,1,0.0,0,0.0,0.0,0,1,1,0,2,28,2021-2022
Gonzalo Melero,22,es ESP,CM,28-069,60,32,35,91.4,413,103,21,23,91.3,10,11,90.9,0,0,,0,0.0,0.0,1,2,0,0,2,28,2021-2022
   José Campaña,24,es ESP,CM,28-285,30,25,34,73.5,472,222,11,14,78.6,9,12,75.0,4,6,66.7,0,0.1,0.1,1,2,2,1,7,28,2021-2022
José Luis García Vayá,8,es ESP,CM,23-213,90,70,81,86.4,1335,393,27,30,90.0,33,37,89.2,8,10,80.0,0,0.1,0.2,3,12,1,0,12,28,2021-2022
Pubill,42,es ESP,RM,18-265,77,29,36,80.6,469,141,13,16,81.3,12,13,92.3,3,5,60.0,0,0.0,0.0,1,0,2,1,1,28,2021-2022
   Dani Gómez,21,es ESP,RM,23-225,13,4,5,80.0,33,7,4,5,80.0,0,0,,0,0,,0,0.0,0.0,0,2,0,0,0,28,2021-2022
Martín Cáceres,7,uy URU,CB,34-339,90,53,63,84.1,918,359,27,28,96.4,21,23,91.3,5,10,50.0,0,0.1,0.1,2,4,1,0,6,28,2021-2022
Óscar Duarte,6,cr CRC,CB,32-282,60,28,39,71.8,540,247,6,7,85.7,18,21,85.7,2,5,40.0,0,0.0,0.0,1,1,0,0,0,28,2021-2022
   Rúben Vezo,14,pt POR,CB,27-321,30,15,19,78.9,260,156,7,7,100.0,7,8,87.5,1,4,25.0,0,0.0,0.0,0,1,0,0,0,28,2021-2022
Rober,4,es ESP,CB,27-024,90,58,73,79.5,919,450,28,30,93.3,26,33,78.8,2,8,25.0,0,0.0,0.0,0,4,0,0,6,28,2021-2022
Cárdenas,34,es ESP,GK,24-349,90,22,23,95.7,517,432,8,8,100.0,8,8,100.0,6,7,85.7,0,0.0,0.0,0,0,0,0,0,28,2021-2022
Raúl de Tomás,11,es ESP,FW,27-146,90,30,32,93.8,406,43,17,17,100.0,8,9,88.9,3,4,75.0,0,0.0,0.0,0,1,1,0,2,28,2021-2022
Tonny Vilhena,19,nl NED,LW,27-068,62,11,17,64.7,201,58,5,7,71.4,3,4,75.0,2,5,40.0,0,0.0,0.1,0,0,0,0,0,28,2021-2022
   Aleix Vidal,22,es ESP,RW,32-203,28,9,10,90.0,147,24,3,4,75.0,5,5,100.0,0,0,,0,0.1,0.0,1,1,1,0,1,28,2021-2022
Javi Puado,9,es ESP,"RW,LW",23-291,72,14,18,77.8,189,30,11,13,84.6,2,3,66.7,1,2,50.0,0,0.0,0.0,1,2,0,0,1,28,2021-2022
   Adri Embarba,23,es ESP,LW,29-309,18,4,6,66.7,66,9,2,2,100.0,2,4,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,28,2021-2022
Sergi Darder,10,es ESP,LM,28-080,86,34,47,72.3,679,193,13,15,86.7,14,16,87.5,7,13,53.8,1,0.2,0.2,2,6,2,0,6,28,2021-2022
   Nico Ribaudo,21,es ESP,LM,20-335,4,2,3,66.7,22,1,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,28,2021-2022
Keidi Bare,20,al ALB,CM,24-196,90,47,48,97.9,880,269,23,23,100.0,17,18,94.4,7,7,100.0,0,0.0,0.0,0,2,0,0,4,28,2021-2022
Yangel Herrera,25,ve VEN,RM,24-057,90,38,48,79.2,593,212,19,23,82.6,17,20,85.0,2,4,50.0,0,0.0,0.0,0,8,0,0,3,28,2021-2022
Adrià Pedrosa,3,es ESP,LB,23-303,90,36,45,80.0,587,270,21,22,95.5,11,13,84.6,4,9,44.4,0,0.0,0.1,0,4,0,0,5,28,2021-2022
Leandro Cabrera,4,uy URU,CB,30-268,90,26,34,76.5,530,308,11,11,100.0,13,15,86.7,2,7,28.6,0,0.0,0.0,1,0,0,0,2,28,2021-2022
Fernando Calero,5,es ESP,CB,26-179,90,31,39,79.5,726,347,10,11,90.9,14,18,77.8,7,9,77.8,0,0.0,0.0,0,2,0,0,1,28,2021-2022
Óscar Gil,12,es ESP,RB,24-320,86,30,35,85.7,433,149,19,20,95.0,8,10,80.0,2,4,50.0,0,0.0,0.0,1,1,0,0,1,28,2021-2022
   Wu Lei,7,cn CHN,RB,30-113,4,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,28,2021-2022
Diego López,13,es ESP,GK,40-129,72,14,29,48.3,527,429,1,1,100.0,4,4,100.0,8,23,34.8,0,0.0,0.0,0,1,0,0,0,28,2021-2022
   Joan García,34,es ESP,GK,20-312,18,5,8,62.5,240,230,0,0,,2,2,100.0,3,6,50.0,0,0.0,0.0,0,0,0,0,0,28,2021-2022
Myrto Uzuni,24,al ALB,FW,26-285,60,9,11,81.8,116,8,5,6,83.3,3,3,100.0,0,0,,0,0.0,0.0,0,0,1,0,1,28,2021-2022
   Darwin Machís,11,ve VEN,LM,29-033,30,13,18,72.2,233,49,7,7,100.0,3,4,75.0,3,7,42.9,0,0.0,0.0,0,1,0,0,2,28,2021-2022
Luis Javier Suárez,9,co COL,FW,24-100,76,15,19,78.9,204,16,9,10,90.0,4,6,66.7,1,1,100.0,0,0.0,0.2,0,0,1,0,1,28,2021-2022
   Antonio Puertas,10,es ESP,FW,30-019,14,3,5,60.0,37,9,2,4,50.0,1,1,100.0,0,0,,0,0.0,0.0,1,1,0,0,1,28,2021-2022
Luis Milla,5,es ESP,CM,27-156,90,48,57,84.2,1069,371,19,20,95.0,20,23,87.0,9,14,64.3,0,0.3,0.3,2,7,1,1,9,28,2021-2022
Njegoš Petrović,18,rs SRB,CM,22-237,76,27,33,81.8,450,142,14,16,87.5,11,11,100.0,2,4,50.0,0,0.0,0.0,0,3,0,0,5,28,2021-2022
   Isma Ruiz,26,es ESP,CM,21-026,14,7,9,77.8,142,19,2,3,66.7,4,5,80.0,1,1,100.0,0,0.0,0.0,0,2,0,0,1,28,2021-2022
Álex Collado,35,es ESP,"CM,RM",22-324,71,30,37,81.1,492,122,16,19,84.2,11,13,84.6,3,4,75.0,0,0.0,0.0,1,6,1,0,4,28,2021-2022
   Rubén Rochina,21,es ESP,RM,30-354,19,6,13,46.2,101,31,3,5,60.0,3,3,100.0,0,4,0.0,0,0.0,0.0,1,1,2,1,2,28,2021-2022
Carlos Neva,15,es ESP,LB,25-273,90,36,58,62.1,612,172,16,17,94.1,16,21,76.2,4,13,30.8,0,0.0,0.0,1,3,3,2,3,28,2021-2022
Raúl Torrente,28,es ESP,CB,20-182,60,41,54,75.9,838,329,15,17,88.2,18,20,90.0,8,16,50.0,0,0.2,0.0,2,6,0,0,2,28,2021-2022
   Jorge Molina,23,es ESP,FW,39-324,30,13,16,81.3,210,35,9,9,100.0,2,5,40.0,2,2,100.0,0,0.0,0.0,1,3,0,0,2,28,2021-2022
Germán Sánchez,6,es ESP,CB,35-090,90,59,73,80.8,1323,541,9,10,90.0,37,39,94.9,12,22,54.5,0,0.0,0.0,0,5,0,0,1,28,2021-2022
Domingos Duarte,22,pt POR,CB,27-002,90,63,81,77.8,1242,525,19,21,90.5,32,36,88.9,11,22,50.0,0,0.0,0.0,0,4,0,0,3,28,2021-2022
Quini,17,es ESP,RB,32-169,90,41,53,77.4,831,243,13,16,81.3,22,25,88.0,5,7,71.4,0,0.7,0.2,4,4,2,1,5,28,2021-2022
Luís Maximiano,1,pt POR,GK,23-066,90,20,27,74.1,591,432,3,3,100.0,9,9,100.0,8,15,53.3,0,0.0,0.0,0,0,0,0,0,28,2021-2022
Lucas Boyé,9,ar ARG,FW,26-012,66,11,17,64.7,127,29,6,9,66.7,2,3,66.7,1,1,100.0,0,0.0,0.0,0,1,0,0,1,28,2021-2022
   Tete Morente,11,es ESP,"RM,FW",25-098,24,7,8,87.5,66,35,5,5,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,2,0,0,1,28,2021-2022
Ezequiel Ponce,18,ar ARG,FW,24-348,73,14,19,73.7,175,3,8,9,88.9,1,3,33.3,2,2,100.0,0,0.0,0.1,1,0,0,0,0,28,2021-2022
   Guido Carrillo,7,ar ARG,FW,30-291,17,9,12,75.0,119,62,3,5,60.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,1,0,0,1,28,2021-2022
Fidel,16,es ESP,LM,32-136,85,38,48,79.2,539,257,21,26,80.8,10,11,90.9,3,5,60.0,0,0.0,0.2,1,6,0,0,7,28,2021-2022
   Gonzalo Verdú,5,es ESP,CB,33-142,5,2,5,40.0,50,48,0,0,,1,3,33.3,1,2,50.0,0,0.0,0.0,0,0,0,0,0,28,2021-2022
Gerard Gumbau,2,es ESP,CM,27-084,73,26,37,70.3,423,184,14,16,87.5,8,9,88.9,3,9,33.3,0,0.0,0.0,1,3,0,0,1,28,2021-2022
   Iván Marcone,23,ar ARG,CM,31-282,17,4,7,57.1,67,44,2,3,66.7,1,2,50.0,1,2,50.0,0,0.0,0.0,0,1,0,0,2,28,2021-2022
Omar Mascarell,21,es ESP,CM,29-038,90,26,33,78.8,527,146,8,9,88.9,12,15,80.0,4,6,66.7,0,0.0,0.0,0,2,0,0,3,28,2021-2022
Pere Milla,10,es ESP,"RM,FW",29-170,90,30,39,76.9,423,153,17,21,81.0,10,13,76.9,1,1,100.0,1,0.5,0.2,3,3,3,2,6,28,2021-2022
Johan Mojica,22,co COL,LB,29-203,90,51,64,79.7,669,395,33,35,94.3,14,18,77.8,2,6,33.3,0,0.5,0.2,2,3,2,1,6,28,2021-2022
Diego González,4,es ESP,"CB,RB",27-043,90,14,16,87.5,295,105,5,5,100.0,8,8,100.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,28,2021-2022
Enzo Roco,3,cl CHI,CB,29-208,90,16,28,57.1,316,137,5,5,100.0,8,12,66.7,3,11,27.3,0,0.0,0.0,1,0,0,0,1,28,2021-2022
Helibelton Palacios,14,co COL,RB,28-274,85,32,41,78.0,578,397,11,13,84.6,11,13,84.6,6,8,75.0,0,0.0,0.0,0,3,0,0,4,28,2021-2022
   Lucas Olaza,12,uy URU,LM,27-234,5,11,15,73.3,131,36,6,9,66.7,4,5,80.0,0,0,,0,0.0,0.0,1,1,0,0,1,28,2021-2022
Édgar Badía,13,es ESP,GK,30-028,90,20,35,57.1,853,704,1,1,100.0,6,6,100.0,13,28,46.4,0,0.0,0.0,0,0,0,0,0,28,2021-2022
Arnaut Danjuma,15,nl NED,"FW,LW",25-040,79,16,21,76.2,229,72,9,11,81.8,5,7,71.4,1,1,100.0,0,0.1,0.1,1,0,2,2,0,28,2021-2022
   Boulaye Dia,16,sn SEN,LW,25-116,11,2,3,66.7,31,0,1,2,50.0,1,1,100.0,0,0,,0,0.1,0.0,1,0,0,0,0,28,2021-2022
Giovani Lo Celso,17,ar ARG,FW,25-337,79,33,37,89.2,587,96,13,15,86.7,17,18,94.4,3,3,100.0,0,0.0,0.1,0,0,2,0,2,28,2021-2022
   Moi Gómez,23,es ESP,FW,27-262,11,6,6,100.0,115,28,2,2,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,28,2021-2022
Manu Trigueros,14,es ESP,LM,30-146,72,29,39,74.4,521,239,11,15,73.3,16,18,88.9,2,3,66.7,1,0.2,0.2,1,7,0,0,9,28,2021-2022
   Francis Coquelin,19,fr FRA,LM,30-303,18,8,9,88.9,160,27,3,3,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,2,28,2021-2022
Vicente Iborra,10,es ESP,CM,34-055,90,33,41,80.5,583,137,13,17,76.5,16,18,88.9,3,5,60.0,0,0.0,0.0,0,4,0,0,3,28,2021-2022
Daniel Parejo,5,es ESP,"CM,RM",32-330,90,55,62,88.7,1199,537,22,22,100.0,20,21,95.2,12,16,75.0,0,0.1,0.3,3,11,3,1,11,28,2021-2022
Samuel Chukwueze,11,ng NGA,"RM,RW",22-294,90,23,33,69.7,323,71,16,19,84.2,7,10,70.0,0,2,0.0,0,0.1,0.1,2,1,1,0,1,28,2021-2022
Alfonso Pedraza,24,es ESP,LB,25-337,86,41,63,65.1,724,181,22,26,84.6,16,27,59.3,3,6,50.0,0,0.6,0.4,1,2,2,1,5,28,2021-2022
   Pervis Estupiñán,12,ec ECU,LB,24-050,4,0,3,0.0,0,0,0,0,,0,3,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,28,2021-2022
Pau Torres,4,es ESP,CB,25-055,90,41,50,82.0,827,358,15,17,88.2,20,23,87.0,6,9,66.7,0,0.0,0.0,0,8,0,0,7,28,2021-2022
Raúl Albiol,3,es ESP,CB,36-189,45,21,22,95.5,469,225,3,3,100.0,16,16,100.0,2,3,66.7,0,0.0,0.0,0,1,0,0,0,28,2021-2022
   Aïssa Mandi,22,dz ALG,CB,30-141,45,12,14,85.7,265,98,2,3,66.7,8,8,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,28,2021-2022
Serge Aurier,25,ci CIV,RB,29-078,90,46,55,83.6,805,378,15,16,93.8,30,35,85.7,1,2,50.0,0,0.2,0.1,1,6,1,1,8,28,2021-2022
Gerónimo Rulli,13,ar ARG,GK,29-296,90,25,35,71.4,672,432,2,2,100.0,17,17,100.0,5,15,33.3,0,0.0,0.0,0,1,0,0,0,28,2021-2022
Thiago Galhardo,7,br BRA,FW,32-235,63,8,12,66.7,72,8,6,7,85.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,28,2021-2022
   Santi Mina,22,es ESP,FW,26-095,27,7,8,87.5,104,10,4,4,100.0,2,2,100.0,0,0,,0,0.1,0.0,1,0,1,0,1,28,2021-2022
Iago Aspas,10,es ESP,FW,34-223,90,22,44,50.0,301,24,14,18,77.8,4,10,40.0,2,10,20.0,0,0.1,0.0,1,0,1,0,1,28,2021-2022
Nolito,9,es ESP,LM,35-148,63,18,22,81.8,312,63,7,9,77.8,10,11,90.9,1,2,50.0,0,0.0,0.1,0,1,0,0,2,28,2021-2022
   Augusto Solari,21,ar ARG,LM,30-068,27,6,11,54.5,75,0,2,2,100.0,3,4,75.0,0,3,0.0,0,0.0,0.0,0,0,0,0,0,28,2021-2022
Denis Suárez,6,es ESP,CM,28-065,87,53,60,88.3,737,214,32,35,91.4,15,15,100.0,2,5,40.0,0,0.0,0.1,0,4,2,0,9,28,2021-2022
   Orbelín Pineda,18,mx MEX,CM,25-353,3,3,3,100.0,35,19,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,28,2021-2022
Brais Méndez,23,es ESP,RM,25-064,90,33,41,80.5,510,122,12,16,75.0,11,12,91.7,3,4,75.0,0,0.0,0.0,0,2,1,0,6,28,2021-2022
Fran Beltrán,8,es ESP,DM,23-037,90,54,58,93.1,1065,162,18,21,85.7,26,26,100.0,8,8,100.0,0,0.1,0.0,2,2,1,1,1,28,2021-2022
Javi Galán,17,es ESP,LB,27-113,90,45,52,86.5,662,261,23,24,95.8,16,19,84.2,3,6,50.0,0,0.4,0.2,3,1,2,1,8,28,2021-2022
Néstor Araujo,4,mx MEX,CB,30-195,90,28,35,80.0,541,73,7,9,77.8,16,18,88.9,4,7,57.1,0,0.0,0.0,0,1,0,0,1,28,2021-2022
Joseph Aidoo,15,gh GHA,CB,26-164,90,38,46,82.6,612,154,14,15,93.3,23,27,85.2,0,2,0.0,0,0.0,0.0,0,3,0,0,3,28,2021-2022
Kevin Vázquez,20,es ESP,RB,28-354,87,38,49,77.6,544,179,16,20,80.0,16,19,84.2,2,5,40.0,0,0.0,0.0,0,0,0,0,0,28,2021-2022
   Renato Tapia,14,pe PER,RB,26-227,3,3,3,100.0,35,32,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,28,2021-2022
Matías Dituro,1,ar ARG,GK,34-308,90,16,33,48.5,419,324,3,3,100.0,9,9,100.0,4,21,19.0,0,0.0,0.0,0,0,0,0,0,28,2021-2022
Sandro Ramírez,12,es ESP,FW,26-246,67,9,16,56.3,128,30,5,7,71.4,2,4,50.0,1,2,50.0,0,0.3,0.3,1,0,0,0,0,28,2021-2022
   Borja Mayoral,25,es ESP,FW,24-341,23,7,9,77.8,99,43,3,3,100.0,2,3,66.7,1,1,100.0,0,0.1,0.0,1,1,0,0,2,28,2021-2022
Enes Ünal,10,tr TUR,FW,24-306,90,15,24,62.5,139,24,13,19,68.4,1,1,100.0,0,0,,0,0.2,0.1,2,0,0,0,1,28,2021-2022
