player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Antoine Griezmann,8,fr FRA,FW,30-258,59,16,19,84.2,209,102,10,12,83.3,2,3,66.7,2,2,100.0,0,0.2,0.3,2,1,1,0,1,16,2021-2022
   Thomas Lemar,11,fr FRA,FW,26-022,31,18,20,90.0,241,42,11,12,91.7,4,5,80.0,1,1,100.0,0,0.1,0.1,1,0,0,0,2,16,2021-2022
Matheus Cunha,19,br BRA,FW,22-191,70,4,6,66.7,82,5,1,1,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,1,16,2021-2022
   Šime Vrsaljko,24,hr CRO,FW,29-328,20,15,21,71.4,152,56,13,14,92.9,1,3,33.3,0,2,0.0,0,0.0,0.0,0,1,0,0,1,16,2021-2022
Rodrigo De Paul,5,ar ARG,LM,27-194,59,33,45,73.3,686,146,13,14,92.9,12,12,100.0,8,14,57.1,0,0.0,0.1,1,1,0,0,1,16,2021-2022
   João Félix,7,pt POR,LM,22-024,31,5,7,71.4,44,8,4,5,80.0,0,0,,0,1,0.0,0,0.0,0.0,0,2,0,0,0,16,2021-2022
Geoffrey Kondogbia,4,cf CTA,CM,28-292,90,38,44,86.4,601,115,16,18,88.9,14,15,93.3,4,6,66.7,0,0.0,0.0,0,2,1,0,2,16,2021-2022
Koke,6,es ESP,CM,29-330,90,72,86,83.7,1252,495,32,36,88.9,29,30,96.7,9,15,60.0,0,0.2,0.3,2,11,2,1,14,16,2021-2022
Ángel Correa,10,ar ARG,RM,26-270,70,27,36,75.0,310,57,18,21,85.7,6,12,50.0,0,0,,1,0.3,0.6,1,0,2,0,6,16,2021-2022
   Luis Suárez,9,uy URU,RM,34-314,20,5,6,83.3,37,0,3,4,75.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,16,2021-2022
Renan Lodi,12,br BRA,LB,23-240,90,34,44,77.3,532,90,18,23,78.3,13,16,81.3,2,3,66.7,0,0.2,0.0,2,0,2,1,3,16,2021-2022
Felipe,18,br BRA,CB,32-202,90,53,67,79.1,1141,395,16,22,72.7,24,28,85.7,12,15,80.0,0,0.0,0.0,0,0,0,0,4,16,2021-2022
