player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Radamel Falcao,3,co COL,FW,36-002,90,0,0,0,0,3,2,1,0,0,0,0,0,2,7,8,46.7,24,2021-2022
Álvaro García,18,es ESP,"LW,LB",29-108,90,1,0,0,0,1,0,12,0,0,0,0,0,3,0,0,,24,2021-2022
Isaac Palazón Camacho,7,es ESP,RW,27-047,45,0,0,0,1,0,1,1,0,0,0,0,0,4,1,4,20.0,24,2021-2022
   Mamadou Sylla,11,sn SEN,RW,27-329,45,0,0,0,1,0,1,3,0,0,0,0,0,5,4,1,80.0,24,2021-2022
Randy Ntekja,9,fr FRA,AM,24-068,73,0,0,0,3,0,1,0,1,1,0,0,0,3,7,5,58.3,24,2021-2022
   Bebé,10,cv CPV,LW,31-215,17,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0.0,24,2021-2022
Santi Comesaña,6,es ESP,DM,25-130,80,0,0,0,0,1,0,0,1,2,0,0,0,10,1,0,100.0,24,2021-2022
   Pathé Ciss,21,sn SEN,DM,27-333,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,24,2021-2022
Óscar Valentín,23,es ESP,"CB,DM",27-176,90,0,0,0,1,2,0,0,1,1,0,0,0,11,2,3,40.0,24,2021-2022
Kévin Rodrigues,19,pt POR,LB,27-344,73,0,0,0,1,2,0,2,3,3,0,0,0,3,5,4,55.6,24,2021-2022
   Sergi Guardiola,16,es ESP,AM,30-259,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,24,2021-2022
Catena,5,es ESP,CB,27-107,90,0,0,0,1,0,0,0,3,1,0,0,0,7,4,3,57.1,24,2021-2022
Esteban Saveljich,24,me MNE,CB,30-268,45,1,0,0,1,0,0,0,2,1,0,0,0,1,1,0,100.0,24,2021-2022
   Óscar Trejo,8,ar ARG,DM,33-292,45,0,0,0,2,1,0,2,0,0,0,0,0,3,1,1,50.0,24,2021-2022
Iván Balliu,20,al ALB,RB,30-042,90,0,0,0,0,2,0,2,2,0,0,0,0,4,2,2,50.0,24,2021-2022
Stole Dimitrievski,13,mk MKD,GK,28-049,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0,24,2021-2022
Ante Budimir,17,hr CRO,FW,30-205,67,0,0,0,2,2,0,0,0,2,0,0,0,3,6,6,50.0,24,2021-2022
   Kiké,18,es ESP,FW,32-079,23,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,33.3,24,2021-2022
Rubén García,14,es ESP,LW,28-213,85,0,0,0,1,1,0,5,2,1,0,0,0,8,1,2,33.3,24,2021-2022
   Roberto Torres,10,es ESP,LW,32-342,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,24,2021-2022
Ezequiel Ávila,9,ar ARG,RW,28-006,80,0,0,0,3,1,1,5,1,1,0,0,0,4,4,4,50.0,24,2021-2022
   Javi Martínez,28,es ESP,RW,22-052,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,24,2021-2022
Darko Brašanac,8,rs SRB,LM,30-000,90,0,0,0,1,1,0,0,1,1,0,0,0,8,0,2,0.0,24,2021-2022
Lucas Torró,24,es ESP,CM,27-208,90,0,0,0,1,3,0,0,2,1,0,0,0,10,5,7,41.7,24,2021-2022
Jon Moncayola,7,es ESP,RM,23-275,86,0,0,0,0,0,0,3,0,1,0,0,0,5,0,0,,24,2021-2022
   Oier Sanjurjo,6,es ESP,RM,35-263,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,24,2021-2022
Manu Sánchez,39,es ESP,LB,21-172,90,0,0,0,1,1,0,2,0,1,0,0,0,9,2,2,50.0,24,2021-2022
Juan Cruz Armada,3,es ESP,CB,29-199,90,0,0,0,1,0,0,0,2,0,0,0,0,6,4,3,57.1,24,2021-2022
David García,5,es ESP,CB,27-363,90,0,0,0,2,0,0,0,0,0,0,0,0,11,8,6,57.1,24,2021-2022
Nacho Vidal,2,es ESP,RB,27-019,90,1,0,0,3,1,0,2,5,1,0,0,0,3,1,2,33.3,24,2021-2022
Sergio Herrera,1,es ESP,GK,28-252,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,24,2021-2022
Matheus Cunha,19,br BRA,FW,22-261,73,0,0,0,1,1,0,0,0,0,0,1,0,5,3,7,30.0,24,2021-2022
   João Félix,7,pt POR,FW,22-094,17,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,100.0,24,2021-2022
