Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Gonçalo Guedes,7,pt POR,FW,25-012,81,1,0,0,0,4,1,0,0,32,1,0,1,0.2,0.2,0.3,6,1,12,21,57.1,1,26,1,4,2,17,2021-2022
   Marcos André,22,br BRA,FW,25-052,9,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,17,2021-2022
Maxi Gómez,9,uy URU,FW,25-119,90,0,0,0,0,1,0,1,0,22,0,0,0,0.2,0.2,0.0,5,0,8,15,53.3,2,16,1,0,0,17,2021-2022
Hugo Duro,19,es ESP,LM,22-031,89,0,0,0,0,6,2,0,0,29,0,0,1,0.7,0.7,0.1,1,0,9,17,52.9,2,21,0,3,2,17,2021-2022
   Yunus Musah,4,us USA,LM,19-012,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,17,2021-2022
Daniel Wass,18,dk DEN,CM,32-194,81,0,0,0,0,2,0,1,0,42,1,3,1,0.1,0.1,0.0,0,0,26,32,81.3,2,25,1,0,0,17,2021-2022
   Koba Koindredi,27,fr FRA,CM,20-045,9,0,0,0,0,0,0,0,0,4,0,1,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,1,1,1,17,2021-2022
Carlos Soler,10,es ESP,CM,24-343,90,0,0,0,0,1,1,0,0,63,2,1,2,0.1,0.1,0.4,8,1,37,50,74.0,7,34,2,2,1,17,2021-2022
Hélder Costa,11,ao ANG,RM,27-333,81,0,0,0,0,3,1,0,0,40,1,0,1,0.1,0.1,0.2,6,0,16,22,72.7,3,22,8,6,2,17,2021-2022
   Denis Cheryshev,17,ru RUS,RM,30-350,9,0,0,0,0,1,1,0,0,7,0,1,0,0.0,0.0,0.0,0,0,1,5,20.0,0,4,1,0,0,17,2021-2022
Toni Lato,3,es ESP,LB,24-020,19,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,0,5,1,0,0,17,2021-2022
   Cristiano Piccini,24,it ITA,RB,29-076,71,1,0,0,0,2,1,0,0,43,1,0,1,0.1,0.1,0.0,4,0,22,32,68.8,6,15,1,2,2,17,2021-2022
Hugo Guillamón,6,,CB,21-314,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,17,2021-2022
Mouctar Diakhaby,12,gn GUI,CB,24-357,90,0,1,0,0,0,0,0,0,40,3,2,0,0.0,0.0,0.1,2,1,22,26,84.6,3,22,1,0,0,17,2021-2022
Dimitri Foulquier,20,fr FRA,"LB,RB",28-263,90,0,0,0,0,1,0,1,0,49,1,0,2,0.0,0.0,0.1,3,0,30,38,78.9,3,25,2,3,1,17,2021-2022
Jasper Cillessen,13,nl NED,GK,32-233,90,0,1,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,1,1,17,26,65.4,0,19,0,0,0,17,2021-2022
Gonçalo Guedes,7,pt POR,FW,25-012,81,1,0,0,0,4,1,0,0,32,1,0,1,0.2,0.2,0.3,6,1,12,21,57.1,1,26,1,4,2,17,2021-2022
   Marcos André,22,br BRA,FW,25-052,9,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,17,2021-2022
Maxi Gómez,9,uy URU,FW,25-119,90,0,0,0,0,1,0,1,0,22,0,0,0,0.2,0.2,0.0,5,0,8,15,53.3,2,16,1,0,0,17,2021-2022
Hugo Duro,19,es ESP,LM,22-031,89,0,0,0,0,6,2,0,0,29,0,0,1,0.7,0.7,0.1,1,0,9,17,52.9,2,21,0,3,2,17,2021-2022
   Yunus Musah,4,us USA,LM,19-012,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,17,2021-2022
Daniel Wass,18,dk DEN,CM,32-194,81,0,0,0,0,2,0,1,0,42,1,3,1,0.1,0.1,0.0,0,0,26,32,81.3,2,25,1,0,0,17,2021-2022
   Koba Koindredi,27,fr FRA,CM,20-045,9,0,0,0,0,0,0,0,0,4,0,1,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,1,1,1,17,2021-2022
Carlos Soler,10,es ESP,CM,24-343,90,0,0,0,0,1,1,0,0,63,2,1,2,0.1,0.1,0.4,8,1,37,50,74.0,7,34,2,2,1,17,2021-2022
Hélder Costa,11,ao ANG,RM,27-333,81,0,0,0,0,3,1,0,0,40,1,0,1,0.1,0.1,0.2,6,0,16,22,72.7,3,22,8,6,2,17,2021-2022
   Denis Cheryshev,17,ru RUS,RM,30-350,9,0,0,0,0,1,1,0,0,7,0,1,0,0.0,0.0,0.0,0,0,1,5,20.0,0,4,1,0,0,17,2021-2022
Toni Lato,3,es ESP,LB,24-020,19,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,0,5,1,0,0,17,2021-2022
   Cristiano Piccini,24,it ITA,RB,29-076,71,1,0,0,0,2,1,0,0,43,1,0,1,0.1,0.1,0.0,4,0,22,32,68.8,6,15,1,2,2,17,2021-2022
Hugo Guillamón,6,,CB,21-314,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,17,2021-2022
Mouctar Diakhaby,12,gn GUI,CB,24-357,90,0,1,0,0,0,0,0,0,40,3,2,0,0.0,0.0,0.1,2,1,22,26,84.6,3,22,1,0,0,17,2021-2022
Dimitri Foulquier,20,fr FRA,"LB,RB",28-263,90,0,0,0,0,1,0,1,0,49,1,0,2,0.0,0.0,0.1,3,0,30,38,78.9,3,25,2,3,1,17,2021-2022
Jasper Cillessen,13,nl NED,GK,32-233,90,0,1,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,1,1,17,26,65.4,0,19,0,0,0,17,2021-2022
Iñaki Williams,9,gh GHA,FW,27-179,90,0,0,0,0,1,1,0,0,39,0,0,2,0.1,0.1,0.7,2,0,19,31,61.3,2,18,3,0,0,17,2021-2022
Raúl García,22,es ESP,FW,35-153,56,0,0,0,0,2,1,0,0,32,0,0,1,0.4,0.4,0.1,2,0,17,23,73.9,2,17,0,0,0,17,2021-2022
   Oihan Sancet,8,es ESP,FW,21-230,34,0,0,0,0,1,0,0,0,21,0,0,0,0.0,0.0,0.0,1,0,9,14,64.3,3,13,1,1,0,17,2021-2022
Iker Muniain,10,es ESP,LM,28-357,90,0,0,0,0,3,0,0,0,61,1,0,0,0.7,0.7,0.0,4,0,41,54,75.9,6,37,4,1,1,17,2021-2022
Dani García,14,es ESP,CM,31-201,65,0,0,0,0,1,0,1,0,54,2,1,1,0.0,0.0,0.0,2,0,30,46,65.2,6,24,0,1,0,17,2021-2022
   Oier Zarraga,19,es ESP,CM,22-341,25,0,0,0,0,1,0,0,0,23,0,1,0,0.0,0.0,0.0,1,0,14,18,77.8,4,16,3,0,0,17,2021-2022
Unai Vencedor Paris,16,es ESP,CM,21-026,90,0,0,0,0,2,0,1,0,69,0,1,1,0.0,0.0,0.0,2,0,55,63,87.3,9,46,0,4,3,17,2021-2022
Nico Williams,30,es ESP,RM,19-152,74,0,0,0,0,1,0,0,0,35,2,1,0,0.0,0.0,0.0,2,0,20,24,83.3,0,23,3,2,0,17,2021-2022
   Álex Berenguer,7,es ESP,RM,26-160,16,0,0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,3,7,42.9,0,5,0,0,0,17,2021-2022
Mikel Balenziaga,24,es ESP,LB,33-285,90,0,0,0,0,0,0,0,0,68,4,0,0,0.0,0.0,0.0,1,0,49,63,77.8,3,34,6,0,0,17,2021-2022
Iñigo Martínez,4,es ESP,CB,30-208,90,0,0,0,0,0,0,1,0,75,3,1,1,0.0,0.0,0.0,1,0,50,69,72.5,6,38,2,0,0,17,2021-2022
Yeray Álvarez,5,es ESP,CB,26-321,90,0,0,0,0,0,0,0,0,75,0,1,1,0.0,0.0,0.0,1,0,64,71,90.1,4,42,1,0,0,17,2021-2022
Iñigo Lekue,15,es ESP,RB,28-221,65,0,0,0,0,0,0,1,0,45,0,0,3,0.0,0.0,0.0,0,0,24,39,61.5,2,21,1,1,0,17,2021-2022
   Alex Petxa,2,es ESP,RB,24-308,25,0,0,0,0,0,0,0,0,27,0,1,0,0.0,0.0,0.0,0,0,19,24,79.2,3,13,1,0,0,17,2021-2022
Unai Simón,1,es ESP,GK,24-183,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,20,25,80.0,0,19,0,0,0,17,2021-2022
Iñaki Williams,9,gh GHA,FW,27-179,90,0,0,0,0,1,1,0,0,39,0,0,2,0.1,0.1,0.7,2,0,19,31,61.3,2,18,3,0,0,17,2021-2022
Raúl García,22,es ESP,FW,35-153,56,0,0,0,0,2,1,0,0,32,0,0,1,0.4,0.4,0.1,2,0,17,23,73.9,2,17,0,0,0,17,2021-2022
