player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Sandro Ramírez,12,es ESP,FW,26-232,61,19,19,0,0,0,0,2,0,0,0,0,0,12,0,3,26,2021-2022
   Borja Mayoral,25,es ESP,FW,24-327,29,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,26,2021-2022
Enes Ünal,10,tr TUR,FW,24-292,89,22,19,3,0,0,0,1,0,0,0,0,0,13,0,0,26,2021-2022
   Jaime Mata,7,es ESP,FW,33-125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2021-2022
Nemanja Maksimović,20,rs SRB,"LM,CM,RB",27-031,90,32,28,2,0,0,1,2,2,0,0,0,0,20,2,0,26,2021-2022
Mauro Arambarri,18,uy URU,CM,26-149,90,61,46,14,8,0,2,7,0,6,1,4,0,37,1,2,26,2021-2022
Carles Aleñá,11,es ESP,"RM,CM",24-052,69,24,24,0,0,0,1,1,0,0,0,0,0,19,0,3,26,2021-2022
   Iglesias,21,es ESP,RB,23-238,21,15,7,8,1,0,0,1,7,0,0,0,0,9,0,0,26,2021-2022
Mathías Olivera,17,uy URU,"LB,WB",24-118,90,45,30,15,1,0,0,1,14,0,0,0,0,30,0,2,26,2021-2022
Damián Suárez,22,uy URU,"WB,RB",33-305,61,36,28,8,1,0,1,2,7,0,0,0,0,22,0,0,26,2021-2022
   Óscar Rodríguez Arnaiz,24,es ESP,"RM,LM",23-243,29,12,11,1,0,0,0,0,1,0,0,0,0,5,0,0,26,2021-2022
Jorge Cuenca,15,es ESP,CB,22-101,31,21,20,1,1,0,0,0,0,0,0,0,0,14,0,0,26,2021-2022
Stefan Mitrović,23,rs SRB,CB,31-280,90,35,33,1,1,0,0,0,0,0,0,0,0,21,1,0,26,2021-2022
Djené,2,tg TOG,CB,30-057,90,39,37,2,2,0,0,0,0,0,0,0,0,24,0,1,26,2021-2022
David Soria,13,es ESP,GK,28-328,90,36,21,15,10,0,1,0,0,0,0,0,0,18,0,0,26,2021-2022
Joselu,9,es ESP,FW,31-336,90,23,23,0,0,0,0,0,0,0,0,0,0,12,0,0,26,2021-2022
Mamadou N'Diaye,6,,AM,25-058,84,,,,,,,2,,,,,,,,,26,2021-2022
   Facundo Pellistri,18,uy URU,CM,20-068,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,26,2021-2022
Luis Rioja,11,es ESP,LM,28-133,90,32,30,2,2,0,0,8,0,0,0,0,0,16,0,0,26,2021-2022
Gonzalo Escalante,16,ar ARG,CM,28-336,90,26,26,0,0,0,0,0,0,0,0,0,0,12,0,3,26,2021-2022
Édgar Méndez,17,es ESP,RM,32-055,71,18,16,2,0,0,0,3,0,0,0,0,0,7,0,4,26,2021-2022
   Manu Vallejo,7,es ESP,RM,25-012,19,6,5,1,0,0,0,0,0,0,0,0,0,3,0,0,26,2021-2022
Tomás Pina Isla,8,es ESP,DM,34-135,89,34,33,0,0,0,0,1,0,0,0,0,0,25,1,1,26,2021-2022
   Pere Pons,20,es ESP,DM,29-006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2021-2022
Rubén Duarte,3,es ESP,LB,26-131,90,68,57,9,0,0,0,6,8,1,1,0,0,40,2,0,26,2021-2022
Florian Lejeune,22,fr FRA,CB,30-282,90,44,41,3,3,0,2,0,0,0,0,0,0,36,0,0,26,2021-2022
Víctor Laguardia,5,es ESP,CB,32-113,90,53,50,2,2,0,1,0,0,0,0,0,0,33,1,0,26,2021-2022
Nahuel Tenaglia,2,ar ARG,RB,26-005,90,56,41,15,0,0,0,5,15,0,0,0,0,38,0,1,26,2021-2022
Fernando Pacheco,1,es ESP,GK,29-284,90,21,10,11,4,0,0,0,0,0,0,0,0,18,0,0,26,2021-2022
Sergi Guardiola,16,es ESP,FW,30-273,72,19,18,1,0,0,0,0,1,0,0,0,0,16,0,0,26,2021-2022
   Radamel Falcao,3,co COL,FW,36-016,18,5,4,1,0,0,0,0,0,0,0,0,0,5,0,0,26,2021-2022
Álvaro García,18,es ESP,"LW,LM",29-122,84,22,22,0,0,0,0,3,0,0,0,0,0,15,0,1,26,2021-2022
   Mamadou Sylla,11,sn SEN,LM,27-343,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2021-2022
Bebé,10,cv CPV,"RW,RM",31-229,72,23,22,1,1,0,0,6,0,0,0,0,0,11,0,1,26,2021-2022
   Isaac Palazón Camacho,7,es ESP,RM,27-061,18,10,9,1,1,0,0,1,0,0,0,0,0,7,0,0,26,2021-2022
Óscar Trejo,8,ar ARG,"AM,FW",33-306,84,41,35,6,0,0,0,6,0,5,2,3,0,31,0,1,26,2021-2022
   Randy Ntekja,9,fr FRA,FW,24-082,6,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,26,2021-2022
Óscar Valentín,23,es ESP,DM,27-190,64,34,33,1,1,0,0,0,0,0,0,0,0,29,0,1,26,2021-2022
   Pathé Ciss,21,sn SEN,CM,27-347,26,15,15,0,0,0,0,0,0,0,0,0,0,14,0,0,26,2021-2022
Santi Comesaña,6,es ESP,"DM,CM",25-144,90,43,43,0,0,0,0,0,0,0,0,0,0,38,0,1,26,2021-2022
Fran Garcia,33,es ESP,LB,22-196,90,40,33,7,1,0,0,7,6,0,0,0,0,29,0,1,26,2021-2022
Catena,5,es ESP,CB,27-121,90,23,22,1,1,0,1,0,0,0,0,0,0,20,0,0,26,2021-2022
Mario Suárez,4,es ESP,CB,35-002,90,31,31,0,0,0,0,0,0,0,0,0,0,24,0,0,26,2021-2022
Iván Balliu,20,al ALB,RB,30-056,90,41,34,7,0,0,0,4,7,0,0,0,0,36,0,0,26,2021-2022
Luca Zidane,1,fr FRA,GK,23-289,90,28,20,8,5,0,0,0,0,0,0,0,0,21,0,0,26,2021-2022
Karim Benzema,9,fr FRA,FW,34-069,90,44,44,0,0,0,1,0,0,0,0,0,0,41,0,1,26,2021-2022
Vinicius Júnior,20,br BRA,LW,21-229,87,39,39,0,0,0,0,0,0,0,0,0,0,31,0,0,26,2021-2022
   Eduardo Camavinga,25,fr FRA,LW,19-108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2021-2022
Marco Asensio,11,es ESP,RW,26-036,79,54,49,4,1,0,0,4,0,2,0,1,0,41,1,1,26,2021-2022
   Rodrygo,21,br BRA,RW,21-048,11,9,9,0,0,0,0,1,0,0,0,0,0,8,0,0,26,2021-2022
Toni Kroos,8,de GER,LM,32-053,90,113,95,16,9,0,0,8,0,7,3,3,0,103,2,0,26,2021-2022
Casemiro,14,br BRA,CM,30-003,60,58,58,0,0,0,0,0,0,0,0,0,0,46,0,1,26,2021-2022
   Federico Valverde,15,uy URU,CM,23-219,30,32,30,0,0,0,0,0,0,0,0,0,0,26,2,0,26,2021-2022
Luka Modrić,10,hr CRO,RM,36-170,87,85,82,3,3,1,1,1,0,0,0,0,0,73,0,1,26,2021-2022
   Dani Ceballos,19,es ESP,RM,25-203,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2021-2022
Ferland Mendy,23,fr FRA,LB,26-263,90,48,41,7,1,0,0,0,6,0,0,0,0,44,0,2,26,2021-2022
Nacho,6,es ESP,CB,32-039,90,71,68,3,2,0,0,0,1,0,0,0,0,66,0,0,26,2021-2022
Éder Militão,3,br BRA,CB,24-039,90,56,53,3,2,0,0,1,1,0,0,0,0,47,0,1,26,2021-2022
Dani Carvajal,2,es ESP,RB,30-046,90,82,75,7,0,1,1,2,7,0,0,0,0,74,0,2,26,2021-2022
Thibaut Courtois,1,be BEL,GK,29-291,90,38,27,11,2,0,1,0,0,0,0,0,0,27,0,0,26,2021-2022
João Félix,7,pt POR,FW,22-108,71,22,22,0,0,0,0,0,0,0,0,0,0,19,0,1,26,2021-2022
   Luis Suárez,9,uy URU,FW,35-033,19,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,26,2021-2022
Ángel Correa,10,ar ARG,FW,26-354,63,15,14,1,0,0,0,1,0,0,0,0,0,10,0,1,26,2021-2022
