player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Antoine Griezmann,8,fr FRA,FW,30-258,59,28,1,2,10,16,4,28,0,0,,0,,8,67,19,1,1,0,3,0,18,3,16,2021-2022
   Thomas Lemar,11,fr FRA,FW,26-022,31,22,1,4,12,6,0,22,0,0,,0,,15,79,39,0,1,0,1,0,18,3,16,2021-2022
Matheus Cunha,19,br BRA,FW,22-191,70,16,1,1,7,8,6,16,0,0,,0,,10,70,50,2,0,2,1,0,11,3,16,2021-2022
   Šime Vrsaljko,24,hr CRO,FW,29-328,20,25,1,3,15,7,0,25,2,1,50.0,1,50.0,9,65,24,2,0,0,0,1,14,2,16,2021-2022
Rodrigo De Paul,5,ar ARG,LM,27-194,59,48,0,2,31,16,1,48,0,0,,0,,27,213,99,2,2,0,2,1,38,3,16,2021-2022
   João Félix,7,pt POR,LM,22-024,31,10,0,0,5,5,2,10,0,0,,0,,6,37,17,0,0,0,1,0,8,0,16,2021-2022
Geoffrey Kondogbia,4,cf CTA,CM,28-292,90,57,3,16,37,4,0,57,1,1,100.0,0,0.0,24,151,67,2,1,0,0,2,30,0,16,2021-2022
Koke,6,es ESP,CM,29-330,90,98,3,15,63,20,1,98,1,1,100.0,0,0.0,48,326,216,4,4,0,4,1,76,3,16,2021-2022
Ángel Correa,10,ar ARG,RM,26-270,70,47,0,4,20,25,3,47,4,2,50.0,2,50.0,21,110,44,1,2,1,3,2,30,4,16,2021-2022
   Luis Suárez,9,uy URU,RM,34-314,20,6,0,0,6,0,0,6,0,0,,0,,1,5,0,0,0,0,0,0,3,0,16,2021-2022
Renan Lodi,12,br BRA,LB,23-240,90,66,3,16,30,21,7,66,0,0,,0,,26,134,59,1,0,1,4,0,34,10,16,2021-2022
Felipe,18,br BRA,CB,32-202,90,83,8,34,43,6,5,83,0,0,,0,,39,217,100,0,0,0,1,0,48,0,16,2021-2022
Stefan Savić,15,me MNE,CB,30-330,10,4,1,2,2,0,0,4,0,0,,0,,1,4,4,0,0,0,0,0,3,0,16,2021-2022
   Mario Hermoso,22,es ESP,CB,26-169,80,63,7,26,37,0,0,63,0,0,,0,,36,208,116,0,0,0,0,0,51,0,16,2021-2022
