Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Matchweek,Season
Manolo Reina,es ESP,36-184,90,2,0,1,100.0,1.3,4,12,33.3,21,4,52.4,38.8,9,11.1,18.2,13,1,7.7,2,11.8,8,2021-2022
Aitor Fernández,es ESP,30-152,90,7,1,6,85.7,1.1,4,8,50.0,21,9,28.6,31.6,5,40.0,28.0,13,1,7.7,5,19.6,8,2021-2022
Jeremías Ledesma,ar ARG,28-231,90,4,0,4,100.0,0.3,10,28,35.7,15,0,93.3,57.8,14,100.0,70.8,19,2,10.5,0,12.3,8,2021-2022
Jasper Cillessen,nl NED,32-163,90,1,0,1,100.0,0.0,8,15,53.3,28,8,39.3,31.1,4,100.0,61.5,13,0,0.0,1,25.0,8,2021-2022
Jan Oblak,si SVN,28-268,90,2,0,2,100.0,0.8,3,24,12.5,26,1,50.0,40.3,12,91.7,57.7,17,1,5.9,2,18.0,8,2021-2022
Marc-André ter Stegen,de GER,29-155,90,3,2,1,33.3,1.8,4,7,57.1,32,2,6.3,25.7,8,62.5,50.6,5,0,0.0,1,22.0,8,2021-2022
Kiko Casilla,es ESP,35-001,90,1,0,1,100.0,0.2,14,30,46.7,32,4,68.8,47.4,9,88.9,57.0,12,1,8.3,3,19.2,8,2021-2022
Matías Dituro,ar ARG,34-148,90,4,1,3,75.0,0.8,5,15,33.3,25,4,40.0,36.4,7,71.4,50.4,12,1,8.3,0,5.3,8,2021-2022
Diego López,es ESP,39-334,90,4,1,3,75.0,0.6,8,21,38.1,23,4,39.1,36.2,14,85.7,52.6,24,0,0.0,1,41.0,8,2021-2022
Thibaut Courtois,be BEL,29-145,90,4,2,2,50.0,2.0,1,1,100.0,19,4,5.3,19.7,5,0.0,22.2,6,0,0.0,0,13.0,8,2021-2022
David Soria,es ESP,28-182,90,5,1,4,80.0,1.6,12,25,48.0,23,1,73.9,51.7,8,100.0,61.1,11,2,18.2,3,19.7,8,2021-2022
Álex Remiro,es ESP,26-193,90,2,1,1,50.0,0.3,7,12,58.3,19,6,47.4,34.7,4,75.0,43.0,9,0,0.0,1,15.0,8,2021-2022
Gerónimo Rulli,ar ARG,29-136,90,3,0,3,100.0,0.5,4,8,50.0,38,4,18.4,23.2,8,12.5,22.5,11,0,0.0,4,13.4,8,2021-2022
Rui Silva,pt POR,27-238,90,4,2,2,50.0,1.1,3,5,60.0,13,5,15.4,26.1,5,60.0,41.4,9,0,0.0,0,,8,2021-2022
Luís Maximiano,pt POR,22-271,90,3,0,3,100.0,0.4,4,29,13.8,20,2,65.0,47.6,17,94.1,61.5,18,1,5.6,1,11.5,8,2021-2022
Yassine Bounou,ma MAR,30-181,90,1,1,0,0.0,0.1,1,6,16.7,28,5,17.9,28.6,5,20.0,19.8,7,1,14.3,2,17.3,8,2021-2022
Aitor Fernández,es ESP,30-166,90,4,0,4,100.0,0.3,2,4,50.0,19,7,15.8,27.1,4,25.0,28.5,22,2,9.1,2,18.5,9,2021-2022
David Soria,es ESP,28-195,90,2,0,2,100.0,1.0,5,15,33.3,15,3,60.0,41.2,7,85.7,49.3,15,0,0.0,0,17.0,9,2021-2022
Álex Remiro,es ESP,26-206,90,1,0,1,100.0,0.2,13,21,61.9,29,2,62.1,41.4,4,75.0,50.3,17,2,11.8,2,12.5,9,2021-2022
Manolo Reina,es ESP,36-198,90,2,1,1,50.0,0.2,5,13,38.5,22,4,45.5,34.1,5,60.0,43.2,5,0,0.0,2,21.0,9,2021-2022
