player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Borja Iglesias,9,es ESP,FW,28-215,68,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0,2,2021-2022
   William Carvalho,14,pt POR,DM,29-135,22,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,2,2021-2022
Juanmi,7,es ESP,"LW,FW",28-092,86,0,0,0,2,0,0,0,0,1,0,0,0,3,1,0,100.0,2,2021-2022
   Loren Morón,16,es ESP,FW,27-233,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,2,2021-2022
Rodri,28,es ESP,RW,21-096,68,0,0,0,0,2,0,1,0,1,0,0,0,6,0,1,0.0,2,2021-2022
   Aitor Ruibal,24,es ESP,RB,25-151,22,1,0,0,3,0,0,0,0,1,0,0,0,2,1,0,100.0,2,2021-2022
Nabil Fekir,8,fr FRA,"AM,LW",28-033,90,0,0,0,1,3,0,7,0,1,0,0,0,0,1,3,25.0,2,2021-2022
Sergio Canales,10,es ESP,"DM,AM",30-185,90,0,0,0,0,1,0,2,1,0,0,0,0,6,0,1,0.0,2,2021-2022
Andrés Guardado,18,mx MEX,DM,34-326,81,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0.0,2,2021-2022
   Cristian Tello,11,es ESP,DM,30-009,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2021-2022
Juan Miranda,33,es ESP,LB,21-213,90,1,0,0,1,1,0,7,0,0,0,0,0,5,1,0,100.0,2,2021-2022
Víctor Ruiz,6,es ESP,CB,32-207,90,0,0,0,0,0,0,0,2,1,0,0,0,6,7,4,63.6,2,2021-2022
Édgar González,3,es ESP,CB,24-141,90,0,0,0,0,0,0,0,2,3,0,0,0,7,3,4,42.9,2,2021-2022
Martín Montoya,2,es ESP,RB,30-128,68,1,0,0,3,1,0,1,4,3,0,0,0,2,2,0,100.0,2,2021-2022
   Joaquín,17,es ESP,RW,40-030,22,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0.0,2,2021-2022
Rui Silva,13,pt POR,GK,27-194,90,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,,2,2021-2022
Anthony Lozano,9,hn HON,"FW,LW",28-117,75,0,0,0,2,2,0,2,1,0,1,0,0,3,1,2,33.3,2,2021-2022
   Álvaro Jiménez,11,es ESP,"RW,LW",26-093,15,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,2,2021-2022
Álvaro Negredo,18,es ESP,FW,36-000,68,0,0,0,0,1,0,0,0,0,0,0,0,2,7,6,53.8,2,2021-2022
   Milutin Osmajić,29,me MNE,FW,22-026,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,50.0,2,2021-2022
Alberto Perea,10,es ESP,LM,30-244,45,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,,2,2021-2022
   Isaac Carcelen,20,es ESP,CM,28-119,45,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,,2,2021-2022
Jens Jønsson,2,dk DEN,CM,28-222,45,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.0,2,2021-2022
   Álex Fernández,8,es ESP,CM,28-309,45,0,0,0,0,2,0,3,0,2,0,0,0,2,1,1,50.0,2,2021-2022
Tomás Alarcón,12,cl CHI,CM,22-213,87,0,0,0,1,0,0,0,1,2,0,0,0,5,1,1,50.0,2,2021-2022
   Martín,28,es ESP,CM,22-172,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,2,2021-2022
Salvi,7,es ESP,"RM,RW,LW",30-143,90,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,,2,2021-2022
Alfonso Espino,22,uy URU,LB,29-227,90,0,0,0,1,1,0,6,2,1,0,0,0,9,1,1,50.0,2,2021-2022
Fali,3,es ESP,CB,28-008,90,0,0,0,0,2,0,0,1,3,0,0,0,2,0,0,,2,2021-2022
Varazdat Haroyan,5,am ARM,CB,28-361,90,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,100.0,2,2021-2022
Carlos Akapo,15,gq EQG,RB,28-161,90,0,0,0,2,2,0,6,3,1,0,0,0,6,1,1,50.0,2,2021-2022
Jeremías Ledesma,1,ar ARG,GK,28-188,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2021-2022
Joselu,9,es ESP,FW,31-147,75,0,0,0,2,0,0,0,0,0,0,0,0,2,3,4,42.9,2,2021-2022
   Javi López,27,es ESP,LB,19-232,15,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,,2,2021-2022
Luis Rioja,11,es ESP,"LW,LM",27-309,90,0,0,0,0,1,0,6,2,3,0,0,0,2,1,2,33.3,2,2021-2022
Édgar Méndez,17,es ESP,RW,31-231,61,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0,100.0,2,2021-2022
   John Guidetti,10,se SWE,FW,29-128,29,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,2,2021-2022
