Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Matchweek,Season
Joan García,es ESP,20-251,90,2,2,0,0.0,0.8,1,4,25.0,26,8,15.4,24.6,0,,,9,0,0.0,5,34.0,20,2021-2022
Édgar Badía,es ESP,29-332,90,2,1,1,100.0,1.0,9,17,52.9,27,2,33.3,37.6,9,88.9,53.4,25,0,0.0,4,17.6,20,2021-2022
Édgar Badía,es ESP,29-338,90,4,0,4,100.0,0.7,10,22,45.5,41,5,48.8,38.3,3,66.7,45.0,13,1,7.7,4,19.6,21,2021-2022
Gerónimo Rulli,ar ARG,29-241,90,2,1,1,50.0,0.1,5,14,35.7,41,5,26.8,29.4,8,37.5,33.0,9,0,0.0,1,20.0,21,2021-2022
Claudio Bravo,cl CHI,38-280,90,2,0,2,100.0,0.2,9,23,39.1,29,1,65.5,46.7,4,100.0,60.8,7,0,0.0,0,10.0,21,2021-2022
Fernando Pacheco,es ESP,29-245,90,5,4,1,20.0,2.1,7,21,33.3,14,1,78.6,45.6,10,100.0,60.3,13,0,0.0,4,15.5,21,2021-2022
Jeremías Ledesma,ar ARG,28-339,90,7,2,5,71.4,2.1,13,17,76.5,27,5,44.4,38.1,6,83.3,54.2,10,1,10.0,0,6.4,21,2021-2022
Diego López,es ESP,40-076,90,4,2,2,50.0,1.8,1,6,16.7,24,7,20.8,32.8,5,20.0,28.0,19,2,10.5,1,11.8,21,2021-2022
Matías Dituro,ar ARG,34-256,90,0,0,0,,0.0,6,22,27.3,29,3,58.6,43.6,5,100.0,61.6,25,2,8.0,0,7.5,21,2021-2022
Sergio Herrera,es ESP,28-228,90,3,2,1,33.3,1.4,10,19,52.6,23,1,65.2,42.7,5,80.0,58.0,9,0,0.0,5,27.0,21,2021-2022
Jasper Cillessen,nl NED,32-272,17,1,1,1,0.0,0.1,2,2,100.0,,1,,,,,,3,,,,,21,2021-2022
Jaume Doménech,es ESP,31-075,73,2,0,2,100.0,0.1,7,14,50.0,16,1,50.0,39.9,7,85.7,55.3,8,0,0.0,1,9.3,21,2021-2022
Javier Díaz,es ESP,24-249,90,2,1,1,50.0,0.6,5,10,50.0,31,2,25.8,29.1,3,66.7,49.3,17,1,5.9,0,13.7,21,2021-2022
David Soria,es ESP,28-291,90,4,2,2,50.0,0.8,11,15,73.3,18,0,55.6,39.7,9,55.6,44.1,12,1,8.3,0,11.2,21,2021-2022
Luís Maximiano,pt POR,23-015,90,4,4,0,0.0,1.8,4,11,36.4,13,3,46.2,38.9,8,62.5,47.8,12,1,8.3,1,15.4,21,2021-2022
Diego López,es ESP,40-079,90,8,4,4,62.5,3.4,3,6,50.0,23,6,17.4,28.1,6,33.3,39.3,13,0,0.0,2,18.0,22,2021-2022
Claudio Bravo,cl CHI,38-283,90,4,1,3,75.0,1.1,5,14,35.7,27,3,44.4,37.7,3,66.7,50.0,15,0,0.0,1,13.0,22,2021-2022
Aitor Fernández,es ESP,30-264,90,2,2,0,0.0,1.5,3,8,37.5,26,6,26.9,32.8,3,33.3,36.0,6,3,50.0,1,18.3,22,2021-2022
Jeremías Ledesma,ar ARG,28-343,90,8,0,8,100.0,0.8,12,32,37.5,31,1,67.7,50.4,11,100.0,68.1,29,4,13.8,0,7.8,22,2021-2022
Gerónimo Rulli,ar ARG,29-247,90,2,0,2,100.0,0.7,4,5,80.0,29,5,10.3,27.3,4,50.0,41.0,11,1,9.1,0,4.0,22,2021-2022
Leonardo Román,es ESP,21-200,90,6,3,4,66.7,1.5,6,15,40.0,32,3,37.5,33.3,7,42.9,33.0,19,0,0.0,3,29.0,22,2021-2022
