Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Ante Budimir,17,hr CRO,FW,30-212,90,0,0,0,0,4,2,0,0,30,0,0,0,0.2,0.2,0.0,0,0,11,19,57.9,1,13,0,1,0,25,2021-2022
Rubén García,14,es ESP,LM,28-220,66,0,0,0,0,2,0,0,0,66,1,1,0,0.0,0.0,0.0,2,0,39,55,70.9,2,28,1,1,0,25,2021-2022
   Kike Barja,11,es ESP,LM,24-324,24,0,0,0,0,1,0,0,0,32,0,0,0,0.0,0.0,0.0,1,0,16,25,64.0,2,21,3,3,0,25,2021-2022
Darko Brašanac,8,rs SRB,CM,30-007,66,0,0,0,0,0,0,0,0,36,0,0,1,0.0,0.0,0.0,2,0,18,27,66.7,0,15,1,1,0,25,2021-2022
   Roberto Torres,10,es ESP,CM,32-349,24,0,0,0,0,0,0,0,0,20,1,1,0,0.0,0.0,0.0,0,0,12,18,66.7,1,11,0,0,0,25,2021-2022
Jon Moncayola,7,es ESP,"CM,RB",23-282,90,0,0,0,0,1,0,0,0,75,0,0,1,0.0,0.0,0.0,2,0,52,65,80.0,5,33,0,0,0,25,2021-2022
Ezequiel Ávila,9,ar ARG,RM,28-013,66,0,0,0,0,1,0,1,0,27,0,0,0,0.0,0.0,0.0,1,0,12,20,60.0,2,14,1,1,1,25,2021-2022
   Kiké,18,es ESP,RM,32-086,24,0,0,0,0,1,1,0,0,14,0,0,0,0.2,0.2,0.0,3,0,9,10,90.0,0,8,1,1,1,25,2021-2022
Lucas Torró,24,es ESP,DM,27-215,90,0,0,0,0,0,0,0,0,82,2,2,3,0.0,0.0,0.0,3,0,59,73,80.8,8,41,2,2,2,25,2021-2022
Manu Sánchez,39,es ESP,LB,21-179,75,0,0,0,0,0,0,0,0,79,2,1,0,0.0,0.0,0.0,3,0,54,69,78.3,2,42,0,5,4,25,2021-2022
   José Ángel,16,es ESP,LB,32-167,15,0,0,0,0,0,0,0,0,30,1,0,0,0.0,0.0,0.1,1,0,20,27,74.1,8,21,1,1,1,25,2021-2022
Juan Cruz Armada,3,es ESP,CB,29-206,90,0,0,0,0,0,0,0,0,88,0,0,0,0.0,0.0,0.0,2,0,76,87,87.4,7,58,2,0,0,25,2021-2022
David García,5,es ESP,CB,28-005,90,0,0,0,0,1,0,0,0,87,0,3,0,0.0,0.0,0.0,1,0,65,76,85.5,9,48,0,0,0,25,2021-2022
Nacho Vidal,2,es ESP,RB,27-026,82,0,0,0,0,3,1,0,0,72,2,1,0,0.1,0.1,0.2,2,0,45,61,73.8,5,29,1,0,0,25,2021-2022
   Javi Martínez,28,es ESP,CM,22-059,8,0,0,0,0,0,0,0,0,11,0,1,0,0.0,0.0,0.0,0,0,9,10,90.0,2,6,2,0,0,25,2021-2022
