player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Ángel Correa,10,ar ARG,FW,26-193,59,9,12,75.0,85,0,7,7,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,5,2021-2022
   João Félix,7,pt POR,FW,21-312,18,9,10,90.0,106,28,6,6,100.0,2,2,100.0,0,0,,0,0.0,0.0,1,1,0,0,2,5,2021-2022
Antoine Griezmann,8,fr FRA,FW,30-181,54,9,13,69.2,167,23,5,6,83.3,3,5,60.0,1,1,100.0,0,0.0,0.0,0,1,0,0,2,5,2021-2022
   Luis Suárez,9,uy URU,FW,34-237,36,7,10,70.0,173,38,3,4,75.0,1,2,50.0,2,2,100.0,0,0.0,0.0,1,0,1,0,2,5,2021-2022
Renan Lodi,12,br BRA,LW,23-163,54,23,28,82.1,344,69,9,9,100.0,13,13,100.0,0,3,0.0,0,0.2,0.2,2,1,1,0,2,5,2021-2022
   Yannick Carrasco,21,be BEL,LW,28-014,36,29,39,74.4,350,84,18,18,100.0,7,9,77.8,1,6,16.7,0,0.1,0.1,1,2,0,0,1,5,2021-2022
Kieran Trippier,23,eng ENG,RW,30-364,76,62,77,80.5,1168,328,30,32,93.8,25,29,86.2,7,14,50.0,0,0.0,0.1,0,2,3,0,10,5,2021-2022
   Matheus Cunha,19,br BRA,RW,22-114,14,3,5,60.0,71,15,0,1,0.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,5,2021-2022
Rodrigo De Paul,5,ar ARG,CM,27-117,90,48,59,81.4,1213,372,9,10,90.0,21,27,77.8,16,19,84.2,0,0.1,0.2,2,9,3,0,9,5,2021-2022
Marcos Llorente,14,es ESP,CM,26-231,90,31,40,77.5,385,86,20,21,95.2,9,12,75.0,0,0,,0,0.3,0.7,2,1,1,1,3,5,2021-2022
Geoffrey Kondogbia,4,cf CTA,DM,28-215,54,23,27,85.2,419,146,9,9,100.0,11,12,91.7,2,4,50.0,0,0.0,0.1,1,2,2,0,4,5,2021-2022
   Héctor Herrera,16,mx MEX,DM,31-152,36,20,25,80.0,307,86,7,9,77.8,9,10,90.0,1,3,33.3,0,0.0,0.0,2,1,1,0,4,5,2021-2022
Mario Hermoso,22,es ESP,CB,26-092,90,66,73,90.4,1547,483,25,27,92.6,22,23,95.7,18,21,85.7,0,0.0,0.0,0,10,1,0,11,5,2021-2022
José María Giménez,2,uy URU,CB,26-241,90,38,43,88.4,783,266,11,11,100.0,15,16,93.8,8,12,66.7,0,0.0,0.1,0,2,0,0,3,5,2021-2022
Stefan Savić,15,me MNE,CB,30-253,90,44,49,89.8,889,358,15,17,88.2,23,25,92.0,6,7,85.7,0,0.0,0.0,0,0,0,0,2,5,2021-2022
Jan Oblak,13,si SVN,GK,28-254,90,22,35,62.9,776,534,1,1,100.0,9,9,100.0,12,25,48.0,0,0.0,0.0,0,0,0,0,0,5,2021-2022
Iñaki Williams,9,gh GHA,FW,27-095,62,4,6,66.7,57,0,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,5,2021-2022
   Asier Villalibre,20,es ESP,FW,23-353,28,4,4,100.0,50,9,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,5,2021-2022
Raúl García,22,es ESP,FW,35-069,62,5,10,50.0,63,30,3,5,60.0,2,3,66.7,0,1,0.0,0,0.5,0.0,1,0,0,0,2,5,2021-2022
   Nico Williams,30,es ESP,FW,19-068,28,6,9,66.7,118,64,3,3,100.0,2,3,66.7,1,2,50.0,0,0.0,0.1,0,0,2,0,2,5,2021-2022
Iker Muniain,10,es ESP,LM,28-273,80,25,33,75.8,471,211,12,14,85.7,7,10,70.0,3,6,50.0,0,0.1,0.2,2,4,3,1,2,5,2021-2022
   Jon Morcillo,11,es ESP,LM,23-003,10,4,10,40.0,49,3,2,4,50.0,1,1,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,5,2021-2022
Dani García,14,es ESP,CM,31-117,86,25,32,78.1,446,108,10,14,71.4,11,11,100.0,3,5,60.0,0,0.0,0.0,0,0,0,0,1,5,2021-2022
   Oier Zarraga,19,es ESP,CM,22-257,4,7,7,100.0,131,25,2,2,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,5,2021-2022
Unai Vencedor Paris,16,es ESP,CM,20-307,79,20,25,80.0,333,88,10,12,83.3,9,11,81.8,1,1,100.0,0,0.0,0.0,0,1,0,0,3,5,2021-2022
   Mikel Vesga,6,es ESP,CM,28-120,11,11,11,100.0,150,34,6,6,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,1,1,0,1,5,2021-2022
Álex Berenguer,7,es ESP,RM,26-076,90,16,33,48.5,215,72,9,13,69.2,4,9,44.4,1,5,20.0,0,0.3,0.3,1,1,0,0,2,5,2021-2022
Mikel Balenziaga,24,es ESP,LB,33-201,90,41,53,77.4,500,135,27,30,90.0,10,12,83.3,0,5,0.0,0,0.0,0.0,1,2,0,0,3,5,2021-2022
Iñigo Martínez,4,es ESP,CB,30-124,90,50,59,84.7,990,323,19,19,100.0,26,28,92.9,5,11,45.5,0,0.0,0.0,0,2,0,0,3,5,2021-2022
Daniel Vivian,12,es ESP,CB,22-065,90,45,50,90.0,832,356,18,18,100.0,23,23,100.0,4,8,50.0,0,0.0,0.0,0,0,0,0,1,5,2021-2022
Iñigo Lekue,15,es ESP,RB,28-137,90,44,63,69.8,634,166,27,32,84.4,13,18,72.2,3,11,27.3,0,0.0,0.0,0,3,0,0,4,5,2021-2022
Unai Simón,1,es ESP,GK,24-099,90,32,41,78.0,776,487,4,4,100.0,20,20,100.0,8,17,47.1,0,0.0,0.0,0,0,0,0,0,5,2021-2022
Darío Benedetto,18,ar ARG,FW,31-124,60,7,9,77.8,126,28,2,2,100.0,5,6,83.3,0,1,0.0,0,0.0,0.0,0,1,0,0,1,5,2021-2022
   Javier Pastore,15,ar ARG,CM,32-090,30,15,22,68.2,222,73,11,14,78.6,3,3,100.0,1,4,25.0,0,0.1,0.0,1,3,0,0,3,5,2021-2022
Lucas Pérez,12,es ESP,FW,33-008,76,13,21,61.9,164,52,10,12,83.3,3,5,60.0,0,3,0.0,0,0.0,0.0,0,0,1,0,2,5,2021-2022
   Guido Carrillo,7,ar ARG,FW,30-116,14,5,6,83.3,61,10,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,5,2021-2022
Tete Morente,11,es ESP,CM,24-288,60,16,20,80.0,275,82,8,8,100.0,4,6,66.7,3,4,75.0,0,0.0,0.0,0,1,1,0,4,5,2021-2022
   Pere Milla,10,es ESP,FW,28-360,30,12,14,85.7,167,13,7,9,77.8,1,1,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0,5,2021-2022
Omar Mascarell,21,es ESP,CM,28-228,85,43,45,95.6,793,169,20,21,95.2,17,17,100.0,6,6,100.0,0,0.0,0.0,0,1,0,0,3,5,2021-2022
   Iván Marcone,23,ar ARG,CM,31-107,5,9,9,100.0,176,52,4,4,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,5,2021-2022
Raúl Guti,8,es ESP,CM,24-262,90,43,46,93.5,651,164,22,23,95.7,15,16,93.8,3,3,100.0,0,0.1,0.1,3,4,1,1,1,5,2021-2022
Johan Mojica,22,co COL,LB,29-028,90,50,60,83.3,933,377,27,29,93.1,15,19,78.9,7,9,77.8,0,0.1,0.1,1,4,1,1,8,5,2021-2022
Diego González,4,es ESP,CB,26-233,90,36,39,92.3,650,187,10,11,90.9,23,24,95.8,3,4,75.0,0,0.0,0.0,0,2,0,0,1,5,2021-2022
Gonzalo Verdú,5,es ESP,CB,32-332,90,48,54,88.9,1060,364,11,13,84.6,28,29,96.6,8,10,80.0,0,0.0,0.0,0,1,0,0,0,5,2021-2022
Enzo Roco,3,cl CHI,CB,29-033,76,28,33,84.8,585,289,13,13,100.0,10,12,83.3,5,8,62.5,0,0.0,0.0,0,1,0,0,0,5,2021-2022
   Antonio Barragán,19,es ESP,CB,34-098,14,12,18,66.7,185,92,6,7,85.7,6,7,85.7,0,3,0.0,0,0.0,0.0,0,1,0,0,2,5,2021-2022
Helibelton Palacios,14,co COL,RB,28-099,90,39,53,73.6,590,192,22,27,81.5,16,18,88.9,1,5,20.0,0,0.0,0.0,0,2,1,0,4,5,2021-2022
Kiko Casilla,1,es ESP,GK,34-351,90,26,34,76.5,609,487,11,11,100.0,6,6,100.0,8,16,50.0,0,0.0,0.0,0,1,0,0,0,5,2021-2022
Dani Gómez,21,es ESP,FW,23-050,69,5,6,83.3,62,26,3,3,100.0,2,2,100.0,0,1,0.0,1,0.1,0.0,1,1,2,0,2,5,2021-2022
