player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Radamel Falcao,3,co COL,FW,36-002,90,38,4,4,22,12,4,38,0,0,,0,,15,67,28,1,1,0,1,1,30,4,24,2021-2022
Álvaro García,18,es ESP,"LW,LB",29-108,90,45,0,5,10,30,1,45,1,0,0.0,1,100.0,28,270,142,6,6,0,4,0,36,10,24,2021-2022
Isaac Palazón Camacho,7,es ESP,RW,27-047,45,20,0,1,8,12,0,20,0,0,,0,,8,35,4,0,0,0,2,0,13,3,24,2021-2022
   Mamadou Sylla,11,sn SEN,RW,27-329,45,27,0,2,15,11,5,27,2,1,50.0,1,50.0,9,64,28,2,1,2,2,0,16,3,24,2021-2022
Randy Ntekja,9,fr FRA,AM,24-068,73,38,0,2,15,21,7,38,1,1,100.0,0,0.0,11,42,15,0,0,0,3,0,24,4,24,2021-2022
   Bebé,10,cv CPV,LW,31-215,17,10,0,0,4,7,0,10,1,1,100.0,0,0.0,6,79,42,3,1,0,1,0,6,3,24,2021-2022
Santi Comesaña,6,es ESP,DM,25-130,80,53,5,14,37,4,0,53,1,1,100.0,0,0.0,23,105,34,0,1,0,4,0,28,0,24,2021-2022
   Pathé Ciss,21,sn SEN,DM,27-333,10,19,0,1,16,2,0,19,1,0,0.0,1,100.0,12,54,27,0,1,0,0,0,13,1,24,2021-2022
Óscar Valentín,23,es ESP,"CB,DM",27-176,90,70,2,24,48,1,0,70,2,1,50.0,1,50.0,37,203,111,1,0,0,0,2,33,0,24,2021-2022
Kévin Rodrigues,19,pt POR,LB,27-344,73,51,1,18,25,8,0,51,1,0,0.0,1,100.0,14,48,17,0,0,0,0,0,14,0,24,2021-2022
   Sergi Guardiola,16,es ESP,AM,30-259,17,10,0,0,5,5,1,10,1,1,100.0,0,0.0,7,57,3,0,1,1,1,0,10,3,24,2021-2022
Catena,5,es ESP,CB,27-107,90,64,6,34,31,0,0,64,0,0,,0,,30,102,51,0,0,0,1,0,35,0,24,2021-2022
Esteban Saveljich,24,me MNE,CB,30-268,45,18,2,12,6,0,0,18,0,0,,0,,8,36,13,0,0,0,0,0,10,0,24,2021-2022
   Óscar Trejo,8,ar ARG,DM,33-292,45,46,1,3,31,12,1,46,4,3,75.0,1,25.0,25,138,64,1,2,0,4,1,35,5,24,2021-2022
Iván Balliu,20,al ALB,RB,30-042,90,71,1,24,37,11,0,71,2,1,50.0,1,50.0,22,115,23,2,1,0,3,0,24,1,24,2021-2022
Stole Dimitrievski,13,mk MKD,GK,28-049,90,41,34,41,0,0,0,41,0,0,,0,,17,75,61,0,0,0,0,0,18,0,24,2021-2022
Ante Budimir,17,hr CRO,FW,30-205,67,36,0,2,15,19,2,36,1,0,0.0,1,100.0,15,89,25,1,1,1,7,0,21,3,24,2021-2022
   Kiké,18,es ESP,FW,32-079,23,18,0,1,8,9,4,18,3,0,0.0,3,100.0,12,58,15,1,1,1,5,0,15,1,24,2021-2022
Rubén García,14,es ESP,LW,28-213,85,57,0,10,26,21,1,57,1,0,0.0,1,100.0,29,121,52,1,1,1,1,1,37,3,24,2021-2022
   Roberto Torres,10,es ESP,LW,32-342,5,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,24,2021-2022
Ezequiel Ávila,9,ar ARG,RW,28-006,80,39,1,7,14,18,2,39,1,1,100.0,0,0.0,23,118,66,2,1,0,0,1,27,2,24,2021-2022
   Javi Martínez,28,es ESP,RW,22-052,10,4,0,2,1,1,0,4,2,2,100.0,0,0.0,3,17,12,0,1,0,0,0,2,0,24,2021-2022
